id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
25001;ES-L;ES-CT;Abella de la Conca;2023-06-01;5;16;0.69;66.32;1282.86;0.95
25002;ES-L;ES-CT;Àger;2023-06-01;10;107;0.91;482.52;11720.31;0.96
25003;ES-L;ES-CT;Agramunt;2023-06-01;49;300;0.84;3609.34;34250.72;0.89
25004;ES-L;ES-CT;els Alamús;2023-06-01;6;48;0.88;231.30;4614.55;0.95
25005;ES-L;ES-CT;Alàs i Cerc;2023-06-01;5;70;0.93;190.85;5139.35;0.96
25006;ES-L;ES-CT;l'Albagés;2023-06-01;12;30;0.60;1243.64;3430.54;0.64
25007;ES-L;ES-CT;Albatàrrec;2023-06-01;14;61;0.77;557.25;7761.75;0.93
25008;ES-L;ES-CT;Albesa;2023-06-01;3;67;0.96;688.93;10174.56;0.93
25009;ES-L;ES-CT;l'Albi;2023-06-01;16;80;0.80;960.88;8296.85;0.88
25010;ES-L;ES-CT;Alcanó;2023-06-01;14;29;0.52;1027.82;2622.99;0.61
25011;ES-L;ES-CT;Alcarràs;2023-06-01;8;197;0.96;1562.25;30937.78;0.95
25012;ES-L;ES-CT;Alcoletge;2023-06-01;21;130;0.84;1784.15;18049.45;0.90
25013;ES-L;ES-CT;Alfarràs;2023-06-01;2;98;0.98;94.01;11760.17;0.99
25014;ES-L;ES-CT;Alfés;2023-06-01;2;27;0.93;88.49;2746.07;0.97
25015;ES-L;ES-CT;Algerri;2023-06-01;6;37;0.84;234.40;4370.94;0.95
25016;ES-L;ES-CT;Alguaire;2023-06-01;45;135;0.67;4574.03;18307.86;0.75
25017;ES-L;ES-CT;Alins;2023-06-01;1;52;0.98;11.29;4441.77;1.00
25019;ES-L;ES-CT;Almacelles;2023-06-01;9;132;0.93;1215.87;31199.10;0.96
25020;ES-L;ES-CT;Almatret;2023-06-01;1;26;0.96;154.70;3576.91;0.96
25021;ES-L;ES-CT;Almenar;2023-06-01;19;129;0.85;1716.13;16816.43;0.90
25022;ES-L;ES-CT;Alòs de Balaguer;2023-06-01;4;19;0.79;92.21;1906.79;0.95
25023;ES-L;ES-CT;Alpicat;2023-06-01;29;204;0.86;2653.76;34774.26;0.92
25024;ES-L;ES-CT;Alt Àneu;2023-06-01;25;145;0.83;1746.42;7891.62;0.78
25025;ES-L;ES-CT;Naut Aran;2023-06-01;26;293;0.91;1154.52;25842.21;0.96
25027;ES-L;ES-CT;Anglesola;2023-06-01;6;69;0.91;554.11;9790.93;0.94
25029;ES-L;ES-CT;Arbeca;2023-06-01;17;175;0.90;669.17;21734.05;0.97
25030;ES-L;ES-CT;el Pont de Bar;2023-06-01;0;50;1.00;0.00;3875.92;1.00
25031;ES-L;ES-CT;Arres;2023-06-01;8;28;0.71;185.00;1094.83;0.83
25032;ES-L;ES-CT;Arsèguel;2023-06-01;0;20;1.00;0.00;1182.01;1.00
25033;ES-L;ES-CT;Artesa de Lleida;2023-06-01;3;73;0.96;646.30;9201.96;0.93
25034;ES-L;ES-CT;Artesa de Segre;2023-06-01;54;297;0.82;3362.40;25680.16;0.87
25035;ES-L;ES-CT;la Sentiu de Sió;2023-06-01;17;58;0.71;1494.19;6763.87;0.78
25036;ES-L;ES-CT;Aspa;2023-06-01;7;29;0.76;469.69;2379.44;0.80
25037;ES-L;ES-CT;les Avellanes i Santa Linya;2023-06-01;13;124;0.90;478.41;7276.42;0.93
25038;ES-L;ES-CT;Aitona;2023-06-01;18;88;0.80;817.83;9919.35;0.92
25039;ES-L;ES-CT;Baix Pallars;2023-06-01;6;94;0.94;436.73;3913.79;0.89
25040;ES-L;ES-CT;Balaguer;2023-06-01;31;383;0.92;1752.17;45953.86;0.96
25041;ES-L;ES-CT;Barbens;2023-06-01;8;52;0.85;533.84;7176.13;0.93
25042;ES-L;ES-CT;la Baronia de Rialb;2023-06-01;0;19;1.00;0.00;1128.21;1.00
25043;ES-L;ES-CT;la Vall de Boí;2023-06-01;14;181;0.92;506.30;12019.51;0.96
25044;ES-L;ES-CT;Bassella;2023-06-01;2;25;0.92;162.34;1722.89;0.91
25045;ES-L;ES-CT;Bausen;2023-06-01;0;21;1.00;0.00;1052.07;1.00
25046;ES-L;ES-CT;Belianes;2023-06-01;15;52;0.71;813.95;4982.04;0.84
25047;ES-L;ES-CT;Bellcaire d'Urgell;2023-06-01;0;81;1.00;0.00;10899.98;1.00
25048;ES-L;ES-CT;Bell-lloc d'Urgell;2023-06-01;15;153;0.90;1227.13;21816.34;0.94
25049;ES-L;ES-CT;Bellmunt d'Urgell;2023-06-01;0;25;1.00;0.00;3195.29;1.00
25050;ES-L;ES-CT;Bellpuig;2023-06-01;9;191;0.95;359.38;21207.43;0.98
25051;ES-L;ES-CT;Bellver de Cerdanya;2023-06-01;26;285;0.91;2082.36;30215.09;0.93
25052;ES-L;ES-CT;Bellvís;2023-06-01;17;127;0.87;707.92;17112.80;0.96
