id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
21001;ES-H;ES-AN;Alájar;2020-11-01;30;66;0.55;2505.28;6678.23;0.62
21002;ES-H;ES-AN;Aljaraque;2020-11-01;279;871;0.68;17664.29;143619.55;0.88
21003;ES-H;ES-AN;El Almendro;2020-11-01;32;46;0.30;6154.33;8009.73;0.23
21004;ES-H;ES-AN;Almonaster la Real;2020-11-01;74;110;0.33;8567.93;12245.70;0.30
21005;ES-H;ES-AN;Almonte;2020-11-01;392;867;0.55;56933.45;166768.34;0.66
21006;ES-H;ES-AN;Alosno;2020-11-01;106;106;0.00;22458.26;22458.26;0.00
21007;ES-H;ES-AN;Aracena;2020-11-01;177;460;0.62;17476.35;47142.82;0.63
21008;ES-H;ES-AN;Aroche;2020-11-01;29;89;0.67;3415.81;10932.56;0.69
21009;ES-H;ES-AN;Arroyomolinos de León;2020-11-01;24;46;0.48;1930.46;5559.81;0.65
21010;ES-H;ES-AN;Ayamonte;2020-11-01;338;712;0.53;50229.80;125271.95;0.60
21011;ES-H;ES-AN;Beas;2020-11-01;60;60;0.00;15215.37;15215.37;0.00
21012;ES-H;ES-AN;Berrocal;2020-11-01;24;24;0.00;2641.43;2641.43;0.00
21013;ES-H;ES-AN;Bollullos Par del Condado;2020-11-01;53;312;0.83;4329.33;48608.64;0.91
21014;ES-H;ES-AN;Bonares;2020-11-01;71;103;0.31;10413.13;15441.14;0.33
21015;ES-H;ES-AN;Cabezas Rubias;2020-11-01;11;58;0.81;551.77;7051.48;0.92
21016;ES-H;ES-AN;Cala;2020-11-01;15;62;0.76;1172.86;9199.75;0.87
21017;ES-H;ES-AN;Calañas;2020-11-01;37;78;0.53;5004.52;12138.22;0.59
21018;ES-H;ES-AN;El Campillo;2020-11-01;33;95;0.65;2256.00;15581.04;0.86
21019;ES-H;ES-AN;Campofrío;2020-11-01;31;43;0.28;4061.95;5902.33;0.31
21020;ES-H;ES-AN;Cañaveral de León;2020-11-01;12;29;0.59;1037.51;2929.99;0.65
21021;ES-H;ES-AN;Cartaya;2020-11-01;123;589;0.79;13383.74;93245.05;0.86
21022;ES-H;ES-AN;Castaño del Robledo;2020-11-01;24;36;0.33;1154.33;2234.48;0.48
21023;ES-H;ES-AN;El Cerro de Andévalo;2020-11-01;36;64;0.44;7354.13;12123.24;0.39
21024;ES-H;ES-AN;Corteconcepción;2020-11-01;19;43;0.56;1527.59;3869.29;0.61
21025;ES-H;ES-AN;Cortegana;2020-11-01;99;170;0.42;12576.51;22823.59;0.45
21026;ES-H;ES-AN;Cortelazor;2020-11-01;9;37;0.76;499.79;2843.24;0.82
21027;ES-H;ES-AN;Cumbres de Enmedio;2020-11-01;4;4;0.00;805.61;805.61;0.00
21028;ES-H;ES-AN;Cumbres de San Bartolomé;2020-11-01;10;27;0.63;964.27;3737.48;0.74
21029;ES-H;ES-AN;Cumbres Mayores;2020-11-01;48;143;0.66;3098.66;12911.46;0.76
21030;ES-H;ES-AN;Chucena;2020-11-01;23;77;0.70;2415.52;11130.49;0.78
21031;ES-H;ES-AN;Encinasola;2020-11-01;9;90;0.90;604.02;11525.94;0.95
21032;ES-H;ES-AN;Escacena del Campo;2020-11-01;21;85;0.75;1597.17;12860.28;0.88
21033;ES-H;ES-AN;Fuenteheridos;2020-11-01;25;49;0.49;2221.40;4562.57;0.51
21034;ES-H;ES-AN;Galaroza;2020-11-01;39;68;0.43;3832.09;10310.21;0.63
21035;ES-H;ES-AN;Gibraleón;2020-11-01;99;303;0.67;26819.56;56519.23;0.53
21036;ES-H;ES-AN;La Granada de Río-Tinto;2020-11-01;6;22;0.73;3182.75;5084.08;0.37
21037;ES-H;ES-AN;El Granado;2020-11-01;11;28;0.61;1081.41;3391.34;0.68
21038;ES-H;ES-AN;Higuera de la Sierra;2020-11-01;16;64;0.75;1631.48;7646.58;0.79
21039;ES-H;ES-AN;Hinojales;2020-11-01;17;17;0.00;3233.38;3233.38;0.00
21040;ES-H;ES-AN;Hinojos;2020-11-01;42;167;0.75;8085.36;27287.09;0.70
21041;ES-H;ES-AN;Huelva;2020-11-01;544;1692;0.68;46247.93;219448.02;0.79
21042;ES-H;ES-AN;Isla Cristina;2020-11-01;132;472;0.72;11807.66;84203.94;0.86
21043;ES-H;ES-AN;Jabugo;2020-11-01;67;97;0.31;8265.81;12159.50;0.32
21044;ES-H;ES-AN;Lepe;2020-11-01;165;858;0.81;15773.56;127855.97;0.88
21045;ES-H;ES-AN;Linares de la Sierra;2020-11-01;24;52;0.54;1136.34;3578.50;0.68
21046;ES-H;ES-AN;Lucena del Puerto;2020-11-01;18;74;0.76;3201.79;9925.34;0.68
21047;ES-H;ES-AN;Manzanilla;2020-11-01;12;86;0.86;1720.00;12667.60;0.86
21048;ES-H;ES-AN;Los Marines;2020-11-01;10;30;0.67;453.42;2818.01;0.84
21049;ES-H;ES-AN;Minas de Riotinto;2020-11-01;85;153;0.44;10713.24;20913.54;0.49
21050;ES-H;ES-AN;Moguer;2020-11-01;121;540;0.78;29912.22;95117.87;0.69
21051;ES-H;ES-AN;La Nava;2020-11-01;7;19;0.63;459.06;1821.97;0.75
21052;ES-H;ES-AN;Nerva;2020-11-01;242;370;0.35;20766.76;42673.43;0.51
21053;ES-H;ES-AN;Niebla;2020-11-01;25;139;0.82;1855.43;16432.30;0.89
21054;ES-H;ES-AN;La Palma del Condado;2020-11-01;46;296;0.84;3152.53;39755.23;0.92
21055;ES-H;ES-AN;Palos de la Frontera;2020-11-01;91;355;0.74;15122.68;54014.62;0.72
21056;ES-H;ES-AN;Paterna del Campo;2020-11-01;20;104;0.81;3257.49;17596.23;0.81
21057;ES-H;ES-AN;Paymogo;2020-11-01;11;29;0.62;1137.64;5464.19;0.79
21058;ES-H;ES-AN;Puebla de Guzmán;2020-11-01;50;160;0.69;3249.21;17762.98;0.82
21059;ES-H;ES-AN;Puerto Moral;2020-11-01;8;19;0.58;356.97;2227.14;0.84
21060;ES-H;ES-AN;Punta Umbría;2020-11-01;164;547;0.70;17745.73;83976.21;0.79
21061;ES-H;ES-AN;Rociana del Condado;2020-11-01;64;159;0.60;10712.93;26696.53;0.60
21062;ES-H;ES-AN;Rosal de la Frontera;2020-11-01;5;47;0.89;972.31;9097.32;0.89
21063;ES-H;ES-AN;San Bartolomé de la Torre;2020-11-01;50;51;0.02;13886.07;13918.64;0.00
21064;ES-H;ES-AN;San Juan del Puerto;2020-11-01;58;202;0.71;7188.46;27385.61;0.74
21065;ES-H;ES-AN;Sanlúcar de Guadiana;2020-11-01;17;50;0.66;1955.66;4664.29;0.58
21066;ES-H;ES-AN;San Silvestre de Guzmán;2020-11-01;20;49;0.59;1333.12;5450.10;0.76
21067;ES-H;ES-AN;Santa Ana la Real;2020-11-01;35;41;0.15;4215.35;6302.90;0.33
21068;ES-H;ES-AN;Santa Bárbara de Casa;2020-11-01;7;60;0.88;545.45;7769.90;0.93
21069;ES-H;ES-AN;Santa Olalla del Cala;2020-11-01;15;96;0.84;1808.82;12778.57;0.86
21070;ES-H;ES-AN;Trigueros;2020-11-01;54;145;0.63;9184.56;26880.92;0.66
21071;ES-H;ES-AN;Valdelarco;2020-11-01;6;38;0.84;856.50;3168.06;0.73
21072;ES-H;ES-AN;Valverde del Camino;2020-11-01;76;399;0.81;6108.05;51058.51;0.88
21073;ES-H;ES-AN;Villablanca;2020-11-01;21;43;0.51;2761.09;7922.73;0.65
21074;ES-H;ES-AN;Villalba del Alcor;2020-11-01;19;92;0.79;2991.53;15447.05;0.81
21075;ES-H;ES-AN;Villanueva de las Cruces;2020-11-01;17;17;0.00;2252.76;2252.76;0.00
21076;ES-H;ES-AN;Villanueva de los Castillejos;2020-11-01;39;85;0.54;6295.78;14747.82;0.57
21077;ES-H;ES-AN;Villarrasa;2020-11-01;18;59;0.69;2744.43;10482.45;0.74
21078;ES-H;ES-AN;Zalamea la Real;2020-11-01;61;182;0.66;5263.74;20083.02;0.74
21079;ES-H;ES-AN;Zufre;2020-11-01;19;63;0.70;2581.80;6216.45;0.58
21902;ES-H;ES-AN;La Zarza-Perrunal;2020-11-01;35;51;0.31;5409.23;8145.72;0.34
