id,prov,ccaa,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
07001,ES-PM,ES-IB,Alaró,2020-11-01,5,104,0.95,854.67,16525.77,0.95
07002,ES-PM,ES-IB,Alaior,2020-11-01,43,396,0.89,2167.66,51051.11,0.96
07003,ES-PM,ES-IB,Alcúdia,2020-11-01,140,692,0.80,17166.99,105870.79,0.84
07004,ES-PM,ES-IB,Algaida,2020-11-01,33,130,0.75,3783.07,23808.56,0.84
07005,ES-PM,ES-IB,Andratx,2020-11-01,80,474,0.83,7143.30,88177.50,0.92
07006,ES-PM,ES-IB,Artà,2020-11-01,40,314,0.87,3565.16,49097.74,0.93
07007,ES-PM,ES-IB,Banyalbufar,2020-11-01,0,44,1.00,0.00,5688.59,1.00
07008,ES-PM,ES-IB,Binissalem,2020-11-01,15,143,0.90,1196.65,22948.54,0.95
07009,ES-PM,ES-IB,Búger,2020-11-01,4,50,0.92,216.69,4968.56,0.96
07010,ES-PM,ES-IB,Bunyola,2020-11-01,24,167,0.86,2775.23,40997.35,0.93
07011,ES-PM,ES-IB,Calvià,2020-11-01,291,1357,0.79,20913.54,290807.52,0.93
07012,ES-PM,ES-IB,Campanet,2020-11-01,13,54,0.76,1640.55,9615.30,0.83
07013,ES-PM,ES-IB,Campos,2020-11-01,50,294,0.83,6626.57,69789.50,0.91
07014,ES-PM,ES-IB,Capdepera,2020-11-01,74,526,0.86,8191.18,102292.77,0.92
07015,ES-PM,ES-IB,Ciutadella,2020-11-01,111,871,0.87,17542.60,137123.53,0.87
07016,ES-PM,ES-IB,Consell,2020-11-01,19,76,0.75,1307.80,10856.23,0.88
07017,ES-PM,ES-IB,Costitx,2020-11-01,13,54,0.76,1456.34,5200.30,0.72
07018,ES-PM,ES-IB,Deià,2020-11-01,8,39,0.79,1036.68,6199.81,0.83
07019,ES-PM,ES-IB,Escorca,2020-11-01,19,22,0.14,4135.26,6017.10,0.31
07020,ES-PM,ES-IB,Esporles,2020-11-01,36,159,0.77,8782.92,36238.55,0.76
07021,ES-PM,ES-IB,Estellencs,2020-11-01,24,38,0.37,2943.69,5321.00,0.45
07022,ES-PM,ES-IB,Felanitx,2020-11-01,125,509,0.75,20230.93,92298.50,0.78
07023,ES-PM,ES-IB,Ferreries,2020-11-01,25,155,0.84,4225.99,17171.83,0.75
07024,ES-PM,ES-IB,Formentera,2020-11-01,108,197,0.45,32563.05,53668.98,0.39
07025,ES-PM,ES-IB,Fornalutx,2020-11-01,7,28,0.75,405.53,1936.26,0.79
07026,ES-PM,ES-IB,Eivissa,2020-11-01,171,542,0.68,16431.63,80506.98,0.80
07027,ES-PM,ES-IB,Inca,2020-11-01,85,467,0.82,6726.64,65399.05,0.90
07028,ES-PM,ES-IB,Lloret de Vistalegre,2020-11-01,3,33,0.91,611.96,4345.03,0.86
07029,ES-PM,ES-IB,Lloseta,2020-11-01,25,107,0.77,2211.65,14853.28,0.85
07030,ES-PM,ES-IB,Llubí,2020-11-01,17,61,0.72,5796.83,14325.78,0.60
07031,ES-PM,ES-IB,Llucmajor,2020-11-01,146,734,0.80,13089.46,161234.28,0.92
07032,ES-PM,ES-IB,Maó,2020-11-01,90,670,0.87,15914.90,96749.83,0.84
07033,ES-PM,ES-IB,Manacor,2020-11-01,195,1063,0.82,32671.57,204482.03,0.84
07034,ES-PM,ES-IB,Mancor de la Vall,2020-11-01,10,47,0.79,787.32,6102.11,0.87
07035,ES-PM,ES-IB,Maria de la Salut,2020-11-01,16,85,0.81,1485.92,13270.52,0.89
07036,ES-PM,ES-IB,Marratxí,2020-11-01,250,904,0.72,26227.53,194863.71,0.87
07037,ES-PM,ES-IB,es Mercadal,2020-11-01,75,359,0.79,7980.28,63694.92,0.87
07038,ES-PM,ES-IB,Montuïri,2020-11-01,34,93,0.63,3733.87,12051.43,0.69
07039,ES-PM,ES-IB,Muro,2020-11-01,44,300,0.85,3364.94,42284.88,0.92
07040,ES-PM,ES-IB,Palma,2020-11-01,651,3988,0.84,77559.01,721244.99,0.89
07041,ES-PM,ES-IB,Petra,2020-11-01,16,113,0.86,2538.28,17166.87,0.85
07042,ES-PM,ES-IB,Pollença,2020-11-01,139,533,0.74,16932.72,84913.45,0.80
07043,ES-PM,ES-IB,Porreres,2020-11-01,20,106,0.81,2714.30,16411.45,0.83
07044,ES-PM,ES-IB,sa Pobla,2020-11-01,37,220,0.83,8273.17,53532.11,0.85
07045,ES-PM,ES-IB,Puigpunyent,2020-11-01,21,64,0.67,3308.96,14725.52,0.78
07046,ES-PM,ES-IB,Sant Antoni de Portmany,2020-11-01,325,584,0.44,118839.67,173267.47,0.31
07047,ES-PM,ES-IB,Sencelles,2020-11-01,10,49,0.80,568.34,7021.22,0.92
07048,ES-PM,ES-IB,Sant Josep de sa Talaia,2020-11-01,386,742,0.48,121319.47,235397.07,0.48
07049,ES-PM,ES-IB,Sant Joan,2020-11-01,12,66,0.82,2361.75,11987.23,0.80
07050,ES-PM,ES-IB,Sant Joan de Labritja,2020-11-01,148,179,0.17,83304.99,100697.69,0.17
07051,ES-PM,ES-IB,Sant Llorenç des Cardassar,2020-11-01,100,420,0.76,8851.40,66203.11,0.87
07052,ES-PM,ES-IB,Sant Lluís,2020-11-01,53,480,0.89,3707.84,73195.02,0.95
07053,ES-PM,ES-IB,Santa Eugènia,2020-11-01,16,44,0.64,1885.44,6901.59,0.73
