id,prov,ccaa,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
06001,ES-BA,ES-EX,Acedera,2020-11-01,8,59,0.86,645.95,10497.87,0.94
06002,ES-BA,ES-EX,Aceuchal,2020-11-01,29,149,0.81,6007.27,28077.42,0.79
06003,ES-BA,ES-EX,Ahillones,2020-11-01,9,49,0.82,1006.27,7772.27,0.87
06004,ES-BA,ES-EX,Alange,2020-11-01,33,92,0.64,3400.69,13851.68,0.75
06005,ES-BA,ES-EX,La Albuera,2020-11-01,18,78,0.77,1901.81,13758.64,0.86
06006,ES-BA,ES-EX,Alburquerque,2020-11-01,35,214,0.84,2629.09,23718.36,0.89
06007,ES-BA,ES-EX,Alconchel,2020-11-01,32,109,0.71,2247.25,13234.07,0.83
06008,ES-BA,ES-EX,Alconera,2020-11-01,8,41,0.80,1085.34,5468.85,0.80
06009,ES-BA,ES-EX,Aljucén,2020-11-01,8,29,0.72,458.53,2694.26,0.83
06010,ES-BA,ES-EX,Almendral,2020-11-01,18,76,0.76,1362.78,9096.32,0.85
06011,ES-BA,ES-EX,Almendralejo,2020-11-01,65,653,0.90,14859.06,121156.38,0.88
06012,ES-BA,ES-EX,Arroyo de San Serván,2020-11-01,20,106,0.81,2434.68,21530.10,0.89
06013,ES-BA,ES-EX,Atalaya,2020-11-01,4,32,0.88,335.76,3119.42,0.89
06014,ES-BA,ES-EX,Azuaga,2020-11-01,46,257,0.82,2957.04,38477.95,0.92
06015,ES-BA,ES-EX,Badajoz,2020-11-01,238,2677,0.91,53993.41,453423.23,0.88
06016,ES-BA,ES-EX,Barcarrota,2020-11-01,17,57,0.70,2576.70,14324.44,0.82
06017,ES-BA,ES-EX,Baterno,2020-11-01,2,24,0.92,275.83,2169.94,0.87
06018,ES-BA,ES-EX,Benquerencia de la Serena,2020-11-01,36,51,0.29,6848.49,11134.58,0.38
06019,ES-BA,ES-EX,Berlanga,2020-11-01,40,90,0.56,4673.51,16484.49,0.72
06020,ES-BA,ES-EX,Bienvenida,2020-11-01,5,79,0.94,211.45,11765.18,0.98
06021,ES-BA,ES-EX,Bodonal de la Sierra,2020-11-01,5,48,0.90,324.96,7164.62,0.95
06022,ES-BA,ES-EX,Burguillos del Cerro,2020-11-01,31,161,0.81,2435.68,21484.85,0.89
06023,ES-BA,ES-EX,Cabeza del Buey,2020-11-01,77,150,0.49,12008.38,29862.74,0.60
06024,ES-BA,ES-EX,Cabeza la Vaca,2020-11-01,6,78,0.92,704.50,9823.24,0.93
06025,ES-BA,ES-EX,Calamonte,2020-11-01,24,146,0.84,1172.45,23236.41,0.95
06026,ES-BA,ES-EX,Calera de León,2020-11-01,7,49,0.86,499.95,4610.82,0.89
06027,ES-BA,ES-EX,Calzadilla de los Barros,2020-11-01,10,74,0.86,689.82,8044.58,0.91
06028,ES-BA,ES-EX,Campanario,2020-11-01,39,258,0.85,3801.68,33489.17,0.89
06029,ES-BA,ES-EX,Campillo de Llerena,2020-11-01,17,41,0.59,2236.59,7811.76,0.71
06030,ES-BA,ES-EX,Capilla,2020-11-01,11,29,0.62,1002.03,3936.74,0.75
06031,ES-BA,ES-EX,Carmonita,2020-11-01,11,38,0.71,672.86,3689.47,0.82
06032,ES-BA,ES-EX,El Carrascalejo,2020-11-01,7,16,0.56,467.76,1470.71,0.68
06033,ES-BA,ES-EX,Casas de Don Pedro,2020-11-01,59,107,0.45,9766.78,18386.24,0.47
06034,ES-BA,ES-EX,Casas de Reina,2020-11-01,1,34,0.97,20.22,3394.28,0.99
06035,ES-BA,ES-EX,Castilblanco,2020-11-01,27,110,0.75,3367.79,14440.61,0.77
