id,prov,ccaa,name
12001,ES-CS,ES-VC,Atzeneta del Maestrat
12002,ES-CS,ES-VC,Aín
12003,ES-CS,ES-VC,Albocàsser
12004,ES-CS,ES-VC,Alcalà de Xivert
12005,ES-CS,ES-VC,l'Alcora
12006,ES-CS,ES-VC,Alcudia de Veo
12007,ES-CS,ES-VC,Alfondeguilla
12008,ES-CS,ES-VC,Algimia de Almonacid
12009,ES-CS,ES-VC,Almassora
12010,ES-CS,ES-VC,Almedíjar
12011,ES-CS,ES-VC,Almenara
12012,ES-CS,ES-VC,Altura
12013,ES-CS,ES-VC,Arañuel
12014,ES-CS,ES-VC,Ares del Maestrat
12015,ES-CS,ES-VC,Argelita
12016,ES-CS,ES-VC,Artana
12017,ES-CS,ES-VC,Ayódar
12018,ES-CS,ES-VC,Azuébar
12020,ES-CS,ES-VC,Barracas
12021,ES-CS,ES-VC,Betxí
12022,ES-CS,ES-VC,Bejís
12024,ES-CS,ES-VC,Benafer
12025,ES-CS,ES-VC,Benafigos
12026,ES-CS,ES-VC,Benassal
12027,ES-CS,ES-VC,Benicarló
12028,ES-CS,ES-VC,Benicàssim / Benicasim
12029,ES-CS,ES-VC,Benlloc
12031,ES-CS,ES-VC,Borriol
12032,ES-CS,ES-VC,Borriana / Burriana
12033,ES-CS,ES-VC,Cabanes
12034,ES-CS,ES-VC,Càlig
12036,ES-CS,ES-VC,Canet lo Roig
12037,ES-CS,ES-VC,Castell de Cabres
12038,ES-CS,ES-VC,Castellfort
12039,ES-CS,ES-VC,Castellnovo
12040,ES-CS,ES-VC,Castelló de la Plana
12041,ES-CS,ES-VC,Castillo de Villamalefa
12042,ES-CS,ES-VC,Catí
12043,ES-CS,ES-VC,Caudiel
12044,ES-CS,ES-VC,Cervera del Maestre
12045,ES-CS,ES-VC,Cinctorres
12046,ES-CS,ES-VC,Cirat
12048,ES-CS,ES-VC,Cortes de Arenoso
12049,ES-CS,ES-VC,Costur
12050,ES-CS,ES-VC,les Coves de Vinromà
12051,ES-CS,ES-VC,Culla
12052,ES-CS,ES-VC,Xert
12053,ES-CS,ES-VC,Xilxes / Chilches
12055,ES-CS,ES-VC,Xodos / Chodos
12056,ES-CS,ES-VC,Chóvar
12057,ES-CS,ES-VC,Eslida
12058,ES-CS,ES-VC,Espadilla
12059,ES-CS,ES-VC,Fanzara
12060,ES-CS,ES-VC,Figueroles
12061,ES-CS,ES-VC,Forcall
12063,ES-CS,ES-VC,Fuente la Reina
12064,ES-CS,ES-VC,Fuentes de Ayódar
12065,ES-CS,ES-VC,Gaibiel
12067,ES-CS,ES-VC,Geldo
12068,ES-CS,ES-VC,Herbers
