id,prov,ccaa,name
43058,ES-T,ES-CT,la Figuera
43059,ES-T,ES-CT,Figuerola del Camp
43060,ES-T,ES-CT,Flix
43061,ES-T,ES-CT,Forès
43062,ES-T,ES-CT,Freginals
43063,ES-T,ES-CT,la Galera
43064,ES-T,ES-CT,Gandesa
43065,ES-T,ES-CT,Garcia
43066,ES-T,ES-CT,els Garidells
43067,ES-T,ES-CT,Ginestar
43068,ES-T,ES-CT,Godall
43069,ES-T,ES-CT,Gratallops
43070,ES-T,ES-CT,els Guiamets
43071,ES-T,ES-CT,Horta de Sant Joan
43072,ES-T,ES-CT,el Lloar
43073,ES-T,ES-CT,Llorac
43074,ES-T,ES-CT,Llorenç del Penedès
43075,ES-T,ES-CT,Margalef
43076,ES-T,ES-CT,Marçà
43077,ES-T,ES-CT,Mas de Barberans
43078,ES-T,ES-CT,Masdenverge
43079,ES-T,ES-CT,Masllorenç
43080,ES-T,ES-CT,la Masó
43081,ES-T,ES-CT,Maspujols
43082,ES-T,ES-CT,el Masroig
43083,ES-T,ES-CT,el Milà
43084,ES-T,ES-CT,Miravet
43085,ES-T,ES-CT,el Molar
43086,ES-T,ES-CT,Montblanc
43088,ES-T,ES-CT,Montbrió del Camp
43089,ES-T,ES-CT,Montferri
43090,ES-T,ES-CT,el Montmell
43091,ES-T,ES-CT,Mont-ral
43092,ES-T,ES-CT,Mont-roig del Camp
43093,ES-T,ES-CT,Móra d'Ebre
43094,ES-T,ES-CT,Móra la Nova
43095,ES-T,ES-CT,el Morell
43096,ES-T,ES-CT,la Morera de Montsant
43097,ES-T,ES-CT,la Nou de Gaià
43098,ES-T,ES-CT,Nulles
43099,ES-T,ES-CT,la Palma d'Ebre
43100,ES-T,ES-CT,els Pallaresos
43101,ES-T,ES-CT,Passanant i Belltall
43102,ES-T,ES-CT,Paüls
43103,ES-T,ES-CT,Perafort
43104,ES-T,ES-CT,el Perelló
43105,ES-T,ES-CT,les Piles
43106,ES-T,ES-CT,el Pinell de Brai
43107,ES-T,ES-CT,Pira
43108,ES-T,ES-CT,el Pla de Santa Maria
43109,ES-T,ES-CT,la Pobla de Mafumet
43110,ES-T,ES-CT,la Pobla de Massaluca
43111,ES-T,ES-CT,la Pobla de Montornès
43112,ES-T,ES-CT,Poboleda
43113,ES-T,ES-CT,el Pont d'Armentera
43114,ES-T,ES-CT,Porrera
43115,ES-T,ES-CT,Pradell de la Teixeta
43116,ES-T,ES-CT,Prades
43117,ES-T,ES-CT,Prat de Comte
43118,ES-T,ES-CT,Pratdip
43119,ES-T,ES-CT,Puigpelat
43120,ES-T,ES-CT,Querol
43121,ES-T,ES-CT,Rasquera
43122,ES-T,ES-CT,Renau
43123,ES-T,ES-CT,Reus
43124,ES-T,ES-CT,la Riba
43125,ES-T,ES-CT,Riba-roja d'Ebre
43126,ES-T,ES-CT,la Riera de Gaià
43127,ES-T,ES-CT,Riudecanyes
43128,ES-T,ES-CT,Riudecols
43129,ES-T,ES-CT,Riudoms
43130,ES-T,ES-CT,Rocafort de Queralt
43131,ES-T,ES-CT,Roda de Berà
43132,ES-T,ES-CT,Rodonyà
43133,ES-T,ES-CT,Roquetes
43134,ES-T,ES-CT,el Rourell
43135,ES-T,ES-CT,Salomó
43136,ES-T,ES-CT,Sant Carles de la Ràpita
43137,ES-T,ES-CT,Sant Jaume dels Domenys
43138,ES-T,ES-CT,Santa Bàrbara
43139,ES-T,ES-CT,Santa Coloma de Queralt
43140,ES-T,ES-CT,Santa Oliva
43141,ES-T,ES-CT,Pontils
43142,ES-T,ES-CT,Sarral
43143,ES-T,ES-CT,Savallà del Comtat
43144,ES-T,ES-CT,la Secuita
43145,ES-T,ES-CT,la Selva del Camp
43146,ES-T,ES-CT,Senan
43147,ES-T,ES-CT,Solivella
43148,ES-T,ES-CT,Tarragona
43149,ES-T,ES-CT,Tivenys
43150,ES-T,ES-CT,Tivissa
43151,ES-T,ES-CT,la Torre de Fontaubella
43152,ES-T,ES-CT,la Torre de l'Espanyol
43153,ES-T,ES-CT,Torredembarra
43154,ES-T,ES-CT,Torroja del Priorat
43155,ES-T,ES-CT,Tortosa
43156,ES-T,ES-CT,Ulldecona
43157,ES-T,ES-CT,Ulldemolins
43158,ES-T,ES-CT,Vallclara
43159,ES-T,ES-CT,Vallfogona de Riucorb
43160,ES-T,ES-CT,Vallmoll
43161,ES-T,ES-CT,Valls
43162,ES-T,ES-CT,Vandellòs i l'Hospitalet de l'Infant
43163,ES-T,ES-CT,el Vendrell
43164,ES-T,ES-CT,Vespella de Gaià
43165,ES-T,ES-CT,Vilabella
43166,ES-T,ES-CT,Vilallonga del Camp
43167,ES-T,ES-CT,Vilanova d'Escornalbou
43168,ES-T,ES-CT,Vilanova de Prades
43169,ES-T,ES-CT,Vilaplana
43170,ES-T,ES-CT,Vila-rodona
43171,ES-T,ES-CT,Vila-seca
43172,ES-T,ES-CT,Vilaverd
43173,ES-T,ES-CT,la Vilella Alta
43174,ES-T,ES-CT,la Vilella Baixa
43175,ES-T,ES-CT,Vilalba dels Arcs
43176,ES-T,ES-CT,Vimbodí i Poblet
43177,ES-T,ES-CT,Vinebre
43178,ES-T,ES-CT,Vinyols i els Arcs
43901,ES-T,ES-CT,Deltebre
43902,ES-T,ES-CT,Sant Jaume d'Enveja
43903,ES-T,ES-CT,Camarles
43904,ES-T,ES-CT,l'Aldea
43905,ES-T,ES-CT,Salou
43906,ES-T,ES-CT,l'Ampolla
43907,ES-T,ES-CT,la Canonja
