id,prov,ccaa,name
50093,ES-Z,ES-AR,Chodes
50094,ES-Z,ES-AR,Daroca
50095,ES-Z,ES-AR,Ejea de los Caballeros
50096,ES-Z,ES-AR,Embid de Ariza
50098,ES-Z,ES-AR,Encinacorba
50099,ES-Z,ES-AR,Épila
50100,ES-Z,ES-AR,Erla
50101,ES-Z,ES-AR,Escatrón
50102,ES-Z,ES-AR,Fabara / Favara
50104,ES-Z,ES-AR,Farlete
50105,ES-Z,ES-AR,Fayón / Faió
50106,ES-Z,ES-AR,Los Fayos
50107,ES-Z,ES-AR,Figueruelas
50108,ES-Z,ES-AR,Fombuena
50109,ES-Z,ES-AR,El Frago
50110,ES-Z,ES-AR,El Frasno
50111,ES-Z,ES-AR,Fréscano
50113,ES-Z,ES-AR,Fuendejalón
50114,ES-Z,ES-AR,Fuendetodos
50115,ES-Z,ES-AR,Fuentes de Ebro
50116,ES-Z,ES-AR,Fuentes de Jiloca
50117,ES-Z,ES-AR,Gallocanta
50118,ES-Z,ES-AR,Gallur
50119,ES-Z,ES-AR,Gelsa
50120,ES-Z,ES-AR,Godojos
50121,ES-Z,ES-AR,Gotor
50122,ES-Z,ES-AR,Grisel
50123,ES-Z,ES-AR,Grisén
50124,ES-Z,ES-AR,Herrera de los Navarros
50125,ES-Z,ES-AR,Ibdes
50126,ES-Z,ES-AR,Illueca
50128,ES-Z,ES-AR,Isuerre
50129,ES-Z,ES-AR,Jaraba
50130,ES-Z,ES-AR,Jarque de Moncayo
50131,ES-Z,ES-AR,Jaulín
50132,ES-Z,ES-AR,La Joyosa
50133,ES-Z,ES-AR,Lagata
50134,ES-Z,ES-AR,Langa del Castillo
50135,ES-Z,ES-AR,Layana
50136,ES-Z,ES-AR,Lécera
50137,ES-Z,ES-AR,Leciñena
50138,ES-Z,ES-AR,Lechón
50139,ES-Z,ES-AR,Letux
50140,ES-Z,ES-AR,Litago
50141,ES-Z,ES-AR,Lituénigo
50142,ES-Z,ES-AR,Lobera de Onsella
50143,ES-Z,ES-AR,Longares
50144,ES-Z,ES-AR,Longás
50146,ES-Z,ES-AR,Lucena de Jalón
50147,ES-Z,ES-AR,Luceni
50148,ES-Z,ES-AR,Luesia
50149,ES-Z,ES-AR,Luesma
50150,ES-Z,ES-AR,Lumpiaque
50151,ES-Z,ES-AR,Luna
50152,ES-Z,ES-AR,Maella
50153,ES-Z,ES-AR,Magallón
50154,ES-Z,ES-AR,Mainar
50155,ES-Z,ES-AR,Malanquilla
50156,ES-Z,ES-AR,Maleján
50157,ES-Z,ES-AR,Malón
50159,ES-Z,ES-AR,Maluenda
50160,ES-Z,ES-AR,Mallén
50161,ES-Z,ES-AR,Manchones
50162,ES-Z,ES-AR,Mara
50163,ES-Z,ES-AR,María de Huerva
50164,ES-Z,ES-AR,Mediana de Aragón
50165,ES-Z,ES-AR,Mequinenza
50166,ES-Z,ES-AR,Mesones de Isuela
50167,ES-Z,ES-AR,Mezalocha
50168,ES-Z,ES-AR,Mianos
50169,ES-Z,ES-AR,Miedes de Aragón
50170,ES-Z,ES-AR,Monegrillo
50171,ES-Z,ES-AR,Moneva
50172,ES-Z,ES-AR,Monreal de Ariza
50173,ES-Z,ES-AR,Monterde
50174,ES-Z,ES-AR,Montón
50175,ES-Z,ES-AR,Morata de Jalón
50176,ES-Z,ES-AR,Morata de Jiloca
50177,ES-Z,ES-AR,Morés
50178,ES-Z,ES-AR,Moros
50179,ES-Z,ES-AR,Moyuela
50180,ES-Z,ES-AR,Mozota
50181,ES-Z,ES-AR,Muel
50182,ES-Z,ES-AR,La Muela
50183,ES-Z,ES-AR,Munébrega
50184,ES-Z,ES-AR,Murero
50185,ES-Z,ES-AR,Murillo de Gállego
50186,ES-Z,ES-AR,Navardún
50187,ES-Z,ES-AR,Nigüella
50188,ES-Z,ES-AR,Nombrevilla
50189,ES-Z,ES-AR,Nonaspe / Nonasp
50190,ES-Z,ES-AR,Novallas
50191,ES-Z,ES-AR,Novillas
50192,ES-Z,ES-AR,Nuévalos
50193,ES-Z,ES-AR,Nuez de Ebro
50194,ES-Z,ES-AR,Olvés
50195,ES-Z,ES-AR,Orcajo
50196,ES-Z,ES-AR,Orera
50197,ES-Z,ES-AR,Orés
50198,ES-Z,ES-AR,Oseja
50199,ES-Z,ES-AR,Osera de Ebro
50200,ES-Z,ES-AR,Paniza
50201,ES-Z,ES-AR,Paracuellos de Jiloca
50202,ES-Z,ES-AR,Paracuellos de la Ribera
50203,ES-Z,ES-AR,Pastriz
50204,ES-Z,ES-AR,Pedrola
50205,ES-Z,ES-AR,Las Pedrosas
50206,ES-Z,ES-AR,Perdiguera
50207,ES-Z,ES-AR,Piedratajada
50208,ES-Z,ES-AR,Pina de Ebro
50209,ES-Z,ES-AR,Pinseque
50210,ES-Z,ES-AR,Los Pintanos
50211,ES-Z,ES-AR,Plasencia de Jalón
50212,ES-Z,ES-AR,Pleitas
50213,ES-Z,ES-AR,Plenas
50214,ES-Z,ES-AR,Pomer
50215,ES-Z,ES-AR,Pozuel de Ariza
50216,ES-Z,ES-AR,Pozuelo de Aragón
50217,ES-Z,ES-AR,Pradilla de Ebro
50218,ES-Z,ES-AR,Puebla de Albortón
50219,ES-Z,ES-AR,La Puebla de Alfindén
50220,ES-Z,ES-AR,Puendeluna
50221,ES-Z,ES-AR,Purujosa
50222,ES-Z,ES-AR,Quinto
50223,ES-Z,ES-AR,Remolinos
50224,ES-Z,ES-AR,Retascón
50225,ES-Z,ES-AR,Ricla
50227,ES-Z,ES-AR,Romanos
50228,ES-Z,ES-AR,Rueda de Jalón
50229,ES-Z,ES-AR,Ruesca
50230,ES-Z,ES-AR,Sádaba
50231,ES-Z,ES-AR,Salillas de Jalón
50232,ES-Z,ES-AR,Salvatierra de Esca
50233,ES-Z,ES-AR,Samper del Salz
50234,ES-Z,ES-AR,San Martín de la Virgen de Moncayo
50235,ES-Z,ES-AR,San Mateo de Gállego
50236,ES-Z,ES-AR,Santa Cruz de Grío
50237,ES-Z,ES-AR,Santa Cruz de Moncayo
50238,ES-Z,ES-AR,Santa Eulalia de Gállego
50239,ES-Z,ES-AR,Santed
50240,ES-Z,ES-AR,Sástago
50241,ES-Z,ES-AR,Sabiñán
50242,ES-Z,ES-AR,Sediles
50243,ES-Z,ES-AR,Sestrica
50244,ES-Z,ES-AR,Sierra de Luna
50245,ES-Z,ES-AR,Sigüés
50246,ES-Z,ES-AR,Sisamón
50247,ES-Z,ES-AR,Sobradiel
50248,ES-Z,ES-AR,Sos del Rey Católico
50249,ES-Z,ES-AR,Tabuenca
50250,ES-Z,ES-AR,Talamantes
50251,ES-Z,ES-AR,Tarazona
50252,ES-Z,ES-AR,Tauste
50253,ES-Z,ES-AR,Terrer
50254,ES-Z,ES-AR,Tierga
50255,ES-Z,ES-AR,Tobed
50256,ES-Z,ES-AR,Torralba de los Frailes
50257,ES-Z,ES-AR,Torralba de Ribota
50258,ES-Z,ES-AR,Torralbilla
50259,ES-Z,ES-AR,Torrehermosa
50260,ES-Z,ES-AR,Torrelapaja
50261,ES-Z,ES-AR,Torrellas
50262,ES-Z,ES-AR,Torres de Berrellén
50263,ES-Z,ES-AR,Torrijo de la Cañada
50264,ES-Z,ES-AR,Tosos
50265,ES-Z,ES-AR,Trasmoz
50266,ES-Z,ES-AR,Trasobares
50267,ES-Z,ES-AR,Uncastillo
50268,ES-Z,ES-AR,Undués de Lerda
50269,ES-Z,ES-AR,Urrea de Jalón
50270,ES-Z,ES-AR,Urriés
50271,ES-Z,ES-AR,Used
50272,ES-Z,ES-AR,Utebo
50273,ES-Z,ES-AR,Valdehorna
50274,ES-Z,ES-AR,Val de San Martín
50275,ES-Z,ES-AR,Valmadrid
50276,ES-Z,ES-AR,Valpalmas
50277,ES-Z,ES-AR,Valtorres
50278,ES-Z,ES-AR,Velilla de Ebro
50279,ES-Z,ES-AR,Velilla de Jiloca
50280,ES-Z,ES-AR,Vera de Moncayo
50281,ES-Z,ES-AR,Vierlas
50282,ES-Z,ES-AR,La Vilueña
50283,ES-Z,ES-AR,Villadoz
50284,ES-Z,ES-AR,Villafeliche
50285,ES-Z,ES-AR,Villafranca de Ebro
50286,ES-Z,ES-AR,Villalba de Perejil
50287,ES-Z,ES-AR,Villalengua
50288,ES-Z,ES-AR,Villanueva de Gállego
50289,ES-Z,ES-AR,Villanueva de Jiloca
50290,ES-Z,ES-AR,Villanueva de Huerva
50291,ES-Z,ES-AR,Villar de los Navarros
50292,ES-Z,ES-AR,Villarreal de Huerva
50293,ES-Z,ES-AR,Villarroya de la Sierra
50294,ES-Z,ES-AR,Villarroya del Campo
50295,ES-Z,ES-AR,Vistabella
50296,ES-Z,ES-AR,La Zaida
50297,ES-Z,ES-AR,Zaragoza
50298,ES-Z,ES-AR,Zuera
50901,ES-Z,ES-AR,Biel
50902,ES-Z,ES-AR,Marracos
50903,ES-Z,ES-AR,Villamayor de Gállego
