id,prov,ccaa,name
45142,ES-TO,ES-CM,Quintanar de la Orden
45143,ES-TO,ES-CM,Quismondo
45144,ES-TO,ES-CM,El Real de San Vicente
45145,ES-TO,ES-CM,Recas
45146,ES-TO,ES-CM,Retamoso de la Jara
45147,ES-TO,ES-CM,Rielves
45148,ES-TO,ES-CM,Robledo del Mazo
45149,ES-TO,ES-CM,El Romeral
45150,ES-TO,ES-CM,San Bartolomé de las Abiertas
45151,ES-TO,ES-CM,San Martín de Montalbán
45152,ES-TO,ES-CM,San Martín de Pusa
45153,ES-TO,ES-CM,San Pablo de los Montes
45154,ES-TO,ES-CM,San Román de los Montes
45155,ES-TO,ES-CM,Santa Ana de Pusa
45156,ES-TO,ES-CM,Santa Cruz de la Zarza
45157,ES-TO,ES-CM,Santa Cruz del Retamar
45158,ES-TO,ES-CM,Santa Olalla
45159,ES-TO,ES-CM,Sartajada
45160,ES-TO,ES-CM,Segurilla
45161,ES-TO,ES-CM,Seseña
45162,ES-TO,ES-CM,Sevilleja de la Jara
45163,ES-TO,ES-CM,Sonseca
45164,ES-TO,ES-CM,Sotillo de las Palomas
45165,ES-TO,ES-CM,Talavera de la Reina
45166,ES-TO,ES-CM,Tembleque
45167,ES-TO,ES-CM,El Toboso
45168,ES-TO,ES-CM,Toledo
45169,ES-TO,ES-CM,Torralba de Oropesa
45170,ES-TO,ES-CM,Torrecilla de la Jara
45171,ES-TO,ES-CM,La Torre de Esteban Hambrán
45172,ES-TO,ES-CM,Torrico
45173,ES-TO,ES-CM,Torrijos
45174,ES-TO,ES-CM,Totanés
45175,ES-TO,ES-CM,Turleque
45176,ES-TO,ES-CM,Ugena
45177,ES-TO,ES-CM,Urda
45179,ES-TO,ES-CM,Valdeverdeja
45180,ES-TO,ES-CM,Valmojado
45181,ES-TO,ES-CM,Velada
45182,ES-TO,ES-CM,Las Ventas con Peña Aguilera
45183,ES-TO,ES-CM,Las Ventas de Retamosa
45184,ES-TO,ES-CM,Las Ventas de San Julián
45185,ES-TO,ES-CM,Villacañas
45186,ES-TO,ES-CM,La Villa de Don Fadrique
45187,ES-TO,ES-CM,Villafranca de los Caballeros
45188,ES-TO,ES-CM,Villaluenga de la Sagra
45189,ES-TO,ES-CM,Villamiel de Toledo
45190,ES-TO,ES-CM,Villaminaya
45191,ES-TO,ES-CM,Villamuelas
45192,ES-TO,ES-CM,Villanueva de Alcardete
45193,ES-TO,ES-CM,Villanueva de Bogas
45194,ES-TO,ES-CM,Villarejo de Montalbán
45195,ES-TO,ES-CM,Villarrubia de Santiago
45196,ES-TO,ES-CM,Villaseca de la Sagra
45197,ES-TO,ES-CM,Villasequilla
45198,ES-TO,ES-CM,Villatobas
45199,ES-TO,ES-CM,El Viso de San Juan
45200,ES-TO,ES-CM,Los Yébenes
45201,ES-TO,ES-CM,Yeles
45202,ES-TO,ES-CM,Yepes
45203,ES-TO,ES-CM,Yuncler
45204,ES-TO,ES-CM,Yunclillos
45205,ES-TO,ES-CM,Yuncos
45901,ES-TO,ES-CM,Santo Domingo-Caudilla
