id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
27001;ES-LU;ES-GA;Abadín;2021-01-01;32;49;0.35;6658.23;10564.18;0.37
27002;ES-LU;ES-GA;Alfoz;2021-01-01;0;38;1.00;0.00;6807.85;1.00
27003;ES-LU;ES-GA;Antas de Ulla;2021-01-01;227;244;0.07;34964.16;38934.19;0.10
27004;ES-LU;ES-GA;Baleira;2021-01-01;242;251;0.04;30579.67;31785.01;0.04
27005;ES-LU;ES-GA;Barreiros;2021-01-01;38;79;0.52;5462.00;17071.88;0.68
27006;ES-LU;ES-GA;Becerreá;2021-01-01;297;344;0.14;39671.41;49123.99;0.19
27007;ES-LU;ES-GA;Begonte;2021-01-01;0;99;1.00;0.00;14707.22;1.00
27008;ES-LU;ES-GA;Bóveda;2021-01-01;143;160;0.11;19288.15;21965.71;0.12
27009;ES-LU;ES-GA;Carballedo;2021-01-01;411;413;0.00;48666.66;48823.77;0.00
27010;ES-LU;ES-GA;Castro de Rei;2021-01-01;323;459;0.30;38889.74;56675.60;0.31
27011;ES-LU;ES-GA;Castroverde;2021-01-01;378;410;0.08;49722.89;54598.60;0.09
27012;ES-LU;ES-GA;Cervantes;2021-01-01;364;375;0.03;42988.84;44402.04;0.03
27013;ES-LU;ES-GA;Cervo;2021-01-01;1;137;0.99;29.02;17755.40;1.00
27014;ES-LU;ES-GA;O Corgo;2021-01-01;432;467;0.07;55136.03;61116.22;0.10
27015;ES-LU;ES-GA;Cospeito;2021-01-01;71;116;0.39;16801.26;27180.96;0.38
27016;ES-LU;ES-GA;Chantada;2021-01-01;650;723;0.10;75510.71;86641.71;0.13
27017;ES-LU;ES-GA;Folgoso do Courel;2021-01-01;281;372;0.24;21520.73;32740.65;0.34
27018;ES-LU;ES-GA;A Fonsagrada;2021-01-01;471;517;0.09;57104.01;64451.23;0.11
27019;ES-LU;ES-GA;Foz;2021-01-01;20;166;0.88;2109.62;31192.84;0.93
27020;ES-LU;ES-GA;Friol;2021-01-01;3;109;0.97;321.00;16610.24;0.98
27021;ES-LU;ES-GA;Xermade;2021-01-01;3;49;0.94;410.25;6505.41;0.94
27022;ES-LU;ES-GA;Guitiriz;2021-01-01;0;494;1.00;0.00;62841.54;1.00
27023;ES-LU;ES-GA;Guntín;2021-01-01;93;102;0.09;28498.67;30303.55;0.06
27024;ES-LU;ES-GA;O Incio;2021-01-01;265;349;0.24;33999.62;43660.50;0.22
27025;ES-LU;ES-GA;Xove;2021-01-01;0;39;1.00;0.00;7174.58;1.00
27026;ES-LU;ES-GA;Láncara;2021-01-01;347;366;0.05;40425.97;45261.24;0.11
27027;ES-LU;ES-GA;Lourenzá;2021-01-01;52;164;0.68;4159.33;20443.99;0.80
27028;ES-LU;ES-GA;Lugo;2021-01-01;28;2457;0.99;1240.76;343076.06;1.00
27029;ES-LU;ES-GA;Meira;2021-01-01;146;165;0.12;17213.42;20692.48;0.17
27030;ES-LU;ES-GA;Mondoñedo;2021-01-01;33;301;0.89;2342.32;32744.38;0.93
27031;ES-LU;ES-GA;Monforte de Lemos;2021-01-01;505;639;0.21;62455.98;99010.72;0.37
27032;ES-LU;ES-GA;Monterroso;2021-01-01;302;389;0.22;39252.83;51721.46;0.24
27033;ES-LU;ES-GA;Muras;2021-01-01;0;12;1.00;0.00;2274.48;1.00
27034;ES-LU;ES-GA;Navia de Suarna;2021-01-01;364;422;0.14;41943.13;48045.46;0.13
27035;ES-LU;ES-GA;Negueira de Muñiz;2021-01-01;0;36;1.00;0.00;4468.84;1.00
27037;ES-LU;ES-GA;As Nogais;2021-01-01;131;184;0.29;15569.74;24879.59;0.37
27038;ES-LU;ES-GA;Ourol;2021-01-01;0;10;1.00;0.00;1460.13;1.00
27039;ES-LU;ES-GA;Outeiro de Rei;2021-01-01;0;180;1.00;0.00;37740.06;1.00
27040;ES-LU;ES-GA;Palas de Rei;2021-01-01;297;387;0.23;36931.57;51179.93;0.28
27041;ES-LU;ES-GA;Pantón;2021-01-01;212;248;0.15;36435.45;41975.50;0.13
27042;ES-LU;ES-GA;Paradela;2021-01-01;232;255;0.09;30451.24;33702.74;0.10
27043;ES-LU;ES-GA;O Páramo;2021-01-01;146;146;0.00;20083.71;20083.71;0.00
27044;ES-LU;ES-GA;A Pastoriza;2021-01-01;636;677;0.06;69423.38;75494.39;0.08
27045;ES-LU;ES-GA;Pedrafita do Cebreiro;2021-01-01;149;201;0.26;16294.96;25183.54;0.35
27046;ES-LU;ES-GA;Pol;2021-01-01;261;279;0.06;39874.24;41781.60;0.05
27047;ES-LU;ES-GA;A Pobra do Brollón;2021-01-01;329;350;0.06;32453.86;34108.17;0.05
27048;ES-LU;ES-GA;A Pontenova;2021-01-01;289;316;0.09;39677.34;46535.50;0.15
27049;ES-LU;ES-GA;Portomarín;2021-01-01;171;199;0.14;21090.42;25292.76;0.17
27050;ES-LU;ES-GA;Quiroga;2021-01-01;237;464;0.49;25367.77;51208.83;0.50
27051;ES-LU;ES-GA;Ribadeo;2021-01-01;247;437;0.43;27143.75;57804.06;0.53
27052;ES-LU;ES-GA;Ribas de Sil;2021-01-01;65;149;0.56;6908.52;17384.48;0.60
27053;ES-LU;ES-GA;Ribeira de Piquín;2021-01-01;93;149;0.38;10656.61;18634.30;0.43
27054;ES-LU;ES-GA;Riotorto;2021-01-01;134;156;0.14;21669.81;25415.78;0.15
27055;ES-LU;ES-GA;Samos;2021-01-01;229;242;0.05;21809.28;22824.96;0.04
27056;ES-LU;ES-GA;Rábade;2021-01-01;0;65;1.00;0.00;12265.43;1.00
27057;ES-LU;ES-GA;Sarria;2021-01-01;695;898;0.23;65341.96;96330.51;0.32
27058;ES-LU;ES-GA;O Saviñao;2021-01-01;423;475;0.11;60491.56;67827.93;0.11
27059;ES-LU;ES-GA;Sober;2021-01-01;562;579;0.03;49340.95;51757.70;0.05
27060;ES-LU;ES-GA;Taboada;2021-01-01;63;109;0.42;10609.70;17675.51;0.40
27061;ES-LU;ES-GA;Trabada;2021-01-01;88;153;0.42;7585.03;15796.64;0.52
27062;ES-LU;ES-GA;Triacastela;2021-01-01;45;105;0.57;5188.61;13956.95;0.63
27063;ES-LU;ES-GA;O Valadouro;2021-01-01;1;54;0.98;86.71;9687.72;0.99
27064;ES-LU;ES-GA;O Vicedo;2021-01-01;0;24;1.00;0.00;3552.73;1.00
27065;ES-LU;ES-GA;Vilalba;2021-01-01;851;1016;0.16;91369.81;115128.71;0.21
27066;ES-LU;ES-GA;Viveiro;2021-01-01;5;201;0.98;178.05;20709.72;0.99
27901;ES-LU;ES-GA;Baralla;2021-01-01;339;374;0.09;44278.01;49967.34;0.11
27902;ES-LU;ES-GA;Burela;2021-01-01;26;212;0.88;2081.58;37764.03;0.94
