id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
06035,Castilblanco,2021-01-01,27,110,0.75,3367.79,14440.61,0.77
06036,Castuera,2021-01-01,50,244,0.80,4415.49,41437.26,0.89
06037,La Codosera,2021-01-01,23,112,0.79,1605.80,14147.70,0.89
06038,Cordobilla de Lácara,2021-01-01,6,41,0.85,292.41,6089.30,0.95
06039,La Coronada,2021-01-01,23,109,0.79,2099.12,16026.21,0.87
06040,Corte de Peleas,2021-01-01,4,38,0.89,597.27,7289.83,0.92
06041,Cristina,2021-01-01,4,29,0.86,258.50,3909.27,0.93
06042,Cheles,2021-01-01,17,69,0.75,1375.90,9082.01,0.85
06043,Don Álvaro,2021-01-01,6,58,0.90,1564.78,7778.23,0.80
06044,Don Benito,2021-01-01,323,958,0.66,54629.11,166218.44,0.67
06045,Entrín Bajo,2021-01-01,5,33,0.85,959.90,4239.43,0.77
06046,Esparragalejo,2021-01-01,9,53,0.83,508.12,7959.79,0.94
06047,Esparragosa de la Serena,2021-01-01,9,58,0.84,258.49,6901.09,0.96
06048,Esparragosa de Lares,2021-01-01,4,57,0.93,452.73,8192.09,0.94
06049,Feria,2021-01-01,10,78,0.87,2554.65,10243.24,0.75
06050,Fregenal de la Sierra,2021-01-01,24,270,0.91,2853.25,28142.44,0.90
06051,Fuenlabrada de los Montes,2021-01-01,29,140,0.79,3458.72,17037.51,0.80
06052,Fuente de Cantos,2021-01-01,43,216,0.80,3541.47,28664.42,0.88
06053,Fuente del Arco,2021-01-01,2,47,0.96,159.06,3958.69,0.96
06054,Fuente del Maestre,2021-01-01,39,224,0.83,4410.60,33558.08,0.87
06055,Fuentes de León,2021-01-01,45,140,0.68,2199.04,15885.61,0.86
06056,Garbayuela,2021-01-01,11,50,0.78,266.19,4940.61,0.95
06057,Garlitos,2021-01-01,5,40,0.88,268.42,5771.59,0.95
06058,La Garrovilla,2021-01-01,11,72,0.85,1063.31,12267.06,0.91
06059,Granja de Torrehermosa,2021-01-01,28,90,0.69,3554.77,18096.43,0.80
06060,Guareña,2021-01-01,79,188,0.58,11869.77,39783.98,0.70
06061,La Haba,2021-01-01,24,91,0.74,2086.20,11422.46,0.82
06062,Helechosa de los Montes,2021-01-01,14,51,0.73,2598.52,7599.77,0.66
06063,Herrera del Duque,2021-01-01,57,206,0.72,9170.09,31582.08,0.71
06064,Higuera de la Serena,2021-01-01,4,72,0.94,173.99,7427.55,0.98
06065,Higuera de Llerena,2021-01-01,3,31,0.90,218.10,4198.60,0.95
06066,Higuera de Vargas,2021-01-01,8,66,0.88,577.30,8603.49,0.93
06067,Higuera la Real,2021-01-01,16,101,0.84,796.94,15848.56,0.95
06068,Hinojosa del Valle,2021-01-01,2,24,0.92,60.13,3035.72,0.98
06069,Hornachos,2021-01-01,37,126,0.71,4596.39,21461.24,0.79
06070,Jerez de los Caballeros,2021-01-01,195,262,0.26,34173.94,46958.10,0.27
06071,La Lapa,2021-01-01,7,19,0.63,669.75,2034.99,0.67
06072,Lobón,2021-01-01,32,154,0.79,3270.03,23112.02,0.86
06073,Llera,2021-01-01,8,47,0.83,308.02,6215.21,0.95
06074,Llerena,2021-01-01,28,212,0.87,2160.45,28705.61,0.92
06075,Magacela,2021-01-01,6,68,0.91,291.67,9042.90,0.97
06076,Maguilla,2021-01-01,7,47,0.85,508.86,7401.48,0.93
06077,Malcocinado,2021-01-01,7,14,0.50,632.68,2253.69,0.72
06078,Malpartida de la Serena,2021-01-01,11,40,0.73,1747.72,5683.25,0.69
06079,Manchita,2021-01-01,5,30,0.83,316.31,3799.73,0.92
06080,Medellín,2021-01-01,31,100,0.69,7145.35,15698.69,0.54
06081,Medina de las Torres,2021-01-01,2,49,0.96,259.47,7379.77,0.96
06082,Mengabril,2021-01-01,3,16,0.81,194.58,2833.43,0.93
06083,Mérida,2021-01-01,399,1566,0.75,51305.83,242292.31,0.79
06084,Mirandilla,2021-01-01,17,56,0.70,2067.85,7854.27,0.74
06085,Monesterio,2021-01-01,14,168,0.92,925.38,28657.86,0.97
06086,Montemolín,2021-01-01,15,52,0.71,2484.59,7465.85,0.67
06087,Monterrubio de la Serena,2021-01-01,30,105,0.71,4444.04,20266.56,0.78
06088,Montijo,2021-01-01,94,384,0.76,9781.57,63090.76,0.84
06089,La Morera,2021-01-01,9,39,0.77,1468.65,5392.69,0.73
06090,La Nava de Santiago,2021-01-01,3,43,0.93,166.58,7954.81,0.98
06091,Navalvillar de Pela,2021-01-01,44,225,0.80,5037.05,36722.27,0.86
06092,Nogales,2021-01-01,10,39,0.74,1316.30,5849.68,0.77
06093,Oliva de la Frontera,2021-01-01,23,169,0.86,2116.11,24916.45,0.92
06094,Oliva de Mérida,2021-01-01,25,73,0.66,2682.05,11017.12,0.76
06095,Olivenza / Olivença,2021-01-01,131,395,0.67,17641.69,54181.70,0.67
06096,Orellana de la Sierra,2021-01-01,13,42,0.69,890.79,4872.08,0.82
06097,Orellana la Vieja,2021-01-01,65,156,0.58,5889.69,28781.17,0.80
06098,Palomas,2021-01-01,12,49,0.76,561.09,5361.76,0.90
06099,La Parra,2021-01-01,11,36,0.69,1545.00,5959.18,0.74
06100,Peñalsordo,2021-01-01,38,76,0.50,5685.45,12934.43,0.56
06101,Peraleda del Zaucejo,2021-01-01,10,32,0.69,1148.63,4373.67,0.74
06102,Puebla de Alcocer,2021-01-01,20,127,0.84,2245.30,16805.40,0.87
06103,Puebla de la Calzada,2021-01-01,65,196,0.67,7774.25,30850.70,0.75
06104,Puebla de la Reina,2021-01-01,18,66,0.73,1024.38,7385.84,0.86
06105,Puebla del Maestre,2021-01-01,7,40,0.83,1004.24,5589.29,0.82
06106,Puebla del Prior,2021-01-01,7,39,0.82,682.06,5703.92,0.88
06107,Puebla de Obando,2021-01-01,31,107,0.71,2715.32,15408.43,0.82
06108,Puebla de Sancho Pérez,2021-01-01,21,100,0.79,1673.61,14375.80,0.88
06109,Quintana de la Serena,2021-01-01,43,165,0.74,3393.83,24486.06,0.86
06110,Reina,2021-01-01,1,7,0.86,133.38,1199.42,0.89
06111,Rena,2021-01-01,13,49,0.73,678.52,5180.38,0.87
06112,Retamal de Llerena,2021-01-01,7,44,0.84,106.32,5184.32,0.98
06113,Ribera del Fresno,2021-01-01,22,137,0.84,2148.08,20624.56,0.90
06114,Risco,2021-01-01,1,24,0.96,19.53,1933.36,0.99
06115,La Roca de la Sierra,2021-01-01,50,71,0.30,8046.78,12271.49,0.34
06116,Salvaleón,2021-01-01,20,104,0.81,754.66,12815.76,0.94
06117,Salvatierra de los Barros,2021-01-01,6,61,0.90,137.09,8029.65,0.98
06118,Sancti-Spíritus,2021-01-01,2,27,0.93,139.81,2378.71,0.94
06119,San Pedro de Mérida,2021-01-01,13,38,0.66,2206.00,5081.12,0.57
06120,Santa Amalia,2021-01-01,19,99,0.81,1145.47,20770.95,0.94
06121,Santa Marta,2021-01-01,29,102,0.72,2797.08,16205.00,0.83
06122,Los Santos de Maimona,2021-01-01,49,297,0.84,6630.95,43430.17,0.85
06123,San Vicente de Alcántara,2021-01-01,90,147,0.39,14084.41,23011.82,0.39
06124,Segura de León,2021-01-01,14,118,0.88,1156.06,15252.95,0.92
06125,Siruela,2021-01-01,16,149,0.89,797.63,19328.17,0.96
06126,Solana de los Barros,2021-01-01,40,125,0.68,6141.05,19690.94,0.69
06127,Talarrubias,2021-01-01,55,198,0.72,4234.61,33458.83,0.87
06128,Talavera la Real,2021-01-01,33,155,0.79,4972.93,24798.87,0.80
06129,Táliga,2021-01-01,6,41,0.85,223.62,4652.83,0.95
06130,Tamurejo,2021-01-01,13,22,0.41,1549.35,2814.72,0.45
06131,Torre de Miguel Sesmero,2021-01-01,8,62,0.87,1119.45,8532.68,0.87
06132,Torremayor,2021-01-01,8,36,0.78,787.55,5815.50,0.86
06133,Torremejía,2021-01-01,8,68,0.88,1352.87,15036.17,0.91
06134,Trasierra,2021-01-01,9,27,0.67,855.55,3540.63,0.76
06135,Trujillanos,2021-01-01,6,70,0.91,315.60,10119.14,0.97
06136,Usagre,2021-01-01,12,75,0.84,859.22,12038.12,0.93
06137,Valdecaballeros,2021-01-01,74,156,0.53,4943.67,17775.92,0.72
06138,Valdetorres,2021-01-01,7,62,0.89,526.89,7535.71,0.93
06139,Valencia de las Torres,2021-01-01,17,50,0.66,1784.29,5822.58,0.69
06140,Valencia del Mombuey,2021-01-01,5,30,0.83,513.12,4310.66,0.88
06141,Valencia del Ventoso,2021-01-01,8,86,0.91,789.85,12465.71,0.94
06142,Valverde de Burguillos,2021-01-01,6,21,0.71,228.92,2204.53,0.90
06143,Valverde de Leganés,2021-01-01,37,184,0.80,2780.04,23326.53,0.88
06144,Valverde de Llerena,2021-01-01,18,38,0.53,2992.54,6248.13,0.52
06145,Valverde de Mérida,2021-01-01,8,53,0.85,2270.66,8439.41,0.73
06146,Valle de la Serena,2021-01-01,8,70,0.89,448.28,10958.65,0.96
06147,Valle de Matamoros,2021-01-01,16,44,0.64,1407.84,4908.65,0.71
06148,Valle de Santa Ana,2021-01-01,6,57,0.89,403.87,6722.29,0.94
06149,Villafranca de los Barros,2021-01-01,23,279,0.92,2828.29,53953.83,0.95
06150,Villagarcía de la Torre,2021-01-01,27,59,0.54,4889.71,11082.15,0.56
06151,Villagonzalo,2021-01-01,23,80,0.71,4052.44,13437.04,0.70
06152,Villalba de los Barros,2021-01-01,10,66,0.85,602.76,9658.26,0.94
06153,Villanueva de la Serena,2021-01-01,203,663,0.69,27222.27,107772.08,0.75
06154,Villanueva del Fresno,2021-01-01,9,65,0.86,1336.43,13839.23,0.90
06155,Villar del Rey,2021-01-01,41,72,0.43,4707.86,10023.33,0.53
06156,Villar de Rena,2021-01-01,51,100,0.49,10087.68,17149.47,0.41
06157,Villarta de los Montes,2021-01-01,8,44,0.82,491.35,4737.51,0.90
06158,Zafra,2021-01-01,270,470,0.43,32583.01,68112.10,0.52
06159,Zahínos,2021-01-01,20,89,0.78,3139.72,21144.39,0.85
06160,Zalamea de la Serena,2021-01-01,14,153,0.91,1822.08,23068.14,0.92
06161,Zarza-Capilla,2021-01-01,8,64,0.88,496.36,8156.21,0.94
06162,La Zarza,2021-01-01,24,158,0.85,2394.39,21966.91,0.89
06901,Valdelacalzada,2021-01-01,48,97,0.51,8482.28,16816.52,0.50
06902,Pueblonuevo del Guadiana,2021-01-01,20,58,0.66,4423.33,12736.32,0.65
06903,Guadiana,2021-01-01,33,147,0.78,3207.16,21753.31,0.85
10001,Abadía,2021-01-01,3,45,0.93,309.28,3864.28,0.92
10002,Abertura,2021-01-01,8,95,0.92,745.48,6722.58,0.89
10003,Acebo,2021-01-01,6,87,0.93,306.54,6627.66,0.95
10004,Acehúche,2021-01-01,11,79,0.86,1171.21,9724.96,0.88
10005,Aceituna,2021-01-01,7,60,0.88,648.31,4768.67,0.86
10006,Ahigal,2021-01-01,74,76,0.03,11026.34,11257.42,0.02
10007,Albalá,2021-01-01,6,104,0.94,852.88,12623.57,0.93
10008,Alcántara,2021-01-01,44,127,0.65,4326.48,15170.87,0.71
10009,Alcollarín,2021-01-01,7,76,0.91,653.43,6900.07,0.91
10010,Alcuéscar,2021-01-01,48,138,0.65,3462.26,17359.57,0.80
10011,Aldeacentenera,2021-01-01,48,96,0.50,6127.74,12023.35,0.49
10012,Aldea del Cano,2021-01-01,22,44,0.50,2439.23,6378.23,0.62
10013,La Aldea del Obispo,2021-01-01,6,48,0.88,205.72,5281.43,0.96
10014,Aldeanueva de la Vera,2021-01-01,42,141,0.70,3125.36,12004.41,0.74
10015,Aldeanueva del Camino,2021-01-01,48,53,0.09,6104.35,6896.26,0.11
10016,Aldehuela de Jerte,2021-01-01,0,28,1.00,0.00,2408.75,1.00
10017,Alía,2021-01-01,11,198,0.94,943.73,19461.06,0.95
10018,Aliseda,2021-01-01,10,112,0.91,1216.68,14598.45,0.92
10019,Almaraz,2021-01-01,60,86,0.30,7708.83,10829.85,0.29
10020,Almoharín,2021-01-01,87,87,0.00,15237.38,15237.38,0.00
10021,Arroyo de la Luz,2021-01-01,84,179,0.53,13028.44,30125.52,0.57
10022,Arroyomolinos de la Vera,2021-01-01,4,75,0.95,233.49,3832.69,0.94
10023,Arroyomolinos,2021-01-01,30,36,0.17,5909.83,6814.93,0.13
10024,Baños de Montemayor,2021-01-01,2,119,0.98,69.28,12079.96,0.99
10025,Barrado,2021-01-01,12,56,0.79,1307.29,4923.50,0.73
10026,Belvís de Monroy,2021-01-01,22,102,0.78,3428.64,9937.08,0.65
10027,Benquerencia,2021-01-01,26,42,0.38,2317.36,3380.63,0.31
10028,Berrocalejo,2021-01-01,18,49,0.63,1738.05,4505.91,0.61
10029,Berzocana,2021-01-01,4,79,0.95,304.72,5377.32,0.94
10030,Bohonal de Ibor,2021-01-01,28,77,0.64,1945.12,7425.11,0.74
10031,Botija,2021-01-01,7,98,0.93,544.63,7837.74,0.93
10032,Brozas,2021-01-01,19,133,0.86,2463.57,21750.07,0.89
10033,Cabañas del Castillo,2021-01-01,21,137,0.85,1295.82,8931.77,0.85
10034,Cabezabellosa,2021-01-01,8,89,0.91,2655.15,7487.65,0.65
10035,Cabezuela del Valle,2021-01-01,20,166,0.88,3444.05,13833.82,0.75
10036,Cabrero,2021-01-01,8,92,0.91,458.25,4617.43,0.90
10037,Cáceres,2021-01-01,449,2245,0.80,34938.89,263482.92,0.87
10038,Cachorrilla,2021-01-01,2,40,0.95,174.68,2593.99,0.93
10039,Cadalso,2021-01-01,7,61,0.89,270.13,4541.80,0.94
10040,Calzadilla,2021-01-01,6,80,0.93,1799.87,9751.95,0.82
10041,Caminomorisco,2021-01-01,8,185,0.96,686.00,12650.12,0.95
10042,Campillo de Deleitosa,2021-01-01,4,34,0.88,270.59,2638.58,0.90
10043,Campo Lugar,2021-01-01,10,83,0.88,1167.81,13783.75,0.92
10044,Cañamero,2021-01-01,21,139,0.85,1931.90,15178.86,0.87
10045,Cañaveral,2021-01-01,36,84,0.57,5302.70,13188.77,0.60
10046,Carbajo,2021-01-01,7,38,0.82,624.40,3696.00,0.83
10047,Carcaboso,2021-01-01,6,101,0.94,660.90,9509.93,0.93
10048,Carrascalejo,2021-01-01,8,73,0.89,519.91,6492.65,0.92
10049,Casar de Cáceres,2021-01-01,42,182,0.77,3454.49,20612.96,0.83
10050,Casar de Palomero,2021-01-01,33,155,0.79,2533.94,10771.02,0.76
10051,Casares de las Hurdes,2021-01-01,29,87,0.67,1829.77,6906.98,0.74
10052,Casas de Don Antonio,2021-01-01,17,31,0.45,2283.68,3638.57,0.37
10053,Casas de Don Gómez,2021-01-01,35,35,0.00,5620.27,5620.27,0.00
10054,Casas del Castañar,2021-01-01,51,61,0.16,5615.76,6737.22,0.17
10055,Casas del Monte,2021-01-01,16,47,0.66,1198.69,4119.51,0.71
10056,Casas de Millán,2021-01-01,34,42,0.19,4891.52,6419.08,0.24
10057,Casas de Miravete,2021-01-01,35,47,0.26,2592.56,3975.09,0.35
10058,Casatejada,2021-01-01,91,155,0.41,8678.68,14787.05,0.41
10059,Casillas de Coria,2021-01-01,26,26,0.00,5286.97,5286.97,0.00
10060,Castañar de Ibor,2021-01-01,31,137,0.77,2611.36,12179.29,0.79
10061,Ceclavín,2021-01-01,28,101,0.72,1843.58,11810.05,0.84
10062,Cedillo,2021-01-01,13,45,0.71,1946.65,6661.15,0.71
10063,Cerezo,2021-01-01,36,36,0.00,3226.03,3226.03,0.00
10064,Cilleros,2021-01-01,61,80,0.24,7067.28,10619.99,0.33
10065,Collado de la Vera,2021-01-01,27,32,0.16,3457.86,4305.39,0.20
10066,Conquista de la Sierra,2021-01-01,12,12,0.00,2188.16,2188.16,0.00
10067,Coria,2021-01-01,114,580,0.80,12046.03,63634.77,0.81
10068,Cuacos de Yuste,2021-01-01,26,64,0.59,3150.14,6330.42,0.50
10069,La Cumbre,2021-01-01,46,48,0.04,6870.57,7198.94,0.05
10070,Deleitosa,2021-01-01,63,64,0.02,9246.56,9353.24,0.01
10071,Descargamaría,2021-01-01,25,37,0.32,1091.23,2599.07,0.58
10072,Eljas,2021-01-01,14,47,0.70,585.17,4351.26,0.87
10073,Escurial,2021-01-01,90,90,0.00,11752.17,11752.17,0.00
10075,Fresnedoso de Ibor,2021-01-01,24,50,0.52,2045.54,4539.64,0.55
10076,Galisteo,2021-01-01,44,44,0.00,5065.86,5065.86,0.00
10077,Garciaz,2021-01-01,34,36,0.06,5835.97,6255.54,0.07
10078,La Garganta,2021-01-01,27,31,0.13,2872.26,3411.86,0.16
10079,Garganta la Olla,2021-01-01,32,65,0.51,2563.64,4778.01,0.46
10080,Gargantilla,2021-01-01,5,36,0.86,173.91,2658.63,0.93
10081,Gargüera de la Vera,2021-01-01,23,41,0.44,1397.48,3369.55,0.59
10082,Garrovillas de Alconétar,2021-01-01,116,170,0.32,13283.32,21056.29,0.37
10083,Garvín,2021-01-01,38,38,0.00,2899.40,2899.40,0.00
10084,Gata,2021-01-01,23,150,0.85,1564.92,19591.55,0.92
10085,El Gordo,2021-01-01,42,45,0.07,8287.11,8604.79,0.04
10086,La Granja,2021-01-01,40,40,0.00,4605.16,4605.16,0.00
10087,Guadalupe,2021-01-01,36,134,0.73,3086.39,13762.76,0.78
10088,Guijo de Coria,2021-01-01,48,48,0.00,5211.40,5211.40,0.00
10089,Guijo de Galisteo,2021-01-01,94,111,0.15,12662.76,16117.42,0.21
10090,Guijo de Granadilla,2021-01-01,43,94,0.54,4889.49,10189.12,0.52
10091,Guijo de Santa Bárbara,2021-01-01,14,22,0.36,1860.40,3645.25,0.49
10092,Herguijuela,2021-01-01,26,28,0.07,3816.12,4086.18,0.07
10093,Hernán-Pérez,2021-01-01,20,49,0.59,2435.38,6464.97,0.62
10094,Herrera de Alcántara,2021-01-01,24,35,0.31,2572.65,3977.19,0.35
10095,Herreruela,2021-01-01,31,36,0.14,5053.58,5304.66,0.05
10096,Hervás,2021-01-01,63,183,0.66,5212.03,19313.97,0.73
10097,Higuera,2021-01-01,9,36,0.75,601.07,2873.21,0.79
10098,Hinojal,2021-01-01,20,50,0.60,1523.10,8108.01,0.81
10099,Holguera,2021-01-01,36,36,0.00,6495.68,6495.68,0.00
10100,Hoyos,2021-01-01,22,69,0.68,858.18,7600.70,0.89
10101,Huélaga,2021-01-01,5,17,0.71,429.01,2180.24,0.80
10102,Ibahernando,2021-01-01,47,62,0.24,10350.15,12192.91,0.15
10103,Jaraicejo,2021-01-01,41,133,0.69,3129.20,10802.56,0.71
10104,Jaraíz de la Vera,2021-01-01,154,207,0.26,20193.64,25397.08,0.20
10105,Jarandilla de la Vera,2021-01-01,13,144,0.91,1749.42,16200.67,0.89
10106,Jarilla,2021-01-01,16,16,0.00,1548.77,1548.77,0.00
10107,Jerte,2021-01-01,38,65,0.42,3815.07,7743.89,0.51
10108,Ladrillar,2021-01-01,41,48,0.15,3246.02,3711.55,0.13
10109,Logrosán,2021-01-01,52,146,0.64,3830.29,15335.85,0.75
10110,Losar de la Vera,2021-01-01,48,170,0.72,5353.93,18330.25,0.71
10111,Madrigal de la Vera,2021-01-01,89,118,0.25,8984.42,15492.16,0.42
10112,Madrigalejo,2021-01-01,57,82,0.30,12163.29,15733.26,0.23
10113,Madroñera,2021-01-01,36,158,0.77,3490.21,23039.51,0.85
10114,Majadas,2021-01-01,16,16,0.00,2683.25,2683.25,0.00
10115,Malpartida de Cáceres,2021-01-01,57,213,0.73,5972.42,34129.23,0.83
10116,Malpartida de Plasencia,2021-01-01,30,263,0.89,3222.99,32911.03,0.90
10117,Marchagaz,2021-01-01,4,4,0.00,504.53,504.53,0.00
10118,Mata de Alcántara,2021-01-01,29,40,0.28,3251.98,4184.09,0.22
10119,Membrío,2021-01-01,19,65,0.71,1933.07,9032.12,0.79
10120,Mesas de Ibor,2021-01-01,27,57,0.53,1586.54,4399.98,0.64
10121,Miajadas,2021-01-01,34,348,0.90,4718.01,66837.14,0.93
10122,Millanes,2021-01-01,18,18,0.00,3280.42,3280.42,0.00
10123,Mirabel,2021-01-01,9,103,0.91,1047.74,9054.82,0.88
10124,Mohedas de Granadilla,2021-01-01,37,40,0.08,4316.91,4784.89,0.10
10125,Monroy,2021-01-01,8,100,0.92,426.88,9976.66,0.96
10126,Montánchez,2021-01-01,71,91,0.22,10840.98,14321.29,0.24
10127,Montehermoso,2021-01-01,196,216,0.09,28752.21,33924.33,0.15
10128,Moraleja,2021-01-01,92,372,0.75,8920.21,42260.04,0.79
10129,Morcillo,2021-01-01,43,43,0.00,4342.56,4342.56,0.00
10130,Navaconcejo,2021-01-01,50,50,0.00,6914.32,6914.32,0.00
10131,Navalmoral de la Mata,2021-01-01,115,489,0.76,10843.71,59989.74,0.82
10132,Navalvillar de Ibor,2021-01-01,5,39,0.87,544.02,4003.71,0.86
10133,Navas del Madroño,2021-01-01,48,64,0.25,6545.72,9775.58,0.33
10134,Navezuelas,2021-01-01,29,29,0.00,4651.90,4651.90,0.00
10135,Nuñomoral,2021-01-01,78,93,0.16,8386.50,10025.91,0.16
10136,Oliva de Plasencia,2021-01-01,41,47,0.13,4836.71,5260.03,0.08
10137,Palomero,2021-01-01,10,10,0.00,1258.03,1258.03,0.00
10138,Pasarón de la Vera,2021-01-01,62,78,0.21,6572.34,7961.85,0.17
10139,Pedroso de Acim,2021-01-01,17,18,0.06,1320.31,1612.90,0.18
10140,Peraleda de la Mata,2021-01-01,39,150,0.74,1912.54,12953.52,0.85
10141,Peraleda de San Román,2021-01-01,100,102,0.02,7241.24,7422.43,0.02
10142,Perales del Puerto,2021-01-01,22,47,0.53,2553.05,5874.35,0.57
10143,Pescueza,2021-01-01,23,24,0.04,2857.17,2983.35,0.04
10144,La Pesga,2021-01-01,26,28,0.07,4108.00,4382.25,0.06
10145,Piedras Albas,2021-01-01,9,16,0.44,1498.16,3271.81,0.54
10146,Pinofranqueado,2021-01-01,92,165,0.44,7542.02,16303.50,0.54
10147,Piornal,2021-01-01,65,177,0.63,4900.95,13166.38,0.63
10148,Plasencia,2021-01-01,271,1183,0.77,14892.75,131933.53,0.89
10149,Plasenzuela,2021-01-01,26,28,0.07,2385.09,2499.42,0.05
10150,Portaje,2021-01-01,43,43,0.00,5284.32,5284.32,0.00
10151,Portezuelo,2021-01-01,22,45,0.51,2377.08,4548.33,0.48
10152,Pozuelo de Zarzón,2021-01-01,46,50,0.08,5899.83,7057.07,0.16
10153,Puerto de Santa Cruz,2021-01-01,17,17,0.00,2298.82,2298.82,0.00
10154,Rebollar,2021-01-01,0,3,1.00,0.00,174.64,1.00
10155,Riolobos,2021-01-01,49,57,0.14,8557.49,10012.32,0.15
10156,Robledillo de Gata,2021-01-01,6,12,0.50,590.02,1075.84,0.45
10157,Robledillo de la Vera,2021-01-01,6,38,0.84,242.26,3072.45,0.92
10158,Robledillo de Trujillo,2021-01-01,45,45,0.00,5122.10,5122.10,0.00
10159,Robledollano,2021-01-01,20,31,0.35,1523.01,3021.33,0.50
10160,Romangordo,2021-01-01,9,45,0.80,687.70,3964.76,0.83
10161,Ruanes,2021-01-01,13,13,0.00,2550.90,2550.90,0.00
10162,Salorino,2021-01-01,41,98,0.58,2789.87,9376.08,0.70
10163,Salvatierra de Santiago,2021-01-01,13,13,0.00,2987.53,2987.53,0.00
10164,San Martín de Trevejo,2021-01-01,21,58,0.64,2038.12,6394.05,0.68
10165,Santa Ana,2021-01-01,28,28,0.00,3393.23,3393.23,0.00
10166,Santa Cruz de la Sierra,2021-01-01,29,29,0.00,4086.06,4086.06,0.00
10167,Santa Cruz de Paniagua,2021-01-01,14,47,0.70,1309.11,5119.91,0.74
10168,Santa Marta de Magasca,2021-01-01,41,44,0.07,4093.22,4671.55,0.12
10169,Santiago de Alcántara,2021-01-01,20,58,0.66,2707.03,7737.88,0.65
10170,Santiago del Campo,2021-01-01,20,60,0.67,1558.61,5382.55,0.71
10171,Santibáñez el Alto,2021-01-01,24,54,0.56,1304.87,4416.17,0.70
10172,Santibáñez el Bajo,2021-01-01,10,75,0.87,1044.20,6691.27,0.84
10173,Saucedilla,2021-01-01,25,68,0.63,1568.89,8099.28,0.81
10174,Segura de Toro,2021-01-01,7,7,0.00,1234.23,1234.23,0.00
10175,Serradilla,2021-01-01,65,114,0.43,7506.33,15282.87,0.51
10176,Serrejón,2021-01-01,16,51,0.69,1448.45,5190.78,0.72
10177,Sierra de Fuentes,2021-01-01,27,149,0.82,1523.33,18088.71,0.92
10178,Talaván,2021-01-01,54,125,0.57,4814.04,11183.76,0.57
10179,Talaveruela de la Vera,2021-01-01,32,32,0.00,3842.26,3842.26,0.00
10180,Talayuela,2021-01-01,101,382,0.74,14868.61,51579.22,0.71
10181,Tejeda de Tiétar,2021-01-01,61,61,0.00,6746.14,6746.14,0.00
10182,Toril,2021-01-01,1,4,0.75,85.82,432.10,0.80
10183,Tornavacas,2021-01-01,60,66,0.09,7174.74,7587.89,0.05
10184,El Torno,2021-01-01,21,21,0.00,3327.68,3327.68,0.00
10185,Torrecilla de los Ángeles,2021-01-01,50,82,0.39,3040.56,6556.16,0.54
