id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
33045,Parres,2021-01-01,73,114,0.36,16687.74,10086.48,0.40
33046,Peñamellera Alta,2021-01-01,64,66,0.03,9394.47,9113.59,0.03
33047,Peñamellera Baja,2021-01-01,63,72,0.13,11478.19,10237.71,0.11
33048,Pesoz,2021-01-01,57,57,0.00,5723.40,5723.40,0.00
33049,Piloña,2021-01-01,148,199,0.26,32822.56,26354.24,0.20
33050,Ponga,2021-01-01,90,140,0.36,13036.90,8346.97,0.36
33051,Pravia,2021-01-01,53,145,0.63,21521.58,13817.55,0.36
33052,Proaza,2021-01-01,162,167,0.03,17100.26,16432.02,0.04
33053,Quirós,2021-01-01,327,327,0.00,29040.22,29040.22,0.00
33054,Las Regueras,2021-01-01,32,32,0.00,6013.84,6013.84,0.00
33055,Ribadedeva,2021-01-01,89,93,0.04,11674.50,11044.24,0.05
33056,Ribadesella,2021-01-01,151,329,0.54,45222.13,24608.06,0.46
33057,Ribera de Arriba,2021-01-01,39,39,0.00,5860.86,5860.86,0.00
33058,Riosa,2021-01-01,59,78,0.24,8080.36,5802.30,0.28
33059,Salas,2021-01-01,151,205,0.26,36887.38,26106.27,0.29
33060,Samartín del Rei Aurelio,2021-01-01,183,392,0.53,45505.66,24088.55,0.47
33061,San Martín de Oscos,2021-01-01,93,93,0.00,12379.75,12379.75,0.00
33062,Santa Eulalia de Oscos,2021-01-01,92,95,0.03,10795.18,10270.62,0.05
33063,San Tirso de Abres,2021-01-01,89,92,0.03,9818.82,9421.84,0.04
33064,Santo Adriano,2021-01-01,41,50,0.18,4650.80,3599.89,0.23
33065,Sariego,2021-01-01,37,50,0.26,8698.14,7091.84,0.18
33066,Siero,2021-01-01,332,819,0.59,98924.00,45986.19,0.54
33067,Sobrescobio,2021-01-01,182,183,0.01,13242.74,13220.99,0.00
33068,Somiedo,2021-01-01,381,400,0.05,35688.51,34171.06,0.04
33069,Soto del Barco,2021-01-01,79,132,0.40,25430.43,14975.89,0.41
33070,Tapia de Casariego,2021-01-01,132,205,0.36,43098.66,30363.17,0.30
33071,Taramundi,2021-01-01,151,173,0.13,16399.10,14622.47,0.11
33072,Teverga,2021-01-01,322,329,0.02,30986.82,30303.96,0.02
33073,Tineo,2021-01-01,466,483,0.04,97037.93,93320.53,0.04
33074,Vegadeo,2021-01-01,209,247,0.15,35512.66,30585.08,0.14
33075,Villanueva de Oscos,2021-01-01,59,59,0.00,7132.12,7132.12,0.00
33076,Villaviciosa,2021-01-01,149,263,0.43,46704.16,29022.90,0.38
33077,Villayón,2021-01-01,59,59,0.00,17769.11,17769.11,0.00
33078,Yernes y Tameza,2021-01-01,50,50,0.00,3610.70,3610.70,0.00
