id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
08066,Castellví de Rosanes,2021-01-01,0,64,1.00,0.00,18584.53,1.00
08067,Centelles,2021-01-01,75,263,0.71,3094.22,33664.77,0.91
08068,Cervelló,2021-01-01,14,317,0.96,684.44,63647.14,0.99
08069,Collbató,2021-01-01,29,250,0.88,961.13,45155.01,0.98
08070,Collsuspina,2021-01-01,5,29,0.83,352.47,3883.45,0.91
08071,Copons,2021-01-01,0,21,1.00,0.00,1533.90,1.00
08072,Corbera de Llobregat,2021-01-01,6,486,0.99,272.79,125754.02,1.00
08073,Cornellà de Llobregat,2021-01-01,45,540,0.92,3055.99,72856.85,0.96
08074,Cubelles,2021-01-01,16,458,0.97,1397.80,79147.43,0.98
08075,Dosrius,2021-01-01,8,183,0.96,1058.31,52012.22,0.98
08076,Esparreguera,2021-01-01,32,367,0.91,2178.10,72757.00,0.97
08077,Esplugues de Llobregat,2021-01-01,9,351,0.97,1338.68,49212.04,0.97
08078,l'Espunyola,2021-01-01,0,0,1,0.00,0.00,1
08079,l'Estany,2021-01-01,3,42,0.93,212.51,5118.67,0.96
08080,Fígols,2021-01-01,0,4,1.00,0.00,229.81,1.00
08081,Fogars de Montclús,2021-01-01,1,17,0.94,73.77,2551.81,0.97
08082,Fogars de la Selva,2021-01-01,0,52,1.00,0.00,20399.59,1.00
08083,Folgueroles,2021-01-01,2,83,0.98,115.88,10554.59,0.99
08084,Fonollosa,2021-01-01,2,98,0.98,187.12,16820.16,0.99
08085,Font-rubí,2021-01-01,0,47,1.00,0.00,8349.94,1.00
08086,les Franqueses del Vallès,2021-01-01,31,343,0.91,1719.17,62901.81,0.97
08087,Gallifa,2021-01-01,5,22,0.77,305.34,4138.07,0.93
08088,la Garriga,2021-01-01,76,362,0.79,3399.55,62146.14,0.95
08089,Gavà,2021-01-01,17,460,0.96,541.69,75908.28,0.99
08090,Gaià,2021-01-01,0,5,1.00,0.00,562.01,1.00
08091,Gelida,2021-01-01,0,192,1.00,0.00,31897.23,1.00
08092,Gironella,2021-01-01,10,144,0.93,559.58,18430.74,0.97
08093,Gisclareny,2021-01-01,0,1,1.00,0.00,82.86,1.00
08094,la Granada,2021-01-01,1,78,0.99,29.50,10992.35,1.00
08095,Granera,2021-01-01,0,11,1.00,0.00,1464.66,1.00
08096,Granollers,2021-01-01,67,677,0.90,5686.59,101539.38,0.94
08097,Gualba,2021-01-01,1,54,0.98,54.56,9603.99,0.99
08098,Sant Salvador de Guardiola,2021-01-01,4,128,0.97,126.09,43963.62,1.00
08099,Guardiola de Berguedà,2021-01-01,0,26,1.00,0.00,3088.61,1.00
08100,Gurb,2021-01-01,7,137,0.95,430.44,26493.58,0.98
08101,l'Hospitalet de Llobregat,2021-01-01,6,936,0.99,292.51,117763.98,1.00
08103,Jorba,2021-01-01,1,53,0.98,20.29,7814.45,1.00
08104,la Llacuna,2021-01-01,0,107,1.00,0.00,12579.98,1.00
08105,la Llagosta,2021-01-01,6,110,0.95,577.16,17493.13,0.97
08106,Llinars del Vallès,2021-01-01,41,297,0.86,3980.92,63325.63,0.94
08107,Lliçà d'Amunt,2021-01-01,24,341,0.93,2279.61,95824.52,0.98
08108,Lliçà de Vall,2021-01-01,48,224,0.79,4523.21,61564.82,0.93
08109,Lluçà,2021-01-01,1,12,0.92,42.80,1351.82,0.97
08110,Malgrat de Mar,2021-01-01,26,290,0.91,2202.98,45446.73,0.95
08111,Malla,2021-01-01,0,1,1.00,0.00,313.94,1.00
08112,Manlleu,2021-01-01,16,402,0.96,894.12,53929.94,0.98
08113,Manresa,2021-01-01,81,1243,0.93,2989.21,122059.27,0.98
08114,Martorell,2021-01-01,51,413,0.88,3093.69,49394.53,0.94
08115,Martorelles,2021-01-01,40,185,0.78,1639.09,24919.58,0.93
08116,les Masies de Roda,2021-01-01,0,26,1.00,0.00,3394.24,1.00
08117,les Masies de Voltregà,2021-01-01,1,128,0.99,40.98,18391.32,1.00
08118,el Masnou,2021-01-01,10,407,0.98,494.95,47671.58,0.99
08119,Masquefa,2021-01-01,8,272,0.97,402.57,52813.86,0.99
08120,Matadepera,2021-01-01,15,399,0.96,464.45,89252.85,0.99
08121,Mataró,2021-01-01,61,1118,0.95,5670.91,170273.40,0.97
08122,Mediona,2021-01-01,0,126,1.00,0.00,36462.14,1.00
08123,Molins de Rei,2021-01-01,13,432,0.97,551.41,47056.77,0.99
08124,Mollet del Vallès,2021-01-01,53,489,0.89,3651.14,72085.90,0.95
08125,Montcada i Reixac,2021-01-01,19,573,0.97,685.39,70444.74,0.99
08126,Montgat,2021-01-01,7,182,0.96,223.48,23726.99,0.99
08127,Monistrol de Montserrat,2021-01-01,20,115,0.83,649.12,13191.40,0.95
08128,Monistrol de Calders,2021-01-01,4,79,0.95,75.66,16088.57,1.00
08129,Muntanyola,2021-01-01,0,25,1.00,0.00,10984.73,1.00
08130,Montclar,2021-01-01,0,0,1,0.00,0.00,1
08131,Montesquiu,2021-01-01,0,30,1.00,0.00,4426.05,1.00
08132,Montmajor,2021-01-01,1,18,0.94,82.08,2450.69,0.97
08133,Montmaneu,2021-01-01,0,19,1.00,0.00,2623.13,1.00
08134,Figaró-Montmany,2021-01-01,2,33,0.94,548.58,5703.32,0.90
08135,Montmeló,2021-01-01,26,130,0.80,2796.87,25486.10,0.89
08136,Montornès del Vallès,2021-01-01,24,323,0.93,1489.67,50733.16,0.97
08137,Montseny,2021-01-01,0,9,1.00,0.00,1372.64,1.00
08138,Moià,2021-01-01,15,212,0.93,2663.63,37083.29,0.93
08139,Mura,2021-01-01,7,54,0.87,180.53,4161.63,0.96
08140,Navarcles,2021-01-01,4,169,0.98,158.03,26477.47,0.99
08141,Navàs,2021-01-01,0,116,1.00,0.00,22057.60,1.00
08142,la Nou de Berguedà,2021-01-01,1,15,0.93,66.12,1460.34,0.95
08143,Òdena,2021-01-01,1,127,0.99,31.90,21405.10,1.00
08144,Olvan,2021-01-01,0,53,1.00,0.00,4919.06,1.00
08145,Olèrdola,2021-01-01,4,166,0.98,273.45,33859.81,0.99
08146,Olesa de Bonesvalls,2021-01-01,1,112,0.99,103.56,26605.38,1.00
08147,Olesa de Montserrat,2021-01-01,25,273,0.91,2193.56,52687.14,0.96
08148,Olivella,2021-01-01,0,180,1.00,0.00,70639.11,1.00
08149,Olost,2021-01-01,4,73,0.95,306.27,9511.11,0.97
08150,Orís,2021-01-01,1,10,0.90,70.42,1157.53,0.94
08151,Oristà,2021-01-01,0,40,1.00,0.00,5299.44,1.00
08152,Orpí,2021-01-01,4,19,0.79,155.98,1505.36,0.90
08153,Òrrius,2021-01-01,7,45,0.84,498.84,5969.97,0.92
08154,Pacs del Penedès,2021-01-01,1,31,0.97,44.62,4765.07,0.99
08155,Palafolls,2021-01-01,3,175,0.98,257.83,38727.60,0.99
08156,Palau-solità i Plegamans,2021-01-01,14,421,0.97,926.67,91483.03,0.99
08157,Pallejà,2021-01-01,37,266,0.86,1249.95,38588.35,0.97
08158,el Papiol,2021-01-01,1,120,0.99,39.52,15602.62,1.00
08159,Parets del Vallès,2021-01-01,27,281,0.90,1799.07,57880.79,0.97
08160,Perafita,2021-01-01,0,39,1.00,0.00,4365.25,1.00
08161,Piera,2021-01-01,8,596,0.99,431.37,134536.79,1.00
08162,els Hostalets de Pierola,2021-01-01,5,108,0.95,428.92,30695.56,0.99
08163,Pineda de Mar,2021-01-01,29,567,0.95,878.36,82339.58,0.99
08164,el Pla del Penedès,2021-01-01,0,47,1.00,0.00,4573.60,1.00
08165,la Pobla de Claramunt,2021-01-01,0,136,1.00,0.00,21028.69,1.00
08166,la Pobla de Lillet,2021-01-01,7,92,0.92,255.69,7134.76,0.96
08167,Polinyà,2021-01-01,18,117,0.85,1957.34,27487.14,0.93
08168,Pontons,2021-01-01,0,52,1.00,0.00,6911.17,1.00
08169,el Prat de Llobregat,2021-01-01,7,472,0.99,245.41,71697.18,1.00
08170,els Prats de Rei,2021-01-01,0,40,1.00,0.00,3443.90,1.00
08171,Prats de Lluçanès,2021-01-01,8,84,0.90,545.98,11596.59,0.95
08172,Premià de Mar,2021-01-01,9,227,0.96,1100.98,32785.18,0.97
08174,Puigdàlber,2021-01-01,2,26,0.92,213.76,4093.17,0.95
08175,Puig-reig,2021-01-01,19,161,0.88,753.03,19122.00,0.96
08176,Pujalt,2021-01-01,3,52,0.94,221.96,3251.49,0.93
08177,la Quar,2021-01-01,0,1,1.00,0.00,21.65,1.00
08178,Rajadell,2021-01-01,3,31,0.90,151.54,5006.96,0.97
08179,Rellinars,2021-01-01,5,89,0.94,128.42,17409.26,0.99
08180,Ripollet,2021-01-01,36,333,0.89,2247.83,45911.22,0.95
08181,la Roca del Vallès,2021-01-01,19,287,0.93,1671.82,52651.60,0.97
08182,el Pont de Vilomara i Rocafort,2021-01-01,3,135,0.98,83.05,33263.20,1.00
08183,Roda de Ter,2021-01-01,7,165,0.96,160.25,21061.78,0.99
08184,Rubí,2021-01-01,44,1752,0.97,1272.41,252102.53,0.99
08185,Rubió,2021-01-01,3,5,0.40,162.43,510.27,0.68
08187,Sabadell,2021-01-01,113,2081,0.95,5522.58,303429.04,0.98
08188,Sagàs,2021-01-01,0,1,1.00,0.00,237.02,1.00
08189,Sant Pere Sallavinera,2021-01-01,0,22,1.00,0.00,1096.96,1.00
08190,Saldes,2021-01-01,0,35,1.00,0.00,3864.50,1.00
08191,Sallent,2021-01-01,13,253,0.95,771.11,31620.93,0.98
08192,Santpedor,2021-01-01,13,226,0.94,503.41,34657.33,0.99
08193,Sant Iscle de Vallalta,2021-01-01,4,48,0.92,582.41,11559.11,0.95
08194,Sant Adrià de Besòs,2021-01-01,1,285,1.00,26.19,31621.18,1.00
08195,Sant Agustí de Lluçanès,2021-01-01,0,9,1.00,0.00,1723.34,1.00
08196,Sant Andreu de la Barca,2021-01-01,23,325,0.93,1307.12,46731.59,0.97
08197,Sant Andreu de Llavaneres,2021-01-01,37,250,0.85,3443.69,53153.22,0.94
08198,Sant Antoni de Vilamajor,2021-01-01,16,180,0.91,994.12,34905.98,0.97
08199,Sant Bartomeu del Grau,2021-01-01,0,21,1.00,0.00,3714.08,1.00
08200,Sant Boi de Llobregat,2021-01-01,35,987,0.96,1664.86,125533.80,0.99
08201,Sant Boi de Lluçanès,2021-01-01,15,58,0.74,1313.13,6641.64,0.80
08202,Sant Celoni,2021-01-01,39,424,0.91,2649.38,64643.11,0.96
08203,Sant Cebrià de Vallalta,2021-01-01,7,102,0.93,655.01,31062.63,0.98
08204,Sant Climent de Llobregat,2021-01-01,5,82,0.94,98.96,9967.54,0.99
08205,Sant Cugat del Vallès,2021-01-01,79,1683,0.95,3262.19,282048.86,0.99
08206,Sant Cugat Sesgarrigues,2021-01-01,4,55,0.93,788.42,9305.29,0.92
08207,Sant Esteve de Palautordera,2021-01-01,8,89,0.91,470.22,16504.38,0.97
08208,Sant Esteve Sesrovires,2021-01-01,6,270,0.98,534.67,57009.37,0.99
08209,Sant Fost de Campsentelles,2021-01-01,9,253,0.96,892.19,56417.02,0.98
08210,Sant Feliu de Codines,2021-01-01,22,222,0.90,1296.34,26871.06,0.95
08211,Sant Feliu de Llobregat,2021-01-01,5,288,0.98,423.98,39579.76,0.99
08212,Sant Feliu Sasserra,2021-01-01,1,31,0.97,79.14,3985.99,0.98
08213,Sant Fruitós de Bages,2021-01-01,32,396,0.92,1504.70,64054.37,0.98
08214,Vilassar de Dalt,2021-01-01,4,206,0.98,321.85,33419.56,0.99
08215,Sant Hipòlit de Voltregà,2021-01-01,4,79,0.95,50.85,11310.12,1.00
08216,Sant Jaume de Frontanyà,2021-01-01,2,9,0.78,102.42,805.41,0.87
08217,Sant Joan Despí,2021-01-01,9,305,0.97,695.26,39168.23,0.98
08218,Sant Joan de Vilatorrada,2021-01-01,2,210,0.99,56.03,22461.33,1.00
08219,Vilassar de Mar,2021-01-01,24,209,0.89,1310.37,30385.01,0.96
08220,Sant Julià de Vilatorta,2021-01-01,14,144,0.90,771.32,20083.08,0.96
08221,Sant Just Desvern,2021-01-01,9,321,0.97,299.04,41187.45,0.99
08222,Sant Llorenç d'Hortons,2021-01-01,0,124,1.00,0.00,18730.75,1.00
08223,Sant Llorenç Savall,2021-01-01,8,122,0.93,502.54,20200.48,0.98
08224,Sant Martí de Centelles,2021-01-01,31,93,0.67,1778.03,12620.63,0.86
08225,Sant Martí d'Albars,2021-01-01,0,5,1.00,0.00,767.33,1.00
08226,Sant Martí de Tous,2021-01-01,0,60,1.00,0.00,7584.45,1.00
08227,Sant Martí Sarroca,2021-01-01,0,92,1.00,0.00,12414.96,1.00
08228,Sant Martí Sesgueioles,2021-01-01,0,26,1.00,0.00,2704.75,1.00
08229,Sant Mateu de Bages,2021-01-01,0,18,1.00,0.00,2985.86,1.00
08230,Premià de Dalt,2021-01-01,3,301,0.99,164.58,46551.75,1.00
08231,Sant Pere de Ribes,2021-01-01,27,631,0.96,2510.94,112007.57,0.98
08232,Sant Pere de Riudebitlles,2021-01-01,0,58,1.00,0.00,8134.25,1.00
08233,Sant Pere de Torelló,2021-01-01,7,107,0.93,418.89,14037.79,0.97
08234,Sant Pere de Vilamajor,2021-01-01,16,207,0.92,896.15,49047.18,0.98
08235,Sant Pol de Mar,2021-01-01,3,169,0.98,107.56,26589.62,1.00
08236,Sant Quintí de Mediona,2021-01-01,0,66,1.00,0.00,11204.42,1.00
08237,Sant Quirze de Besora,2021-01-01,1,64,0.98,104.53,9276.86,0.99
08238,Sant Quirze del Vallès,2021-01-01,56,639,0.91,2726.47,93231.66,0.97
08239,Sant Quirze Safaja,2021-01-01,14,46,0.70,2291.74,15394.45,0.85
08240,Sant Sadurní d'Anoia,2021-01-01,18,314,0.94,759.61,36191.95,0.98
08241,Sant Sadurní d'Osormort,2021-01-01,0,5,1.00,0.00,637.98,1.00
08242,Marganell,2021-01-01,0,21,1.00,0.00,8148.17,1.00
08243,Santa Cecília de Voltregà,2021-01-01,0,5,1.00,0.00,431.83,1.00
08244,Santa Coloma de Cervelló,2021-01-01,9,170,0.95,222.80,31022.40,0.99
08245,Santa Coloma de Gramenet,2021-01-01,0,642,1.00,0.00,67873.87,1.00
08246,Santa Eugènia de Berga,2021-01-01,5,84,0.94,147.86,11497.50,0.99
08247,Santa Eulàlia de Riuprimer,2021-01-01,2,52,0.96,145.74,5274.44,0.97
08248,Santa Eulàlia de Ronçana,2021-01-01,17,238,0.93,2152.89,52650.45,0.96
08249,Santa Fe del Penedès,2021-01-01,0,17,1.00,0.00,1233.69,1.00
08250,Santa Margarida de Montbui,2021-01-01,4,151,0.97,389.46,22612.92,0.98
08251,Santa Margarida i els Monjos,2021-01-01,19,199,0.90,1197.84,29001.11,0.96
08252,Barberà del Vallès,2021-01-01,40,468,0.91,3579.36,73116.23,0.95
08253,Santa Maria de Besora,2021-01-01,0,12,1.00,0.00,1152.95,1.00
08254,l'Esquirol,2021-01-01,1,111,0.99,107.39,18354.81,0.99
08255,Santa Maria de Merlès,2021-01-01,0,3,1.00,0.00,158.74,1.00
08256,Santa Maria de Martorelles,2021-01-01,9,20,0.55,973.39,3312.75,0.71
08257,Santa Maria de Miralles,2021-01-01,0,1,1.00,0.00,452.71,1.00
08258,Santa Maria d'Oló,2021-01-01,0,41,1.00,0.00,6644.25,1.00
08259,Santa Maria de Palautordera,2021-01-01,49,310,0.84,3552.98,57564.01,0.94
08260,Santa Perpètua de Mogoda,2021-01-01,16,407,0.96,1668.09,73143.66,0.98
08261,Santa Susanna,2021-01-01,10,194,0.95,801.54,39246.25,0.98
08262,Sant Vicenç de Castellet,2021-01-01,2,172,0.99,77.88,33064.31,1.00
08263,Sant Vicenç dels Horts,2021-01-01,13,821,0.98,652.53,75270.74,0.99
08264,Sant Vicenç de Montalt,2021-01-01,20,252,0.92,2092.79,45480.03,0.95
08265,Sant Vicenç de Torelló,2021-01-01,3,105,0.97,247.84,11936.70,0.98
08266,Cerdanyola del Vallès,2021-01-01,46,732,0.94,2062.49,114174.61,0.98
08267,Sentmenat,2021-01-01,17,214,0.92,1245.03,47918.68,0.97
08268,Cercs,2021-01-01,8,78,0.90,449.62,10035.97,0.96
08269,Seva,2021-01-01,23,246,0.91,971.99,54896.31,0.98
08270,Sitges,2021-01-01,35,699,0.95,2339.43,103172.34,0.98
08271,Sobremunt,2021-01-01,0,8,1.00,0.00,997.00,1.00
08272,Sora,2021-01-01,0,22,1.00,0.00,2551.78,1.00
08273,Subirats,2021-01-01,3,187,0.98,148.04,27698.25,0.99
08274,Súria,2021-01-01,14,143,0.90,534.08,18273.91,0.97
08275,Tavèrnoles,2021-01-01,0,22,1.00,0.00,4426.58,1.00
08276,Tagamanent,2021-01-01,6,35,0.83,502.16,6679.25,0.92
08277,Talamanca,2021-01-01,0,40,1.00,0.00,5157.62,1.00
08278,Taradell,2021-01-01,5,223,0.98,144.61,37983.07,1.00
08279,Terrassa,2021-01-01,105,2122,0.95,6249.14,357784.18,0.98
08280,Tavertet,2021-01-01,0,22,1.00,0.00,2207.92,1.00
08281,Teià,2021-01-01,9,167,0.95,498.79,25791.10,0.98
08282,Tiana,2021-01-01,4,156,0.97,120.20,22896.82,0.99
08283,Tona,2021-01-01,30,289,0.90,1231.44,37563.71,0.97
08284,Tordera,2021-01-01,8,402,0.98,453.00,98457.74,1.00
08285,Torelló,2021-01-01,11,275,0.96,588.23,47665.17,0.99
08286,la Torre de Claramunt,2021-01-01,0,159,1.00,0.00,42197.11,1.00
08287,Torrelavit,2021-01-01,1,50,0.98,26.59,6283.73,1.00
08288,Torrelles de Foix,2021-01-01,0,121,1.00,0.00,24859.02,1.00
08289,Torrelles de Llobregat,2021-01-01,6,190,0.97,204.49,41125.24,1.00
08290,Ullastrell,2021-01-01,3,76,0.96,63.61,11991.26,0.99
08291,Vacarisses,2021-01-01,4,448,0.99,254.76,88812.26,1.00
08292,Vallbona d'Anoia,2021-01-01,1,65,0.98,51.83,9292.13,0.99
08293,Vallcebre,2021-01-01,0,17,1.00,0.00,1969.35,1.00
08294,Vallgorguina,2021-01-01,22,113,0.81,4378.16,32104.49,0.86
08295,Vallirana,2021-01-01,28,381,0.93,1544.37,107435.81,0.99
08296,Vallromanes,2021-01-01,36,121,0.70,3527.92,25053.03,0.86
08297,Veciana,2021-01-01,0,11,1.00,0.00,1419.79,1.00
08298,Vic,2021-01-01,60,914,0.93,2117.34,116561.59,0.98
08299,Vilada,2021-01-01,1,42,0.98,78.86,5498.28,0.99
08300,Viladecavalls,2021-01-01,11,297,0.96,361.27,50731.56,0.99
08301,Viladecans,2021-01-01,86,633,0.86,3054.06,94707.04,0.97
08302,Vilanova del Camí,2021-01-01,1,250,1.00,101.33,36304.16,1.00
08303,Vilanova de Sau,2021-01-01,0,16,1.00,0.00,2317.24,1.00
08304,Vilobí del Penedès,2021-01-01,2,79,0.97,65.06,12518.63,0.99
08305,Vilafranca del Penedès,2021-01-01,24,578,0.96,1216.86,77200.05,0.98
08306,Vilalba Sasserra,2021-01-01,3,18,0.83,403.35,2942.39,0.86
08307,Vilanova i la Geltrú,2021-01-01,26,1541,0.98,1440.98,160166.09,0.99
08308,Viver i Serrateix,2021-01-01,0,0,1,0.00,0.00,1
08700,Igualada,2021-01-01,29,578,0.95,1101.11,95840.95,0.99
08901,Rupit i Pruit,2021-01-01,10,31,0.68,516.97,2148.49,0.76
08902,Vilanova del Vallès,2021-01-01,28,177,0.84,2065.37,44172.78,0.95
08903,Sant Julià de Cerdanyola,2021-01-01,0,32,1.00,0.00,3085.06,1.00
08904,Badia del Vallès,2021-01-01,1,33,0.97,56.99,3675.30,0.98
08905,la Palma de Cervelló,2021-01-01,0,69,1.00,0.00,7571.97,1.00
17001,Agullana,2021-01-01,1,75,0.99,46.67,6646.14,0.99
17002,Aiguaviva,2021-01-01,4,62,0.94,207.34,10731.66,0.98
17003,Albanyà,2021-01-01,2,25,0.92,40.20,1650.19,0.98
17004,Albons,2021-01-01,0,75,1.00,0.00,8470.50,1.00
17005,el Far d'Empordà,2021-01-01,0,60,1.00,0.00,6197.29,1.00
17006,Alp,2021-01-01,9,125,0.93,514.34,21294.39,0.98
17007,Amer,2021-01-01,5,95,0.95,125.53,10153.17,0.99
17008,Anglès,2021-01-01,14,159,0.91,743.96,19034.64,0.96
17009,Arbúcies,2021-01-01,2,136,0.99,39.87,23232.26,1.00
17010,Argelaguer,2021-01-01,5,42,0.88,598.78,4411.25,0.86
17011,l'Armentera,2021-01-01,0,93,1.00,0.00,10669.40,1.00
17012,Avinyonet de Puigventós,2021-01-01,0,78,1.00,0.00,10094.66,1.00
17013,Begur,2021-01-01,23,454,0.95,1056.10,89999.38,0.99
17014,la Vajol,2021-01-01,0,24,1.00,0.00,1566.58,1.00
17015,Banyoles,2021-01-01,27,655,0.96,1929.91,72709.86,0.97
17016,Bàscara,2021-01-01,0,89,1.00,0.00,10350.22,1.00
17018,Bellcaire d'Empordà,2021-01-01,0,36,1.00,0.00,5549.72,1.00
17019,Besalú,2021-01-01,31,188,0.84,996.19,20228.14,0.95
17020,Bescanó,2021-01-01,8,195,0.96,418.48,36074.82,0.99
17021,Beuda,2021-01-01,0,5,1.00,0.00,294.84,1.00
17022,la Bisbal d'Empordà,2021-01-01,7,230,0.97,709.52,30014.38,0.98
17023,Blanes,2021-01-01,28,650,0.96,2331.26,89862.54,0.97
17024,Bolvir,2021-01-01,2,76,0.97,101.33,14833.98,0.99
17025,Bordils,2021-01-01,11,53,0.79,482.49,10182.48,0.95
17026,Borrassà,2021-01-01,0,46,1.00,0.00,5612.51,1.00
17027,Breda,2021-01-01,1,109,0.99,62.39,17114.22,1.00
17028,Brunyola i Sant Martí Sapresa,2021-01-01,3,15,0.80,299.95,1462.54,0.79
17029,Boadella i les Escaules,2021-01-01,0,31,1.00,0.00,2644.46,1.00
17030,Cabanes,2021-01-01,0,33,1.00,0.00,3775.74,1.00
17031,Cabanelles,2021-01-01,0,13,1.00,0.00,517.62,1.00
17032,Cadaqués,2021-01-01,32,279,0.89,1142.36,33827.06,0.97
17033,Caldes de Malavella,2021-01-01,16,387,0.96,1040.01,75740.87,0.99
17034,Calonge i Sant Antoni,2021-01-01,24,671,0.96,2411.90,128978.11,0.98
17035,Camós,2021-01-01,12,43,0.72,711.74,3465.77,0.79
17036,Campdevànol,2021-01-01,3,139,0.98,171.96,15234.11,0.99
17037,Campelles,2021-01-01,0,19,1.00,0.00,2047.92,1.00
17038,Campllong,2021-01-01,1,29,0.97,34.40,4481.86,0.99
17039,Camprodon,2021-01-01,15,145,0.90,493.92,18707.22,0.97
17040,Canet d'Adri,2021-01-01,0,20,1.00,0.00,4939.93,1.00
17041,Cantallops,2021-01-01,0,58,1.00,0.00,5520.08,1.00
