id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
01001,Alegría-Dulantzi,2021-01-01,5,114,0.96,325.49,13553.29,0.98
01002,Amurrio,2021-01-01,5,224,0.98,76.68,38408.48,1.00
01003,Aramaio,2021-01-01,3,52,0.94,77.60,5546.10,0.99
01004,Artziniega,2021-01-01,69,70,0.01,7290.00,7513.76,0.03
01006,Armiñón,2021-01-01,0,35,1.00,0.00,4058.98,1.00
01008,Arratzua-Ubarrundia,2021-01-01,0,93,1.00,0.00,14357.10,1.00
01009,Asparrena,2021-01-01,3,159,0.98,285.73,19994.90,0.99
01010,Ayala/Aiara,2021-01-01,59,218,0.73,3667.03,34824.36,0.89
01011,Baños de Ebro/Mañueta,2021-01-01,0,32,1.00,0.00,4350.97,1.00
01013,Barrundia,2021-01-01,0,148,1.00,0.00,22402.52,1.00
01014,Berantevilla,2021-01-01,0,88,1.00,0.00,10453.50,1.00
01016,Bernedo,2021-01-01,0,141,1.00,0.00,13075.79,1.00
01017,Campezo/Kanpezu,2021-01-01,0,149,1.00,0.00,13158.89,1.00
01018,Zigoitia,2021-01-01,1,211,1.00,124.55,32430.95,1.00
01019,Kripan,2021-01-01,0,25,1.00,0.00,2424.04,1.00
01020,Kuartango,2021-01-01,3,76,0.96,84.81,14014.45,0.99
01021,Elburgo/Burgelu,2021-01-01,2,61,0.97,90.15,8772.77,0.99
01022,Elciego,2021-01-01,3,79,0.96,585.93,8127.49,0.93
01023,Elvillar/Bilar,2021-01-01,0,37,1.00,0.00,4685.21,1.00
01027,Iruraiz-Gauna,2021-01-01,0,69,1.00,0.00,9680.55,1.00
01028,Labastida/Bastida,2021-01-01,3,135,0.98,210.74,16495.88,0.99
01030,Lagrán,2021-01-01,0,66,1.00,0.00,5203.63,1.00
01031,Laguardia,2021-01-01,0,117,1.00,0.00,15664.45,1.00
01032,Lanciego/Lantziego,2021-01-01,0,53,1.00,0.00,5359.95,1.00
01033,Lapuebla de Labarca,2021-01-01,4,48,0.92,231.47,6834.02,0.97
01034,Leza,2021-01-01,0,30,1.00,0.00,3596.90,1.00
01036,Laudio/Llodio,2021-01-01,41,260,0.84,1590.53,37811.13,0.96
01037,Arraia-Maeztu,2021-01-01,2,164,0.99,57.66,16706.98,1.00
01039,Moreda de Álava,2021-01-01,0,28,1.00,0.00,2915.29,1.00
01041,Navaridas,2021-01-01,0,29,1.00,0.00,2641.27,1.00
01043,Oyón/Oion,2021-01-01,5,101,0.95,532.37,15961.18,0.97
01044,Peñacerrada-Urizaharra,2021-01-01,2,81,0.98,147.95,7767.29,0.98
01046,Erriberagoitia/Ribera Alta,2021-01-01,0,164,1.00,0.00,18773.82,1.00
01047,Ribera Baja/Erribera Beitia,2021-01-01,0,117,1.00,0.00,19968.26,1.00
01049,Añana,2021-01-01,0,37,1.00,0.00,3508.24,1.00
01051,Agurain/Salvatierra,2021-01-01,0,118,1.00,0.00,18597.19,1.00
01052,Samaniego,2021-01-01,1,24,0.96,57.15,5235.75,0.99
01053,San Millán/Donemiliaga,2021-01-01,3,199,0.98,134.74,23015.24,0.99
01054,Urkabustaiz,2021-01-01,7,139,0.95,497.30,29223.47,0.98
01055,Valdegovía/Gaubea,2021-01-01,1,260,1.00,85.33,30688.34,1.00
01056,Valle de Arana/Harana,2021-01-01,0,65,1.00,0.00,6089.89,1.00
01057,Villabuena de Álava/Eskuernaga,2021-01-01,0,15,1.00,0.00,3601.12,1.00
01058,Legutio,2021-01-01,5,116,0.96,267.78,18598.90,0.99
01059,Vitoria-Gasteiz,2021-01-01,120,2740,0.96,13331.31,398142.10,0.97
01060,Yécora/Iekora,2021-01-01,0,36,1.00,0.00,4460.07,1.00
01061,Zalduondo,2021-01-01,0,39,1.00,0.00,3871.65,1.00
01062,Zambrana,2021-01-01,0,96,1.00,0.00,7215.48,1.00
01063,Zuia,2021-01-01,12,206,0.94,863.46,35729.16,0.98
01409,Okondo,2021-01-01,1,18,0.94,24.62,2556.19,0.99
01901,Iruña Oka/Iruña de Oca,2021-01-01,0,304,1.00,0.00,35301.02,1.00
01902,Lantarón,2021-01-01,0,158,1.00,0.00,19766.88,1.00
20001,Abaltzisketa,2021-01-01,0,0,1,0.00,0.00,1
20002,Aduna,2021-01-01,14,18,0.22,1147.72,1397.66,0.18
20003,Aizarnazabal,2021-01-01,15,18,0.17,1715.24,2157.06,0.20
20004,Albiztur,2021-01-01,2,19,0.89,126.34,962.72,0.87
20005,Alegia,2021-01-01,9,40,0.78,1245.04,3532.08,0.65
20006,Alkiza,2021-01-01,0,23,1.00,0.00,1053.80,1.00
20007,Altzo,2021-01-01,1,2,0.50,288.25,454.36,0.37
20008,Amezketa,2021-01-01,5,24,0.79,595.08,1006.46,0.41
20009,Andoain,2021-01-01,63,167,0.62,5371.69,19075.91,0.72
20010,Anoeta,2021-01-01,23,35,0.34,1606.32,2779.64,0.42
20011,Antzuola,2021-01-01,43,65,0.34,2509.10,4346.63,0.42
20012,Arama,2021-01-01,0,20,1.00,0.00,853.21,1.00
20013,Aretxabaleta,2021-01-01,64,105,0.39,6617.96,12007.48,0.45
20014,Asteasu,2021-01-01,7,45,0.84,560.86,5241.49,0.89
20015,Ataun,2021-01-01,4,16,0.75,298.96,970.05,0.69
20016,Aia,2021-01-01,24,48,0.50,2287.70,5428.03,0.58
20017,Azkoitia,2021-01-01,63,172,0.63,6323.19,18070.77,0.65
20018,Azpeitia,2021-01-01,146,243,0.40,9036.95,21131.55,0.57
20019,Beasain,2021-01-01,58,156,0.63,3381.33,17585.45,0.81
20020,Beizama,2021-01-01,1,4,0.75,138.58,330.48,0.58
20021,Belauntza,2021-01-01,6,12,0.50,797.00,1125.88,0.29
20022,Berastegi,2021-01-01,15,43,0.65,2222.16,4920.63,0.55
20023,Berrobi,2021-01-01,19,28,0.32,1327.94,2922.85,0.55
20024,Bidania-Goiatz,2021-01-01,5,23,0.78,550.25,1871.74,0.71
20025,Zegama,2021-01-01,2,62,0.97,331.80,3431.88,0.90
20026,Zerain,2021-01-01,0,0,1,0.00,0.00,1
20027,Zestoa,2021-01-01,46,105,0.56,5060.04,11212.76,0.55
20028,Zizurkil,2021-01-01,18,27,0.33,2390.62,3160.56,0.24
20029,Deba,2021-01-01,25,95,0.74,3050.63,10563.62,0.71
20030,Eibar,2021-01-01,98,261,0.62,6104.94,31865.53,0.81
20031,Elduain,2021-01-01,14,22,0.36,2337.18,2709.82,0.14
20032,Elgoibar,2021-01-01,59,177,0.67,5030.53,19467.02,0.74
20033,Elgeta,2021-01-01,31,44,0.30,3942.38,5658.52,0.30
20034,Eskoriatza,2021-01-01,26,67,0.61,1848.33,7497.47,0.75
20035,Ezkio-Itsaso,2021-01-01,14,43,0.67,1012.99,3905.88,0.74
20036,Hondarribia/Fontarrabie,2021-01-01,96,252,0.62,9789.02,37911.13,0.74
20037,Gaintza,2021-01-01,0,1,1.00,0.00,92.63,1.00
20038,Gabiria,2021-01-01,3,18,0.83,153.99,1417.88,0.89
20039,Getaria,2021-01-01,29,74,0.61,2738.38,8488.77,0.68
20040,Hernani,2021-01-01,148,265,0.44,17207.16,34752.13,0.50
20041,Hernialde,2021-01-01,3,14,0.79,1110.85,4232.59,0.74
20042,Ibarra,2021-01-01,43,67,0.36,2541.34,5651.21,0.55
20043,Idiazabal,2021-01-01,27,67,0.60,2411.64,5311.02,0.55
20044,Ikaztegieta,2021-01-01,10,10,0.00,994.74,994.74,0.00
20045,Irun,2021-01-01,212,655,0.68,17206.44,82442.89,0.79
20046,Irura,2021-01-01,41,62,0.34,5322.77,7799.04,0.32
20047,Itsasondo,2021-01-01,0,15,1.00,0.00,990.33,1.00
20048,Larraul,2021-01-01,1,11,0.91,33.10,828.79,0.96
20049,Lazkao,2021-01-01,45,105,0.57,3839.86,11216.59,0.66
20050,Leaburu,2021-01-01,1,5,0.80,299.55,623.20,0.52
20051,Legazpi,2021-01-01,140,248,0.44,10885.18,24582.08,0.56
20052,Legorreta,2021-01-01,0,53,1.00,0.00,2895.96,1.00
20053,Lezo,2021-01-01,53,121,0.56,5693.81,18271.92,0.69
20054,Lizartza,2021-01-01,12,20,0.40,892.60,1376.25,0.35
20055,Arrasate / Mondragón,2021-01-01,104,276,0.62,9697.24,37507.70,0.74
20056,Mutriku,2021-01-01,28,90,0.69,4348.01,12128.72,0.64
20057,Mutiloa,2021-01-01,1,10,0.90,72.77,622.88,0.88
20058,Olaberria,2021-01-01,12,17,0.29,796.24,1612.69,0.51
20059,Oñati,2021-01-01,114,214,0.47,8479.83,19538.46,0.57
20060,Orexa,2021-01-01,4,10,0.60,457.82,965.47,0.53
20061,Orio,2021-01-01,51,101,0.50,4365.48,13614.62,0.68
20062,Ormaiztegi,2021-01-01,6,20,0.70,202.58,1181.01,0.83
20063,Oiartzun,2021-01-01,100,223,0.55,9189.06,30204.71,0.70
20064,Pasaia,2021-01-01,47,139,0.66,3346.63,15377.79,0.78
20065,Soraluze-Placencia de las Armas,2021-01-01,7,60,0.88,513.60,7667.15,0.93
20066,Errezil,2021-01-01,5,10,0.50,620.06,1075.51,0.42
20067,Errenteria,2021-01-01,121,369,0.67,7475.39,39614.86,0.81
20068,Leintz Gatzaga,2021-01-01,2,9,0.78,110.91,516.25,0.79
20069,Donostia/San Sebastián,2021-01-01,477,1781,0.73,43888.39,262753.95,0.83
20070,Segura,2021-01-01,12,57,0.79,843.22,4601.99,0.82
20071,Tolosa,2021-01-01,189,307,0.38,20498.61,36883.95,0.44
20072,Urnieta,2021-01-01,33,64,0.48,4290.23,10842.25,0.60
20073,Usurbil,2021-01-01,112,188,0.40,12948.63,24509.47,0.47
20074,Bergara,2021-01-01,60,240,0.75,4803.99,23052.07,0.79
20075,Villabona-Amasa,2021-01-01,14,65,0.78,924.74,4707.63,0.80
20076,Ordizia,2021-01-01,19,127,0.85,1228.36,14620.86,0.92
20077,Urretxu,2021-01-01,38,69,0.45,4053.07,8018.95,0.49
20078,Zaldibia,2021-01-01,0,27,1.00,0.00,1528.94,1.00
20079,Zarautz,2021-01-01,95,287,0.67,7695.00,35630.04,0.78
20080,Zumarraga,2021-01-01,68,124,0.45,6771.83,14607.53,0.54
20081,Zumaia,2021-01-01,36,229,0.84,4036.45,28265.16,0.86
20901,Mendaro,2021-01-01,29,50,0.42,4902.71,8508.61,0.42
20902,Lasarte-Oria,2021-01-01,88,173,0.49,8987.81,22475.02,0.60
20903,Astigarraga,2021-01-01,54,104,0.48,5897.42,12558.05,0.53
20904,Baliarrain,2021-01-01,2,3,0.33,364.10,549.80,0.34
20905,Orendain,2021-01-01,4,6,0.33,455.09,582.28,0.22
20906,Altzaga,2021-01-01,0,0,1,0.00,0.00,1
20907,Gaztelu,2021-01-01,0,0,1,0.00,0.00,1
48001,Abadiño,2021-01-01,104,192,0.46,11178.19,21029.32,0.47
48002,Abanto y Ciérvana-Abanto Zierbena,2021-01-01,37,124,0.70,5270.17,22088.96,0.76
48003,Amorebieta-Etxano,2021-01-01,163,265,0.38,25187.40,42219.38,0.40
48004,Amoroto,2021-01-01,9,9,0.00,1088.35,1088.35,0.00
48005,Arakaldo,2021-01-01,0,21,1.00,0.00,3472.47,1.00
48006,Arantzazu,2021-01-01,6,10,0.40,444.36,969.23,0.54
48007,Munitibar-Arbatzegi Gerrikaitz,2021-01-01,9,16,0.44,1128.68,1886.64,0.40
48008,Artzentales,2021-01-01,0,20,1.00,0.00,1000.55,1.00
48009,Arrankudiaga,2021-01-01,48,52,0.08,6585.10,7243.55,0.09
48010,Arrieta,2021-01-01,21,21,0.00,1120.47,1120.47,0.00
48011,Arrigorriaga,2021-01-01,50,121,0.59,3704.10,12774.22,0.71
48012,Bakio,2021-01-01,53,87,0.39,7149.44,12567.70,0.43
48013,Barakaldo,2021-01-01,113,1072,0.89,7483.37,103861.89,0.93
48014,Barrika,2021-01-01,19,44,0.57,1920.37,7080.30,0.73
48015,Basauri,2021-01-01,128,384,0.67,8750.47,44397.29,0.80
48016,Berango,2021-01-01,35,113,0.69,3990.56,17187.88,0.77
48017,Bermeo,2021-01-01,53,187,0.72,4583.99,19942.20,0.77
48018,Berriatua,2021-01-01,8,25,0.68,1832.02,3585.68,0.49
48019,Berriz,2021-01-01,103,122,0.16,11737.72,14789.34,0.21
48020,Bilbao,2021-01-01,325,2399,0.86,17580.53,290332.30,0.94
48021,Busturia,2021-01-01,58,73,0.21,7022.92,9275.41,0.24
48022,Karrantza Harana / Valle de Carranza,2021-01-01,6,86,0.93,2800.87,14552.16,0.81
48023,Artea,2021-01-01,6,17,0.65,1351.37,2928.74,0.54
48024,Zeanuri,2021-01-01,25,28,0.11,3021.06,3248.51,0.07
48025,Zeberio,2021-01-01,12,12,0.00,1439.23,1439.23,0.00
48026,Dima,2021-01-01,46,52,0.12,4182.09,5093.02,0.18
48027,Durango,2021-01-01,153,332,0.54,11962.53,40998.67,0.71
48028,Ea,2021-01-01,21,35,0.40,1654.18,3350.30,0.51
48029,Etxebarri,2021-01-01,72,203,0.65,3659.95,19856.30,0.82
48030,Etxebarria,2021-01-01,25,25,0.00,2927.50,2927.50,0.00
48031,Elantxobe,2021-01-01,2,16,0.88,73.90,1750.71,0.96
48032,Elorrio,2021-01-01,79,131,0.40,11050.98,18519.74,0.40
48033,Ereño,2021-01-01,2,2,0.00,216.83,216.83,0.00
48034,Ermua,2021-01-01,62,136,0.54,3866.92,11557.74,0.67
48035,Fruiz,2021-01-01,10,26,0.62,893.15,2024.80,0.56
48036,Galdakao,2021-01-01,223,426,0.48,22547.28,55006.17,0.59
