id,name,date,incomplete,total,percentage
50114,Fuendetodos,2021-01-31,11,114,0.90
50115,Fuentes de Ebro,2021-01-31,60,548,0.89
50116,Fuentes de Jiloca,2021-01-31,17,84,0.80
50117,Gallocanta,2021-01-31,5,100,0.95
50118,Gallur,2021-01-31,47,501,0.91
50119,Gelsa,2021-01-31,44,137,0.68
50120,Godojos,2021-01-31,17,174,0.90
50121,Gotor,2021-01-31,9,51,0.82
50122,Grisel,2021-01-31,1,45,0.98
50123,Grisén,2021-01-31,13,108,0.88
50124,Herrera de los Navarros,2021-01-31,8,154,0.95
50125,Ibdes,2021-01-31,72,341,0.79
50126,Illueca,2021-01-31,11,143,0.92
50128,Isuerre,2021-01-31,4,46,0.91
50129,Jaraba,2021-01-31,13,126,0.90
50130,Jarque de Moncayo,2021-01-31,14,48,0.71
50131,Jaulín,2021-01-31,11,87,0.87
50132,La Joyosa,2021-01-31,1,138,0.99
50133,Lagata,2021-01-31,2,22,0.91
50134,Langa del Castillo,2021-01-31,5,59,0.92
50135,Layana,2021-01-31,17,34,0.50
50136,Lécera,2021-01-31,10,161,0.94
50137,Leciñena,2021-01-31,47,355,0.87
50138,Lechón,2021-01-31,1,70,0.99
50139,Letux,2021-01-31,20,57,0.65
50140,Litago,2021-01-31,12,62,0.81
50141,Lituénigo,2021-01-31,4,44,0.91
50142,Lobera de Onsella,2021-01-31,6,36,0.83
50143,Longares,2021-01-31,2,225,0.99
50144,Longás,2021-01-31,2,36,0.94
50146,Lucena de Jalón,2021-01-31,9,52,0.83
50147,Luceni,2021-01-31,0,244,1.00
50148,Luesia,2021-01-31,11,161,0.93
50149,Luesma,2021-01-31,0,72,1.00
50150,Lumpiaque,2021-01-31,24,132,0.82
50151,Luna,2021-01-31,14,395,0.96
50152,Maella,2021-01-31,16,295,0.95
50153,Magallón,2021-01-31,36,323,0.89
50154,Mainar,2021-01-31,11,96,0.89
50155,Malanquilla,2021-01-31,5,41,0.88
50156,Maleján,2021-01-31,6,6,0.00
50157,Malón,2021-01-31,10,60,0.83
50159,Maluenda,2021-01-31,27,136,0.80
50160,Mallén,2021-01-31,64,374,0.83
50161,Manchones,2021-01-31,0,60,1.00
50162,Mara,2021-01-31,6,75,0.92
50163,María de Huerva,2021-01-31,26,486,0.95
50164,Mediana de Aragón,2021-01-31,13,205,0.94
50165,Mequinenza,2021-01-31,57,414,0.86
50166,Mesones de Isuela,2021-01-31,5,56,0.91
50167,Mezalocha,2021-01-31,9,73,0.88
50168,Mianos,2021-01-31,8,53,0.85
50169,Miedes de Aragón,2021-01-31,16,85,0.81
50170,Monegrillo,2021-01-31,10,176,0.94
50171,Moneva,2021-01-31,1,47,0.98
50172,Monreal de Ariza,2021-01-31,5,219,0.98
50173,Monterde,2021-01-31,25,194,0.87
50174,Montón,2021-01-31,10,61,0.84
50175,Morata de Jalón,2021-01-31,16,193,0.92
50176,Morata de Jiloca,2021-01-31,2,76,0.97
50177,Morés,2021-01-31,11,87,0.87
50178,Moros,2021-01-31,9,104,0.91
50179,Moyuela,2021-01-31,9,57,0.84
50180,Mozota,2021-01-31,10,59,0.83
50181,Muel,2021-01-31,44,472,0.91
50182,La Muela,2021-01-31,144,1056,0.86
50183,Munébrega,2021-01-31,16,126,0.87
50184,Murero,2021-01-31,5,47,0.89
50185,Murillo de Gállego,2021-01-31,28,215,0.87
50186,Navardún,2021-01-31,10,44,0.77
50187,Nigüella,2021-01-31,8,57,0.86
50188,Nombrevilla,2021-01-31,5,84,0.94
50189,Nonaspe / Nonasp,2021-01-31,8,217,0.96
50190,Novallas,2021-01-31,26,75,0.65
50191,Novillas,2021-01-31,5,110,0.95
50192,Nuévalos,2021-01-31,12,272,0.96
50193,Nuez de Ebro,2021-01-31,19,66,0.71
50194,Olvés,2021-01-31,2,60,0.97
50195,Orcajo,2021-01-31,1,37,0.97
50196,Orera,2021-01-31,5,80,0.94
50197,Orés,2021-01-31,6,73,0.92
50198,Oseja,2021-01-31,1,12,0.92
50199,Osera de Ebro,2021-01-31,17,93,0.82
50200,Paniza,2021-01-31,18,147,0.88
50201,Paracuellos de Jiloca,2021-01-31,9,105,0.91
50202,Paracuellos de la Ribera,2021-01-31,0,65,1.00
50203,Pastriz,2021-01-31,8,132,0.94
50204,Pedrola,2021-01-31,26,1569,0.98
50205,Las Pedrosas,2021-01-31,6,82,0.93
50206,Perdiguera,2021-01-31,9,183,0.95
50207,Piedratajada,2021-01-31,8,36,0.78
50208,Pina de Ebro,2021-01-31,21,747,0.97
50209,Pinseque,2021-01-31,52,359,0.86
50210,Los Pintanos,2021-01-31,15,143,0.90
50211,Plasencia de Jalón,2021-01-31,11,116,0.91
50212,Pleitas,2021-01-31,7,15,0.53
50213,Plenas,2021-01-31,32,152,0.79
50214,Pomer,2021-01-31,6,58,0.90
50215,Pozuel de Ariza,2021-01-31,6,59,0.90
50216,Pozuelo de Aragón,2021-01-31,10,80,0.88
50217,Pradilla de Ebro,2021-01-31,25,70,0.64
50218,Puebla de Albortón,2021-01-31,6,73,0.92
50219,La Puebla de Alfindén,2021-01-31,31,409,0.92
50220,Puendeluna,2021-01-31,1,14,0.93
50221,Purujosa,2021-01-31,4,69,0.94
50222,Quinto,2021-01-31,10,227,0.96
50223,Remolinos,2021-01-31,11,151,0.93
50224,Retascón,2021-01-31,9,55,0.84
50225,Ricla,2021-01-31,89,486,0.82
50227,Romanos,2021-01-31,2,101,0.98
50228,Rueda de Jalón,2021-01-31,3,127,0.98
50229,Ruesca,2021-01-31,3,32,0.91
50230,Sádaba,2021-01-31,29,205,0.86
50231,Salillas de Jalón,2021-01-31,11,38,0.71
50232,Salvatierra de Esca,2021-01-31,38,121,0.69
50233,Samper del Salz,2021-01-31,7,13,0.46
50234,San Martín de la Virgen de Moncayo,2021-01-31,17,46,0.63
50235,San Mateo de Gállego,2021-01-31,65,392,0.83
50236,Santa Cruz de Grío,2021-01-31,6,42,0.86
50237,Santa Cruz de Moncayo,2021-01-31,4,21,0.81
50238,Santa Eulalia de Gállego,2021-01-31,3,48,0.94
50239,Santed,2021-01-31,3,50,0.94
50240,Sástago,2021-01-31,18,201,0.91
50241,Sabiñán,2021-01-31,0,92,1.00
50242,Sediles,2021-01-31,3,124,0.98
50243,Sestrica,2021-01-31,20,157,0.87
50244,Sierra de Luna,2021-01-31,21,78,0.73
50245,Sigüés,2021-01-31,27,473,0.94
50246,Sisamón,2021-01-31,19,109,0.83
50247,Sobradiel,2021-01-31,21,189,0.89
50248,Sos del Rey Católico,2021-01-31,32,513,0.94
50249,Tabuenca,2021-01-31,1,126,0.99
50250,Talamantes,2021-01-31,0,76,1.00
50251,Tarazona,2021-01-31,199,872,0.77
50252,Tauste,2021-01-31,75,754,0.90
50253,Terrer,2021-01-31,11,175,0.94
50254,Tierga,2021-01-31,3,108,0.97
50255,Tobed,2021-01-31,7,106,0.93
50256,Torralba de los Frailes,2021-01-31,4,81,0.95
50257,Torralba de Ribota,2021-01-31,1,69,0.99
50258,Torralbilla,2021-01-31,4,33,0.88
50259,Torrehermosa,2021-01-31,8,109,0.93
50260,Torrelapaja,2021-01-31,1,37,0.97
50261,Torrellas,2021-01-31,14,47,0.70
50262,Torres de Berrellén,2021-01-31,14,178,0.92
50263,Torrijo de la Cañada,2021-01-31,3,76,0.96
50264,Tosos,2021-01-31,2,99,0.98
50265,Trasmoz,2021-01-31,16,47,0.66
50266,Trasobares,2021-01-31,18,104,0.83
50267,Uncastillo,2021-01-31,33,150,0.78
50268,Undués de Lerda,2021-01-31,16,131,0.88
50269,Urrea de Jalón,2021-01-31,3,82,0.96
50270,Urriés,2021-01-31,19,91,0.79
50271,Used,2021-01-31,22,106,0.79
50272,Utebo,2021-01-31,78,890,0.91
50273,Valdehorna,2021-01-31,0,15,1.00
50274,Val de San Martín,2021-01-31,2,54,0.96
50275,Valmadrid,2021-01-31,10,82,0.88
50276,Valpalmas,2021-01-31,1,78,0.99
50277,Valtorres,2021-01-31,1,49,0.98
50278,Velilla de Ebro,2021-01-31,8,41,0.80
50279,Velilla de Jiloca,2021-01-31,7,33,0.79
50280,Vera de Moncayo,2021-01-31,12,96,0.88
50281,Vierlas,2021-01-31,4,22,0.82
50282,La Vilueña,2021-01-31,9,27,0.67
50283,Villadoz,2021-01-31,0,103,1.00
50284,Villafeliche,2021-01-31,4,63,0.94
50285,Villafranca de Ebro,2021-01-31,39,246,0.84
50286,Villalba de Perejil,2021-01-31,4,44,0.91
50287,Villalengua,2021-01-31,14,55,0.75
50288,Villanueva de Gállego,2021-01-31,67,941,0.93
50289,Villanueva de Jiloca,2021-01-31,5,50,0.90
50290,Villanueva de Huerva,2021-01-31,13,91,0.86
50291,Villar de los Navarros,2021-01-31,18,88,0.80
50292,Villarreal de Huerva,2021-01-31,9,122,0.93
50293,Villarroya de la Sierra,2021-01-31,9,97,0.91
50294,Villarroya del Campo,2021-01-31,10,49,0.80
50295,Vistabella,2021-01-31,4,27,0.85
50296,La Zaida,2021-01-31,10,64,0.84
50297,Zaragoza,2021-01-31,1240,30908,0.96
50298,Zuera,2021-01-31,87,1146,0.92
50901,Biel,2021-01-31,22,222,0.90
50902,Marracos,2021-01-31,5,34,0.85
50903,Villamayor de Gállego,2021-01-31,21,467,0.96
,Agüero,2021-01-31,29,153,0.81
,Albero Alto,2021-01-31,2,146,0.99
,Alcalá de Gurrea,2021-01-31,0,330,1.00
,Alcalá del Obispo,2021-01-31,10,417,0.98
,Alerre,2021-01-31,0,154,1.00
,Almudévar,2021-01-31,25,1115,0.98
,Angüés,2021-01-31,18,660,0.97
,Antillón,2021-01-31,5,178,0.97
,Argavieso,2021-01-31,13,61,0.79
,Arguis,2021-01-31,3,324,0.99
,Comunero de Ansó y Hecho,2021-01-31,0,18,1.00
,Huesca,2021-01-31,39,6333,0.99
,Loporzano,2021-01-31,11,1357,0.99
