id,name,date,incomplete,total,percentage
17233,Vilobí d'Onyar,2021-01-31,4,958,1.00
17234,Biure,2021-01-31,0,152,1.00
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",2021-01-31,13,838,0.98
17902,Forallac,2021-01-31,1,1110,1.00
17903,Sant Julià del Llor i Bonmatí,2021-01-31,0,273,1.00
25001,Abella de la Conca,2021-01-31,5,251,0.98
25002,Àger,2021-01-31,10,1216,0.99
25003,Agramunt,2021-01-31,46,1101,0.96
25004,els Alamús,2021-01-31,5,108,0.95
25005,Alàs i Cerc,2021-01-31,5,329,0.98
25006,l'Albagés,2021-01-31,12,1221,0.99
25007,Albatàrrec,2021-01-31,11,320,0.97
25008,Albesa,2021-01-31,12,194,0.94
25009,l'Albi,2021-01-31,18,1274,0.99
25010,Alcanó,2021-01-31,14,654,0.98
25011,Alcarràs,2021-01-31,8,1046,0.99
25012,Alcoletge,2021-01-31,20,503,0.96
25013,Alfarràs,2021-01-31,1,498,1.00
25014,Alfés,2021-01-31,2,362,0.99
25015,Algerri,2021-01-31,6,567,0.99
25016,Alguaire,2021-01-31,48,616,0.92
25017,Alins,2021-01-31,1,619,1.00
25019,Almacelles,2021-01-31,7,1193,0.99
25020,Almatret,2021-01-31,1,461,1.00
25021,Almenar,2021-01-31,17,1259,0.99
25022,Alòs de Balaguer,2021-01-31,4,368,0.99
25023,Alpicat,2021-01-31,35,450,0.92
25024,Alt Àneu,2021-01-31,25,961,0.97
25025,Naut Aran,2021-01-31,25,1699,0.99
25027,Anglesola,2021-01-31,6,469,0.99
25029,Arbeca,2021-01-31,18,907,0.98
25030,el Pont de Bar,2021-01-31,0,370,1.00
25031,Arres,2021-01-31,8,109,0.93
25032,Arsèguel,2021-01-31,0,145,1.00
25033,Artesa de Lleida,2021-01-31,3,689,1.00
25034,Artesa de Segre,2021-01-31,49,2367,0.98
25035,la Sentiu de Sió,2021-01-31,13,691,0.98
25036,Aspa,2021-01-31,7,159,0.96
25037,les Avellanes i Santa Linya,2021-01-31,12,746,0.98
25038,Aitona,2021-01-31,22,1279,0.98
25039,Baix Pallars,2021-01-31,6,604,0.99
25040,Balaguer,2021-01-31,52,1459,0.96
25041,Barbens,2021-01-31,2,107,0.98
25042,la Baronia de Rialb,2021-01-31,0,1136,1.00
25043,la Vall de Boí,2021-01-31,6,1042,0.99
25044,Bassella,2021-01-31,0,425,1.00
25045,Bausen,2021-01-31,0,172,1.00
25046,Belianes,2021-01-31,17,195,0.91
25047,Bellcaire d'Urgell,2021-01-31,0,450,1.00
25048,Bell-lloc d'Urgell,2021-01-31,12,491,0.98
25049,Bellmunt d'Urgell,2021-01-31,0,123,1.00
25050,Bellpuig,2021-01-31,2,841,1.00
25051,Bellver de Cerdanya,2021-01-31,25,1073,0.98
25052,Bellvís,2021-01-31,17,846,0.98
25053,Benavent de Segrià,2021-01-31,13,138,0.91
25055,Biosca,2021-01-31,3,769,1.00
25056,Bovera,2021-01-31,7,936,0.99
25057,es Bòrdes,2021-01-31,0,168,1.00
25058,les Borges Blanques,2021-01-31,1,1848,1.00
25059,Bossòst,2021-01-31,3,335,0.99
25060,Cabanabona,2021-01-31,16,131,0.88
25061,Cabó,2021-01-31,4,239,0.98
25062,Camarasa,2021-01-31,18,1772,0.99
25063,Canejan,2021-01-31,2,253,0.99
25064,Castellar de la Ribera,2021-01-31,0,291,1.00
25068,Castellnou de Seana,2021-01-31,17,272,0.94
25069,Castelló de Farfanya,2021-01-31,0,424,1.00
25070,Castellserà,2021-01-31,0,308,1.00
25071,Cava,2021-01-31,1,198,0.99
25072,Cervera,2021-01-31,56,1648,0.97
25073,Cervià de les Garrigues,2021-01-31,7,519,0.99
25074,Ciutadilla,2021-01-31,3,309,0.99
25075,Clariana de Cardener,2021-01-31,0,327,1.00
25076,el Cogul,2021-01-31,0,998,1.00
25077,Coll de Nargó,2021-01-31,12,656,0.98
25078,Corbins,2021-01-31,6,267,0.98
25079,Cubells,2021-01-31,0,728,1.00
25081,l'Espluga Calba,2021-01-31,15,572,0.97
25082,Espot,2021-01-31,1,573,1.00
25085,Estaràs,2021-01-31,1,310,1.00
25086,Esterri d'Àneu,2021-01-31,7,169,0.96
25087,Esterri de Cardós,2021-01-31,0,65,1.00
25088,Estamariu,2021-01-31,0,67,1.00
25089,Farrera,2021-01-31,3,271,0.99
25092,la Floresta,2021-01-31,0,161,1.00
25093,Fondarella,2021-01-31,5,167,0.97
25094,Foradada,2021-01-31,13,226,0.94
25096,la Fuliola,2021-01-31,0,204,1.00
25097,Fulleda,2021-01-31,0,388,1.00
25098,Gavet de la Conca,2021-01-31,1,1155,1.00
25099,Golmés,2021-01-31,25,343,0.93
25100,Gósol,2021-01-31,0,380,1.00
25101,la Granadella,2021-01-31,14,1386,0.99
25102,la Granja d'Escarp,2021-01-31,0,918,1.00
25103,Granyanella,2021-01-31,3,459,0.99
25104,Granyena de Segarra,2021-01-31,1,228,1.00
25105,Granyena de les Garrigues,2021-01-31,7,860,0.99
25109,Guimerà,2021-01-31,6,363,0.98
25110,Guissona,2021-01-31,42,533,0.92
25111,Guixers,2021-01-31,1,513,1.00
25112,Ivars de Noguera,2021-01-31,1,423,1.00
25113,Ivars d'Urgell,2021-01-31,24,407,0.94
25114,Ivorra,2021-01-31,0,235,1.00
25115,Isona i Conca Dellà,2021-01-31,12,1864,0.99
25118,Juncosa,2021-01-31,0,533,1.00
25119,Juneda,2021-01-31,19,1482,0.99
25120,Lleida,2021-01-31,41,7560,0.99
25121,Les,2021-01-31,2,329,0.99
25122,Linyola,2021-01-31,16,526,0.97
25123,Lladorre,2021-01-31,10,555,0.98
25124,Lladurs,2021-01-31,0,621,1.00
25125,Llardecans,2021-01-31,4,1861,1.00
25126,Llavorsí,2021-01-31,7,242,0.97
25127,Lles de Cerdanya,2021-01-31,5,502,0.99
25128,Llimiana,2021-01-31,0,414,1.00
25129,Llobera,2021-01-31,0,185,1.00
25130,Maldà,2021-01-31,0,480,1.00
25131,Massalcoreig,2021-01-31,0,603,1.00
25132,Massoteres,2021-01-31,9,404,0.98
25133,Maials,2021-01-31,19,1121,0.98
25134,Menàrguens,2021-01-31,4,221,0.98
25135,Miralcamp,2021-01-31,37,409,0.91
25136,la Molsosa,2021-01-31,0,287,1.00
25137,Mollerussa,2021-01-31,18,514,0.96
25138,Montgai,2021-01-31,17,541,0.97
25139,Montellà i Martinet,2021-01-31,2,332,0.99
25140,Montferrer i Castellbò,2021-01-31,1,885,1.00
25141,Montoliu de Segarra,2021-01-31,3,360,0.99
25142,Montoliu de Lleida,2021-01-31,5,110,0.95
25143,Montornès de Segarra,2021-01-31,13,237,0.95
25145,Nalec,2021-01-31,7,121,0.94
25146,Navès,2021-01-31,0,974,1.00
25148,Odèn,2021-01-31,2,632,1.00
25149,Oliana,2021-01-31,1,378,1.00
25150,Oliola,2021-01-31,0,1199,1.00
25151,Olius,2021-01-31,3,575,0.99
25152,les Oluges,2021-01-31,6,316,0.98
25153,els Omellons,2021-01-31,5,347,0.99
25154,els Omells de na Gaia,2021-01-31,7,273,0.97
25155,Organyà,2021-01-31,0,230,1.00
25156,Os de Balaguer,2021-01-31,7,1123,0.99
25157,Ossó de Sió,2021-01-31,23,306,0.92
25158,el Palau d'Anglesola,2021-01-31,18,381,0.95
25161,Conca de Dalt,2021-01-31,10,574,0.98
25163,la Coma i la Pedra,2021-01-31,0,581,1.00
25164,Penelles,2021-01-31,5,305,0.98
25165,Peramola,2021-01-31,1,390,1.00
25166,Pinell de Solsonès,2021-01-31,1,457,1.00
25167,Pinós,2021-01-31,0,605,1.00
25168,el Poal,2021-01-31,13,146,0.91
25169,la Pobla de Cérvoles,2021-01-31,2,818,1.00
25170,Bellaguarda,2021-01-31,0,316,1.00
25171,la Pobla de Segur,2021-01-31,2,431,1.00
25172,Ponts,2021-01-31,2,916,1.00
25173,el Pont de Suert,2021-01-31,4,960,1.00
25174,la Portella,2021-01-31,12,104,0.88
25175,Prats i Sansor,2021-01-31,0,84,1.00
25176,Preixana,2021-01-31,16,236,0.93
25177,Preixens,2021-01-31,0,385,1.00
25179,Prullans,2021-01-31,0,168,1.00
25180,Puiggròs,2021-01-31,13,281,0.95
25181,Puigverd d'Agramunt,2021-01-31,6,283,0.98
25182,Puigverd de Lleida,2021-01-31,4,488,0.99
25183,Rialp,2021-01-31,24,367,0.93
25185,Ribera d'Urgellet,2021-01-31,4,465,0.99
25186,Riner,2021-01-31,0,338,1.00
25189,Rosselló,2021-01-31,0,248,1.00
25190,Salàs de Pallars,2021-01-31,2,235,0.99
25191,Sanaüja,2021-01-31,16,491,0.97
25192,Sant Guim de Freixenet,2021-01-31,2,499,1.00
25193,Sant Llorenç de Morunys,2021-01-31,3,242,0.99
25194,Sant Ramon,2021-01-31,2,397,0.99
25196,Sant Esteve de la Sarga,2021-01-31,2,477,1.00
25197,Sant Guim de la Plana,2021-01-31,18,200,0.91
25200,Sarroca de Lleida,2021-01-31,7,504,0.99
25201,Sarroca de Bellera,2021-01-31,3,370,0.99
25202,Senterada,2021-01-31,0,153,1.00
25203,la Seu d'Urgell,2021-01-31,3,781,1.00
25204,Seròs,2021-01-31,2,2424,1.00
25205,Sidamon,2021-01-31,5,127,0.96
25206,el Soleràs,2021-01-31,4,527,0.99
25207,Solsona,2021-01-31,14,1574,0.99
25208,Soriguera,2021-01-31,33,587,0.94
25209,Sort,2021-01-31,16,1198,0.99
25210,Soses,2021-01-31,4,330,0.99
25211,Sudanell,2021-01-31,10,140,0.93
25212,Sunyer,2021-01-31,0,72,1.00
25215,Talarn,2021-01-31,1,549,1.00
25216,Talavera,2021-01-31,3,256,0.99
25217,Tàrrega,2021-01-31,43,1968,0.98
25218,Tarrés,2021-01-31,3,395,0.99
25219,Tarroja de Segarra,2021-01-31,4,153,0.97
25220,Térmens,2021-01-31,22,468,0.95
25221,Tírvia,2021-01-31,5,120,0.96
25222,Tiurana,2021-01-31,1,89,0.99
25223,Torà,2021-01-31,0,895,1.00
25224,els Torms,2021-01-31,11,46,0.76
25225,Tornabous,2021-01-31,0,260,1.00
25226,Torrebesses,2021-01-31,0,1303,1.00
25227,la Torre de Cabdella,2021-01-31,30,964,0.97
25228,Torrefarrera,2021-01-31,27,339,0.92
25230,Torregrossa,2021-01-31,6,749,0.99
25231,Torrelameu,2021-01-31,0,150,1.00
25232,Torres de Segre,2021-01-31,14,330,0.96
25233,Torre-serona,2021-01-31,2,108,0.98
25234,Tremp,2021-01-31,16,2248,0.99
25238,Vallbona de les Monges,2021-01-31,3,328,0.99
25239,les Valls de Valira,2021-01-31,11,782,0.99
25240,Vallfogona de Balaguer,2021-01-31,6,596,0.99
25242,Verdú,2021-01-31,0,561,1.00
25243,Vielha e Mijaran,2021-01-31,8,1688,1.00
25244,Vilagrassa,2021-01-31,14,321,0.96
25245,Vilaller,2021-01-31,1,394,1.00
25247,Vilamòs,2021-01-31,0,150,1.00
25248,Vilanova de Bellpuig,2021-01-31,15,210,0.93
25249,Vilanova de l'Aguda,2021-01-31,17,614,0.97
25250,Vilanova de Meià,2021-01-31,15,517,0.97
25251,Vilanova de Segrià,2021-01-31,16,98,0.84
25252,Vila-sana,2021-01-31,8,395,0.98
25253,el Vilosell,2021-01-31,1,317,1.00
25254,Vilanova de la Barca,2021-01-31,12,544,0.98
25255,Vinaixa,2021-01-31,13,1818,0.99
25901,Vall de Cardós,2021-01-31,17,277,0.94
25902,Sant Martí de Riucorb,2021-01-31,21,448,0.95
25903,La Guingueta d'Àneu,2021-01-31,11,424,0.97
25904,Castell de Mur,2021-01-31,0,687,1.00
25905,Ribera d'Ondara,2021-01-31,7,524,0.99
25906,les Valls d'Aguilar,2021-01-31,4,458,0.99
25907,Torrefeta i Florejacs,2021-01-31,4,1164,1.00
25908,Fígols i Alinyà,2021-01-31,4,469,0.99
25909,la Vansa i Fórnols,2021-01-31,10,427,0.98
25910,Josa i Tuixén,2021-01-31,9,313,0.97
25911,els Plans de Sió,2021-01-31,25,844,0.97
25912,Gimenells i el Pla de la Font,2021-01-31,1,655,1.00
25913,Riu de Cerdanya,2021-01-31,0,136,1.00
43001,Aiguamúrcia,2021-01-31,10,630,0.98
43002,Albinyana,2021-01-31,1,441,1.00
43003,l'Albiol,2021-01-31,5,202,0.98
43004,Alcanar,2021-01-31,11,1769,0.99
43005,Alcover,2021-01-31,18,858,0.98
43006,Aldover,2021-01-31,0,149,1.00
43007,l'Aleixar,2021-01-31,0,335,1.00
43008,Alfara de Carles,2021-01-31,10,486,0.98
43009,Alforja,2021-01-31,34,429,0.92
43010,Alió,2021-01-31,0,164,1.00
43011,Almoster,2021-01-31,7,173,0.96
43012,Altafulla,2021-01-31,23,504,0.95
43013,l'Ametlla de Mar,2021-01-31,7,2094,1.00
43014,Amposta,2021-01-31,7,2241,1.00
43015,Arbolí,2021-01-31,4,186,0.98
43016,l'Arboç,2021-01-31,6,517,0.99
43017,l'Argentera,2021-01-31,0,214,1.00
43018,Arnes,2021-01-31,0,281,1.00
43019,Ascó,2021-01-31,33,671,0.95
43020,Banyeres del Penedès,2021-01-31,5,505,0.99
43021,Barberà de la Conca,2021-01-31,2,421,1.00
43022,Batea,2021-01-31,1,470,1.00
43023,Bellmunt del Priorat,2021-01-31,0,102,1.00
43024,Bellvei,2021-01-31,9,231,0.96
43025,Benifallet,2021-01-31,0,428,1.00
43026,Benissanet,2021-01-31,5,186,0.97
43027,la Bisbal de Falset,2021-01-31,0,107,1.00
43028,la Bisbal del Penedès,2021-01-31,2,711,1.00
43029,Blancafort,2021-01-31,17,691,0.98
43030,Bonastre,2021-01-31,0,243,1.00
43031,les Borges del Camp,2021-01-31,9,224,0.96
43032,Bot,2021-01-31,0,183,1.00
43033,Botarell,2021-01-31,14,176,0.92
43034,Bràfim,2021-01-31,14,116,0.88
43035,Cabacés,2021-01-31,0,183,1.00
43036,Cabra del Camp,2021-01-31,5,277,0.98
43037,Calafell,2021-01-31,81,5209,0.98
43038,Cambrils,2021-01-31,70,2319,0.97
43039,Capafonts,2021-01-31,2,168,0.99
43040,Capçanes,2021-01-31,1,156,0.99
43041,Caseres,2021-01-31,0,144,1.00
43042,Castellvell del Camp,2021-01-31,14,192,0.93
43043,el Catllar,2021-01-31,1,696,1.00
43044,la Sénia,2021-01-31,4,630,0.99
43045,Colldejou,2021-01-31,1,196,0.99
43046,Conesa,2021-01-31,0,209,1.00
43047,Constantí,2021-01-31,35,560,0.94
43048,Corbera d'Ebre,2021-01-31,13,548,0.98
43049,Cornudella de Montsant,2021-01-31,2,644,1.00
43050,Creixell,2021-01-31,22,483,0.95
43051,Cunit,2021-01-31,8,4573,1.00
43052,Xerta,2021-01-31,1,369,1.00
43053,Duesaigües,2021-01-31,0,162,1.00
43054,l'Espluga de Francolí,2021-01-31,0,1969,1.00
43055,Falset,2021-01-31,21,440,0.95
43056,la Fatarella,2021-01-31,13,233,0.94
43057,la Febró,2021-01-31,0,166,1.00
43058,la Figuera,2021-01-31,4,85,0.95
43059,Figuerola del Camp,2021-01-31,2,304,0.99
43060,Flix,2021-01-31,46,1477,0.97
43061,Forès,2021-01-31,0,114,1.00
43062,Freginals,2021-01-31,0,143,1.00
43063,la Galera,2021-01-31,0,248,1.00
43064,Gandesa,2021-01-31,19,514,0.96
43065,Garcia,2021-01-31,0,460,1.00
43066,els Garidells,2021-01-31,0,64,1.00
43067,Ginestar,2021-01-31,4,161,0.98
43068,Godall,2021-01-31,0,246,1.00
43069,Gratallops,2021-01-31,1,126,0.99
43070,els Guiamets,2021-01-31,4,96,0.96
43071,Horta de Sant Joan,2021-01-31,0,615,1.00
43072,el Lloar,2021-01-31,0,59,1.00
43073,Llorac,2021-01-31,0,198,1.00
43074,Llorenç del Penedès,2021-01-31,18,246,0.93
43075,Margalef,2021-01-31,2,145,0.99
43076,Marçà,2021-01-31,3,271,0.99
43077,Mas de Barberans,2021-01-31,2,211,0.99
43078,Masdenverge,2021-01-31,4,148,0.97
43079,Masllorenç,2021-01-31,0,94,1.00
43080,la Masó,2021-01-31,0,42,1.00
43081,Maspujols,2021-01-31,5,88,0.94
43082,el Masroig,2021-01-31,13,112,0.88
43083,el Milà,2021-01-31,0,131,1.00
43084,Miravet,2021-01-31,13,273,0.95
43085,el Molar,2021-01-31,3,110,0.97
43086,Montblanc,2021-01-31,50,2068,0.98
43088,Montbrió del Camp,2021-01-31,5,194,0.97
43089,Montferri,2021-01-31,0,198,1.00
43090,el Montmell,2021-01-31,3,797,1.00
43091,Mont-ral,2021-01-31,2,440,1.00
43092,Mont-roig del Camp,2021-01-31,19,2539,0.99
43093,Móra d'Ebre,2021-01-31,50,643,0.92
43094,Móra la Nova,2021-01-31,6,451,0.99
43095,el Morell,2021-01-31,2,171,0.99
43096,la Morera de Montsant,2021-01-31,0,433,1.00
43097,la Nou de Gaià,2021-01-31,7,80,0.91
43098,Nulles,2021-01-31,6,144,0.96
43099,la Palma d'Ebre,2021-01-31,3,1420,1.00
43100,els Pallaresos,2021-01-31,8,274,0.97
43101,Passanant i Belltall,2021-01-31,1,442,1.00
43102,Paüls,2021-01-31,1,230,1.00
43103,Perafort,2021-01-31,9,222,0.96
43104,el Perelló,2021-01-31,3,613,1.00
43105,les Piles,2021-01-31,12,198,0.94
43106,el Pinell de Brai,2021-01-31,0,296,1.00
43107,Pira,2021-01-31,11,273,0.96
43108,el Pla de Santa Maria,2021-01-31,29,520,0.94
43109,la Pobla de Mafumet,2021-01-31,3,282,0.99
43110,la Pobla de Massaluca,2021-01-31,7,136,0.95
43111,la Pobla de Montornès,2021-01-31,49,411,0.88
43112,Poboleda,2021-01-31,0,178,1.00
43113,el Pont d'Armentera,2021-01-31,0,124,1.00
43114,Porrera,2021-01-31,20,175,0.89
43115,Pradell de la Teixeta,2021-01-31,0,236,1.00
43116,Prades,2021-01-31,39,446,0.91
43117,Prat de Comte,2021-01-31,0,142,1.00
43118,Pratdip,2021-01-31,0,449,1.00
43119,Puigpelat,2021-01-31,0,207,1.00
43120,Querol,2021-01-31,7,549,0.99
43121,Rasquera,2021-01-31,4,377,0.99
43122,Renau,2021-01-31,0,90,1.00
43123,Reus,2021-01-31,54,5104,0.99
43124,la Riba,2021-01-31,2,204,0.99
43125,Riba-roja d'Ebre,2021-01-31,20,227,0.91
43126,la Riera de Gaià,2021-01-31,2,178,0.99
43127,Riudecanyes,2021-01-31,19,270,0.93
43128,Riudecols,2021-01-31,13,250,0.95
43129,Riudoms,2021-01-31,31,427,0.93
43130,Rocafort de Queralt,2021-01-31,11,106,0.90
43131,Roda de Berà,2021-01-31,61,977,0.94
43132,Rodonyà,2021-01-31,0,140,1.00
43133,Roquetes,2021-01-31,2,1301,1.00
43134,el Rourell,2021-01-31,0,49,1.00
43135,Salomó,2021-01-31,0,161,1.00
43136,Sant Carles de la Ràpita,2021-01-31,8,903,0.99
43137,Sant Jaume dels Domenys,2021-01-31,4,453,0.99
43138,Santa Bàrbara,2021-01-31,0,597,1.00
43139,Santa Coloma de Queralt,2021-01-31,6,428,0.99
43140,Santa Oliva,2021-01-31,1,400,1.00
43141,Pontils,2021-01-31,14,432,0.97
43142,Sarral,2021-01-31,14,375,0.96
43143,Savallà del Comtat,2021-01-31,6,160,0.96
43144,la Secuita,2021-01-31,5,412,0.99
43145,la Selva del Camp,2021-01-31,11,704,0.98
43147,Solivella,2021-01-31,0,723,1.00
43148,Tarragona,2021-01-31,188,6195,0.97
43149,Tivenys,2021-01-31,1,234,1.00
43150,Tivissa,2021-01-31,19,955,0.98
43151,la Torre de Fontaubella,2021-01-31,0,97,1.00
43152,la Torre de l'Espanyol,2021-01-31,10,212,0.95
43153,Torredembarra,2021-01-31,32,976,0.97
43154,Torroja del Priorat,2021-01-31,11,93,0.88
43155,Tortosa,2021-01-31,7,3008,1.00
43156,Ulldecona,2021-01-31,3,1298,1.00
43157,Ulldemolins,2021-01-31,9,337,0.97
43158,Vallclara,2021-01-31,0,116,1.00
43159,Vallfogona de Riucorb,2021-01-31,0,169,1.00
43160,Vallmoll,2021-01-31,3,241,0.99
43161,Valls,2021-01-31,32,1594,0.98
43163,el Vendrell,2021-01-31,28,2828,0.99
43164,Vespella de Gaià,2021-01-31,1,144,0.99
43165,Vilabella,2021-01-31,0,190,1.00
43166,Vilallonga del Camp,2021-01-31,1,151,0.99
43167,Vilanova d'Escornalbou,2021-01-31,0,218,1.00
43168,Vilanova de Prades,2021-01-31,0,101,1.00
43169,Vilaplana,2021-01-31,0,395,1.00
43170,Vila-rodona,2021-01-31,1,299,1.00
43171,Vila-seca,2021-01-31,45,1716,0.97
43172,Vilaverd,2021-01-31,0,202,1.00
43173,la Vilella Alta,2021-01-31,11,62,0.82
43174,la Vilella Baixa,2021-01-31,10,88,0.89
43175,Vilalba dels Arcs,2021-01-31,0,185,1.00
43176,Vimbodí i Poblet,2021-01-31,8,854,0.99
43177,Vinebre,2021-01-31,12,565,0.98
43178,Vinyols i els Arcs,2021-01-31,4,275,0.99
43901,Deltebre,2021-01-31,2,1671,1.00
43902,Sant Jaume d'Enveja,2021-01-31,0,516,1.00
43903,Camarles,2021-01-31,1,373,1.00
43904,l'Aldea,2021-01-31,1,603,1.00
43905,Salou,2021-01-31,101,2140,0.95
43906,l'Ampolla,2021-01-31,10,678,0.99
43907,la Canonja,2021-01-31,5,482,0.99
,Castelldans,2021-01-31,10,1158,0.99
,Medinyà,2021-01-31,0,172,1.00
,Senan,2021-01-31,5,170,0.97
,Vandellòs i l'Hospitalet de l'Infant,2021-01-31,17,1683,0.99
