id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
47001;ES-VA;ES-CL;Adalia;2025-12-01;0;22;1.00;0.00;2748.65;1.00
47002;ES-VA;ES-CL;Aguasal;2025-12-01;0;16;1.00;0.00;1040.44;1.00
47003;ES-VA;ES-CL;Aguilar de Campos;2025-12-01;0;38;1.00;0.00;5539.41;1.00
47004;ES-VA;ES-CL;Alaejos;2025-12-01;12;90;0.87;821.02;14230.30;0.94
47005;ES-VA;ES-CL;Alcazarén;2025-12-01;1;79;0.99;230.28;8960.17;0.97
47006;ES-VA;ES-CL;Aldea de San Miguel;2025-12-01;8;43;0.81;227.95;3970.80;0.94
47007;ES-VA;ES-CL;Aldeamayor de San Martín;2025-12-01;66;365;0.82;11532.99;75250.50;0.85
47008;ES-VA;ES-CL;Almenara de Adaja;2025-12-01;1;7;0.86;39.79;603.08;0.93
47009;ES-VA;ES-CL;Amusquillo;2025-12-01;4;32;0.88;417.87;2615.59;0.84
47010;ES-VA;ES-CL;Arroyo de la Encomienda;2025-12-01;16;508;0.97;1392.40;71674.05;0.98
47011;ES-VA;ES-CL;Ataquines;2025-12-01;0;51;1.00;0.00;6133.84;1.00
47012;ES-VA;ES-CL;Bahabón;2025-12-01;5;33;0.85;218.54;3359.69;0.93
47013;ES-VA;ES-CL;Barcial de la Loma;2025-12-01;0;27;1.00;0.00;3306.71;1.00
47014;ES-VA;ES-CL;Barruelo del Valle;2025-12-01;0;17;1.00;0.00;1880.02;1.00
47015;ES-VA;ES-CL;Becilla de Valderaduey;2025-12-01;0;48;1.00;0.00;6096.67;1.00
47016;ES-VA;ES-CL;Benafarces;2025-12-01;0;25;1.00;0.00;2235.24;1.00
47017;ES-VA;ES-CL;Bercero;2025-12-01;0;34;1.00;0.00;2670.04;1.00
47018;ES-VA;ES-CL;Berceruelo;2025-12-01;0;18;1.00;0.00;1475.54;1.00
47019;ES-VA;ES-CL;Berrueces;2025-12-01;0;42;1.00;0.00;3100.93;1.00
47020;ES-VA;ES-CL;Bobadilla del Campo;2025-12-01;5;60;0.92;225.36;5382.25;0.96
47021;ES-VA;ES-CL;Bocigas;2025-12-01;1;16;0.94;34.01;1717.90;0.98
47022;ES-VA;ES-CL;Bocos de Duero;2025-12-01;0;5;1.00;0.00;486.77;1.00
47023;ES-VA;ES-CL;Boecillo;2025-12-01;17;335;0.95;2023.56;67690.58;0.97
47024;ES-VA;ES-CL;Bolaños de Campos;2025-12-01;0;51;1.00;0.00;4953.09;1.00
47025;ES-VA;ES-CL;Brahojos de Medina;2025-12-01;3;46;0.93;190.45;3282.39;0.94
