id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
08001;ES-B;ES-CT;Abrera;2023-05-01;28;373;0.92;1530.35;63729.26;0.98
08002;ES-B;ES-CT;Aguilar de Segarra;2023-05-01;0;5;1.00;0.00;570.85;1.00
08003;ES-B;ES-CT;Alella;2023-05-01;19;312;0.94;1239.58;56688.32;0.98
08004;ES-B;ES-CT;Alpens;2023-05-01;4;56;0.93;177.21;3856.49;0.95
08005;ES-B;ES-CT;l'Ametlla del Vallès;2023-05-01;52;301;0.83;5121.07;76261.63;0.93
08006;ES-B;ES-CT;Arenys de Mar;2023-05-01;15;284;0.95;442.31;39012.63;0.99
08007;ES-B;ES-CT;Arenys de Munt;2023-05-01;4;207;0.98;189.10;37187.45;0.99
08008;ES-B;ES-CT;Argençola;2023-05-01;4;35;0.89;181.93;3341.69;0.95
08009;ES-B;ES-CT;Argentona;2023-05-01;19;305;0.94;905.36;57442.96;0.98
08010;ES-B;ES-CT;Artés;2023-05-01;5;168;0.97;311.46;24953.17;0.99
08011;ES-B;ES-CT;Avià;2023-05-01;9;69;0.87;632.12;9599.71;0.93
08012;ES-B;ES-CT;Avinyó;2023-05-01;4;111;0.96;229.27;13314.74;0.98
08013;ES-B;ES-CT;Avinyonet del Penedès;2023-05-01;0;115;1.00;0.00;15508.37;1.00
08014;ES-B;ES-CT;Aiguafreda;2023-05-01;11;100;0.89;367.68;14987.89;0.98
08015;ES-B;ES-CT;Badalona;2023-05-01;4;1995;1.00;171.82;260830.33;1.00
08016;ES-B;ES-CT;Bagà;2023-05-01;17;110;0.85;554.35;9038.10;0.94
08017;ES-B;ES-CT;Balenyà;2023-05-01;17;135;0.87;778.14;17160.35;0.95
08018;ES-B;ES-CT;Balsareny;2023-05-01;5;95;0.95;221.91;11374.82;0.98
08019;ES-B;ES-CT;Barcelona;2023-05-01;142;8536;0.98;8713.79;941619.71;0.99
08020;ES-B;ES-CT;Begues;2023-05-01;7;357;0.98;320.57;53744.06;0.99
08021;ES-B;ES-CT;Bellprat;2023-05-01;0;15;1.00;0.00;1075.61;1.00
08022;ES-B;ES-CT;Berga;2023-05-01;21;345;0.94;868.05;43709.59;0.98
08023;ES-B;ES-CT;Bigues i Riells del Fai;2023-05-01;8;327;0.98;523.51;90273.05;0.99
08024;ES-B;ES-CT;Borredà;2023-05-01;0;39;1.00;0.00;3964.13;1.00
08025;ES-B;ES-CT;el Bruc;2023-05-01;2;108;0.98;37.49;21323.34;1.00
08026;ES-B;ES-CT;el Brull;2023-05-01;1;5;0.80;41.56;1106.03;0.96
08027;ES-B;ES-CT;les Cabanyes;2023-05-01;1;46;0.98;16.55;6049.21;1.00
08028;ES-B;ES-CT;Cabrera d'Anoia;2023-05-01;1;117;0.99;39.60;32148.87;1.00
08029;ES-B;ES-CT;Cabrera de Mar;2023-05-01;12;181;0.93;680.21;28496.34;0.98
08030;ES-B;ES-CT;Cabrils;2023-05-01;6;262;0.98;85.47;49559.91;1.00
08031;ES-B;ES-CT;Calaf;2023-05-01;12;131;0.91;611.68;17749.27;0.97
08032;ES-B;ES-CT;Caldes d'Estrac;2023-05-01;7;88;0.92;514.78;13735.87;0.96
08033;ES-B;ES-CT;Caldes de Montbui;2023-05-01;25;417;0.94;1439.16;74737.54;0.98
08034;ES-B;ES-CT;Calders;2023-05-01;3;61;0.95;77.91;13327.11;0.99
08035;ES-B;ES-CT;Calella;2023-05-01;7;187;0.96;358.91;33326.34;0.99
08036;ES-B;ES-CT;Calonge de Segarra;2023-05-01;3;20;0.85;216.73;1786.90;0.88
08037;ES-B;ES-CT;Calldetenes;2023-05-01;7;124;0.94;121.72;11531.90;0.99
08038;ES-B;ES-CT;Callús;2023-05-01;3;65;0.95;188.23;9821.31;0.98
08039;ES-B;ES-CT;Campins;2023-05-01;0;22;1.00;0.00;5197.05;1.00
08040;ES-B;ES-CT;Canet de Mar;2023-05-01;6;358;0.98;299.28;38035.35;0.99
08041;ES-B;ES-CT;Canovelles;2023-05-01;25;182;0.86;1685.75;35219.20;0.95
08042;ES-B;ES-CT;Cànoves i Samalús;2023-05-01;25;120;0.79;1974.72;23601.05;0.92
08043;ES-B;ES-CT;Canyelles;2023-05-01;3;274;0.99;140.09;57212.71;1.00
08044;ES-B;ES-CT;Capellades;2023-05-01;0;94;1.00;0.00;13518.58;1.00
08045;ES-B;ES-CT;Capolat;2023-05-01;0;1;1.00;0.00;140.86;1.00
08046;ES-B;ES-CT;Cardedeu;2023-05-01;13;413;0.97;485.18;64071.72;0.99
08047;ES-B;ES-CT;Cardona;2023-05-01;8;124;0.94;311.73;18235.47;0.98
08048;ES-B;ES-CT;Carme;2023-05-01;0;31;1.00;0.00;4217.89;1.00
08049;ES-B;ES-CT;Casserres;2023-05-01;9;83;0.89;414.71;8242.24;0.95
08050;ES-B;ES-CT;Castellar del Riu;2023-05-01;0;4;1.00;0.00;1982.13;1.00
08051;ES-B;ES-CT;Castellar del Vallès;2023-05-01;30;585;0.95;1189.44;105300.30;0.99
08052;ES-B;ES-CT;Castellar de n'Hug;2023-05-01;6;39;0.85;132.54;2673.80;0.95
08053;ES-B;ES-CT;Castellbell i el Vilar;2023-05-01;7;158;0.96;251.93;30277.44;0.99
08054;ES-B;ES-CT;Castellbisbal;2023-05-01;18;448;0.96;730.70;75266.15;0.99
08055;ES-B;ES-CT;Castellcir;2023-05-01;1;51;0.98;57.43;11111.32;0.99
08056;ES-B;ES-CT;Castelldefels;2023-05-01;71;949;0.93;1342.62;145929.36;0.99
08057;ES-B;ES-CT;Castell de l'Areny;2023-05-01;1;5;0.80;73.20;808.53;0.91
08058;ES-B;ES-CT;Castellet i la Gornal;2023-05-01;10;206;0.95;398.51;29944.14;0.99
08059;ES-B;ES-CT;Castellfollit del Boix;2023-05-01;0;17;1.00;0.00;1561.47;1.00
08060;ES-B;ES-CT;Castellfollit de Riubregós;2023-05-01;8;26;0.69;148.70;1480.34;0.90
08061;ES-B;ES-CT;Castellgalí;2023-05-01;5;134;0.96;206.60;21514.16;0.99
08062;ES-B;ES-CT;Castellnou de Bages;2023-05-01;4;66;0.94;418.60;17791.10;0.98
08063;ES-B;ES-CT;Castellolí;2023-05-01;2;25;0.92;88.00;4214.49;0.98
08064;ES-B;ES-CT;Castellterçol;2023-05-01;13;162;0.92;533.71;17406.56;0.97
08065;ES-B;ES-CT;Castellví de la Marca;2023-05-01;8;74;0.89;547.44;7746.00;0.93
08066;ES-B;ES-CT;Castellví de Rosanes;2023-05-01;0;81;1.00;0.00;19634.66;1.00
08067;ES-B;ES-CT;Centelles;2023-05-01;23;276;0.92;1019.18;33815.02;0.97
08068;ES-B;ES-CT;Cervelló;2023-05-01;14;316;0.96;684.44;63590.40;0.99
08069;ES-B;ES-CT;Collbató;2023-05-01;30;255;0.88;953.68;45180.14;0.98
08070;ES-B;ES-CT;Collsuspina;2023-05-01;5;29;0.83;352.47;3886.84;0.91
08071;ES-B;ES-CT;Copons;2023-05-01;0;21;1.00;0.00;1533.90;1.00
08072;ES-B;ES-CT;Corbera de Llobregat;2023-05-01;8;497;0.98;532.14;126346.84;1.00
08073;ES-B;ES-CT;Cornellà de Llobregat;2023-05-01;47;609;0.92;3806.05;75643.73;0.95
08074;ES-B;ES-CT;Cubelles;2023-05-01;8;494;0.98;557.92;79853.43;0.99
08075;ES-B;ES-CT;Dosrius;2023-05-01;10;191;0.95;1476.03;52436.34;0.97
08076;ES-B;ES-CT;Esparreguera;2023-05-01;32;386;0.92;2117.81;72739.86;0.97
08077;ES-B;ES-CT;Esplugues de Llobregat;2023-05-01;14;395;0.96;413.35;49051.14;0.99
08078;ES-B;ES-CT;l'Espunyola;2023-05-01;0;0;1;0.00;0.00;1
08079;ES-B;ES-CT;l'Estany;2023-05-01;3;42;0.93;213.86;5131.05;0.96
08080;ES-B;ES-CT;Fígols;2023-05-01;0;4;1.00;0.00;229.81;1.00
08081;ES-B;ES-CT;Fogars de Montclús;2023-05-01;1;19;0.95;76.37;2767.59;0.97
08082;ES-B;ES-CT;Fogars de la Selva;2023-05-01;3;57;0.95;430.64;20886.00;0.98
08083;ES-B;ES-CT;Folgueroles;2023-05-01;1;97;0.99;96.89;10723.67;0.99
08084;ES-B;ES-CT;Fonollosa;2023-05-01;3;99;0.97;510.92;17143.02;0.97
08085;ES-B;ES-CT;Font-rubí;2023-05-01;1;48;0.98;158.08;8508.49;0.98
08086;ES-B;ES-CT;les Franqueses del Vallès;2023-05-01;47;391;0.88;2170.22;64167.11;0.97
08087;ES-B;ES-CT;Gallifa;2023-05-01;5;20;0.75;305.34;4099.37;0.93
08088;ES-B;ES-CT;la Garriga;2023-05-01;142;463;0.69;4770.65;63259.12;0.92
08089;ES-B;ES-CT;Gavà;2023-05-01;21;517;0.96;791.84;78007.13;0.99
08090;ES-B;ES-CT;Gaià;2023-05-01;0;5;1.00;0.00;570.51;1.00
08091;ES-B;ES-CT;Gelida;2023-05-01;0;193;1.00;0.00;31773.44;1.00
08092;ES-B;ES-CT;Gironella;2023-05-01;10;147;0.93;559.58;18480.88;0.97
