id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
07001;ES-PM;ES-IB;Alaró;2024-08-01;3;113;0.97;288.02;15551.88;0.98
07002;ES-PM;ES-IB;Alaior;2024-08-01;39;398;0.90;2040.64;50981.67;0.96
07003;ES-PM;ES-IB;Alcúdia;2024-08-01;132;700;0.81;14173.52;104138.96;0.86
07004;ES-PM;ES-IB;Algaida;2024-08-01;34;136;0.75;2813.05;18618.88;0.85
07005;ES-PM;ES-IB;Andratx;2024-08-01;78;489;0.84;5780.05;84453.83;0.93
07006;ES-PM;ES-IB;Artà;2024-08-01;35;310;0.89;2455.35;47575.78;0.95
07007;ES-PM;ES-IB;Banyalbufar;2024-08-01;0;44;1.00;0.00;5662.72;1.00
07008;ES-PM;ES-IB;Binissalem;2024-08-01;15;147;0.90;1271.83;23055.42;0.94
07009;ES-PM;ES-IB;Búger;2024-08-01;3;47;0.94;180.53;4137.38;0.96
07010;ES-PM;ES-IB;Bunyola;2024-08-01;32;174;0.82;3040.06;40892.49;0.93
07011;ES-PM;ES-IB;Calvià;2024-08-01;331;1527;0.78;18126.30;291633.26;0.94
07012;ES-PM;ES-IB;Campanet;2024-08-01;21;62;0.66;1976.94;10015.89;0.80
07013;ES-PM;ES-IB;Campos;2024-08-01;41;299;0.86;5761.58;70337.90;0.92
07014;ES-PM;ES-IB;Capdepera;2024-08-01;72;562;0.87;8040.22;101093.57;0.92
07015;ES-PM;ES-IB;Ciutadella;2024-08-01;112;905;0.88;17245.63;137373.70;0.87
07016;ES-PM;ES-IB;Consell;2024-08-01;14;84;0.83;552.41;10569.89;0.95
07017;ES-PM;ES-IB;Costitx;2024-08-01;11;53;0.79;461.22;4214.50;0.89
07018;ES-PM;ES-IB;Deià;2024-08-01;8;39;0.79;995.32;5419.00;0.82
07019;ES-PM;ES-IB;Escorca;2024-08-01;15;23;0.35;3665.86;5903.98;0.38
07020;ES-PM;ES-IB;Esporles;2024-08-01;37;166;0.78;8143.54;36206.26;0.78
07021;ES-PM;ES-IB;Estellencs;2024-08-01;22;37;0.41;2490.45;3390.89;0.27
07022;ES-PM;ES-IB;Felanitx;2024-08-01;100;541;0.82;16211.02;92099.72;0.82
07023;ES-PM;ES-IB;Ferreries;2024-08-01;24;170;0.86;4146.73;18181.47;0.77
07024;ES-PM;ES-IB;Formentera;2024-08-01;170;295;0.42;36698.09;61448.83;0.40
07025;ES-PM;ES-IB;Fornalutx;2024-08-01;7;29;0.76;407.17;1922.91;0.79
07026;ES-PM;ES-IB;Eivissa;2024-08-01;149;660;0.77;12937.17;84711.41;0.85
07027;ES-PM;ES-IB;Inca;2024-08-01;87;482;0.82;4487.87;62404.79;0.93
07028;ES-PM;ES-IB;Lloret de Vistalegre;2024-08-01;3;33;0.91;611.96;4354.92;0.86
07029;ES-PM;ES-IB;Lloseta;2024-08-01;26;122;0.79;2002.12;15648.80;0.87
07030;ES-PM;ES-IB;Llubí;2024-08-01;16;66;0.76;3028.17;13265.86;0.77
07031;ES-PM;ES-IB;Llucmajor;2024-08-01;140;774;0.82;10850.02;160820.39;0.93
07032;ES-PM;ES-IB;Maó;2024-08-01;101;717;0.86;16849.11;97098.81;0.83
07033;ES-PM;ES-IB;Manacor;2024-08-01;216;1142;0.81;28718.45;203610.30;0.86
07034;ES-PM;ES-IB;Mancor de la Vall;2024-08-01;3;52;0.94;132.57;5983.79;0.98
07035;ES-PM;ES-IB;Maria de la Salut;2024-08-01;15;86;0.83;1409.48;13353.51;0.89
07036;ES-PM;ES-IB;Marratxí;2024-08-01;245;950;0.74;24362.12;196195.35;0.88
07037;ES-PM;ES-IB;es Mercadal;2024-08-01;76;371;0.80;8101.42;64140.95;0.87
07038;ES-PM;ES-IB;Montuïri;2024-08-01;29;92;0.68;3395.59;12132.06;0.72
07039;ES-PM;ES-IB;Muro;2024-08-01;62;323;0.81;3377.05;41190.52;0.92
07040;ES-PM;ES-IB;Palma;2024-08-01;671;4247;0.84;67812.29;718437.51;0.91
07041;ES-PM;ES-IB;Petra;2024-08-01;14;113;0.88;1731.28;16581.75;0.90
07042;ES-PM;ES-IB;Pollença;2024-08-01;131;523;0.75;15087.93;77647.95;0.81
07043;ES-PM;ES-IB;Porreres;2024-08-01;19;112;0.83;1737.94;16296.26;0.89
07044;ES-PM;ES-IB;sa Pobla;2024-08-01;34;230;0.85;7707.24;53600.95;0.86
07045;ES-PM;ES-IB;Puigpunyent;2024-08-01;17;69;0.75;2718.20;15163.52;0.82
07046;ES-PM;ES-IB;Sant Antoni de Portmany;2024-08-01;263;634;0.59;103089.20;174988.46;0.41
07047;ES-PM;ES-IB;Sencelles;2024-08-01;11;56;0.80;673.61;6741.76;0.90
07048;ES-PM;ES-IB;Sant Josep de sa Talaia;2024-08-01;369;905;0.59;94908.34;230973.25;0.59
07049;ES-PM;ES-IB;Sant Joan;2024-08-01;10;66;0.85;814.65;11046.05;0.93
07050;ES-PM;ES-IB;Sant Joan de Labritja;2024-08-01;74;147;0.50;23394.34;38568.95;0.39
07051;ES-PM;ES-IB;Sant Llorenç des Cardassar;2024-08-01;92;412;0.78;5704.56;63071.68;0.91
07052;ES-PM;ES-IB;Sant Lluís;2024-08-01;51;489;0.90;3500.21;72506.24;0.95
07053;ES-PM;ES-IB;Santa Eugènia;2024-08-01;5;33;0.85;398.28;5801.91;0.93
07054;ES-PM;ES-IB;Santa Eulària des Riu;2024-08-01;540;1349;0.60;159957.30;318343.01;0.50
07055;ES-PM;ES-IB;Santa Margalida;2024-08-01;81;415;0.80;6477.97;71907.83;0.91
07056;ES-PM;ES-IB;Santa Maria del Camí;2024-08-01;4;165;0.98;114.04;18125.35;0.99
07057;ES-PM;ES-IB;Santanyí;2024-08-01;218;820;0.73;23112.32;133835.68;0.83
07058;ES-PM;ES-IB;Selva;2024-08-01;20;134;0.85;955.00;13304.82;0.93
07059;ES-PM;ES-IB;ses Salines;2024-08-01;19;206;0.91;1378.38;34717.88;0.96
07060;ES-PM;ES-IB;Sineu;2024-08-01;40;178;0.78;3789.90;19498.56;0.81
07061;ES-PM;ES-IB;Sóller;2024-08-01;42;334;0.87;2791.29;46060.33;0.94
07062;ES-PM;ES-IB;Son Servera;2024-08-01;80;306;0.74;6768.00;50430.95;0.87
07063;ES-PM;ES-IB;Valldemossa;2024-08-01;30;131;0.77;10315.69;21196.57;0.51
07064;ES-PM;ES-IB;es Castell;2024-08-01;4;207;0.98;174.44;30374.01;0.99
07065;ES-PM;ES-IB;Vilafranca de Bonany;2024-08-01;11;66;0.83;1146.38;16855.48;0.93
07901;ES-PM;ES-IB;Ariany;2024-08-01;6;49;0.88;377.66;8469.51;0.96
07902;ES-PM;ES-IB;es Migjorn Gran;2024-08-01;19;76;0.75;2501.59;10381.29;0.76
