id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
31057,Buñuel,2021-02-03,15,82,0.82,18074.95,1239.41,0.93
31058,Auritz/Burguete,2021-02-03,0,18,1.00,2428.74,0.00,1.00
31059,Burgui/Burgi,2021-02-03,0,25,1.00,3010.24,0.00,1.00
31060,Burlada/Burlata,2021-02-03,3,195,0.98,20056.18,234.75,0.99
31061,El Busto,2021-02-03,1,16,0.94,1932.87,72.40,0.96
31062,Cabanillas,2021-02-03,0,28,1.00,8840.48,0.00,1.00
31063,Cabredo,2021-02-03,0,0,0,0.00,0.00,0
31064,Cadreita,2021-02-03,1,65,0.98,12755.55,70.14,0.99
31065,Caparroso,2021-02-03,6,67,0.91,12025.68,895.53,0.93
31066,Cárcar,2021-02-03,5,48,0.90,9691.54,176.44,0.98
31067,Carcastillo,2021-02-03,5,122,0.96,18482.12,234.28,0.99
31068,Cascante,2021-02-03,19,115,0.83,14781.24,1994.73,0.87
31069,Cáseda,2021-02-03,0,62,1.00,9691.86,0.00,1.00
31070,Castejón,2021-02-03,16,84,0.81,22382.13,3387.03,0.85
31071,Castillonuevo,2021-02-03,0,7,1.00,554.96,0.00,1.00
31072,Cintruénigo,2021-02-03,13,185,0.93,41967.64,1759.18,0.96
31073,Ziordia,2021-02-03,0,40,1.00,4026.56,0.00,1.00
31074,Cirauqui,2021-02-03,4,65,0.94,5973.44,95.72,0.98
31075,Ciriza / Ziritza,2021-02-03,2,11,0.82,1733.75,171.85,0.90
31076,Cizur,2021-02-03,11,257,0.96,25210.43,881.40,0.97
31077,Corella,2021-02-03,25,184,0.86,30771.01,2141.55,0.93
31078,Cortes,2021-02-03,9,108,0.92,15780.02,333.09,0.98
31079,Desojo,2021-02-03,1,15,0.93,2096.37,58.23,0.97
31080,Dicastillo,2021-02-03,0,28,1.00,4374.04,0.00,1.00
31081,Donamaria,2021-02-03,0,17,1.00,2347.08,0.00,1.00
31082,Etxalar,2021-02-03,1,33,0.97,4068.75,10.63,1.00
31083,Echarri/Etxarri,2021-02-03,0,10,1.00,1027.66,0.00,1.00
31084,Etxarri-Aranatz,2021-02-03,1,128,0.99,13335.86,51.60,1.00
31085,Etxauri,2021-02-03,3,50,0.94,5424.63,69.80,0.99
31086,Valle de Egüés/Eguesibar,2021-02-03,0,428,1.00,67679.64,0.00,1.00
31087,Elgorriaga,2021-02-03,0,12,1.00,1218.31,0.00,1.00
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),2021-02-03,0,196,1.00,29767.94,0.00,1.00
31089,Enériz/Eneritz,2021-02-03,0,40,1.00,4278.13,0.00,1.00
31090,Eratsun,2021-02-03,0,10,1.00,1001.46,0.00,1.00
31091,Ergoiena,2021-02-03,1,65,0.98,6575.41,581.11,0.91
31092,Erro,2021-02-03,2,157,0.99,16248.48,1645.82,0.90
31093,Ezcároz/Ezkaroze,2021-02-03,0,29,1.00,2438.95,0.00,1.00
31094,Eslava,2021-02-03,0,30,1.00,3889.62,0.00,1.00
31095,Esparza de Salazar,2021-02-03,0,16,1.00,2003.65,0.00,1.00
31096,Espronceda,2021-02-03,1,26,0.96,2078.43,29.58,0.99
31097,Estella-Lizarra,2021-02-03,28,226,0.88,31642.17,1905.85,0.94
31098,Esteribar,2021-02-03,0,237,1.00,23268.94,0.00,1.00
31099,Etayo,2021-02-03,0,15,1.00,1775.83,0.00,1.00
31100,Eulate,2021-02-03,0,32,1.00,4213.00,0.00,1.00
31101,Ezcabarte,2021-02-03,0,155,1.00,16114.18,0.00,1.00
31102,Ezkurra,2021-02-03,0,19,1.00,2030.75,0.00,1.00
31103,Ezprogui,2021-02-03,0,12,1.00,1418.08,0.00,1.00
31104,Falces,2021-02-03,11,124,0.91,12118.18,398.65,0.97
31105,Fitero,2021-02-03,3,79,0.96,11464.64,1704.50,0.85
31106,Fontellas,2021-02-03,5,40,0.88,7723.43,460.49,0.94
31107,Funes,2021-02-03,14,119,0.88,15185.37,3539.75,0.77
31108,Fustiñana,2021-02-03,6,69,0.91,15334.91,447.56,0.97
31109,Galar,2021-02-03,0,168,1.00,21599.51,0.00,1.00
31110,Gallipienzo,2021-02-03,0,38,1.00,4301.15,0.00,1.00
31111,Gallués/Galoze,2021-02-03,1,28,0.96,2506.99,40.47,0.98
31112,Garaioa,2021-02-03,0,16,1.00,2212.93,0.00,1.00
31113,Garde,2021-02-03,0,21,1.00,1739.62,0.00,1.00
31114,Garínoain,2021-02-03,0,31,1.00,4105.48,0.00,1.00
31115,Garralda,2021-02-03,0,39,1.00,3429.65,0.00,1.00
31116,Genevilla,2021-02-03,2,15,0.87,1959.76,95.01,0.95
31117,Goizueta,2021-02-03,0,45,1.00,5644.22,0.00,1.00
31118,Goñi,2021-02-03,4,61,0.93,6710.80,326.60,0.95
31119,Güesa/Gorza,2021-02-03,0,10,1.00,904.17,0.00,1.00
31120,Guesálaz,2021-02-03,5,130,0.96,13205.38,363.57,0.97
31121,Guirguillano/Girgillao,2021-02-03,0,25,1.00,2002.23,0.00,1.00
31122,Huarte/Uharte,2021-02-03,2,199,0.99,17282.12,752.57,0.96
31123,Uharte-Arakil,2021-02-03,0,62,1.00,5917.91,0.00,1.00
31124,Ibargoiti,2021-02-03,0,51,1.00,6271.77,0.00,1.00
31125,Igúzquiza,2021-02-03,10,50,0.80,5062.00,749.94,0.85
31126,Imotz,2021-02-03,2,71,0.97,7071.24,102.04,0.99
31127,Irañeta,2021-02-03,0,18,1.00,2509.85,0.00,1.00
31128,Isaba/Izaba,2021-02-03,0,32,1.00,3199.39,0.00,1.00
31129,Ituren,2021-02-03,0,43,1.00,4040.70,0.00,1.00
31130,Iturmendi,2021-02-03,0,50,1.00,4330.36,0.00,1.00
31131,Iza,2021-02-03,22,145,0.85,18195.36,860.98,0.95
31132,Izagaondoa,2021-02-03,0,41,1.00,4925.32,0.00,1.00
31133,Izalzu/Itzaltzu,2021-02-03,0,9,1.00,527.30,0.00,1.00
31134,Jaurrieta,2021-02-03,1,31,0.97,2553.66,13.30,0.99
31135,Javier,2021-02-03,0,16,1.00,1792.09,0.00,1.00
31136,Juslapeña,2021-02-03,0,72,1.00,7979.58,0.00,1.00
31137,Beintza-Labaien,2021-02-03,0,55,1.00,4287.12,0.00,1.00
31138,Lakuntza,2021-02-03,0,42,1.00,5816.26,0.00,1.00
31139,Lana,2021-02-03,3,61,0.95,5667.56,110.35,0.98
31140,Lantz,2021-02-03,0,17,1.00,1697.53,0.00,1.00
31141,Lapoblación,2021-02-03,0,37,1.00,4807.98,0.00,1.00
31142,Larraga,2021-02-03,10,137,0.93,13370.48,456.06,0.97
31143,Larraona,2021-02-03,0,22,1.00,2247.13,0.00,1.00
31144,Larraun,2021-02-03,0,158,1.00,16503.87,0.00,1.00
31145,Lazagurría,2021-02-03,0,17,1.00,3089.79,0.00,1.00
31146,Leatxe/Leache,2021-02-03,0,15,1.00,1640.67,0.00,1.00
31147,Legarda,2021-02-03,0,14,1.00,1480.25,0.00,1.00
31148,Legaria,2021-02-03,5,31,0.84,3324.44,257.52,0.92
31149,Leitza,2021-02-03,0,95,1.00,8930.76,0.00,1.00
31150,Leoz,2021-02-03,14,82,0.83,7833.59,567.51,0.93
31151,Lerga,2021-02-03,0,21,1.00,2059.59,0.00,1.00
31152,Lerín,2021-02-03,5,70,0.93,11472.51,821.19,0.93
31153,Lesaka,2021-02-03,1,65,0.98,6539.44,21.41,1.00
31154,Lezaun,2021-02-03,1,37,0.97,3959.41,89.63,0.98
31155,Liédena,2021-02-03,0,33,1.00,5102.09,0.00,1.00
31156,Lizoáin-Arriasgoiti,2021-02-03,0,75,1.00,7267.03,0.00,1.00
31157,Lodosa,2021-02-03,11,140,0.92,18325.85,449.17,0.98
31158,Lónguida/Longida,2021-02-03,0,60,1.00,6519.93,0.00,1.00
31159,Lumbier,2021-02-03,0,60,1.00,5943.95,0.00,1.00
31160,Luquin,2021-02-03,1,17,0.94,1914.07,13.84,0.99
31161,Mañeru,2021-02-03,3,36,0.92,3371.18,125.61,0.96
31162,Marañón,2021-02-03,6,21,0.71,3419.54,242.46,0.93
31163,Marcilla,2021-02-03,12,90,0.87,11414.09,1174.84,0.90
31164,Mélida,2021-02-03,21,67,0.69,11901.54,2123.16,0.82
31165,Mendavia,2021-02-03,15,121,0.88,22853.99,1382.87,0.94
31166,Mendaza,2021-02-03,0,45,1.00,5924.35,0.00,1.00
31167,Mendigorria,2021-02-03,2,34,0.94,6553.09,127.22,0.98
31168,Metauten,2021-02-03,2,61,0.97,5722.21,62.70,0.99
31169,Milagro,2021-02-03,6,107,0.94,19084.99,1038.36,0.95
31170,Mirafuentes,2021-02-03,0,10,1.00,940.49,0.00,1.00
31171,Miranda de Arga,2021-02-03,1,40,0.98,7056.33,114.86,0.98
31172,Monreal,2021-02-03,1,29,0.97,4365.03,250.68,0.94
31173,Monteagudo,2021-02-03,5,38,0.87,7240.68,229.74,0.97
31174,Morentin,2021-02-03,2,18,0.89,2443.74,56.11,0.98
31175,Mues,2021-02-03,1,23,0.96,2564.56,53.20,0.98
31176,Murchante,2021-02-03,21,106,0.80,20407.23,2665.09,0.87
31177,Murieta,2021-02-03,3,30,0.90,4533.19,631.53,0.86
31178,Murillo el Cuende,2021-02-03,13,60,0.78,7902.43,1295.46,0.84
31179,Murillo el Fruto,2021-02-03,1,48,0.98,7042.58,81.74,0.99
31180,Muruzábal,2021-02-03,0,39,1.00,4967.81,0.00,1.00
31181,Navascués / Nabaskoze,2021-02-03,0,36,1.00,4462.04,0.00,1.00
31182,Nazar,2021-02-03,0,12,1.00,2044.42,0.00,1.00
31183,Obanos,2021-02-03,0,92,1.00,13494.44,0.00,1.00
31184,Oco,2021-02-03,2,24,0.92,1629.30,21.09,0.99
31185,Ochagavía/Otsagabia,2021-02-03,0,54,1.00,4209.49,0.00,1.00
31186,Odieta,2021-02-03,1,40,0.98,3717.97,81.30,0.98
31187,Oitz,2021-02-03,0,7,1.00,1141.90,0.00,1.00
31188,Olaibar,2021-02-03,4,42,0.90,4460.37,320.09,0.93
31189,Olazti / Olazagutía,2021-02-03,0,62,1.00,6273.64,0.00,1.00
31190,Olejua,2021-02-03,0,11,1.00,1133.65,0.00,1.00
31191,Olite/Erriberri,2021-02-03,16,165,0.90,22849.68,872.29,0.96
31192,Olóriz,2021-02-03,6,55,0.89,5318.00,406.31,0.92
31193,Olza,2021-02-03,13,152,0.91,17107.02,1026.22,0.94
31194,Valle de Ollo/Ollaran,2021-02-03,3,74,0.96,7804.85,369.56,0.95
31195,Orbaizeta,2021-02-03,0,39,1.00,2924.46,0.00,1.00
31196,Orbara,2021-02-03,0,16,1.00,1195.31,0.00,1.00
31197,Orísoain,2021-02-03,6,21,0.71,1152.34,219.82,0.81
31198,Oronz,2021-02-03,0,6,1.00,894.04,0.00,1.00
31199,Oroz-Betelu / Orotz-Betelu,2021-02-03,1,30,0.97,2583.80,6.01,1.00
31200,Oteiza,2021-02-03,4,47,0.91,6627.83,472.06,0.93
31201,Pamplona/Iruña,2021-02-03,43,1975,0.98,243391.38,2398.69,0.99
31202,Peralta,2021-02-03,34,186,0.82,24965.38,2712.46,0.89
31203,Petilla de Aragón,2021-02-03,0,8,1.00,500.46,0.00,1.00
31204,Piedramillera,2021-02-03,1,16,0.94,1707.48,37.19,0.98
31205,Pitillas,2021-02-03,0,48,1.00,6418.72,0.00,1.00
31206,Puente la Reina/Gares,2021-02-03,0,95,1.00,12784.54,0.00,1.00
31207,Pueyo / Puiu,2021-02-03,0,53,1.00,7295.81,0.00,1.00
31208,Ribaforada,2021-02-03,26,86,0.70,19750.76,4000.11,0.80
31209,Romanzado,2021-02-03,0,31,1.00,4197.21,0.00,1.00
31210,Roncal/Erronkari,2021-02-03,0,18,1.00,1966.47,0.00,1.00
31211,Orreaga/Roncesvalles,2021-02-03,0,4,1.00,133.96,0.00,1.00
31212,Sada,2021-02-03,0,34,1.00,3415.05,0.00,1.00
31213,Saldias,2021-02-03,0,9,1.00,824.59,0.00,1.00
31214,Salinas de Oro,2021-02-03,5,12,0.58,1767.02,297.67,0.83
31215,San Adrián,2021-02-03,8,154,0.95,29146.39,505.49,0.98
31216,Sangüesa/Zangoza,2021-02-03,0,135,1.00,18307.61,0.00,1.00
31217,San Martín de Unx,2021-02-03,3,42,0.93,6028.16,125.47,0.98
31219,Sansol,2021-02-03,1,27,0.96,1760.94,97.03,0.94
31220,Santacara,2021-02-03,4,60,0.93,8292.37,225.32,0.97
31221,Doneztebe/Santesteban,2021-02-03,0,52,1.00,5975.67,0.00,1.00
31222,Sarriés/Sartze,2021-02-03,0,18,1.00,923.90,0.00,1.00
31223,Sartaguda,2021-02-03,15,79,0.81,11535.79,516.39,0.96
31224,Sesma,2021-02-03,3,66,0.95,10419.33,106.89,0.99
31225,Sorlada,2021-02-03,3,19,0.84,1903.32,197.16,0.90
31226,Sunbilla,2021-02-03,2,40,0.95,4851.47,20.25,1.00
31227,Tafalla,2021-02-03,11,301,0.96,36828.44,1132.73,0.97
31228,Tiebas-Muruarte de Reta,2021-02-03,0,47,1.00,5467.85,0.00,1.00
31229,Tirapu,2021-02-03,0,15,1.00,1211.64,0.00,1.00
31230,Torralba del Río,2021-02-03,4,25,0.84,2729.26,233.56,0.91
31231,Torres del Río,2021-02-03,1,25,0.96,2227.25,54.61,0.98
31232,Tudela,2021-02-03,107,556,0.81,87278.83,15667.71,0.82
31233,Tulebras,2021-02-03,0,12,1.00,2393.45,0.00,1.00
31234,Ucar,2021-02-03,0,27,1.00,3033.38,0.00,1.00
31235,Ujué / Uxue,2021-02-03,8,39,0.79,4925.25,298.32,0.94
31236,Ultzama,2021-02-03,4,141,0.97,15099.17,283.19,0.98
31237,Unciti,2021-02-03,0,54,1.00,5869.00,0.00,1.00
31238,Unzué,2021-02-03,1,17,0.94,4083.06,44.15,0.99
31239,Urdazubi/Urdax,2021-02-03,0,36,1.00,4685.12,0.00,1.00
31240,Urdiain,2021-02-03,0,41,1.00,3858.60,0.00,1.00
31241,Urraul Alto,2021-02-03,0,45,1.00,4848.99,0.00,1.00
31242,Urraul Bajo,2021-02-03,1,73,0.99,8199.79,25.62,1.00
31243,Urroz,2021-02-03,0,42,1.00,3420.41,0.00,1.00
31244,Urrotz,2021-02-03,0,8,1.00,735.77,0.00,1.00
31245,Urzainqui,2021-02-03,0,16,1.00,1756.03,0.00,1.00
31246,Uterga,2021-02-03,0,18,1.00,2076.04,0.00,1.00
31247,Uztárroz/Uztarroze,2021-02-03,0,25,1.00,1770.42,0.00,1.00
31248,Luzaide/Valcarlos,2021-02-03,0,13,1.00,1340.53,0.00,1.00
31249,Valtierra,2021-02-03,6,139,0.96,15451.72,402.76,0.97
31250,Bera,2021-02-03,0,85,1.00,8844.21,0.00,1.00
31251,Viana,2021-02-03,4,129,0.97,24490.30,4938.78,0.80
31252,Vidángoz/Bidankoze,2021-02-03,0,19,1.00,1887.66,0.00,1.00
31253,Bidaurreta,2021-02-03,0,19,1.00,1761.52,0.00,1.00
31254,Villafranca,2021-02-03,6,101,0.94,14306.83,339.28,0.98
31255,Villamayor de Monjardín,2021-02-03,2,23,0.91,2166.98,229.09,0.89
31256,Hiriberri/Villanueva de Aezkoa,2021-02-03,0,20,1.00,2304.26,0.00,1.00
31257,Villatuerta,2021-02-03,4,104,0.96,16443.85,426.64,0.97
31258,Villava/Atarrabia,2021-02-03,0,116,1.00,11912.09,0.00,1.00
31259,Igantzi,2021-02-03,0,27,1.00,3838.81,0.00,1.00
31260,Valle de Yerri / Deierri,2021-02-03,11,235,0.95,23370.69,504.71,0.98
31261,Yesa,2021-02-03,0,31,1.00,6312.10,0.00,1.00
31262,Zabalza,2021-02-03,0,35,1.00,3834.09,0.00,1.00
31263,Zubieta,2021-02-03,0,42,1.00,2543.11,0.00,1.00
31264,Zugarramurdi,2021-02-03,1,32,0.97,3198.50,22.90,0.99
31265,Zúñiga,2021-02-03,3,18,0.83,2174.85,87.49,0.96
31901,Barañáin/Barañain,2021-02-03,0,183,1.00,22346.29,0.00,1.00
31902,Berrioplano,2021-02-03,4,208,0.98,31587.19,1063.49,0.97
31903,Berriozar,2021-02-03,0,58,1.00,10426.77,0.00,1.00
31904,Irurtzun,2021-02-03,0,40,1.00,6423.68,0.00,1.00
31905,Beriáin,2021-02-03,0,106,1.00,13200.85,0.00,1.00
31906,Orcoyen,2021-02-03,0,92,1.00,16338.56,0.00,1.00
31907,Zizur Mayor/Zizur Nagusia,2021-02-03,0,280,1.00,36755.79,0.00,1.00
31908,Lekunberri,2021-02-03,0,95,1.00,13135.98,0.00,1.00
,Andia,2021-02-03,0,0,0,0.00,0.00,0
,Aralar mendilerroa / Sierra de Aralar,2021-02-03,0,0,0,0.00,0.00,0
,Bardenas Reales de Navarra,2021-02-03,0,0,0,0.00,0.00,0
,Facería 104,2021-02-03,0,0,0,0.00,0.00,0
,Facería 18,2021-02-03,0,0,0,0.00,0.00,0
,Facería 21,2021-02-03,0,0,0,0.00,0.00,0
,Facería 22,2021-02-03,0,0,0,0.00,0.00,0
,Facería 24,2021-02-03,0,0,0,0.00,0.00,0
,Facería 26,2021-02-03,0,0,0,0.00,0.00,0
,Facería 28,2021-02-03,0,0,0,0.00,0.00,0
,Facería 29,2021-02-03,0,0,0,0.00,0.00,0
,Facería 30,2021-02-03,0,0,0,0.00,0.00,0
,Facería 31,2021-02-03,0,0,0,0.00,0.00,0
,Facería 37,2021-02-03,0,0,0,0.00,0.00,0
,Facería 39,2021-02-03,0,0,0,0.00,0.00,0
,Facería 40,2021-02-03,0,0,0,0.00,0.00,0
,Facería 43,2021-02-03,0,0,0,0.00,0.00,0
,Facería 45,2021-02-03,0,0,0,0.00,0.00,0
,Facería 49,2021-02-03,0,0,0,0.00,0.00,0
,Facería 55,2021-02-03,0,0,0,0.00,0.00,0
,Facería 56,2021-02-03,0,0,0,0.00,0.00,0
,Facería 62,2021-02-03,0,0,0,0.00,0.00,0
,Facería 67,2021-02-03,0,0,0,0.00,0.00,0
,Facería 76,2021-02-03,0,0,0,0.00,0.00,0
,Facería 79,2021-02-03,0,0,0,0.00,0.00,0
,Facería 81,2021-02-03,0,0,0,0.00,0.00,0
,Facería 82,2021-02-03,0,0,0,0.00,0.00,0
,Facería 83,2021-02-03,0,0,0,0.00,0.00,0
,Facería 85,2021-02-03,0,0,0,0.00,0.00,0
,Facería 87,2021-02-03,0,0,0,0.00,0.00,0
,Facería 88,2021-02-03,0,0,0,0.00,0.00,0
,Facería 9,2021-02-03,0,0,0,0.00,0.00,0
,Facería 91,2021-02-03,0,0,0,0.00,0.00,0
,Lokiz mendilerroa / Sierra de Lóquiz,2021-02-03,0,0,0,0.00,0.00,0
,Monte Común de las Améscoas/Ameskoa mendiak,2021-02-03,0,0,0,0.00,0.00,0
,Urbasa,2021-02-03,0,0,0,0.00,0.00,0
