id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
33030,Illas,2021-02-13,6,11,0.45,1604.35,2339.57,0.31
33031,Llangréu/Langreo,2021-02-13,216,856,0.75,27791.13,99210.99,0.72
33032,Laviana,2021-02-13,250,319,0.22,26969.32,37579.63,0.28
33033,Lena,2021-02-13,566,694,0.18,48186.03,59866.52,0.20
33034,Valdés,2021-02-13,396,549,0.28,112980.88,133492.76,0.15
33035,Llanera,2021-02-13,145,348,0.58,24275.07,52262.11,0.54
33036,Llanes,2021-02-13,502,699,0.28,58141.87,82433.88,0.29
33037,Mieres,2021-02-13,345,607,0.43,47316.57,76428.26,0.38
33038,Morcín,2021-02-13,86,88,0.02,9375.16,9968.20,0.06
33039,Muros de Nalón,2021-02-13,46,107,0.57,6586.26,15613.53,0.58
33040,Nava,2021-02-13,103,158,0.35,21509.18,28288.93,0.24
33041,Navia,2021-02-13,219,298,0.27,53277.54,61839.96,0.14
33042,Noreña,2021-02-13,46,211,0.78,1877.57,19390.93,0.90
33043,Onís,2021-02-13,65,65,0.00,7266.78,7266.78,0.00
33044,Oviedo,2021-02-13,816,2740,0.70,88768.19,274710.41,0.68
33045,Parres,2021-02-13,73,114,0.36,10086.48,16687.74,0.40
33046,Peñamellera Alta,2021-02-13,64,66,0.03,9113.59,9394.47,0.03
33047,Peñamellera Baja,2021-02-13,63,72,0.13,10237.71,11478.19,0.11
33048,Pesoz,2021-02-13,57,57,0.00,5723.40,5723.40,0.00
33049,Piloña,2021-02-13,149,200,0.26,26391.05,32859.37,0.20
33050,Ponga,2021-02-13,90,140,0.36,8346.97,13036.90,0.36
33051,Pravia,2021-02-13,53,145,0.63,13817.55,21521.58,0.36
33052,Proaza,2021-02-13,164,169,0.03,16503.02,17171.25,0.04
33053,Quirós,2021-02-13,326,326,0.00,28848.02,28848.02,0.00
33054,Las Regueras,2021-02-13,32,32,0.00,6013.84,6013.84,0.00
33055,Ribadedeva,2021-02-13,89,93,0.04,11044.24,11674.50,0.05
33056,Ribadesella,2021-02-13,151,329,0.54,24608.06,45222.13,0.46
33057,Ribera de Arriba,2021-02-13,39,39,0.00,5860.86,5860.86,0.00
33058,Riosa,2021-02-13,59,78,0.24,5802.30,8080.36,0.28
33059,Salas,2021-02-13,151,205,0.26,26106.27,36887.38,0.29
33060,Samartín del Rei Aurelio,2021-02-13,183,392,0.53,24088.55,45505.66,0.47
33061,San Martín de Oscos,2021-02-13,93,93,0.00,12379.75,12379.75,0.00
33062,Santa Eulalia de Oscos,2021-02-13,92,95,0.03,10270.62,10795.18,0.05
33063,San Tirso de Abres,2021-02-13,89,92,0.03,9421.84,9818.82,0.04
33064,Santo Adriano,2021-02-13,43,53,0.19,3640.59,4685.43,0.22
33065,Sariego,2021-02-13,37,50,0.26,7091.84,8698.14,0.18
33066,Siero,2021-02-13,332,820,0.60,45986.19,98924.00,0.54
33067,Sobrescobio,2021-02-13,182,183,0.01,13220.99,13242.74,0.00
33068,Somiedo,2021-02-13,381,400,0.05,34171.06,35688.51,0.04
33069,Soto del Barco,2021-02-13,79,132,0.40,14975.89,25430.43,0.41
33070,Tapia de Casariego,2021-02-13,132,205,0.36,30363.17,43098.66,0.30
33071,Taramundi,2021-02-13,151,173,0.13,14622.47,16392.45,0.11
33072,Teverga,2021-02-13,322,329,0.02,30303.96,30986.82,0.02
33073,Tineo,2021-02-13,466,483,0.04,93320.53,97037.93,0.04
33074,Vegadeo,2021-02-13,209,247,0.15,30585.08,35512.66,0.14
33075,Villanueva de Oscos,2021-02-13,59,59,0.00,7132.12,7132.12,0.00
33076,Villaviciosa,2021-02-13,149,263,0.43,29025.42,46706.68,0.38
33077,Villayón,2021-02-13,63,63,0.00,19919.34,19919.34,0.00
33078,Yernes y Tameza,2021-02-13,50,50,0.00,3610.70,3610.70,0.00
