id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
33029,Illano,2021-02-03,43,43,0.00,17782.95,17782.95,0.00
33030,Illas,2021-02-03,6,11,0.45,2339.57,1604.35,0.31
33031,Llangréu/Langreo,2021-02-03,216,856,0.75,99210.99,27791.13,0.72
33032,Laviana,2021-02-03,250,319,0.22,37579.63,26969.32,0.28
33033,Lena,2021-02-03,566,694,0.18,59866.52,48186.03,0.20
33034,Valdés,2021-02-03,394,547,0.28,132817.85,112305.97,0.15
33035,Llanera,2021-02-03,145,348,0.58,52262.11,24275.07,0.54
33036,Llanes,2021-02-03,502,699,0.28,82433.88,58141.87,0.29
33037,Mieres,2021-02-03,345,607,0.43,76428.26,47316.57,0.38
33038,Morcín,2021-02-03,86,88,0.02,9968.20,9375.16,0.06
33039,Muros de Nalón,2021-02-03,46,107,0.57,15613.53,6586.26,0.58
33040,Nava,2021-02-03,103,158,0.35,28288.93,21509.18,0.24
33041,Navia,2021-02-03,219,298,0.27,61839.96,53277.54,0.14
33042,Noreña,2021-02-03,46,211,0.78,19390.93,1877.57,0.90
33043,Onís,2021-02-03,65,65,0.00,7266.78,7266.78,0.00
33044,Oviedo,2021-02-03,816,2740,0.70,274710.41,88768.19,0.68
33045,Parres,2021-02-03,73,114,0.36,16687.74,10086.48,0.40
33046,Peñamellera Alta,2021-02-03,64,66,0.03,9394.47,9113.59,0.03
33047,Peñamellera Baja,2021-02-03,63,72,0.13,11478.19,10237.71,0.11
33048,Pesoz,2021-02-03,57,57,0.00,5723.40,5723.40,0.00
33049,Piloña,2021-02-03,149,200,0.26,32859.37,26391.05,0.20
33050,Ponga,2021-02-03,90,140,0.36,13036.90,8346.97,0.36
33051,Pravia,2021-02-03,53,145,0.63,21521.58,13817.55,0.36
33052,Proaza,2021-02-03,164,169,0.03,17171.25,16503.02,0.04
33053,Quirós,2021-02-03,326,326,0.00,28848.02,28848.02,0.00
33054,Las Regueras,2021-02-03,32,32,0.00,6013.84,6013.84,0.00
33055,Ribadedeva,2021-02-03,89,93,0.04,11674.50,11044.24,0.05
33056,Ribadesella,2021-02-03,151,329,0.54,45222.13,24608.06,0.46
33057,Ribera de Arriba,2021-02-03,39,39,0.00,5860.86,5860.86,0.00
33058,Riosa,2021-02-03,59,78,0.24,8080.36,5802.30,0.28
33059,Salas,2021-02-03,151,205,0.26,36887.38,26106.27,0.29
33060,Samartín del Rei Aurelio,2021-02-03,183,392,0.53,45505.66,24088.55,0.47
33061,San Martín de Oscos,2021-02-03,93,93,0.00,12379.75,12379.75,0.00
33062,Santa Eulalia de Oscos,2021-02-03,92,95,0.03,10795.18,10270.62,0.05
33063,San Tirso de Abres,2021-02-03,89,92,0.03,9818.82,9421.84,0.04
33064,Santo Adriano,2021-02-03,43,53,0.19,4685.43,3640.59,0.22
33065,Sariego,2021-02-03,37,50,0.26,8698.14,7091.84,0.18
33066,Siero,2021-02-03,332,820,0.60,98924.00,45986.19,0.54
33067,Sobrescobio,2021-02-03,182,183,0.01,13242.74,13220.99,0.00
33068,Somiedo,2021-02-03,381,400,0.05,35688.51,34171.06,0.04
33069,Soto del Barco,2021-02-03,79,132,0.40,25430.43,14975.89,0.41
33070,Tapia de Casariego,2021-02-03,132,205,0.36,43098.66,30363.17,0.30
33071,Taramundi,2021-02-03,151,173,0.13,16392.45,14622.47,0.11
33072,Teverga,2021-02-03,322,329,0.02,30986.82,30303.96,0.02
33073,Tineo,2021-02-03,466,483,0.04,97037.93,93320.53,0.04
33074,Vegadeo,2021-02-03,209,247,0.15,35512.66,30585.08,0.14
33075,Villanueva de Oscos,2021-02-03,59,59,0.00,7132.12,7132.12,0.00
33076,Villaviciosa,2021-02-03,149,263,0.43,46706.68,29025.42,0.38
33077,Villayón,2021-02-03,63,63,0.00,19919.34,19919.34,0.00
33078,Yernes y Tameza,2021-02-03,50,50,0.00,3610.70,3610.70,0.00
