id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
08109,Lluçà,2021-02-03,1,12,0.92,1351.82,42.80,0.97
08110,Malgrat de Mar,2021-02-03,26,290,0.91,45446.73,2202.98,0.95
08111,Malla,2021-02-03,0,1,1.00,313.94,0.00,1.00
08112,Manlleu,2021-02-03,16,402,0.96,53929.94,894.12,0.98
08113,Manresa,2021-02-03,81,1244,0.93,122119.33,2989.21,0.98
08114,Martorell,2021-02-03,51,415,0.88,49394.53,3093.69,0.94
08115,Martorelles,2021-02-03,40,185,0.78,24919.58,1639.09,0.93
08116,les Masies de Roda,2021-02-03,0,26,1.00,3395.15,0.00,1.00
08117,les Masies de Voltregà,2021-02-03,1,128,0.99,18391.32,40.98,1.00
08118,el Masnou,2021-02-03,9,408,0.98,47995.57,298.85,0.99
08119,Masquefa,2021-02-03,8,272,0.97,52813.86,402.57,0.99
08120,Matadepera,2021-02-03,15,399,0.96,89252.85,464.45,0.99
08121,Mataró,2021-02-03,61,1122,0.95,170276.51,5670.91,0.97
08122,Mediona,2021-02-03,0,126,1.00,36462.14,0.00,1.00
08123,Molins de Rei,2021-02-03,13,438,0.97,47054.17,551.41,0.99
08124,Mollet del Vallès,2021-02-03,53,489,0.89,72085.90,3651.14,0.95
08125,Montcada i Reixac,2021-02-03,19,580,0.97,70451.19,677.42,0.99
08126,Montgat,2021-02-03,7,182,0.96,23726.99,223.48,0.99
08127,Monistrol de Montserrat,2021-02-03,20,115,0.83,13191.40,649.12,0.95
08128,Monistrol de Calders,2021-02-03,4,79,0.95,16088.57,75.66,1.00
08129,Muntanyola,2021-02-03,0,25,1.00,10984.73,0.00,1.00
08130,Montclar,2021-02-03,0,0,0,0.00,0.00,0
08131,Montesquiu,2021-02-03,0,30,1.00,4426.05,0.00,1.00
08132,Montmajor,2021-02-03,1,18,0.94,2450.69,82.08,0.97
08133,Montmaneu,2021-02-03,0,19,1.00,2623.13,0.00,1.00
08134,Figaró-Montmany,2021-02-03,2,33,0.94,5703.32,548.58,0.90
08135,Montmeló,2021-02-03,26,130,0.80,25486.10,2796.87,0.89
08136,Montornès del Vallès,2021-02-03,24,323,0.93,50733.17,1489.67,0.97
08137,Montseny,2021-02-03,0,9,1.00,1372.64,0.00,1.00
08138,Moià,2021-02-03,15,212,0.93,37083.29,2663.63,0.93
08139,Mura,2021-02-03,7,54,0.87,4161.63,180.53,0.96
08140,Navarcles,2021-02-03,4,169,0.98,26477.47,158.03,0.99
08141,Navàs,2021-02-03,0,116,1.00,22057.60,0.00,1.00
08142,la Nou de Berguedà,2021-02-03,1,15,0.93,1460.34,66.12,0.95
08143,Òdena,2021-02-03,1,127,0.99,21405.10,31.90,1.00
08144,Olvan,2021-02-03,0,53,1.00,4919.06,0.00,1.00
08145,Olèrdola,2021-02-03,4,167,0.98,33859.81,273.45,0.99
08146,Olesa de Bonesvalls,2021-02-03,1,116,0.99,26605.38,103.56,1.00
08147,Olesa de Montserrat,2021-02-03,25,271,0.91,52218.23,2193.56,0.96
08148,Olivella,2021-02-03,0,180,1.00,70638.98,0.00,1.00
08149,Olost,2021-02-03,4,73,0.95,9511.11,306.27,0.97
08150,Orís,2021-02-03,1,10,0.90,1157.53,70.42,0.94
08151,Oristà,2021-02-03,0,40,1.00,5299.44,0.00,1.00
08152,Orpí,2021-02-03,4,19,0.79,1505.36,155.98,0.90
08153,Òrrius,2021-02-03,7,45,0.84,5956.68,498.84,0.92
08154,Pacs del Penedès,2021-02-03,1,31,0.97,4765.07,44.62,0.99
08155,Palafolls,2021-02-03,3,175,0.98,38727.60,257.83,0.99
08156,Palau-solità i Plegamans,2021-02-03,14,421,0.97,91483.03,926.67,0.99
08157,Pallejà,2021-02-03,37,266,0.86,38588.35,1249.95,0.97
08158,el Papiol,2021-02-03,1,120,0.99,15602.62,39.52,1.00
08159,Parets del Vallès,2021-02-03,27,281,0.90,57880.79,1799.07,0.97
08160,Perafita,2021-02-03,0,39,1.00,4365.25,0.00,1.00
08161,Piera,2021-02-03,8,596,0.99,134536.79,431.37,1.00
08162,els Hostalets de Pierola,2021-02-03,5,108,0.95,30695.56,428.92,0.99
08163,Pineda de Mar,2021-02-03,29,567,0.95,82339.58,878.36,0.99
08164,el Pla del Penedès,2021-02-03,0,47,1.00,4573.60,0.00,1.00
08165,la Pobla de Claramunt,2021-02-03,0,136,1.00,21028.69,0.00,1.00
08166,la Pobla de Lillet,2021-02-03,7,92,0.92,7134.76,255.69,0.96
08167,Polinyà,2021-02-03,18,117,0.85,27487.14,1957.34,0.93
08168,Pontons,2021-02-03,0,53,1.00,6911.17,0.00,1.00
08169,el Prat de Llobregat,2021-02-03,7,472,0.99,71725.92,245.41,1.00
08170,els Prats de Rei,2021-02-03,0,40,1.00,3443.90,0.00,1.00
08171,Prats de Lluçanès,2021-02-03,8,84,0.90,11596.59,545.98,0.95
08172,Premià de Mar,2021-02-03,10,230,0.96,32009.78,1177.86,0.96
08174,Puigdàlber,2021-02-03,2,26,0.92,4093.17,213.76,0.95
08175,Puig-reig,2021-02-03,19,161,0.88,19122.00,753.03,0.96
