id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
20015,Ataun,2021-02-13,4,16,0.75,298.96,970.05,0.69
20016,Aia,2021-02-13,24,48,0.50,2287.70,5428.03,0.58
20017,Azkoitia,2021-02-13,63,172,0.63,6323.19,18070.77,0.65
20018,Azpeitia,2021-02-13,142,240,0.41,9038.48,21133.09,0.57
20019,Beasain,2021-02-13,58,156,0.63,3381.33,17585.45,0.81
20020,Beizama,2021-02-13,1,4,0.75,138.58,330.48,0.58
20021,Belauntza,2021-02-13,6,12,0.50,797.00,1125.88,0.29
20022,Berastegi,2021-02-13,15,43,0.65,2222.26,4918.39,0.55
20023,Berrobi,2021-02-13,19,28,0.32,1327.94,2922.85,0.55
20024,Bidania-Goiatz,2021-02-13,5,23,0.78,550.25,1871.74,0.71
20025,Zegama,2021-02-13,2,62,0.97,331.80,3431.88,0.90
20026,Zerain,2021-02-13,0,0,1,0.00,0.00,1
20027,Zestoa,2021-02-13,46,105,0.56,5060.04,11212.76,0.55
20028,Zizurkil,2021-02-13,18,27,0.33,2390.62,3160.56,0.24
20029,Deba,2021-02-13,25,95,0.74,3050.63,10563.62,0.71
20030,Eibar,2021-02-13,98,261,0.62,6104.94,31865.53,0.81
20031,Elduain,2021-02-13,14,22,0.36,2337.18,2709.82,0.14
20032,Elgoibar,2021-02-13,59,177,0.67,5030.53,19467.02,0.74
20033,Elgeta,2021-02-13,31,44,0.30,3942.38,5658.52,0.30
20034,Eskoriatza,2021-02-13,26,67,0.61,1848.33,7497.47,0.75
20035,Ezkio-Itsaso,2021-02-13,14,43,0.67,1012.99,3905.88,0.74
20036,Hondarribia/Fontarrabie,2021-02-13,95,251,0.62,9756.24,37878.34,0.74
20037,Gaintza,2021-02-13,0,1,1.00,0.00,92.63,1.00
20038,Gabiria,2021-02-13,3,18,0.83,153.99,1417.88,0.89
20039,Getaria,2021-02-13,29,74,0.61,2738.38,8488.77,0.68
20040,Hernani,2021-02-13,148,265,0.44,17207.16,34752.13,0.50
20041,Hernialde,2021-02-13,3,14,0.79,1110.85,4232.59,0.74
20042,Ibarra,2021-02-13,43,67,0.36,2541.34,5651.21,0.55
20043,Idiazabal,2021-02-13,27,67,0.60,2411.64,5311.02,0.55
20044,Ikaztegieta,2021-02-13,10,10,0.00,994.74,994.74,0.00
20045,Irun,2021-02-13,215,658,0.67,17202.63,82350.59,0.79
20046,Irura,2021-02-13,41,62,0.34,5322.77,7799.04,0.32
20047,Itsasondo,2021-02-13,0,15,1.00,0.00,990.33,1.00
20048,Larraul,2021-02-13,1,11,0.91,33.10,828.79,0.96
20049,Lazkao,2021-02-13,45,105,0.57,3839.86,11216.59,0.66
20050,Leaburu,2021-02-13,1,5,0.80,299.55,623.20,0.52
20051,Legazpi,2021-02-13,140,248,0.44,10885.18,24582.08,0.56
20052,Legorreta,2021-02-13,0,53,1.00,0.00,2895.96,1.00
20053,Lezo,2021-02-13,53,121,0.56,5693.81,18271.92,0.69
20054,Lizartza,2021-02-13,12,20,0.40,892.60,1376.25,0.35
20055,Arrasate / Mondragón,2021-02-13,104,276,0.62,9697.24,37507.70,0.74
20056,Mutriku,2021-02-13,28,90,0.69,4348.01,12128.72,0.64
20057,Mutiloa,2021-02-13,1,10,0.90,72.77,622.88,0.88
20058,Olaberria,2021-02-13,12,17,0.29,796.24,1612.69,0.51
20059,Oñati,2021-02-13,114,214,0.47,8479.83,19538.46,0.57
20060,Orexa,2021-02-13,4,10,0.60,457.82,965.47,0.53
20061,Orio,2021-02-13,51,101,0.50,4365.48,13614.62,0.68
20062,Ormaiztegi,2021-02-13,6,20,0.70,202.58,1181.01,0.83
20063,Oiartzun,2021-02-13,100,223,0.55,9189.06,30204.71,0.70
20064,Pasaia,2021-02-13,47,139,0.66,3346.63,15377.79,0.78
20065,Soraluze-Placencia de las Armas,2021-02-13,7,59,0.88,513.60,7580.84,0.93
20066,Errezil,2021-02-13,5,10,0.50,620.06,1075.51,0.42
20067,Errenteria,2021-02-13,121,369,0.67,7475.39,39614.85,0.81
20068,Leintz Gatzaga,2021-02-13,2,9,0.78,110.91,516.25,0.79
20069,Donostia/San Sebastián,2021-02-13,471,1795,0.74,43855.91,263094.47,0.83
20070,Segura,2021-02-13,12,57,0.79,843.22,4601.99,0.82
20071,Tolosa,2021-02-13,189,307,0.38,20497.33,36883.78,0.44
20072,Urnieta,2021-02-13,33,64,0.48,4290.23,10842.25,0.60
20073,Usurbil,2021-02-13,124,200,0.38,13857.66,25417.24,0.45
20074,Bergara,2021-02-13,60,240,0.75,4803.99,23052.07,0.79
20075,Villabona-Amasa,2021-02-13,14,65,0.78,924.74,4707.63,0.80
20076,Ordizia,2021-02-13,19,127,0.85,1228.36,14620.86,0.92
20077,Urretxu,2021-02-13,38,69,0.45,4053.07,8018.95,0.49
20078,Zaldibia,2021-02-13,0,27,1.00,0.00,1528.94,1.00
20079,Zarautz,2021-02-13,93,287,0.68,7647.91,35630.04,0.79
20080,Zumarraga,2021-02-13,68,124,0.45,6771.83,14607.53,0.54
20081,Zumaia,2021-02-13,36,229,0.84,4036.45,28265.16,0.86
20901,Mendaro,2021-02-13,29,50,0.42,4902.71,8508.61,0.42
20902,Lasarte-Oria,2021-02-13,86,171,0.50,8752.00,22239.21,0.61
20903,Astigarraga,2021-02-13,54,104,0.48,5897.42,12558.05,0.53
20904,Baliarrain,2021-02-13,2,3,0.33,364.10,549.80,0.34
20905,Orendain,2021-02-13,4,6,0.33,455.09,582.28,0.22
20906,Altzaga,2021-02-13,0,0,1,0.00,0.00,1
20907,Gaztelu,2021-02-13,0,0,1,0.00,0.00,1
48001,Abadiño,2021-02-13,104,192,0.46,11178.56,21003.13,0.47
48002,Abanto y Ciérvana-Abanto Zierbena,2021-02-13,37,124,0.70,5270.17,22088.96,0.76
48003,Amorebieta-Etxano,2021-02-13,165,271,0.39,25212.29,42389.35,0.41
48004,Amoroto,2021-02-13,9,9,0.00,1088.35,1088.35,0.00
48005,Arakaldo,2021-02-13,0,21,1.00,0.00,3472.47,1.00
48006,Arantzazu,2021-02-13,6,10,0.40,444.36,969.23,0.54
48007,Munitibar-Arbatzegi Gerrikaitz,2021-02-13,9,16,0.44,1128.68,1886.64,0.40
48008,Artzentales,2021-02-13,2,22,0.91,371.01,1371.56,0.73
48009,Arrankudiaga,2021-02-13,48,52,0.08,6585.10,7243.55,0.09
48010,Arrieta,2021-02-13,21,21,0.00,1120.47,1120.47,0.00
48011,Arrigorriaga,2021-02-13,50,126,0.60,3704.10,12774.25,0.71
48012,Bakio,2021-02-13,48,87,0.45,5838.57,12567.70,0.54
48013,Barakaldo,2021-02-13,113,1075,0.89,7483.53,103945.50,0.93
48014,Barrika,2021-02-13,19,44,0.57,1920.37,7080.30,0.73
48015,Basauri,2021-02-13,128,389,0.67,8749.06,44512.52,0.80
48016,Berango,2021-02-13,35,113,0.69,3990.56,17187.88,0.77
48017,Bermeo,2021-02-13,53,187,0.72,4583.99,19942.20,0.77
48018,Berriatua,2021-02-13,8,25,0.68,1832.02,3585.68,0.49
48019,Berriz,2021-02-13,105,124,0.15,11754.54,14806.16,0.21
48020,Bilbao,2021-02-13,318,2450,0.87,16824.34,290435.00,0.94
48021,Busturia,2021-02-13,58,73,0.21,7022.92,9275.41,0.24
48022,Karrantza Harana / Valle de Carranza,2021-02-13,6,86,0.93,2800.87,14552.16,0.81
48023,Artea,2021-02-13,6,17,0.65,1351.37,2928.74,0.54
48024,Zeanuri,2021-02-13,25,28,0.11,3019.80,3247.25,0.07
48025,Zeberio,2021-02-13,12,12,0.00,1439.23,1439.23,0.00
48026,Dima,2021-02-13,46,52,0.12,4182.09,5093.02,0.18
48027,Durango,2021-02-13,159,338,0.53,12202.69,41238.83,0.70
48028,Ea,2021-02-13,21,35,0.40,1654.18,3350.30,0.51
48029,Etxebarri,2021-02-13,72,201,0.64,3659.95,19419.83,0.81
48030,Etxebarria,2021-02-13,26,26,0.00,2927.50,2927.50,0.00
48031,Elantxobe,2021-02-13,2,16,0.88,73.90,1750.71,0.96
48032,Elorrio,2021-02-13,79,131,0.40,11050.98,18519.74,0.40
48033,Ereño,2021-02-13,2,2,0.00,216.83,216.83,0.00
48034,Ermua,2021-02-13,62,136,0.54,3866.92,11557.74,0.67
48035,Fruiz,2021-02-13,10,26,0.62,893.15,2024.80,0.56
48036,Galdakao,2021-02-13,229,444,0.48,22570.89,55107.88,0.59
48037,Galdames,2021-02-13,0,23,1.00,0.00,6859.18,1.00
48038,Gamiz-Fika,2021-02-13,19,39,0.51,2929.10,4662.05,0.37
48039,Garai,2021-02-13,7,7,0.00,668.02,668.02,0.00
48040,Gatika,2021-02-13,6,32,0.81,282.11,3368.63,0.92
48041,Gautegiz Arteaga,2021-02-13,36,36,0.00,4659.48,4659.48,0.00
48042,Gordexola,2021-02-13,8,55,0.85,678.56,9768.98,0.93
48043,Gorliz,2021-02-13,43,133,0.68,6835.51,21973.56,0.69
48044,Getxo,2021-02-13,125,647,0.81,11750.45,95613.29,0.88
48045,Güeñes,2021-02-13,19,135,0.86,3874.52,16206.37,0.76
48046,Gernika-Lumo,2021-02-13,141,266,0.47,12578.30,30113.47,0.58
