id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
13054,Membrilla,2021-02-13,17,137,0.88,37029.93,1638.03,0.96
13055,Mestanza,2021-02-13,2,68,0.97,7912.33,199.03,0.97
13056,Miguelturra,2021-02-13,51,330,0.85,50681.12,6587.72,0.87
13057,Montiel,2021-02-13,6,117,0.95,15076.51,263.28,0.98
13058,Moral de Calatrava,2021-02-13,58,170,0.66,34284.94,9369.75,0.73
13059,Navalpino,2021-02-13,4,35,0.89,5580.49,1199.71,0.79
13060,Navas de Estena,2021-02-13,20,54,0.63,7357.60,2040.93,0.72
13061,Pedro Muñoz,2021-02-13,25,274,0.91,62374.88,3800.46,0.94
13062,Picón,2021-02-13,7,47,0.85,10152.60,998.93,0.90
13063,Piedrabuena,2021-02-13,7,161,0.96,29576.65,1979.94,0.93
13064,Poblete,2021-02-13,33,92,0.64,16939.72,3121.38,0.82
13065,Porzuna,2021-02-13,21,145,0.86,29250.31,3731.30,0.87
13066,Pozuelo de Calatrava,2021-02-13,27,142,0.81,24216.07,7991.42,0.67
13067,Los Pozuelos de Calatrava,2021-02-13,2,18,0.89,2888.63,268.64,0.91
13068,Puebla de Don Rodrigo,2021-02-13,6,42,0.86,8210.34,1493.78,0.82
13069,Puebla del Príncipe,2021-02-13,13,83,0.84,10940.33,1287.28,0.88
13070,Puerto Lápice,2021-02-13,23,75,0.69,13441.39,3038.65,0.77
13071,Puertollano,2021-02-13,217,869,0.75,142417.00,20144.80,0.86
13072,Retuerta del Bullaque,2021-02-13,23,90,0.74,16989.53,3577.03,0.79
13073,Saceruela,2021-02-13,3,27,0.89,6342.49,718.24,0.89
13074,San Carlos del Valle,2021-02-13,11,56,0.80,10813.99,959.85,0.91
13075,San Lorenzo de Calatrava,2021-02-13,5,41,0.88,4632.46,828.53,0.82
13076,Santa Cruz de los Cáñamos,2021-02-13,9,48,0.81,5780.88,803.56,0.86
13077,Santa Cruz de Mudela,2021-02-13,45,101,0.55,25874.21,9959.68,0.62
13078,Socuéllamos,2021-02-13,111,346,0.68,69673.73,15106.42,0.78
13079,La Solana,2021-02-13,111,424,0.74,93185.04,14677.07,0.84
13080,Solana del Pino,2021-02-13,6,30,0.80,3936.22,953.15,0.76
13081,Terrinches,2021-02-13,20,71,0.72,7711.44,1503.79,0.80
