id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
15078,Santiago de Compostela,2021-02-03,94,2123,0.96,286162.23,3951.11,0.99
15079,Santiso,2021-02-03,29,29,0.00,4634.13,4634.13,0.00
15080,Sobrado,2021-02-03,104,104,0.00,9176.15,9176.15,0.00
15081,As Somozas,2021-02-03,23,25,0.08,3500.39,2750.58,0.21
15082,Teo,2021-02-03,148,217,0.32,37076.14,23311.00,0.37
15083,Toques,2021-02-03,7,7,0.00,799.06,799.06,0.00
15084,Tordoia,2021-02-03,36,36,0.00,7158.42,7158.42,0.00
15085,Touro,2021-02-03,83,89,0.07,17890.26,16869.45,0.06
15086,Trazo,2021-02-03,61,63,0.03,9758.48,8930.15,0.08
15087,Valdoviño,2021-02-03,84,114,0.26,38851.58,27451.38,0.29
15088,Val do Dubra,2021-02-03,84,102,0.18,22526.37,19402.85,0.14
15089,Vedra,2021-02-03,135,140,0.04,37899.35,35466.60,0.06
15090,Vilasantar,2021-02-03,120,122,0.02,12575.42,11769.43,0.06
15091,Vilarmaior,2021-02-03,12,12,0.00,1452.87,1452.87,0.00
15092,Vimianzo,2021-02-03,431,456,0.05,69338.16,64190.68,0.07
15093,Zas,2021-02-03,205,216,0.05,23246.23,21574.69,0.07
15901,Cariño,2021-02-03,88,184,0.52,27532.09,10798.85,0.61
15902,Oza-Cesuras,2021-02-03,92,107,0.14,16699.47,13683.26,0.18
27001,Abadín,2021-02-03,32,49,0.35,10564.18,6658.23,0.37
27002,Alfoz,2021-02-03,0,38,1.00,6807.85,0.00,1.00
27003,Antas de Ulla,2021-02-03,227,244,0.07,38934.19,34964.16,0.10
27004,Baleira,2021-02-03,242,251,0.04,31785.01,30579.67,0.04
27005,Barreiros,2021-02-03,38,79,0.52,17071.88,5462.00,0.68
27006,Becerreá,2021-02-03,297,344,0.14,49123.99,39671.41,0.19
27007,Begonte,2021-02-03,0,99,1.00,14707.22,0.00,1.00
27008,Bóveda,2021-02-03,143,160,0.11,21965.71,19288.15,0.12
27009,Carballedo,2021-02-03,405,413,0.02,48845.60,47590.89,0.03
27010,Castro de Rei,2021-02-03,323,459,0.30,56675.60,38889.74,0.31
27011,Castroverde,2021-02-03,378,410,0.08,54598.60,49722.89,0.09
27012,Cervantes,2021-02-03,333,373,0.11,44335.01,39921.04,0.10
27013,Cervo,2021-02-03,4,145,0.97,17933.22,139.36,0.99
27014,O Corgo,2021-02-03,432,467,0.07,61116.22,55136.03,0.10
27015,Cospeito,2021-02-03,71,116,0.39,27180.96,16801.26,0.38
27016,Chantada,2021-02-03,650,723,0.10,86642.31,75510.71,0.13
27017,Folgoso do Courel,2021-02-03,281,372,0.24,32740.65,21520.73,0.34
27018,A Fonsagrada,2021-02-03,471,517,0.09,64451.23,57104.01,0.11
27019,Foz,2021-02-03,4,161,0.98,30930.32,451.10,0.99
27020,Friol,2021-02-03,6,118,0.95,19170.99,1466.79,0.92
27021,Xermade,2021-02-03,0,45,1.00,6442.61,0.00,1.00
27022,Guitiriz,2021-02-03,0,494,1.00,62841.54,0.00,1.00
27023,Guntín,2021-02-03,91,102,0.11,30134.44,27964.91,0.07
27024,O Incio,2021-02-03,265,349,0.24,43660.50,33999.62,0.22
27025,Xove,2021-02-03,0,38,1.00,7174.50,0.00,1.00
27026,Láncara,2021-02-03,347,366,0.05,45261.24,40425.97,0.11
27027,Lourenzá,2021-02-03,52,164,0.68,20443.99,4159.33,0.80
27028,Lugo,2021-02-03,28,2472,0.99,345429.62,1240.76,1.00
27029,Meira,2021-02-03,138,165,0.16,20692.48,16293.26,0.21
27030,Mondoñedo,2021-02-03,33,301,0.89,32744.38,2342.32,0.93
27031,Monforte de Lemos,2021-02-03,505,639,0.21,99010.72,62455.98,0.37
27032,Monterroso,2021-02-03,299,389,0.23,51721.46,38896.06,0.25
27033,Muras,2021-02-03,0,12,1.00,2274.48,0.00,1.00
27034,Navia de Suarna,2021-02-03,364,422,0.14,48045.46,41943.13,0.13
27035,Negueira de Muñiz,2021-02-03,0,36,1.00,4468.84,0.00,1.00
27037,As Nogais,2021-02-03,131,184,0.29,24879.59,15569.74,0.37
27038,Ourol,2021-02-03,0,10,1.00,1460.13,0.00,1.00
27039,Outeiro de Rei,2021-02-03,0,185,1.00,38867.93,0.00,1.00
27040,Palas de Rei,2021-02-03,251,384,0.35,50897.02,30661.75,0.40
27041,Pantón,2021-02-03,208,248,0.16,41975.50,36083.41,0.14
27042,Paradela,2021-02-03,232,255,0.09,33702.74,30451.24,0.10
27043,O Páramo,2021-02-03,146,146,0.00,20083.71,20083.71,0.00
27044,A Pastoriza,2021-02-03,607,655,0.07,74521.90,66992.09,0.10
27045,Pedrafita do Cebreiro,2021-02-03,149,200,0.26,25134.50,16357.17,0.35
27046,Pol,2021-02-03,261,279,0.06,41781.60,39874.24,0.05
27047,A Pobra do Brollón,2021-02-03,329,350,0.06,34108.17,32453.86,0.05
27048,A Pontenova,2021-02-03,254,305,0.17,45342.72,34385.04,0.24
27049,Portomarín,2021-02-03,171,199,0.14,25292.76,21090.42,0.17
27050,Quiroga,2021-02-03,237,464,0.49,51191.14,25350.09,0.50
27051,Ribadeo,2021-02-03,247,437,0.43,57804.06,27143.75,0.53
27052,Ribas de Sil,2021-02-03,65,149,0.56,17384.48,6908.52,0.60
27053,Ribeira de Piquín,2021-02-03,93,149,0.38,18634.30,10656.61,0.43
27054,Riotorto,2021-02-03,128,156,0.18,25415.78,21126.65,0.17
27055,Samos,2021-02-03,229,242,0.05,22824.96,21809.28,0.04
27056,Rábade,2021-02-03,0,65,1.00,12265.43,0.00,1.00
27057,Sarria,2021-02-03,695,898,0.23,96330.51,65341.96,0.32
27058,O Saviñao,2021-02-03,398,478,0.17,66619.97,55292.27,0.17
27059,Sober,2021-02-03,562,579,0.03,51757.70,49340.95,0.05
27060,Taboada,2021-02-03,63,109,0.42,17675.51,10609.70,0.40
27061,Trabada,2021-02-03,88,153,0.42,15796.64,7585.03,0.52
27062,Triacastela,2021-02-03,45,105,0.57,13956.95,5188.61,0.63
27063,O Valadouro,2021-02-03,1,54,0.98,9687.72,86.71,0.99
27064,O Vicedo,2021-02-03,0,24,1.00,3552.73,0.00,1.00
27065,Vilalba,2021-02-03,838,1009,0.17,107837.73,83447.15,0.23
27066,Viveiro,2021-02-03,5,203,0.98,20709.72,178.05,0.99
27901,Baralla,2021-02-03,339,374,0.09,49967.34,44278.01,0.11
27902,Burela,2021-02-03,26,213,0.88,38391.57,2081.58,0.95
32001,Allariz,2021-02-03,162,378,0.57,41420.44,16433.40,0.60
32002,Amoeiro,2021-02-03,179,179,0.00,36290.50,36290.50,0.00
32003,A Arnoia,2021-02-03,95,95,0.00,14438.45,14438.45,0.00
32004,Avión,2021-02-03,209,209,0.00,33575.13,33575.13,0.00
32005,Baltar,2021-02-03,134,136,0.01,19150.14,17026.48,0.11
32006,Bande,2021-02-03,279,289,0.03,30269.16,28907.44,0.04
32007,Baños de Molgas,2021-02-03,221,256,0.14,28844.20,23226.68,0.19
32008,Barbadás,2021-02-03,126,325,0.61,56214.63,19840.99,0.65
32009,O Barco de Valdeorras,2021-02-03,20,455,0.96,61515.45,2053.38,0.97
32010,Beade,2021-02-03,17,30,0.43,5691.81,3071.97,0.46
32011,Beariz,2021-02-03,80,90,0.11,12468.57,10442.30,0.16
32012,Os Blancos,2021-02-03,119,119,0.00,15527.04,15527.04,0.00
32013,Boborás,2021-02-03,287,290,0.01,39554.92,39157.31,0.01
32014,A Bola,2021-02-03,147,149,0.01,16844.61,16728.92,0.01
32015,O Bolo,2021-02-03,42,263,0.84,38510.31,5512.98,0.86
32016,Calvos de Randín,2021-02-03,175,176,0.01,23129.10,23083.87,0.00
32017,Carballeda de Valdeorras,2021-02-03,31,189,0.84,26126.61,3450.40,0.87
32018,Carballeda de Avia,2021-02-03,160,163,0.02,22526.95,22196.72,0.01
32019,O Carballiño,2021-02-03,412,492,0.16,74296.59,60169.38,0.19
32020,Cartelle,2021-02-03,319,341,0.06,49480.97,46352.11,0.06
32021,Castrelo do Val,2021-02-03,219,232,0.06,24196.95,21528.25,0.11
32022,Castrelo de Miño,2021-02-03,149,158,0.06,29963.54,28455.46,0.05
32023,Castro Caldelas,2021-02-03,17,358,0.95,30854.44,795.67,0.97
32024,Celanova,2021-02-03,350,409,0.14,50277.53,41941.01,0.17
32025,Cenlle,2021-02-03,133,142,0.06,21318.12,20521.41,0.04
32026,Coles,2021-02-03,188,190,0.01,36425.34,36181.34,0.01
32027,Cortegada,2021-02-03,143,158,0.09,23078.35,20062.43,0.13
32028,Cualedro,2021-02-03,191,232,0.18,27041.41,21346.57,0.21
32029,Chandrexa de Queixa,2021-02-03,67,103,0.35,11211.47,6052.98,0.46
32030,Entrimo,2021-02-03,116,118,0.02,19780.78,19695.59,0.00
32031,Esgos,2021-02-03,181,181,0.00,16471.31,16471.31,0.00
32032,Xinzo de Limia,2021-02-03,388,412,0.06,71817.83,66128.49,0.08
32033,Gomesende,2021-02-03,140,140,0.00,18207.22,18207.22,0.00
32034,A Gudiña,2021-02-03,112,171,0.35,21226.11,12404.00,0.42
32035,O Irixo,2021-02-03,247,247,0.00,32371.03,32371.03,0.00
32036,Xunqueira de Ambía,2021-02-03,131,162,0.19,19559.04,17754.21,0.09
32037,Xunqueira de Espadanedo,2021-02-03,106,106,0.00,14789.71,14789.71,0.00
32038,Larouco,2021-02-03,0,80,1.00,8981.54,0.00,1.00
32039,Laza,2021-02-03,175,229,0.24,32984.51,27690.59,0.16
32040,Leiro,2021-02-03,142,143,0.01,23715.98,23427.07,0.01
32041,Lobeira,2021-02-03,127,131,0.03,19709.08,18963.76,0.04
32042,Lobios,2021-02-03,218,218,0.00,30639.33,30639.33,0.00
32043,Maceda,2021-02-03,282,361,0.22,34178.79,24677.27,0.28
32044,Manzaneda,2021-02-03,18,264,0.93,21627.02,815.75,0.96
32045,Maside,2021-02-03,263,271,0.03,35440.17,34460.58,0.03
32046,Melón,2021-02-03,126,161,0.22,22689.09,17708.11,0.22
32047,A Merca,2021-02-03,273,298,0.08,35139.58,32952.75,0.06
32048,A Mezquita,2021-02-03,102,134,0.24,16390.82,12171.20,0.26
32049,Montederramo,2021-02-03,85,275,0.69,20365.47,5433.12,0.73
32050,Monterrei,2021-02-03,221,241,0.08,33581.71,30624.62,0.09
32051,Muíños,2021-02-03,235,241,0.02,27482.15,25984.11,0.05
32052,Nogueira de Ramuín,2021-02-03,373,396,0.06,35035.07,33665.76,0.04
32053,Oímbra,2021-02-03,153,154,0.01,19147.21,19061.49,0.00
32054,Ourense,2021-02-03,940,1802,0.48,260434.09,135081.76,0.48
32055,Paderne de Allariz,2021-02-03,175,196,0.11,23661.74,20681.01,0.13
32056,Padrenda,2021-02-03,229,236,0.03,28286.24,27396.70,0.03
32057,Parada de Sil,2021-02-03,16,213,0.92,16560.21,601.60,0.96
32058,O Pereiro de Aguiar,2021-02-03,471,485,0.03,50755.15,48719.55,0.04
32059,A Peroxa,2021-02-03,237,237,0.00,33889.31,33889.31,0.00
32060,Petín,2021-02-03,2,96,0.98,13438.68,86.28,0.99
32061,Piñor,2021-02-03,185,185,0.00,17496.43,17496.43,0.00
32062,Porqueira,2021-02-03,151,157,0.04,19767.64,18358.66,0.07
32063,A Pobra de Trives,2021-02-03,9,315,0.97,33958.18,607.87,0.98
32064,Pontedeva,2021-02-03,48,48,0.00,6752.15,6752.15,0.00
32065,Punxín,2021-02-03,81,81,0.00,16091.80,16091.80,0.00
32066,Quintela de Leirado,2021-02-03,81,94,0.14,10956.73,9434.56,0.14
32067,Rairiz de Veiga,2021-02-03,177,177,0.00,22696.16,22696.16,0.00
32068,Ramirás,2021-02-03,218,218,0.00,31887.74,31887.74,0.00
32069,Ribadavia,2021-02-03,151,196,0.23,27476.74,22984.52,0.16
32070,San Xoán de Río,2021-02-03,0,201,1.00,16854.54,0.00,1.00
32071,Riós,2021-02-03,402,402,0.00,35052.12,35052.12,0.00
32072,A Rúa,2021-02-03,0,212,1.00,30136.22,0.00,1.00
32073,Rubiá,2021-02-03,21,179,0.88,24152.87,3860.08,0.84
32074,San Amaro,2021-02-03,127,132,0.04,12341.17,11880.10,0.04
32075,San Cibrao das Viñas,2021-02-03,189,254,0.26,37518.28,27682.89,0.26
32076,San Cristovo de Cea,2021-02-03,380,384,0.01,41794.16,41417.69,0.01
32077,Sandiás,2021-02-03,117,132,0.11,15674.51,13587.28,0.13
32078,Sarreaus,2021-02-03,127,127,0.00,20519.20,20519.20,0.00
32079,Taboadela,2021-02-03,5,77,0.94,10307.46,609.72,0.94
32080,A Teixeira,2021-02-03,1,63,0.98,8430.96,37.83,1.00
32081,Toén,2021-02-03,189,189,0.00,34579.26,34579.26,0.00
32082,Trasmiras,2021-02-03,141,147,0.04,21395.77,20135.89,0.06
32083,A Veiga,2021-02-03,47,274,0.83,43958.40,5412.96,0.88
32084,Verea,2021-02-03,183,183,0.00,27194.53,27194.53,0.00
32085,Verín,2021-02-03,320,430,0.26,71838.94,47955.18,0.33
32086,Viana do Bolo,2021-02-03,48,494,0.90,62697.83,5701.29,0.91
32087,Vilamarín,2021-02-03,123,124,0.01,25014.85,24694.82,0.01
32088,Vilamartín de Valdeorras,2021-02-03,17,157,0.89,19399.03,1716.09,0.91
32089,Vilar de Barrio,2021-02-03,133,185,0.28,22759.26,15766.87,0.31
32090,Vilar de Santos,2021-02-03,90,93,0.03,14274.09,13350.38,0.06
32091,Vilardevós,2021-02-03,268,297,0.10,37644.76,34094.75,0.09
32092,Vilariño de Conso,2021-02-03,0,127,1.00,15983.04,0.00,1.00
36001,Arbo,2021-02-03,372,406,0.08,66395.04,57709.11,0.13
36002,Barro,2021-02-03,101,102,0.01,29774.11,29670.26,0.00
36003,Baiona,2021-02-03,134,391,0.66,59916.12,19877.60,0.67
36004,Bueu,2021-02-03,230,290,0.21,68631.92,55112.87,0.20
36005,Caldas de Reis,2021-02-03,177,226,0.22,48745.05,41026.73,0.16
36006,Cambados,2021-02-03,268,401,0.33,81908.87,62736.03,0.23
36007,Campo Lameiro,2021-02-03,173,173,0.00,28348.70,28348.70,0.00
36008,Cangas,2021-02-03,330,596,0.45,114758.73,64177.47,0.44
36009,A Cañiza,2021-02-03,404,549,0.26,79960.69,51785.61,0.35
36010,Catoira,2021-02-03,88,88,0.00,20579.92,20579.92,0.00
36013,Covelo,2021-02-03,474,509,0.07,81684.18,75413.52,0.08
36014,Crecente,2021-02-03,232,341,0.32,61730.71,39406.18,0.36
36015,Cuntis,2021-02-03,81,92,0.12,25767.42,24768.64,0.04
36016,Dozón,2021-02-03,101,101,0.00,16403.45,16403.45,0.00
36017,A Estrada,2021-02-03,132,229,0.42,39944.24,20465.65,0.49
36018,Forcarei,2021-02-03,304,325,0.06,40060.00,37250.73,0.07
36019,Fornelos de Montes,2021-02-03,157,205,0.23,29757.68,21629.17,0.27
36020,Agolada,2021-02-03,320,336,0.05,39176.47,37782.80,0.04
36021,Gondomar,2021-02-03,307,334,0.08,60505.40,56039.71,0.07
36022,O Grove,2021-02-03,236,344,0.31,51954.67,34686.25,0.33
36023,A Guarda,2021-02-03,160,370,0.57,52901.95,19048.33,0.64
36024,Lalín,2021-02-03,661,833,0.21,120378.26,96888.89,0.20
36025,A Lama,2021-02-03,197,229,0.14,35662.79,28735.40,0.19
36026,Marín,2021-02-03,295,368,0.20,89566.50,79312.70,0.11
36027,Meaño,2021-02-03,150,150,0.00,37002.42,37002.42,0.00
36028,Meis,2021-02-03,245,251,0.02,58339.43,57528.09,0.01
36029,Moaña,2021-02-03,293,354,0.17,88444.91,76911.30,0.13
36030,Mondariz,2021-02-03,538,563,0.04,89756.17,85168.02,0.05
36031,Mondariz-Balneario,2021-02-03,26,34,0.24,6109.66,3986.80,0.35
36032,Moraña,2021-02-03,179,196,0.09,38007.41,35747.59,0.06
36033,Mos,2021-02-03,90,363,0.75,52243.04,7281.31,0.86
36034,As Neves,2021-02-03,406,444,0.09,78350.07,68856.81,0.12
36035,Nigrán,2021-02-03,197,303,0.35,70643.10,43796.42,0.38
36036,Oia,2021-02-03,237,243,0.02,44400.74,42252.81,0.05
36037,Pazos de Borbén,2021-02-03,135,170,0.21,32529.11,25538.22,0.21
36038,Pontevedra,2021-02-03,802,1492,0.46,256525.10,166435.09,0.35
36039,O Porriño,2021-02-03,355,509,0.30,83062.54,56217.53,0.32
36040,Portas,2021-02-03,57,57,0.00,19487.55,19487.55,0.00
36041,Poio,2021-02-03,243,578,0.58,104948.72,27413.54,0.74
36042,Ponteareas,2021-02-03,1060,1208,0.12,155508.86,135442.45,0.13
36043,Ponte Caldelas,2021-02-03,127,238,0.47,38597.62,22398.86,0.42
36044,Pontecesures,2021-02-03,64,108,0.41,19429.92,13841.59,0.29
36045,Redondela,2021-02-03,596,810,0.26,145579.18,105155.46,0.28
36046,Ribadumia,2021-02-03,214,230,0.07,59050.03,54869.47,0.07
36047,Rodeiro,2021-02-03,305,313,0.03,44853.43,43551.42,0.03
36048,O Rosal,2021-02-03,98,479,0.80,80012.16,6500.60,0.92
36049,Salceda de Caselas,2021-02-03,182,239,0.24,37846.67,29932.76,0.21
36050,Salvaterra de Miño,2021-02-03,529,674,0.22,94150.71,68676.62,0.27
36051,Sanxenxo,2021-02-03,410,479,0.14,90517.37,82478.00,0.09
36052,Silleda,2021-02-03,422,464,0.09,81230.38,73898.71,0.09
36053,Soutomaior,2021-02-03,87,126,0.31,26845.17,19246.30,0.28
36054,Tomiño,2021-02-03,557,626,0.11,141280.06,131245.55,0.07
36055,Tui,2021-02-03,403,586,0.31,101639.96,74612.55,0.27
36056,Valga,2021-02-03,144,148,0.03,32890.75,29597.20,0.10
36057,Vigo,2021-02-03,1143,3620,0.68,570132.59,123574.09,0.78
36058,Vilaboa,2021-02-03,141,141,0.00,45044.80,45044.80,0.00
36059,Vila de Cruces,2021-02-03,376,401,0.06,61331.47,58260.41,0.05
36060,Vilagarcía de Arousa,2021-02-03,75,624,0.88,118512.84,22287.68,0.81
36061,Vilanova de Arousa,2021-02-03,189,343,0.45,65899.31,47799.19,0.27
36901,A Illa de Arousa,2021-02-03,30,115,0.74,16412.57,2866.22,0.83
36902,Cerdedo-Cotobade,2021-02-03,572,587,0.03,83320.13,80913.07,0.03
