id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
39049,Peñarrubia,2021-02-13,61,88,0.31,9480.96,7775.02,0.18
39050,Pesaguero,2021-02-13,66,81,0.19,10171.57,8127.10,0.20
39051,Pesquera,2021-02-13,0,18,1.00,1752.11,0.00,1.00
39052,Piélagos,2021-02-13,0,876,1.00,129595.11,0.00,1.00
39053,Polaciones,2021-02-13,45,59,0.24,5612.73,3620.64,0.35
39054,Polanco,2021-02-13,114,151,0.25,24740.37,17490.37,0.29
39055,Potes,2021-02-13,11,107,0.90,7967.85,675.24,0.92
39056,Puente Viesgo,2021-02-13,14,212,0.93,25737.55,1600.24,0.94
39057,Ramales de la Victoria,2021-02-13,70,138,0.49,17680.27,8553.72,0.52
39058,Rasines,2021-02-13,10,27,0.63,2695.32,935.99,0.65
39059,Reinosa,2021-02-13,84,325,0.74,35079.37,5936.92,0.83
39060,Reocín,2021-02-13,230,300,0.23,49936.09,37925.34,0.24
39061,Ribamontán al Mar,2021-02-13,0,262,1.00,44327.92,0.00,1.00
39062,Ribamontán al Monte,2021-02-13,18,104,0.83,15206.52,3225.10,0.79
39063,Rionansa,2021-02-13,46,231,0.80,18600.72,3956.87,0.79
39064,Riotuerto,2021-02-13,23,156,0.85,18189.48,3305.30,0.82
39065,Las Rozas de Valdearroyo,2021-02-13,11,155,0.93,15562.82,1004.38,0.94
39066,Ruente,2021-02-13,79,142,0.44,12190.88,6256.01,0.49
39067,Ruesga,2021-02-13,38,79,0.52,9832.60,5118.93,0.48
39068,Ruiloba,2021-02-13,76,110,0.31,14784.85,11185.71,0.24
39069,San Felices de Buelna,2021-02-13,136,140,0.03,19537.89,18893.79,0.03
39070,San Miguel de Aguayo,2021-02-13,4,25,0.84,2208.68,459.99,0.79
39071,San Pedro del Romeral,2021-02-13,0,30,1.00,8787.57,0.00,1.00
39072,San Roque de Riomiera,2021-02-13,0,5,1.00,443.03,0.00,1.00
39073,Santa Cruz de Bezana,2021-02-13,235,407,0.42,67031.02,35269.86,0.47
39074,Santa María de Cayón,2021-02-13,7,454,0.98,38963.19,465.04,0.99
39075,Santander,2021-02-13,165,3152,0.95,286242.57,11968.18,0.96
39076,Santillana del Mar,2021-02-13,165,241,0.32,34877.20,27146.71,0.22
39077,Santiurde de Reinosa,2021-02-13,24,58,0.59,7539.43,2336.26,0.69
39078,Santiurde de Toranzo,2021-02-13,85,127,0.33,20036.40,13611.51,0.32
39079,Santoña,2021-02-13,0,200,1.00,28271.80,0.00,1.00
39080,San Vicente de la Barquera,2021-02-13,21,186,0.89,20915.54,2563.41,0.88
39081,Saro,2021-02-13,0,41,1.00,3404.02,0.00,1.00
39082,Selaya,2021-02-13,7,105,0.93,9898.33,1102.77,0.89
39083,Soba,2021-02-13,22,274,0.92,26495.12,2691.43,0.90
39084,Solórzano,2021-02-13,4,70,0.94,9105.95,448.95,0.95
39085,Suances,2021-02-13,120,389,0.69,63959.80,14281.03,0.78
39086,Los Tojos,2021-02-13,42,53,0.21,3772.41,2978.37,0.21
39087,Torrelavega,2021-02-13,1,1552,1.00,136258.04,4.65,1.00
39088,Tresviso,2021-02-13,0,11,1.00,1108.99,0.00,1.00
39089,Tudanca,2021-02-13,52,53,0.02,5308.68,4958.53,0.07
39090,Udías,2021-02-13,17,41,0.59,5670.20,2560.09,0.55
39091,Valdáliga,2021-02-13,184,233,0.21,29029.56,21164.71,0.27
39092,Valdeolea,2021-02-13,46,165,0.72,18740.40,5330.62,0.72
39093,Valdeprado del Río,2021-02-13,51,88,0.42,8069.71,4278.76,0.47
39094,Valderredible,2021-02-13,0,469,1.00,39577.32,0.00,1.00
39095,Val de San Vicente,2021-02-13,125,237,0.47,28910.62,14217.72,0.51
39096,Vega de Liébana,2021-02-13,46,219,0.79,19016.23,4832.01,0.75
39097,Vega de Pas,2021-02-13,0,33,1.00,4534.36,0.00,1.00
39098,Villacarriedo,2021-02-13,0,151,1.00,19746.24,0.00,1.00
39099,Villaescusa,2021-02-13,145,204,0.29,31071.10,20961.83,0.33
39100,Villafufre,2021-02-13,36,79,0.54,15840.19,7557.71,0.52
39101,Valle de Villaverde,2021-02-13,23,29,0.21,5890.89,4224.95,0.28
39102,Voto,2021-02-13,62,125,0.50,22671.08,12282.44,0.46
-340042,Campoo-Cabuérniga,2021-02-13,0,0,0,0.00,0.00,0
