id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
05260,Villanueva del Campillo,2021-02-13,10,56,0.82,6688.35,549.14,0.92
05261,Villar de Corneja,2021-02-13,0,12,1.00,1377.02,0.00,1.00
05262,Villarejo del Valle,2021-02-13,1,39,0.97,3472.51,50.25,0.99
05263,Villatoro,2021-02-13,6,28,0.79,4321.40,1229.52,0.72
05264,Viñegra de Moraña,2021-02-13,0,21,1.00,2483.11,0.00,1.00
05265,Vita,2021-02-13,0,24,1.00,2465.86,0.00,1.00
05266,Zapardiel de la Cañada,2021-02-13,0,39,1.00,4438.48,0.00,1.00
05267,Zapardiel de la Ribera,2021-02-13,6,39,0.85,3396.63,276.36,0.92
05901,San Juan de Gredos,2021-02-13,33,81,0.59,8968.91,2172.80,0.76
05902,Santa María del Cubillo,2021-02-13,4,63,0.94,6538.32,190.73,0.97
05903,Diego del Carpio,2021-02-13,10,72,0.86,7922.96,907.19,0.89
05904,Santiago del Tormes,2021-02-13,2,97,0.98,8586.09,102.36,0.99
05905,Villanueva de Ávila,2021-02-13,1,123,0.99,12208.81,74.26,0.99
09001,Abajas,2021-02-13,1,40,0.98,2506.00,7.46,1.00
09003,Adrada de Haza,2021-02-13,0,26,1.00,2726.95,0.00,1.00
09006,Aguas Cándidas,2021-02-13,22,27,0.19,2233.29,1627.77,0.27
09007,Aguilar de Bureba,2021-02-13,1,14,0.93,1811.41,66.31,0.96
09009,Albillos,2021-02-13,1,52,0.98,3119.58,111.77,0.96
09010,Alcocero de Mola,2021-02-13,8,14,0.43,1538.06,495.90,0.68
09011,Alfoz de Bricia,2021-02-13,54,70,0.23,8376.20,7092.38,0.15
09012,Alfoz de Santa Gadea,2021-02-13,10,57,0.82,5890.09,1410.40,0.76
09013,Altable,2021-02-13,0,12,1.00,1187.95,0.00,1.00
09014,Los Altos,2021-02-13,40,157,0.75,11240.89,2636.55,0.77
09016,Ameyugo,2021-02-13,14,29,0.52,1710.61,629.34,0.63
09017,Anguix,2021-02-13,11,39,0.72,3326.83,561.38,0.83
09018,Aranda de Duero,2021-02-13,120,649,0.82,97609.38,14999.20,0.85
09019,Arandilla,2021-02-13,10,61,0.84,3626.79,570.68,0.84
09020,Arauzo de Miel,2021-02-13,0,98,1.00,6298.94,0.00,1.00
09021,Arauzo de Salce,2021-02-13,0,25,1.00,1551.71,0.00,1.00
09022,Arauzo de Torre,2021-02-13,1,31,0.97,1777.56,39.31,0.98
09023,Arcos,2021-02-13,15,103,0.85,12926.67,2166.26,0.83
09024,Arenillas de Riopisuerga,2021-02-13,6,49,0.88,4233.01,66.15,0.98
09025,Arija,2021-02-13,0,48,1.00,8039.02,0.00,1.00
09026,Arlanzón,2021-02-13,110,168,0.35,9983.06,4775.57,0.52
09027,Arraya de Oca,2021-02-13,0,14,1.00,1480.27,0.00,1.00
09029,Atapuerca,2021-02-13,18,105,0.83,5782.45,638.48,0.89
09030,Los Ausines,2021-02-13,26,79,0.67,4800.81,1402.77,0.71
09032,Avellanosa de Muñó,2021-02-13,35,56,0.38,3725.48,1906.42,0.49
09033,Bahabón de Esgueva,2021-02-13,9,36,0.75,3574.67,577.66,0.84
09034,Los Balbases,2021-02-13,40,108,0.63,7008.03,2621.26,0.63
09035,Baños de Valdearados,2021-02-13,6,92,0.93,6956.04,914.02,0.87
09036,Bañuelos de Bureba,2021-02-13,19,19,0.00,1821.20,1821.20,0.00
