id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
06044,Don Benito,2021-02-13,323,955,0.66,165556.99,54629.11,0.67
06045,Entrín Bajo,2021-02-13,5,33,0.85,4239.43,959.90,0.77
06046,Esparragalejo,2021-02-13,9,53,0.83,7959.79,508.12,0.94
06047,Esparragosa de la Serena,2021-02-13,9,58,0.84,6901.09,258.49,0.96
06048,Esparragosa de Lares,2021-02-13,5,58,0.91,8363.45,624.81,0.93
06049,Feria,2021-02-13,10,78,0.87,10243.24,2554.65,0.75
06050,Fregenal de la Sierra,2021-02-13,24,270,0.91,28141.78,2853.25,0.90
06051,Fuenlabrada de los Montes,2021-02-13,29,140,0.79,17037.51,3458.72,0.80
06052,Fuente de Cantos,2021-02-13,43,216,0.80,28664.42,3541.47,0.88
06053,Fuente del Arco,2021-02-13,2,47,0.96,3958.69,159.06,0.96
06054,Fuente del Maestre,2021-02-13,39,224,0.83,33558.08,4410.60,0.87
06055,Fuentes de León,2021-02-13,45,140,0.68,15885.61,2199.04,0.86
06056,Garbayuela,2021-02-13,11,50,0.78,4940.61,266.19,0.95
06057,Garlitos,2021-02-13,5,40,0.88,5771.59,268.42,0.95
06058,La Garrovilla,2021-02-13,11,72,0.85,12267.06,1063.31,0.91
06059,Granja de Torrehermosa,2021-02-13,28,90,0.69,18096.43,3554.77,0.80
06060,Guareña,2021-02-13,79,188,0.58,39783.98,11869.77,0.70
06061,La Haba,2021-02-13,24,91,0.74,11422.46,2086.20,0.82
06062,Helechosa de los Montes,2021-02-13,14,51,0.73,7599.31,2598.52,0.66
06063,Herrera del Duque,2021-02-13,57,206,0.72,31662.40,9250.40,0.71
06064,Higuera de la Serena,2021-02-13,4,72,0.94,7427.55,173.99,0.98
06065,Higuera de Llerena,2021-02-13,3,31,0.90,4198.60,218.10,0.95
06066,Higuera de Vargas,2021-02-13,8,66,0.88,8603.49,577.30,0.93
06067,Higuera la Real,2021-02-13,16,101,0.84,15848.56,796.94,0.95
06068,Hinojosa del Valle,2021-02-13,2,24,0.92,3035.72,60.13,0.98
06069,Hornachos,2021-02-13,37,126,0.71,21461.24,4596.39,0.79
06070,Jerez de los Caballeros,2021-02-13,105,354,0.70,49691.26,14330.49,0.71
06071,La Lapa,2021-02-13,7,19,0.63,2034.99,669.75,0.67
06072,Lobón,2021-02-13,32,154,0.79,23112.02,3270.03,0.86
06073,Llera,2021-02-13,8,47,0.83,6215.21,308.02,0.95
06074,Llerena,2021-02-13,28,217,0.87,28862.16,2160.45,0.93
06075,Magacela,2021-02-13,6,68,0.91,9042.90,291.67,0.97
06076,Maguilla,2021-02-13,7,47,0.85,7401.48,508.86,0.93
06077,Malcocinado,2021-02-13,7,14,0.50,2253.69,632.68,0.72
06078,Malpartida de la Serena,2021-02-13,11,40,0.73,5683.25,1747.72,0.69
06079,Manchita,2021-02-13,5,30,0.83,3799.73,316.31,0.92
06080,Medellín,2021-02-13,31,100,0.69,15698.69,7145.35,0.54
06081,Medina de las Torres,2021-02-13,2,49,0.96,7379.77,259.47,0.96
06082,Mengabril,2021-02-13,3,16,0.81,2833.43,194.58,0.93
06083,Mérida,2021-02-13,398,1564,0.75,242201.87,51270.29,0.79
06084,Mirandilla,2021-02-13,17,56,0.70,7854.27,2067.85,0.74
06085,Monesterio,2021-02-13,14,168,0.92,28657.86,925.38,0.97
06086,Montemolín,2021-02-13,15,52,0.71,7465.85,2484.59,0.67
06087,Monterrubio de la Serena,2021-02-13,30,105,0.71,20266.56,4444.04,0.78
06088,Montijo,2021-02-13,94,384,0.76,63090.76,9781.57,0.84
06089,La Morera,2021-02-13,9,39,0.77,5392.69,1468.65,0.73
06090,La Nava de Santiago,2021-02-13,3,43,0.93,7954.81,166.58,0.98
06091,Navalvillar de Pela,2021-02-13,44,225,0.80,36722.27,5037.05,0.86
06092,Nogales,2021-02-13,10,39,0.74,5849.68,1316.30,0.77
06093,Oliva de la Frontera,2021-02-13,20,168,0.88,24815.92,1952.67,0.92
06094,Oliva de Mérida,2021-02-13,25,73,0.66,11017.12,2682.05,0.76
06095,Olivenza / Olivença,2021-02-13,131,395,0.67,54181.70,17641.69,0.67
06096,Orellana de la Sierra,2021-02-13,13,42,0.69,4872.08,890.79,0.82
06097,Orellana la Vieja,2021-02-13,65,156,0.58,28781.17,5889.69,0.80
06098,Palomas,2021-02-13,12,49,0.76,5361.76,561.09,0.90
06099,La Parra,2021-02-13,11,36,0.69,5959.18,1545.00,0.74
06100,Peñalsordo,2021-02-13,38,76,0.50,12934.43,5685.45,0.56
06101,Peraleda del Zaucejo,2021-02-13,10,32,0.69,4373.67,1148.63,0.74
06102,Puebla de Alcocer,2021-02-13,20,127,0.84,16805.40,2245.30,0.87
06103,Puebla de la Calzada,2021-02-13,65,196,0.67,30850.70,7774.25,0.75
06104,Puebla de la Reina,2021-02-13,18,66,0.73,7385.84,1024.38,0.86
06105,Puebla del Maestre,2021-02-13,7,40,0.83,5589.29,1004.24,0.82
06106,Puebla del Prior,2021-02-13,7,39,0.82,5703.92,682.06,0.88
06107,Puebla de Obando,2021-02-13,31,107,0.71,15408.43,2715.32,0.82
06108,Puebla de Sancho Pérez,2021-02-13,21,100,0.79,14375.80,1673.61,0.88
06109,Quintana de la Serena,2021-02-13,43,165,0.74,24486.06,3393.83,0.86
06110,Reina,2021-02-13,1,7,0.86,1199.42,133.38,0.89
06111,Rena,2021-02-13,13,49,0.73,5180.38,678.52,0.87
06112,Retamal de Llerena,2021-02-13,7,44,0.84,5184.32,106.32,0.98
06113,Ribera del Fresno,2021-02-13,22,137,0.84,20624.56,2148.08,0.90
06114,Risco,2021-02-13,1,24,0.96,1933.36,19.53,0.99
06115,La Roca de la Sierra,2021-02-13,50,71,0.30,12271.49,8046.78,0.34
06116,Salvaleón,2021-02-13,20,104,0.81,12815.76,754.66,0.94
06117,Salvatierra de los Barros,2021-02-13,6,61,0.90,8029.65,137.09,0.98
06118,Sancti-Spíritus,2021-02-13,2,27,0.93,2378.71,139.81,0.94
06119,San Pedro de Mérida,2021-02-13,13,38,0.66,5081.12,2206.00,0.57
06120,Santa Amalia,2021-02-13,19,99,0.81,20770.95,1145.47,0.94
06121,Santa Marta,2021-02-13,29,102,0.72,16205.00,2797.08,0.83
06122,Los Santos de Maimona,2021-02-13,49,297,0.84,43430.17,6630.95,0.85
06123,San Vicente de Alcántara,2021-02-13,90,147,0.39,23011.82,14084.41,0.39
06124,Segura de León,2021-02-13,14,118,0.88,15252.95,1156.06,0.92
06125,Siruela,2021-02-13,16,149,0.89,19328.17,797.63,0.96
06126,Solana de los Barros,2021-02-13,40,125,0.68,19690.94,6141.05,0.69
06127,Talarrubias,2021-02-13,55,198,0.72,33458.83,4234.61,0.87
06128,Talavera la Real,2021-02-13,33,155,0.79,24798.87,4972.93,0.80
06129,Táliga,2021-02-13,6,41,0.85,4652.83,223.62,0.95
06130,Tamurejo,2021-02-13,13,22,0.41,2814.72,1549.35,0.45
06131,Torre de Miguel Sesmero,2021-02-13,8,62,0.87,8532.68,1119.45,0.87
06132,Torremayor,2021-02-13,8,36,0.78,5815.50,787.55,0.86
06133,Torremejía,2021-02-13,8,68,0.88,15036.17,1352.87,0.91
06134,Trasierra,2021-02-13,9,27,0.67,3540.63,855.55,0.76
06135,Trujillanos,2021-02-13,6,70,0.91,10119.14,315.60,0.97
06136,Usagre,2021-02-13,12,75,0.84,12038.12,859.22,0.93
06137,Valdecaballeros,2021-02-13,74,156,0.53,17775.92,4943.67,0.72
06138,Valdetorres,2021-02-13,7,62,0.89,7535.71,526.89,0.93
06139,Valencia de las Torres,2021-02-13,17,50,0.66,5822.58,1784.29,0.69
06140,Valencia del Mombuey,2021-02-13,5,30,0.83,4310.66,513.12,0.88
06141,Valencia del Ventoso,2021-02-13,8,84,0.90,12187.85,789.85,0.94
06142,Valverde de Burguillos,2021-02-13,6,21,0.71,2204.53,228.92,0.90
06143,Valverde de Leganés,2021-02-13,37,184,0.80,23326.53,2780.04,0.88
06144,Valverde de Llerena,2021-02-13,18,38,0.53,6248.13,2992.54,0.52
06145,Valverde de Mérida,2021-02-13,8,53,0.85,8439.41,2270.66,0.73
06146,Valle de la Serena,2021-02-13,8,70,0.89,10958.65,448.28,0.96
06147,Valle de Matamoros,2021-02-13,16,44,0.64,4908.65,1407.84,0.71
06148,Valle de Santa Ana,2021-02-13,6,57,0.89,6722.29,403.87,0.94
06149,Villafranca de los Barros,2021-02-13,23,281,0.92,54787.54,2828.29,0.95
06150,Villagarcía de la Torre,2021-02-13,27,59,0.54,11082.15,4889.71,0.56
06151,Villagonzalo,2021-02-13,23,80,0.71,13437.04,4052.44,0.70
06152,Villalba de los Barros,2021-02-13,10,66,0.85,9658.26,602.76,0.94
06153,Villanueva de la Serena,2021-02-13,203,663,0.69,107772.08,27222.27,0.75
06154,Villanueva del Fresno,2021-02-13,9,65,0.86,13839.23,1336.43,0.90
06155,Villar del Rey,2021-02-13,41,72,0.43,10023.33,4707.86,0.53
06156,Villar de Rena,2021-02-13,51,100,0.49,17149.47,10087.68,0.41
06157,Villarta de los Montes,2021-02-13,8,44,0.82,4737.51,491.35,0.90
06158,Zafra,2021-02-13,270,470,0.43,68112.10,32583.01,0.52
06159,Zahínos,2021-02-13,20,89,0.78,21144.39,3139.72,0.85
06160,Zalamea de la Serena,2021-02-13,14,153,0.91,23068.14,1822.08,0.92
06161,Zarza-Capilla,2021-02-13,8,64,0.88,8156.21,496.36,0.94
06162,La Zarza,2021-02-13,24,158,0.85,21966.91,2394.39,0.89
06901,Valdelacalzada,2021-02-13,48,97,0.51,16816.52,8482.28,0.50
06902,Pueblonuevo del Guadiana,2021-02-13,20,58,0.66,12736.32,4423.33,0.65
06903,Guadiana,2021-02-13,33,147,0.78,21753.31,3207.16,0.85
10001,Abadía,2021-02-13,3,45,0.93,3864.28,309.28,0.92
10002,Abertura,2021-02-13,8,95,0.92,6722.58,745.48,0.89
10003,Acebo,2021-02-13,6,87,0.93,6627.66,306.54,0.95
10004,Acehúche,2021-02-13,11,79,0.86,9724.96,1171.21,0.88
10005,Aceituna,2021-02-13,7,60,0.88,4768.67,648.31,0.86
10006,Ahigal,2021-02-13,74,76,0.03,11257.42,11026.34,0.02
10007,Albalá,2021-02-13,6,104,0.94,12623.57,852.88,0.93
10008,Alcántara,2021-02-13,44,127,0.65,15170.87,4326.48,0.71
10009,Alcollarín,2021-02-13,7,76,0.91,6900.07,653.43,0.91
10010,Alcuéscar,2021-02-13,48,138,0.65,17359.57,3462.26,0.80
10011,Aldeacentenera,2021-02-13,48,96,0.50,12023.35,6127.74,0.49
10012,Aldea del Cano,2021-02-13,22,44,0.50,6378.23,2439.23,0.62
10013,La Aldea del Obispo,2021-02-13,6,48,0.88,5281.43,205.72,0.96
10014,Aldeanueva de la Vera,2021-02-13,42,141,0.70,12004.41,3125.36,0.74
10015,Aldeanueva del Camino,2021-02-13,48,53,0.09,6896.26,6104.35,0.11
10016,Aldehuela de Jerte,2021-02-13,0,28,1.00,2408.75,0.00,1.00
10017,Alía,2021-02-13,11,198,0.94,19450.30,943.84,0.95
10018,Aliseda,2021-02-13,10,112,0.91,14598.45,1216.68,0.92
10019,Almaraz,2021-02-13,60,86,0.30,10829.85,7708.83,0.29
10020,Almoharín,2021-02-13,87,87,0.00,15237.38,15237.38,0.00
10021,Arroyo de la Luz,2021-02-13,84,179,0.53,30125.52,13028.44,0.57
10022,Arroyomolinos de la Vera,2021-02-13,4,75,0.95,3832.69,233.49,0.94
10023,Arroyomolinos,2021-02-13,30,36,0.17,6814.93,5909.83,0.13
10024,Baños de Montemayor,2021-02-13,2,119,0.98,12079.96,69.28,0.99
10025,Barrado,2021-02-13,12,56,0.79,4923.50,1307.29,0.73
10026,Belvís de Monroy,2021-02-13,22,102,0.78,9937.08,3428.64,0.65
10027,Benquerencia,2021-02-13,26,42,0.38,3380.63,2317.36,0.31
10028,Berrocalejo,2021-02-13,18,49,0.63,4505.91,1738.05,0.61
10029,Berzocana,2021-02-13,4,79,0.95,5377.32,304.72,0.94
10030,Bohonal de Ibor,2021-02-13,28,77,0.64,7425.11,1945.12,0.74
10031,Botija,2021-02-13,7,98,0.93,7837.74,544.63,0.93
10032,Brozas,2021-02-13,17,132,0.87,21386.40,2027.63,0.91
10033,Cabañas del Castillo,2021-02-13,21,137,0.85,8931.77,1295.82,0.85
10034,Cabezabellosa,2021-02-13,8,89,0.91,7487.65,2655.15,0.65
10035,Cabezuela del Valle,2021-02-13,20,166,0.88,13833.82,3444.05,0.75
10036,Cabrero,2021-02-13,8,92,0.91,4617.43,458.25,0.90
10037,Cáceres,2021-02-13,451,2253,0.80,263622.35,34956.73,0.87
10038,Cachorrilla,2021-02-13,2,40,0.95,2593.99,174.68,0.93
10039,Cadalso,2021-02-13,7,61,0.89,4541.80,270.13,0.94
10040,Calzadilla,2021-02-13,6,80,0.93,9751.95,1799.87,0.82
10041,Caminomorisco,2021-02-13,8,185,0.96,12650.12,686.00,0.95
10042,Campillo de Deleitosa,2021-02-13,4,34,0.88,2638.58,270.59,0.90
10043,Campo Lugar,2021-02-13,10,83,0.88,13783.75,1167.81,0.92
10044,Cañamero,2021-02-13,21,139,0.85,15178.86,1931.90,0.87
10045,Cañaveral,2021-02-13,36,84,0.57,13188.77,5302.70,0.60
10046,Carbajo,2021-02-13,7,38,0.82,3696.00,624.40,0.83
10047,Carcaboso,2021-02-13,6,101,0.94,9509.93,660.90,0.93
10048,Carrascalejo,2021-02-13,8,73,0.89,6492.65,519.91,0.92
10049,Casar de Cáceres,2021-02-13,42,182,0.77,20612.96,3454.49,0.83
10050,Casar de Palomero,2021-02-13,33,155,0.79,10771.02,2533.94,0.76
10051,Casares de las Hurdes,2021-02-13,29,87,0.67,6906.98,1829.77,0.74
10052,Casas de Don Antonio,2021-02-13,17,31,0.45,3638.57,2283.68,0.37
10053,Casas de Don Gómez,2021-02-13,35,35,0.00,5620.27,5620.27,0.00
10054,Casas del Castañar,2021-02-13,51,61,0.16,6737.22,5615.76,0.17
10055,Casas del Monte,2021-02-13,16,47,0.66,4119.51,1198.69,0.71
10056,Casas de Millán,2021-02-13,34,42,0.19,6419.08,4891.52,0.24
10057,Casas de Miravete,2021-02-13,35,47,0.26,3975.09,2592.56,0.35
10058,Casatejada,2021-02-13,91,155,0.41,14787.05,8678.68,0.41
10059,Casillas de Coria,2021-02-13,26,26,0.00,5286.97,5286.97,0.00
10060,Castañar de Ibor,2021-02-13,31,137,0.77,12179.29,2611.36,0.79
10061,Ceclavín,2021-02-13,28,101,0.72,11810.05,1843.58,0.84
10062,Cedillo,2021-02-13,13,45,0.71,6661.15,1946.65,0.71
10063,Cerezo,2021-02-13,36,36,0.00,3226.03,3226.03,0.00
10064,Cilleros,2021-02-13,61,80,0.24,10619.99,7067.28,0.33
10065,Collado de la Vera,2021-02-13,27,32,0.16,4305.39,3457.86,0.20
10066,Conquista de la Sierra,2021-02-13,12,12,0.00,2188.16,2188.16,0.00
10067,Coria,2021-02-13,113,575,0.80,62832.44,11466.01,0.82
10068,Cuacos de Yuste,2021-02-13,26,64,0.59,6330.42,3150.14,0.50
10069,La Cumbre,2021-02-13,46,48,0.04,7198.94,6870.57,0.05
10070,Deleitosa,2021-02-13,63,64,0.02,9353.24,9246.56,0.01
10071,Descargamaría,2021-02-13,25,37,0.32,2599.07,1091.23,0.58
10072,Eljas,2021-02-13,14,47,0.70,4351.26,585.17,0.87
10073,Escurial,2021-02-13,90,90,0.00,11752.17,11752.17,0.00
10075,Fresnedoso de Ibor,2021-02-13,24,50,0.52,4539.64,2045.54,0.55
10076,Galisteo,2021-02-13,44,44,0.00,5065.86,5065.86,0.00
10077,Garciaz,2021-02-13,34,36,0.06,6255.54,5835.97,0.07
10078,La Garganta,2021-02-13,27,31,0.13,3411.86,2872.26,0.16
10079,Garganta la Olla,2021-02-13,32,65,0.51,4778.01,2563.64,0.46
10080,Gargantilla,2021-02-13,5,36,0.86,2658.63,173.91,0.93
10081,Gargüera de la Vera,2021-02-13,23,41,0.44,3369.55,1397.48,0.59
10082,Garrovillas de Alconétar,2021-02-13,116,170,0.32,21056.29,13283.32,0.37
10083,Garvín,2021-02-13,38,38,0.00,2899.40,2899.40,0.00
10084,Gata,2021-02-13,23,150,0.85,19590.86,1564.92,0.92
10085,El Gordo,2021-02-13,42,45,0.07,8604.79,8287.11,0.04
10086,La Granja,2021-02-13,40,40,0.00,4605.16,4605.16,0.00
10087,Guadalupe,2021-02-13,36,134,0.73,13765.43,3089.07,0.78
10088,Guijo de Coria,2021-02-13,48,48,0.00,5211.40,5211.40,0.00
10089,Guijo de Galisteo,2021-02-13,94,111,0.15,16117.42,12662.76,0.21
10090,Guijo de Granadilla,2021-02-13,43,94,0.54,10189.12,4889.49,0.52
10091,Guijo de Santa Bárbara,2021-02-13,14,22,0.36,3645.25,1860.40,0.49
10092,Herguijuela,2021-02-13,26,28,0.07,4086.18,3816.12,0.07
10093,Hernán-Pérez,2021-02-13,20,49,0.59,6464.97,2435.38,0.62
10094,Herrera de Alcántara,2021-02-13,24,35,0.31,3977.19,2572.65,0.35
10095,Herreruela,2021-02-13,31,36,0.14,5304.66,5053.58,0.05
10096,Hervás,2021-02-13,63,183,0.66,19313.97,5212.03,0.73
10097,Higuera,2021-02-13,9,36,0.75,2873.21,601.07,0.79
10098,Hinojal,2021-02-13,20,50,0.60,8108.01,1523.10,0.81
10099,Holguera,2021-02-13,36,36,0.00,6495.68,6495.68,0.00
10100,Hoyos,2021-02-13,22,69,0.68,7600.70,858.18,0.89
10101,Huélaga,2021-02-13,5,17,0.71,2180.24,429.01,0.80
10102,Ibahernando,2021-02-13,47,62,0.24,12192.91,10350.15,0.15
10103,Jaraicejo,2021-02-13,41,133,0.69,10802.56,3129.20,0.71
10104,Jaraíz de la Vera,2021-02-13,154,207,0.26,25397.08,20193.64,0.20
10105,Jarandilla de la Vera,2021-02-13,13,144,0.91,16200.67,1749.42,0.89
10106,Jarilla,2021-02-13,16,16,0.00,1548.77,1548.77,0.00
10107,Jerte,2021-02-13,41,68,0.40,7999.28,4070.46,0.49
10108,Ladrillar,2021-02-13,41,48,0.15,3711.55,3246.02,0.13
10109,Logrosán,2021-02-13,52,146,0.64,15335.85,3830.29,0.75
10110,Losar de la Vera,2021-02-13,48,170,0.72,18330.25,5353.93,0.71
10111,Madrigal de la Vera,2021-02-13,89,118,0.25,15492.16,8984.42,0.42
10112,Madrigalejo,2021-02-13,57,82,0.30,15733.26,12163.29,0.23
10113,Madroñera,2021-02-13,36,158,0.77,23039.51,3490.21,0.85
10114,Majadas,2021-02-13,16,16,0.00,2683.25,2683.25,0.00
10115,Malpartida de Cáceres,2021-02-13,57,213,0.73,34129.23,5972.42,0.83
10116,Malpartida de Plasencia,2021-02-13,30,263,0.89,32911.03,3222.99,0.90
10117,Marchagaz,2021-02-13,4,4,0.00,504.53,504.53,0.00
10118,Mata de Alcántara,2021-02-13,29,40,0.28,4184.09,3251.98,0.22
10119,Membrío,2021-02-13,19,65,0.71,9032.12,1933.07,0.79
10120,Mesas de Ibor,2021-02-13,27,57,0.53,4399.98,1586.54,0.64
10121,Miajadas,2021-02-13,34,349,0.90,66827.49,4718.01,0.93
10122,Millanes,2021-02-13,18,18,0.00,3280.42,3280.42,0.00
10123,Mirabel,2021-02-13,9,103,0.91,9054.82,1047.74,0.88
10124,Mohedas de Granadilla,2021-02-13,37,40,0.08,4784.89,4316.91,0.10
10125,Monroy,2021-02-13,8,100,0.92,9976.66,426.88,0.96
10126,Montánchez,2021-02-13,71,91,0.22,14321.29,10840.98,0.24
10127,Montehermoso,2021-02-13,196,216,0.09,33924.33,28752.21,0.15
10128,Moraleja,2021-02-13,92,372,0.75,42260.04,8920.21,0.79
10129,Morcillo,2021-02-13,43,43,0.00,4342.56,4342.56,0.00
10130,Navaconcejo,2021-02-13,50,50,0.00,6914.32,6914.32,0.00
10131,Navalmoral de la Mata,2021-02-13,115,489,0.76,59989.74,10843.71,0.82
10132,Navalvillar de Ibor,2021-02-13,5,39,0.87,4003.71,544.02,0.86
10133,Navas del Madroño,2021-02-13,48,64,0.25,9775.58,6545.72,0.33
10134,Navezuelas,2021-02-13,29,29,0.00,4651.90,4651.90,0.00
10135,Nuñomoral,2021-02-13,78,93,0.16,10025.91,8386.50,0.16
10136,Oliva de Plasencia,2021-02-13,41,47,0.13,5260.03,4836.71,0.08
10137,Palomero,2021-02-13,10,10,0.00,1258.03,1258.03,0.00
10138,Pasarón de la Vera,2021-02-13,62,78,0.21,7961.85,6572.34,0.17
10139,Pedroso de Acim,2021-02-13,17,18,0.06,1612.90,1320.31,0.18
10140,Peraleda de la Mata,2021-02-13,39,150,0.74,12953.52,1912.54,0.85
10141,Peraleda de San Román,2021-02-13,100,102,0.02,7422.43,7241.24,0.02
10142,Perales del Puerto,2021-02-13,22,47,0.53,5874.35,2553.05,0.57
10143,Pescueza,2021-02-13,23,24,0.04,2983.35,2857.17,0.04
10144,La Pesga,2021-02-13,26,28,0.07,4382.25,4108.00,0.06
10145,Piedras Albas,2021-02-13,9,16,0.44,3271.81,1498.16,0.54
10146,Pinofranqueado,2021-02-13,92,165,0.44,16303.50,7542.02,0.54
10147,Piornal,2021-02-13,65,177,0.63,13166.38,4900.95,0.63
10148,Plasencia,2021-02-13,272,1184,0.77,131915.72,14904.17,0.89
10149,Plasenzuela,2021-02-13,26,28,0.07,2499.42,2385.09,0.05
10150,Portaje,2021-02-13,43,43,0.00,5284.32,5284.32,0.00
10151,Portezuelo,2021-02-13,22,45,0.51,4548.33,2377.08,0.48
10152,Pozuelo de Zarzón,2021-02-13,46,50,0.08,7057.07,5899.83,0.16
10153,Puerto de Santa Cruz,2021-02-13,17,17,0.00,2298.82,2298.82,0.00
10154,Rebollar,2021-02-13,0,3,1.00,178.05,0.00,1.00
10155,Riolobos,2021-02-13,49,57,0.14,10012.32,8557.49,0.15
10156,Robledillo de Gata,2021-02-13,6,12,0.50,1075.84,590.02,0.45
10157,Robledillo de la Vera,2021-02-13,6,38,0.84,3072.45,242.26,0.92
10158,Robledillo de Trujillo,2021-02-13,45,45,0.00,5122.10,5122.10,0.00
10159,Robledollano,2021-02-13,20,31,0.35,3021.33,1523.01,0.50
10160,Romangordo,2021-02-13,9,45,0.80,3964.76,687.70,0.83
10161,Ruanes,2021-02-13,13,13,0.00,2550.90,2550.90,0.00
10162,Salorino,2021-02-13,49,108,0.55,9481.60,2904.63,0.69
10163,Salvatierra de Santiago,2021-02-13,13,13,0.00,2987.53,2987.53,0.00
10164,San Martín de Trevejo,2021-02-13,21,58,0.64,6394.05,2038.12,0.68
10165,Santa Ana,2021-02-13,28,28,0.00,3393.23,3393.23,0.00
10166,Santa Cruz de la Sierra,2021-02-13,29,29,0.00,4086.06,4086.06,0.00
10167,Santa Cruz de Paniagua,2021-02-13,14,47,0.70,5119.91,1309.11,0.74
10168,Santa Marta de Magasca,2021-02-13,41,44,0.07,4671.55,4093.22,0.12
10169,Santiago de Alcántara,2021-02-13,20,58,0.66,7737.88,2707.03,0.65
10170,Santiago del Campo,2021-02-13,20,60,0.67,5382.55,1558.61,0.71
10171,Santibáñez el Alto,2021-02-13,24,54,0.56,4416.17,1304.87,0.70
10172,Santibáñez el Bajo,2021-02-13,10,75,0.87,6691.27,1044.20,0.84
10173,Saucedilla,2021-02-13,25,68,0.63,8099.28,1568.89,0.81
10174,Segura de Toro,2021-02-13,7,7,0.00,1234.23,1234.23,0.00
10175,Serradilla,2021-02-13,65,114,0.43,15282.87,7506.33,0.51
10176,Serrejón,2021-02-13,16,51,0.69,5190.78,1448.45,0.72
10177,Sierra de Fuentes,2021-02-13,27,149,0.82,18088.71,1523.33,0.92
10178,Talaván,2021-02-13,54,125,0.57,11183.76,4814.04,0.57
10179,Talaveruela de la Vera,2021-02-13,32,32,0.00,3842.26,3842.26,0.00
10180,Talayuela,2021-02-13,101,382,0.74,51579.22,14868.61,0.71
10181,Tejeda de Tiétar,2021-02-13,61,61,0.00,6746.14,6746.14,0.00
10182,Toril,2021-02-13,1,4,0.75,432.10,85.82,0.80
10183,Tornavacas,2021-02-13,60,66,0.09,7587.89,7174.74,0.05
10184,El Torno,2021-02-13,21,21,0.00,3327.68,3327.68,0.00
10185,Torrecilla de los Ángeles,2021-02-13,50,82,0.39,6556.16,3040.56,0.54
