id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
14001;ES-CO;ES-AN;Adamuz;2022-03-01;17;136;0.88;1018.79;17592.78;0.94
14002;ES-CO;ES-AN;Aguilar de la Frontera;2022-03-01;56;140;0.60;10322.36;29428.68;0.65
14003;ES-CO;ES-AN;Alcaracejos;2022-03-01;10;75;0.87;2025.06;11234.87;0.82
14004;ES-CO;ES-AN;Almedinilla;2022-03-01;14;81;0.83;1157.86;10553.34;0.89
14005;ES-CO;ES-AN;Almodóvar del Río;2022-03-01;22;222;0.90;2728.54;32723.35;0.92
14006;ES-CO;ES-AN;Añora;2022-03-01;11;53;0.79;1273.26;10461.86;0.88
14007;ES-CO;ES-AN;Baena;2022-03-01;94;341;0.72;16394.79;49141.10;0.67
14008;ES-CO;ES-AN;Belalcázar;2022-03-01;21;110;0.81;3629.23;20655.65;0.82
14009;ES-CO;ES-AN;Belmez;2022-03-01;36;78;0.54;7259.87;17219.68;0.58
14010;ES-CO;ES-AN;Benamejí;2022-03-01;11;94;0.88;1263.31;16648.80;0.92
14011;ES-CO;ES-AN;Los Blázquez;2022-03-01;2;34;0.94;91.40;4574.52;0.98
14012;ES-CO;ES-AN;Bujalance;2022-03-01;46;226;0.80;6592.86;27571.02;0.76
14013;ES-CO;ES-AN;Cabra;2022-03-01;118;368;0.68;10963.56;54776.55;0.80
14014;ES-CO;ES-AN;Cañete de las Torres;2022-03-01;16;101;0.84;1916.24;13427.77;0.86
14015;ES-CO;ES-AN;Carcabuey;2022-03-01;19;80;0.76;1781.15;10506.64;0.83
14016;ES-CO;ES-AN;Cardeña;2022-03-01;23;64;0.64;3627.86;9559.39;0.62
14017;ES-CO;ES-AN;La Carlota;2022-03-01;148;444;0.67;37249.96;91141.23;0.59
14018;ES-CO;ES-AN;El Carpio;2022-03-01;33;175;0.81;3670.11;23685.61;0.85
14019;ES-CO;ES-AN;Castro del Río;2022-03-01;17;180;0.91;2169.65;24485.74;0.91
14020;ES-CO;ES-AN;Conquista;2022-03-01;7;22;0.68;1157.37;3406.06;0.66
14021;ES-CO;ES-AN;Córdoba;2022-03-01;287;4045;0.93;33226.83;704923.27;0.95
14022;ES-CO;ES-AN;Doña Mencía;2022-03-01;0;128;1.00;0.00;13080.73;1.00
14023;ES-CO;ES-AN;Dos Torres;2022-03-01;28;109;0.74;4770.34;18432.87;0.74
14024;ES-CO;ES-AN;Encinas Reales;2022-03-01;8;81;0.90;559.27;11754.82;0.95
14025;ES-CO;ES-AN;Espejo;2022-03-01;25;127;0.80;1620.80;16727.17;0.90
14026;ES-CO;ES-AN;Espiel;2022-03-01;26;104;0.75;5975.53;14822.64;0.60
14027;ES-CO;ES-AN;Fernán-Núñez;2022-03-01;24;197;0.88;4224.40;33871.99;0.88
14028;ES-CO;ES-AN;Fuente la Lancha;2022-03-01;2;25;0.92;864.07;4018.56;0.78
14029;ES-CO;ES-AN;Fuente Obejuna;2022-03-01;145;290;0.50;15171.67;41422.37;0.63
14030;ES-CO;ES-AN;Fuente Palmera;2022-03-01;161;345;0.53;21482.10;52126.28;0.59
14031;ES-CO;ES-AN;Fuente-Tójar;2022-03-01;0;30;1.00;0.00;3056.97;1.00
14032;ES-CO;ES-AN;La Granjuela;2022-03-01;7;33;0.79;513.16;4132.83;0.88
14033;ES-CO;ES-AN;Guadalcázar;2022-03-01;6;68;0.91;119.80;7515.24;0.98
14034;ES-CO;ES-AN;El Guijo;2022-03-01;3;21;0.86;274.99;3123.98;0.91
14035;ES-CO;ES-AN;Hinojosa del Duque;2022-03-01;18;162;0.89;4701.21;33656.21;0.86
14036;ES-CO;ES-AN;Hornachuelos;2022-03-01;50;268;0.81;6809.17;37191.34;0.82
14037;ES-CO;ES-AN;Iznájar;2022-03-01;28;148;0.81;3469.12;17616.62;0.80
