id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
26001;ES-LO;ES-RI;Ábalos;2023-11-01;33;45;0.27;2776.99;4668.01;0.41
26002;ES-LO;ES-RI;Agoncillo;2023-11-01;30;64;0.53;3175.56;12138.54;0.74
26003;ES-LO;ES-RI;Aguilar del Río Alhama;2023-11-01;37;69;0.46;2404.64;5667.07;0.58
26004;ES-LO;ES-RI;Ajamil;2023-11-01;11;11;0.00;1079.10;1079.10;0.00
26005;ES-LO;ES-RI;Albelda de Iregua;2023-11-01;58;126;0.54;9527.55;21447.09;0.56
26006;ES-LO;ES-RI;Alberite;2023-11-01;28;85;0.67;2622.89;10574.32;0.75
26007;ES-LO;ES-RI;Alcanadre;2023-11-01;70;101;0.31;4639.58;8819.48;0.47
26008;ES-LO;ES-RI;Aldeanueva de Ebro;2023-11-01;17;144;0.88;3148.32;25826.91;0.88
26009;ES-LO;ES-RI;Alesanco;2023-11-01;9;47;0.81;834.33;6593.88;0.87
26010;ES-LO;ES-RI;Alesón;2023-11-01;2;14;0.86;157.87;1268.77;0.88
26011;ES-LO;ES-RI;Alfaro;2023-11-01;109;393;0.72;14223.37;46035.78;0.69
26012;ES-LO;ES-RI;Almarza de Cameros;2023-11-01;15;15;0.00;1410.21;1410.21;0.00
26013;ES-LO;ES-RI;Anguciana;2023-11-01;17;49;0.65;2101.11;6463.67;0.67
26014;ES-LO;ES-RI;Anguiano;2023-11-01;22;23;0.04;3754.24;3763.40;0.00
26015;ES-LO;ES-RI;Arenzana de Abajo;2023-11-01;24;24;0.00;2994.52;2994.52;0.00
26016;ES-LO;ES-RI;Arenzana de Arriba;2023-11-01;9;9;0.00;1242.95;1242.95;0.00
26017;ES-LO;ES-RI;Arnedillo;2023-11-01;46;47;0.02;4699.59;5185.36;0.09
26018;ES-LO;ES-RI;Arnedo;2023-11-01;141;328;0.57;14005.44;37586.01;0.63
26019;ES-LO;ES-RI;Arrúbal;2023-11-01;43;80;0.46;9419.46;17781.24;0.47
26020;ES-LO;ES-RI;Ausejo;2023-11-01;70;70;0.00;11172.13;11172.13;0.00
26021;ES-LO;ES-RI;Autol;2023-11-01;99;143;0.31;14399.99;20052.53;0.28
26022;ES-LO;ES-RI;Azofra;2023-11-01;20;38;0.47;2135.29;4405.07;0.52
26023;ES-LO;ES-RI;Badarán;2023-11-01;8;51;0.84;947.84;6534.20;0.85
26024;ES-LO;ES-RI;Bañares;2023-11-01;26;27;0.04;4223.61;4241.69;0.00
26025;ES-LO;ES-RI;Baños de Rioja;2023-11-01;16;16;0.00;1702.81;1702.81;0.00
26026;ES-LO;ES-RI;Baños de Río Tobía;2023-11-01;16;43;0.63;1265.57;7552.22;0.83
26027;ES-LO;ES-RI;Berceo;2023-11-01;20;20;0.00;2895.29;2895.29;0.00
26028;ES-LO;ES-RI;Bergasa;2023-11-01;16;16;0.00;2089.71;2089.71;0.00
26029;ES-LO;ES-RI;Bergasillas Bajera;2023-11-01;3;3;0.00;443.48;443.48;0.00
26030;ES-LO;ES-RI;Bezares;2023-11-01;10;10;0.00;1317.65;1317.65;0.00
26031;ES-LO;ES-RI;Bobadilla;2023-11-01;5;5;0.00;710.06;710.06;0.00
26032;ES-LO;ES-RI;Brieva de Cameros;2023-11-01;3;18;0.83;97.52;1728.13;0.94
26033;ES-LO;ES-RI;Briñas;2023-11-01;20;43;0.53;1483.94;4130.66;0.64
26034;ES-LO;ES-RI;Briones;2023-11-01;53;84;0.37;7793.77;12400.97;0.37
26035;ES-LO;ES-RI;Cabezón de Cameros;2023-11-01;6;6;0.00;496.16;496.16;0.00
26036;ES-LO;ES-RI;Calahorra;2023-11-01;147;307;0.52;19905.24;51157.53;0.61
26037;ES-LO;ES-RI;Camprovín;2023-11-01;6;9;0.33;872.32;1415.04;0.38
26038;ES-LO;ES-RI;Canales de la Sierra;2023-11-01;2;16;0.88;36.15;876.01;0.96
26039;ES-LO;ES-RI;Canillas de Río Tuerto;2023-11-01;13;13;0.00;2032.80;2032.80;0.00
26040;ES-LO;ES-RI;Cañas;2023-11-01;15;15;0.00;1457.09;1457.09;0.00
26041;ES-LO;ES-RI;Cárdenas;2023-11-01;15;15;0.00;1773.64;1773.64;0.00
26042;ES-LO;ES-RI;Casalarreina;2023-11-01;57;79;0.28;8485.28;13435.80;0.37
26043;ES-LO;ES-RI;Castañares de Rioja;2023-11-01;2;23;0.91;106.70;4085.12;0.97
26044;ES-LO;ES-RI;Castroviejo;2023-11-01;10;12;0.17;2119.30;2519.15;0.16
26045;ES-LO;ES-RI;Cellorigo;2023-11-01;2;8;0.75;187.28;1242.54;0.85
26046;ES-LO;ES-RI;Cenicero;2023-11-01;30;76;0.61;3164.80;9262.67;0.66
26047;ES-LO;ES-RI;Cervera del Río Alhama;2023-11-01;127;134;0.05;16699.16;17546.75;0.05
26048;ES-LO;ES-RI;Cidamón;2023-11-01;1;1;0.00;66.33;66.33;0.00
26049;ES-LO;ES-RI;Cihuri;2023-11-01;13;51;0.75;891.37;6692.76;0.87
26050;ES-LO;ES-RI;Cirueña;2023-11-01;33;40;0.18;6789.78;8228.14;0.17
26051;ES-LO;ES-RI;Clavijo;2023-11-01;21;44;0.52;1815.29;3717.59;0.51
26052;ES-LO;ES-RI;Cordovín;2023-11-01;24;24;0.00;3123.86;3123.86;0.00
26053;ES-LO;ES-RI;Corera;2023-11-01;20;20;0.00;2793.92;2793.92;0.00
26054;ES-LO;ES-RI;Cornago;2023-11-01;69;87;0.21;4827.30;6633.99;0.27
26055;ES-LO;ES-RI;Corporales;2023-11-01;1;17;0.94;15.65;1908.86;0.99
26056;ES-LO;ES-RI;Cuzcurrita de Río Tirón;2023-11-01;44;64;0.31;5955.54;9356.96;0.36
26057;ES-LO;ES-RI;Daroca de Rioja;2023-11-01;9;9;0.00;1440.61;1440.61;0.00
26058;ES-LO;ES-RI;Enciso;2023-11-01;7;41;0.83;416.84;3864.25;0.89
26059;ES-LO;ES-RI;Entrena;2023-11-01;41;99;0.59;4079.37;11430.79;0.64
26060;ES-LO;ES-RI;Estollo;2023-11-01;21;21;0.00;2615.60;2615.60;0.00
26061;ES-LO;ES-RI;Ezcaray;2023-11-01;14;171;0.92;1751.58;18313.82;0.90
26062;ES-LO;ES-RI;Foncea;2023-11-01;13;13;0.00;2102.08;2102.08;0.00
26063;ES-LO;ES-RI;Fonzaleche;2023-11-01;24;48;0.50;1749.25;4294.55;0.59
26064;ES-LO;ES-RI;Fuenmayor;2023-11-01;79;91;0.13;10299.76;11832.07;0.13
26065;ES-LO;ES-RI;Galbárruli;2023-11-01;24;24;0.00;1773.72;1773.72;0.00
26066;ES-LO;ES-RI;Galilea;2023-11-01;27;27;0.00;4468.71;4468.71;0.00
26067;ES-LO;ES-RI;Gallinero de Cameros;2023-11-01;0;9;1.00;0.00;832.03;1.00
26068;ES-LO;ES-RI;Gimileo;2023-11-01;15;15;0.00;1321.93;1321.93;0.00
26069;ES-LO;ES-RI;Grañón;2023-11-01;3;25;0.88;99.51;3624.76;0.97
26070;ES-LO;ES-RI;Grávalos;2023-11-01;15;25;0.40;1638.38;3562.25;0.54
26071;ES-LO;ES-RI;Haro;2023-11-01;118;366;0.68;10384.02;45974.98;0.77
26072;ES-LO;ES-RI;Herce;2023-11-01;9;9;0.00;1478.94;1478.94;0.00
26073;ES-LO;ES-RI;Herramélluri;2023-11-01;11;20;0.45;741.77;2405.01;0.69
26074;ES-LO;ES-RI;Hervías;2023-11-01;22;22;0.00;3137.85;3137.85;0.00
26075;ES-LO;ES-RI;Hormilla;2023-11-01;42;46;0.09;4349.92;4819.84;0.10
26076;ES-LO;ES-RI;Hormilleja;2023-11-01;33;33;0.00;4090.61;4090.61;0.00
26077;ES-LO;ES-RI;Hornillos de Cameros;2023-11-01;11;11;0.00;635.10;635.10;0.00
26078;ES-LO;ES-RI;Hornos de Moncalvillo;2023-11-01;11;16;0.31;469.36;1091.34;0.57
26079;ES-LO;ES-RI;Huércanos;2023-11-01;47;47;0.00;6352.70;6352.70;0.00
26080;ES-LO;ES-RI;Igea;2023-11-01;10;10;0.00;1395.61;1395.61;0.00
26081;ES-LO;ES-RI;Jalón de Cameros;2023-11-01;8;8;0.00;918.41;918.41;0.00
26082;ES-LO;ES-RI;Laguna de Cameros;2023-11-01;31;31;0.00;3168.77;3168.77;0.00
26083;ES-LO;ES-RI;Lagunilla del Jubera;2023-11-01;41;41;0.00;5993.69;5993.69;0.00
26084;ES-LO;ES-RI;Lardero;2023-11-01;47;210;0.78;7673.71;33941.40;0.77
26086;ES-LO;ES-RI;Ledesma de la Cogolla;2023-11-01;10;10;0.00;1116.96;1116.96;0.00
26087;ES-LO;ES-RI;Leiva;2023-11-01;25;49;0.49;1654.32;4933.27;0.66
26088;ES-LO;ES-RI;Leza de Río Leza;2023-11-01;15;15;0.00;2314.01;2314.01;0.00
26089;ES-LO;ES-RI;Logroño;2023-11-01;304;1385;0.78;26693.36;166209.00;0.84
26091;ES-LO;ES-RI;Lumbreras de Cameros;2023-11-01;53;72;0.26;3796.97;7479.41;0.49
26092;ES-LO;ES-RI;Manjarrés;2023-11-01;9;9;0.00;1500.68;1500.68;0.00
26093;ES-LO;ES-RI;Mansilla de la Sierra;2023-11-01;0;8;1.00;0.00;1642.82;1.00
26094;ES-LO;ES-RI;Manzanares de Rioja;2023-11-01;18;18;0.00;2319.43;2319.43;0.00
26095;ES-LO;ES-RI;Matute;2023-11-01;15;15;0.00;2380.44;2380.44;0.00
26096;ES-LO;ES-RI;Medrano;2023-11-01;5;21;0.76;766.75;2700.28;0.72
26098;ES-LO;ES-RI;Munilla;2023-11-01;11;11;0.00;1288.35;1288.35;0.00
26099;ES-LO;ES-RI;Murillo de Río Leza;2023-11-01;4;35;0.89;158.48;4700.87;0.97
26100;ES-LO;ES-RI;Muro de Aguas;2023-11-01;38;71;0.46;1789.22;4629.72;0.61
