id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
14001;ES-CO;ES-AN;Adamuz;2021-11-01;17;136;0.88;1018.79;17592.78;0.94
14002;ES-CO;ES-AN;Aguilar de la Frontera;2021-11-01;56;140;0.60;10322.36;29428.68;0.65
14003;ES-CO;ES-AN;Alcaracejos;2021-11-01;10;75;0.87;2025.06;11234.87;0.82
14004;ES-CO;ES-AN;Almedinilla;2021-11-01;14;81;0.83;1157.86;10553.34;0.89
14005;ES-CO;ES-AN;Almodóvar del Río;2021-11-01;22;222;0.90;2728.54;32723.35;0.92
14006;ES-CO;ES-AN;Añora;2021-11-01;10;52;0.81;1300.51;10627.64;0.88
14007;ES-CO;ES-AN;Baena;2021-11-01;90;337;0.73;15025.40;47771.72;0.69
14008;ES-CO;ES-AN;Belalcázar;2021-11-01;21;110;0.81;3629.23;20655.65;0.82
14009;ES-CO;ES-AN;Belmez;2021-11-01;36;78;0.54;7259.87;17219.68;0.58
14010;ES-CO;ES-AN;Benamejí;2021-11-01;11;94;0.88;1263.31;16648.80;0.92
14011;ES-CO;ES-AN;Los Blázquez;2021-11-01;2;34;0.94;91.40;4574.52;0.98
14012;ES-CO;ES-AN;Bujalance;2021-11-01;46;226;0.80;6592.86;27571.02;0.76
14013;ES-CO;ES-AN;Cabra;2021-11-01;118;368;0.68;10963.56;54776.55;0.80
14014;ES-CO;ES-AN;Cañete de las Torres;2021-11-01;16;101;0.84;1916.24;13427.77;0.86
14015;ES-CO;ES-AN;Carcabuey;2021-11-01;19;80;0.76;1781.15;10506.64;0.83
14016;ES-CO;ES-AN;Cardeña;2021-11-01;23;64;0.64;3627.86;9559.39;0.62
14017;ES-CO;ES-AN;La Carlota;2021-11-01;145;441;0.67;36054.69;89945.96;0.60
14018;ES-CO;ES-AN;El Carpio;2021-11-01;34;176;0.81;4210.01;24226.22;0.83
14019;ES-CO;ES-AN;Castro del Río;2021-11-01;17;180;0.91;2169.65;24485.74;0.91
14020;ES-CO;ES-AN;Conquista;2021-11-01;7;22;0.68;1157.37;3406.06;0.66
14021;ES-CO;ES-AN;Córdoba;2021-11-01;283;4028;0.93;32023.44;702324.68;0.95
14022;ES-CO;ES-AN;Doña Mencía;2021-11-01;0;128;1.00;0.00;13080.73;1.00
14023;ES-CO;ES-AN;Dos Torres;2021-11-01;28;109;0.74;4770.34;18432.87;0.74
14024;ES-CO;ES-AN;Encinas Reales;2021-11-01;8;81;0.90;559.27;11754.82;0.95
14025;ES-CO;ES-AN;Espejo;2021-11-01;26;129;0.80;1635.53;16739.32;0.90
14026;ES-CO;ES-AN;Espiel;2021-11-01;26;104;0.75;5981.66;14828.78;0.60
