id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
-10977404;ES-SA;ES-CL;Coto Mancomunado de Pedrosillo el Ralo y Villaverde de Guareña;2022-09-01;0;0;1;0.00;0.00;1
37001;ES-SA;ES-CL;Abusejo;2022-09-01;0;58;1.00;0.00;6367.00;1.00
37002;ES-SA;ES-CL;Agallas;2022-09-01;0;74;1.00;0.00;4867.26;1.00
37003;ES-SA;ES-CL;Ahigal de los Aceiteros;2022-09-01;0;35;1.00;0.00;3512.21;1.00
37004;ES-SA;ES-CL;Ahigal de Villarino;2022-09-01;0;20;1.00;0.00;1973.74;1.00
37005;ES-SA;ES-CL;La Alameda de Gardón;2022-09-01;0;43;1.00;0.00;3408.87;1.00
37006;ES-SA;ES-CL;La Alamedilla;2022-09-01;0;31;1.00;0.00;1869.73;1.00
37007;ES-SA;ES-CL;Alaraz;2022-09-01;0;75;1.00;0.00;9395.16;1.00
37008;ES-SA;ES-CL;Alba de Tormes;2022-09-01;5;271;0.98;748.45;27116.91;0.97
37009;ES-SA;ES-CL;Alba de Yeltes;2022-09-01;0;47;1.00;0.00;3291.25;1.00
37010;ES-SA;ES-CL;La Alberca;2022-09-01;0;122;1.00;0.00;12078.52;1.00
37011;ES-SA;ES-CL;La Alberguería de Argañán;2022-09-01;0;60;1.00;0.00;5862.20;1.00
37012;ES-SA;ES-CL;Alconada;2022-09-01;0;48;1.00;0.00;3955.14;1.00
37013;ES-SA;ES-CL;Aldeacipreste;2022-09-01;0;57;1.00;0.00;3687.40;1.00
37014;ES-SA;ES-CL;Aldeadávila de la Ribera;2022-09-01;0;157;1.00;0.00;16840.36;1.00
37015;ES-SA;ES-CL;Aldea del Obispo;2022-09-01;0;88;1.00;0.00;7490.02;1.00
37016;ES-SA;ES-CL;Aldealengua;2022-09-01;0;50;1.00;0.00;5324.10;1.00
37017;ES-SA;ES-CL;Aldeanueva de Figueroa;2022-09-01;0;74;1.00;0.00;6037.84;1.00
37018;ES-SA;ES-CL;Aldeanueva de la Sierra;2022-09-01;0;26;1.00;0.00;2372.86;1.00
37019;ES-SA;ES-CL;Aldearrodrigo;2022-09-01;0;13;1.00;0.00;2220.64;1.00
37020;ES-SA;ES-CL;Aldearrubia;2022-09-01;0;76;1.00;0.00;7412.02;1.00
37021;ES-SA;ES-CL;Aldeaseca de Alba;2022-09-01;0;44;1.00;0.00;3156.43;1.00
37022;ES-SA;ES-CL;Aldeaseca de la Frontera;2022-09-01;0;59;1.00;0.00;4594.76;1.00
37023;ES-SA;ES-CL;Aldeatejada;2022-09-01;0;128;1.00;0.00;19343.57;1.00
37024;ES-SA;ES-CL;Aldeavieja de Tormes;2022-09-01;0;30;1.00;0.00;3017.64;1.00
37025;ES-SA;ES-CL;Aldehuela de la Bóveda;2022-09-01;0;49;1.00;0.00;3355.24;1.00
37026;ES-SA;ES-CL;Aldehuela de Yeltes;2022-09-01;0;26;1.00;0.00;3375.94;1.00
