id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
28052,Chinchón,2020-01-01,47,193,0.76,11763.23,39479.80,0.70
28053,Daganzo de Arriba,2020-01-01,30,200,0.85,2474.97,37366.49,0.93
28054,El Escorial,2020-01-01,74,416,0.82,8367.71,89752.22,0.91
28055,Estremera,2020-01-01,22,79,0.72,10284.09,17131.56,0.40
28056,Fresnedillas de la Oliva,2020-01-01,16,103,0.84,658.80,11349.34,0.94
28057,Fresno de Torote,2020-01-01,14,97,0.86,1196.27,26312.37,0.95
28058,Fuenlabrada,2020-01-01,62,724,0.91,7820.89,113811.03,0.93
28059,Fuente el Saz de Jarama,2020-01-01,24,139,0.83,1597.91,25906.14,0.94
28060,Fuentidueña de Tajo,2020-01-01,56,105,0.47,10668.51,20410.38,0.48
28061,Galapagar,2020-01-01,15,1066,0.99,579.06,165781.54,1.00
28062,Garganta de los Montes,2020-01-01,30,89,0.66,2574.44,9698.78,0.73
28063,Gargantilla del Lozoya y Pinilla de Buitrago,2020-01-01,26,78,0.67,1304.80,9027.61,0.86
28064,Gascones,2020-01-01,10,27,0.63,702.72,2668.92,0.74
28065,Getafe,2020-01-01,413,1888,0.78,38637.48,288599.48,0.87
28066,Griñón,2020-01-01,154,332,0.54,23320.17,53521.71,0.56
28067,Guadalix de la Sierra,2020-01-01,26,197,0.87,1598.32,36158.44,0.96
28068,Guadarrama,2020-01-01,102,558,0.82,6802.71,87310.44,0.92
28069,La Hiruela,2020-01-01,6,16,0.63,269.19,1529.88,0.82
28070,Horcajo de la Sierra-Aoslos,2020-01-01,7,27,0.74,175.58,1802.76,0.90
28071,Horcajuelo de la Sierra,2020-01-01,10,19,0.47,671.15,1941.28,0.65
28072,Hoyo de Manzanares,2020-01-01,63,288,0.78,6789.26,53664.39,0.87
28073,Humanes de Madrid,2020-01-01,29,212,0.86,1807.81,29440.49,0.94
28074,Leganés,2020-01-01,260,1576,0.84,16947.29,219128.74,0.92
28075,Loeches,2020-01-01,67,306,0.78,6437.00,42553.01,0.85
28076,Lozoya,2020-01-01,10,48,0.79,500.32,6456.75,0.92
28078,Madarcos,2020-01-01,7,20,0.65,291.11,1447.93,0.80
28079,Madrid,2020-01-01,2410,19692,0.88,175731.32,2860003.11,0.94
28080,Majadahonda,2020-01-01,28,1017,0.97,3519.65,154916.95,0.98
28082,Manzanares el Real,2020-01-01,114,369,0.69,11185.89,59951.17,0.81
28083,Meco,2020-01-01,60,385,0.84,4671.94,64845.39,0.93
28084,Mejorada del Campo,2020-01-01,39,317,0.88,5434.17,64644.33,0.92
28085,Miraflores de la Sierra,2020-01-01,38,402,0.91,4614.68,54322.89,0.92
28086,El Molar,2020-01-01,32,167,0.81,3916.89,28602.01,0.86
28087,Los Molinos,2020-01-01,61,272,0.78,6904.10,46968.50,0.85
28088,Montejo de la Sierra,2020-01-01,3,17,0.82,166.67,1873.68,0.91
28089,Moraleja de Enmedio,2020-01-01,7,115,0.94,368.86,19369.42,0.98
28090,Moralzarzal,2020-01-01,62,454,0.86,4500.89,73203.68,0.94
28091,Morata de Tajuña,2020-01-01,26,222,0.88,2813.87,27593.17,0.90
28092,Móstoles,2020-01-01,216,1177,0.82,19125.03,195765.51,0.90
28093,Navacerrada,2020-01-01,28,173,0.84,2763.75,23735.55,0.88
28094,Navalafuente,2020-01-01,20,91,0.78,1799.13,16654.87,0.89
28095,Navalagamella,2020-01-01,16,129,0.88,1445.02,12726.69,0.89
28096,Navalcarnero,2020-01-01,125,517,0.76,14495.95,97188.07,0.85
28097,Navarredonda y San Mamés,2020-01-01,10,45,0.78,717.52,3267.21,0.78
28099,Navas del Rey,2020-01-01,53,193,0.73,8603.09,25823.95,0.67
28100,Nuevo Baztán,2020-01-01,6,222,0.97,454.35,78122.84,0.99
28101,Olmeda de las Fuentes,2020-01-01,3,34,0.91,248.08,4871.46,0.95
28102,Orusco de Tajuña,2020-01-01,16,73,0.78,2568.49,9726.98,0.74
28104,Paracuellos de Jarama,2020-01-01,53,458,0.88,6120.29,107649.50,0.94
28106,Parla,2020-01-01,145,800,0.82,11156.83,134457.27,0.92
28107,Patones,2020-01-01,6,46,0.87,487.98,5286.04,0.91
28108,Pedrezuela,2020-01-01,42,201,0.79,2938.36,34373.85,0.91
28109,Pelayos de la Presa,2020-01-01,37,261,0.86,2252.08,34050.11,0.93
28110,Perales de Tajuña,2020-01-01,19,83,0.77,1634.04,9885.74,0.83
28111,Pezuela de las Torres,2020-01-01,11,57,0.81,2927.33,9280.88,0.68
28112,Pinilla del Valle,2020-01-01,10,45,0.78,439.34,4476.20,0.90
28113,Pinto,2020-01-01,147,477,0.69,18754.28,73104.03,0.74
28114,Piñuécar-Gandullas,2020-01-01,13,41,0.68,2861.92,7632.48,0.63
28115,Pozuelo de Alarcón,2020-01-01,143,1439,0.90,10637.11,262464.96,0.96
28116,Pozuelo del Rey,2020-01-01,7,59,0.88,388.01,7689.24,0.95
28117,Prádena del Rincón,2020-01-01,1,10,0.90,73.70,1117.84,0.93
28118,Puebla de la Sierra,2020-01-01,11,27,0.59,766.06,2719.53,0.72
28119,Quijorna,2020-01-01,37,146,0.75,3049.12,23788.25,0.87
28120,Rascafría,2020-01-01,35,165,0.79,2292.76,18968.82,0.88
28121,Redueña,2020-01-01,3,27,0.89,159.09,3129.92,0.95
28122,Ribatejada,2020-01-01,14,64,0.78,1759.42,12786.61,0.86
28123,Rivas-Vaciamadrid,2020-01-01,126,847,0.85,11219.05,165462.06,0.93
28124,Robledillo de la Jara,2020-01-01,6,41,0.85,290.21,3348.82,0.91
28125,Robledo de Chavela,2020-01-01,80,286,0.72,11256.46,65986.29,0.83
28126,Robregordo,2020-01-01,6,23,0.74,532.17,3754.68,0.86
28127,Las Rozas de Madrid,2020-01-01,165,1397,0.88,13512.57,261601.52,0.95
28128,Rozas de Puerto Real,2020-01-01,23,52,0.56,3694.03,7859.54,0.53
28129,San Agustín del Guadalix,2020-01-01,38,213,0.82,4545.23,40787.13,0.89
28130,San Fernando de Henares,2020-01-01,58,495,0.88,14648.73,68703.07,0.79
28131,San Lorenzo de El Escorial,2020-01-01,50,363,0.86,6582.93,62147.92,0.89
28132,San Martín de la Vega,2020-01-01,100,459,0.78,10709.05,84595.43,0.87
28133,San Martín de Valdeiglesias,2020-01-01,28,388,0.93,2672.68,65626.56,0.96
28134,San Sebastián de los Reyes,2020-01-01,245,945,0.74,22606.39,162698.54,0.86
28135,Santa María de la Alameda,2020-01-01,76,225,0.66,6043.29,30014.43,0.80
28136,Santorcaz,2020-01-01,8,101,0.92,455.75,12176.63,0.96
28137,Los Santos de la Humosa,2020-01-01,9,105,0.91,387.27,16421.59,0.98
28138,La Serna del Monte,2020-01-01,9,21,0.57,1507.28,2643.24,0.43
28140,Serranillos del Valle,2020-01-01,5,108,0.95,379.14,24971.15,0.98
28141,Sevilla la Nueva,2020-01-01,12,202,0.94,458.39,38319.60,0.99
28143,Somosierra,2020-01-01,4,18,0.78,141.33,2197.40,0.94
28144,Soto del Real,2020-01-01,75,337,0.78,7396.05,66472.57,0.89
28145,Talamanca de Jarama,2020-01-01,23,127,0.82,2560.30,22275.02,0.89
28146,Tielmes,2020-01-01,54,54,0.00,9059.68,9059.68,0.00
28147,Titulcia,2020-01-01,43,55,0.22,5585.14,8060.43,0.31
28148,Torrejón de Ardoz,2020-01-01,173,1008,0.83,12028.16,133322.01,0.91
28149,Torrejón de la Calzada,2020-01-01,56,169,0.67,6982.12,33034.56,0.79
28150,Torrejón de Velasco,2020-01-01,7,110,0.94,516.21,16700.15,0.97
28151,Torrelaguna,2020-01-01,17,193,0.91,990.16,27235.69,0.96
28152,Torrelodones,2020-01-01,14,674,0.98,654.26,117975.82,0.99
28153,Torremocha de Jarama,2020-01-01,18,73,0.75,840.45,9747.84,0.91
28154,Torres de la Alameda,2020-01-01,19,197,0.90,2642.89,39216.20,0.93
28155,Valdaracete,2020-01-01,40,43,0.07,7990.47,9504.76,0.16
28156,Valdeavero,2020-01-01,7,80,0.91,414.12,17051.32,0.98
28157,Valdelaguna,2020-01-01,47,57,0.18,9378.53,11548.22,0.19
28158,Valdemanco,2020-01-01,16,64,0.75,1025.86,9137.99,0.89
28159,Valdemaqueda,2020-01-01,73,97,0.25,12870.72,16878.37,0.24
28160,Valdemorillo,2020-01-01,118,593,0.80,16323.48,120076.92,0.86
28161,Valdemoro,2020-01-01,257,916,0.72,35880.39,157339.72,0.77
28162,Valdeolmos-Alalpardo,2020-01-01,16,88,0.82,1744.99,17837.92,0.90
28163,Valdepiélagos,2020-01-01,5,29,0.83,2351.42,5685.20,0.59
28164,Valdetorres de Jarama,2020-01-01,40,152,0.74,8247.42,45610.18,0.82
28165,Valdilecha,2020-01-01,5,79,0.94,292.37,10594.71,0.97
28166,Valverde de Alcalá,2020-01-01,0,35,1.00,0.00,4421.48,1.00
28167,Velilla de San Antonio,2020-01-01,42,234,0.82,1405.16,30672.37,0.95
28168,El Vellón,2020-01-01,10,74,0.86,719.89,9828.75,0.93
28169,Venturada,2020-01-01,33,158,0.79,1862.31,30612.60,0.94
28170,Villaconejos,2020-01-01,16,95,0.83,2294.47,17357.28,0.87
28171,Villa del Prado,2020-01-01,101,325,0.69,15227.06,70866.75,0.79
28172,Villalbilla,2020-01-01,44,524,0.92,2316.45,108146.17,0.98
28173,Villamanrique de Tajo,2020-01-01,10,69,0.86,964.50,11025.95,0.91
28174,Villamanta,2020-01-01,84,85,0.01,15777.51,15828.12,0.00
28175,Villamantilla,2020-01-01,21,91,0.77,1323.21,13234.59,0.90
28176,Villanueva de la Cañada,2020-01-01,21,422,0.95,2234.14,93837.91,0.98
28177,Villanueva del Pardillo,2020-01-01,52,312,0.83,4428.51,51318.14,0.91
28178,Villanueva de Perales,2020-01-01,5,49,0.90,793.00,7899.63,0.90
28179,Villar del Olmo,2020-01-01,2,65,0.97,191.20,15977.68,0.99
28180,Villarejo de Salvanés,2020-01-01,14,214,0.93,6561.97,35381.03,0.81
28181,Villaviciosa de Odón,2020-01-01,76,770,0.90,8530.71,137632.53,0.94
28182,Villavieja del Lozoya,2020-01-01,18,49,0.63,2624.36,6065.67,0.57
28183,Zarzalejo,2020-01-01,39,175,0.78,2220.34,16031.10,0.86
28901,Lozoyuela-Navas-Sieteiglesias,2020-01-01,47,144,0.67,3190.61,15867.73,0.80
28902,Puentes Viejas,2020-01-01,57,134,0.57,5856.32,14855.92,0.61
28903,Tres Cantos,2020-01-01,65,804,0.92,6126.65,144533.07,0.96
