id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
38049,Valle Gran Rey,2020-01-01,23,122,0.81,2663.06,18432.84,0.86
35030,Tuineje,2020-01-01,112,369,0.70,22479.35,73746.32,0.70
38017,Granadilla de Abona,2020-01-01,353,1058,0.67,44181.98,158450.34,0.72
35001,Agaete,2020-01-01,34,194,0.82,2933.71,22276.59,0.87
38030,Puntallana,2020-01-01,56,83,0.33,7986.06,12962.54,0.38
38014,Fuencaliente de la Palma,2020-01-01,86,143,0.40,8472.41,17654.37,0.52
38046,Tegueste,2020-01-01,63,278,0.77,4803.85,43188.33,0.89
38051,La Victoria de Acentejo,2020-01-01,18,101,0.82,1656.34,25075.66,0.93
38053,Villa de Mazo,2020-01-01,126,157,0.20,25295.91,32311.20,0.22
38031,Los Realejos,2020-01-01,201,673,0.70,28483.06,99365.36,0.71
38001,Adeje,2020-01-01,475,1145,0.59,44880.91,154408.83,0.71
35019,San Bartolomé de Tirajana,2020-01-01,142,1217,0.88,14656.90,212463.06,0.93
35013,Moya,2020-01-01,4,180,0.98,321.44,30915.14,0.99
38045,Tazacorte,2020-01-01,43,115,0.63,3185.88,11778.97,0.73
35022,Santa Lucía de Tirajana,2020-01-01,98,858,0.89,6473.02,131654.77,0.95
38036,San Sebastián de la Gomera,2020-01-01,133,249,0.47,19858.70,35150.57,0.44
38035,San Miguel de Abona,2020-01-01,237,487,0.51,36886.60,91962.63,0.60
35004,Arrecife,2020-01-01,94,969,0.90,6884.84,124513.06,0.94
35018,San Bartolomé,2020-01-01,67,474,0.86,4111.68,65255.06,0.94
38028,Puerto de la Cruz,2020-01-01,111,664,0.83,7683.56,73072.74,0.89
38034,San Juan de la Rambla,2020-01-01,47,146,0.68,7227.56,21917.66,0.67
35008,Firgas,2020-01-01,3,182,0.98,289.09,32977.00,0.99
38003,Alajeró,2020-01-01,103,127,0.19,12582.49,16907.50,0.26
38050,Vallehermoso,2020-01-01,62,75,0.17,14500.89,18938.32,0.23
35026,Telde,2020-01-01,53,1914,0.97,3273.93,275282.76,0.99
35027,Teror,2020-01-01,7,270,0.97,389.45,36790.45,0.99
38009,Breña Baja,2020-01-01,55,156,0.65,8073.49,30721.89,0.74
35024,Teguise,2020-01-01,118,1076,0.89,7599.90,168803.06,0.95
35028,Tías,2020-01-01,110,675,0.84,9183.30,119036.58,0.92
38011,Candelaria,2020-01-01,156,522,0.70,18402.01,72386.71,0.75
38008,Breña Alta,2020-01-01,129,265,0.51,18220.21,44988.22,0.60
38023,San Cristóbal de La Laguna,2020-01-01,633,2950,0.79,58457.92,402705.84,0.85
35020,La Aldea de San Nicolás,2020-01-01,5,176,0.97,312.89,40344.08,0.99
38006,Arona,2020-01-01,510,1692,0.70,55298.59,223341.60,0.75
38004,Arafo,2020-01-01,55,210,0.74,5496.61,28352.36,0.81
38022,Icod de los Vinos,2020-01-01,408,704,0.42,56239.29,104941.85,0.46
35021,Santa Brígida,2020-01-01,13,369,0.96,1030.86,69431.81,0.99
35025,Tejeda,2020-01-01,3,43,0.93,524.77,12099.19,0.96
35015,Pájara,2020-01-01,84,479,0.82,8042.56,65496.17,0.88
38025,La Matanza de Acentejo,2020-01-01,65,144,0.55,7000.94,27543.94,0.75
35031,Valsequillo de Gran Canaria,2020-01-01,5,231,0.98,645.12,51132.44,0.99
38027,El Paso,2020-01-01,86,206,0.58,13168.51,48045.23,0.73
38041,El Sauzal,2020-01-01,54,199,0.73,7056.41,38860.80,0.82
38002,Agulo,2020-01-01,12,30,0.60,6157.29,8095.48,0.24
38048,Valverde,2020-01-01,83,287,0.71,10269.77,42984.33,0.76
35003,Antigua,2020-01-01,44,302,0.85,6309.99,67862.50,0.91
38033,San Andrés y Sauces,2020-01-01,29,82,0.65,7042.24,18144.32,0.61
38016,Garafía,2020-01-01,36,58,0.38,12677.23,14584.15,0.13
38021,Hermigua,2020-01-01,23,27,0.15,6423.53,6995.32,0.08
35012,Mogán,2020-01-01,56,526,0.89,5152.51,91502.91,0.94
38024,Los Llanos de Aridane,2020-01-01,145,426,0.66,17860.61,67850.59,0.74
35016,Las Palmas de Gran Canaria,2020-01-01,241,3652,0.93,22446.39,560424.51,0.96
38043,Tacoronte,2020-01-01,152,436,0.65,17435.47,91752.56,0.81
38032,El Rosario,2020-01-01,52,329,0.84,5534.20,58821.64,0.91
38052,Vilaflor,2020-01-01,34,73,0.53,3307.33,8875.91,0.63
38039,Santa Úrsula,2020-01-01,61,460,0.87,3950.75,57679.94,0.93
38007,Barlovento,2020-01-01,35,54,0.35,8724.94,12737.50,0.32
38010,Buenavista del Norte,2020-01-01,98,220,0.55,8164.08,25212.66,0.68
35005,Artenara,2020-01-01,3,27,0.89,347.72,6657.07,0.95
35033,Vega de San Mateo,2020-01-01,7,126,0.94,1332.95,27479.05,0.95
35014,La Oliva,2020-01-01,230,958,0.76,40339.70,208022.82,0.81
