id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
18173,Salobreña,2020-01-01,4,530,0.99,110.46,61368.18,1.00
18174,Santa Cruz del Comercio,2020-01-01,1,63,0.98,36.63,9853.40,1.00
18175,Santa Fe,2020-01-01,10,449,0.98,744.51,45810.40,0.98
18176,Soportújar,2020-01-01,0,41,1.00,0.00,1686.51,1.00
18177,Sorvilán,2020-01-01,0,129,1.00,0.00,8375.54,1.00
18178,Torre-Cardela,2020-01-01,3,75,0.96,56.76,8743.41,0.99
18179,Torvizcón,2020-01-01,1,113,0.99,35.10,5206.28,0.99
18180,Trevélez,2020-01-01,0,91,1.00,0.00,5267.52,1.00
18181,Turón,2020-01-01,2,82,0.98,135.37,5249.99,0.97
18182,Ugíjar,2020-01-01,0,309,1.00,0.00,21857.61,1.00
18183,Válor,2020-01-01,1,179,0.99,8.65,11729.39,1.00
18184,Vélez de Benaudalla,2020-01-01,9,222,0.96,281.93,20882.58,0.99
18185,Ventas de Huelma,2020-01-01,0,87,1.00,0.00,9884.44,1.00
18187,Villanueva de las Torres,2020-01-01,0,81,1.00,0.00,8880.96,1.00
18188,Villanueva Mesía,2020-01-01,0,112,1.00,0.00,12408.61,1.00
18189,Víznar,2020-01-01,2,76,0.97,81.44,7069.48,0.99
18192,Zafarraya,2020-01-01,0,118,1.00,0.00,12359.71,1.00
18193,La Zubia,2020-01-01,13,697,0.98,506.60,96301.71,0.99
18194,Zújar,2020-01-01,1,221,1.00,63.28,25799.00,1.00
18901,La Taha,2020-01-01,1,149,0.99,18.86,9296.71,1.00
18902,El Valle,2020-01-01,1,170,0.99,8.58,11438.20,1.00
18903,Nevada,2020-01-01,0,225,1.00,0.00,14966.86,1.00
18904,Alpujarra de la Sierra,2020-01-01,2,186,0.99,55.94,12587.00,1.00
18905,Las Gabias,2020-01-01,12,618,0.98,732.38,89027.55,0.99
18906,Los Guájares,2020-01-01,1,160,0.99,13.94,9781.48,1.00
18907,Valle del Zalabí,2020-01-01,1,297,1.00,27.08,25398.24,1.00
18908,Villamena,2020-01-01,0,88,1.00,0.00,8818.86,1.00
18909,Morelábor,2020-01-01,4,92,0.96,102.60,9306.79,0.99
18910,El Pinar,2020-01-01,0,112,1.00,0.00,9169.30,1.00
18911,Vegas del Genil,2020-01-01,0,366,1.00,0.00,47739.77,1.00
18912,Cuevas del Campo,2020-01-01,0,196,1.00,0.00,31540.31,1.00
18913,Zagra,2020-01-01,0,48,1.00,0.00,4160.78,1.00
18914,Valderrubio,2020-01-01,1,71,0.99,35.72,14097.19,1.00
18915,Domingo Pérez de Granada,2020-01-01,3,59,0.95,123.85,6258.59,0.98
18916,Torrenueva Costa,2020-01-01,1,141,0.99,120.04,13319.32,0.99
21001,Alájar,2020-01-01,30,66,0.55,2505.28,6678.60,0.62
21002,Aljaraque,2020-01-01,289,870,0.67,21337.63,144691.56,0.85
21003,El Almendro,2020-01-01,36,36,0.00,7704.90,7704.90,0.00
21004,Almonaster la Real,2020-01-01,78,109,0.28,9749.35,12247.48,0.20
21005,Almonte,2020-01-01,376,849,0.56,54733.86,164568.75,0.67
21006,Alosno,2020-01-01,106,106,0.00,22460.76,22460.76,0.00
21007,Aracena,2020-01-01,173,450,0.62,17274.70,46939.57,0.63
21008,Aroche,2020-01-01,63,63,0.00,11768.99,11768.99,0.00
21009,Arroyomolinos de León,2020-01-01,24,46,0.48,1930.46,5559.81,0.65
21010,Ayamonte,2020-01-01,318,687,0.54,50073.31,124198.98,0.60
21011,Beas,2020-01-01,60,60,0.00,15215.37,15215.37,0.00
21012,Berrocal,2020-01-01,24,24,0.00,2641.43,2641.43,0.00
21013,Bollullos Par del Condado,2020-01-01,52,310,0.83,4178.34,48385.51,0.91
21014,Bonares,2020-01-01,71,102,0.30,10413.13,15391.44,0.32
21015,Cabezas Rubias,2020-01-01,11,58,0.81,551.77,7051.48,0.92
21016,Cala,2020-01-01,15,59,0.75,1172.86,9199.75,0.87
21017,Calañas,2020-01-01,99,100,0.01,19610.69,19664.51,0.00
21018,El Campillo,2020-01-01,33,95,0.65,2256.00,15581.04,0.86
21019,Campofrío,2020-01-01,31,43,0.28,4061.95,5902.33,0.31
21020,Cañaveral de León,2020-01-01,12,29,0.59,1037.51,2929.99,0.65
21021,Cartaya,2020-01-01,159,565,0.72,32467.41,120866.59,0.73
21022,Castaño del Robledo,2020-01-01,24,36,0.33,1152.75,2232.90,0.48
21023,El Cerro de Andévalo,2020-01-01,42,42,0.00,11107.44,11107.44,0.00
21024,Corteconcepción,2020-01-01,19,43,0.56,1527.59,3869.29,0.61
21025,Cortegana,2020-01-01,130,144,0.10,20714.71,22579.26,0.08
21026,Cortelazor,2020-01-01,9,37,0.76,499.79,2843.24,0.82
21027,Cumbres de Enmedio,2020-01-01,4,4,0.00,805.61,805.61,0.00
21028,Cumbres de San Bartolomé,2020-01-01,17,20,0.15,2870.44,3703.23,0.22
21029,Cumbres Mayores,2020-01-01,48,140,0.66,3098.66,12911.46,0.76
21030,Chucena,2020-01-01,23,77,0.70,2415.52,11130.49,0.78
21031,Encinasola,2020-01-01,9,90,0.90,604.02,11525.94,0.95
21032,Escacena del Campo,2020-01-01,21,85,0.75,1597.17,12860.28,0.88
21033,Fuenteheridos,2020-01-01,41,41,0.00,4557.17,4557.17,0.00
21034,Galaroza,2020-01-01,38,65,0.42,3854.46,10096.30,0.62
21035,Gibraleón,2020-01-01,139,173,0.20,40475.94,48935.76,0.17
21036,La Granada de Río-Tinto,2020-01-01,6,22,0.73,3182.75,5084.08,0.37
21037,El Granado,2020-01-01,17,17,0.00,2583.62,2583.62,0.00
21038,Higuera de la Sierra,2020-01-01,16,61,0.74,1628.83,7503.16,0.78
21039,Hinojales,2020-01-01,17,17,0.00,3233.38,3233.38,0.00
21040,Hinojos,2020-01-01,42,167,0.75,8085.36,27287.09,0.70
21041,Huelva,2020-01-01,514,1580,0.67,46876.36,216730.35,0.78
21042,Isla Cristina,2020-01-01,162,430,0.62,23405.69,81225.32,0.71
21043,Jabugo,2020-01-01,85,88,0.03,11457.16,11815.40,0.03
21044,Lepe,2020-01-01,246,826,0.70,30555.02,125305.33,0.76
21045,Linares de la Sierra,2020-01-01,38,50,0.24,2394.18,3578.42,0.33
21046,Lucena del Puerto,2020-01-01,18,74,0.76,3201.79,9925.34,0.68
21047,Manzanilla,2020-01-01,12,86,0.86,1720.00,12667.60,0.86
21048,Los Marines,2020-01-01,26,26,0.00,2516.88,2516.88,0.00
21049,Minas de Riotinto,2020-01-01,82,149,0.45,10623.07,20747.62,0.49
21050,Moguer,2020-01-01,123,537,0.77,30809.11,94537.00,0.67
21051,La Nava,2020-01-01,14,14,0.00,2396.41,2396.41,0.00
21052,Nerva,2020-01-01,132,252,0.48,15439.32,37518.15,0.59
21053,Niebla,2020-01-01,25,139,0.82,4113.79,18684.98,0.78
21054,La Palma del Condado,2020-01-01,49,295,0.83,3641.48,39712.65,0.91
21055,Palos de la Frontera,2020-01-01,212,283,0.25,37103.03,48888.62,0.24
21056,Paterna del Campo,2020-01-01,20,104,0.81,3257.49,17596.23,0.81
21057,Paymogo,2020-01-01,24,24,0.00,5262.32,5262.32,0.00
21058,Puebla de Guzmán,2020-01-01,57,158,0.64,4509.61,17762.44,0.75
21059,Puerto Moral,2020-01-01,8,19,0.58,356.97,2227.14,0.84
21060,Punta Umbría,2020-01-01,172,543,0.68,22176.49,83477.86,0.73
21061,Rociana del Condado,2020-01-01,51,145,0.65,8453.36,23998.53,0.65
21062,Rosal de la Frontera,2020-01-01,3,44,0.93,381.49,8507.02,0.96
21063,San Bartolomé de la Torre,2020-01-01,50,51,0.02,13886.07,13918.64,0.00
21064,San Juan del Puerto,2020-01-01,62,204,0.70,9659.45,29733.27,0.68
21065,Sanlúcar de Guadiana,2020-01-01,17,50,0.66,1953.37,4632.92,0.58
21066,San Silvestre de Guzmán,2020-01-01,17,38,0.55,1536.78,4923.23,0.69
21067,Santa Ana la Real,2020-01-01,36,37,0.03,5655.82,5904.49,0.04
21068,Santa Bárbara de Casa,2020-01-01,7,60,0.88,545.45,7769.90,0.93
21069,Santa Olalla del Cala,2020-01-01,11,88,0.88,1623.73,12593.49,0.87
21070,Trigueros,2020-01-01,53,139,0.62,9176.81,26794.27,0.66
21071,Valdelarco,2020-01-01,6,38,0.84,856.50,3168.06,0.73
21072,Valverde del Camino,2020-01-01,65,383,0.83,5802.26,50430.90,0.88
21073,Villablanca,2020-01-01,21,43,0.51,2761.09,7922.73,0.65
21074,Villalba del Alcor,2020-01-01,19,92,0.79,2991.53,15447.05,0.81
21075,Villanueva de las Cruces,2020-01-01,17,17,0.00,2252.76,2252.76,0.00
21076,Villanueva de los Castillejos,2020-01-01,65,65,0.00,13958.04,13958.04,0.00
21077,Villarrasa,2020-01-01,30,47,0.36,6705.37,10417.09,0.36
21078,Zalamea la Real,2020-01-01,57,161,0.65,5875.04,19144.18,0.69
21079,Zufre,2020-01-01,25,26,0.04,5268.16,5316.22,0.01
23001,Albanchez de Mágina,2020-01-01,20,82,0.76,3081.82,8990.24,0.66
23002,Alcalá la Real,2020-01-01,140,450,0.69,32761.42,85473.93,0.62
23003,Alcaudete,2020-01-01,67,229,0.71,8606.26,42349.46,0.80
23004,Aldeaquemada,2020-01-01,3,54,0.94,205.24,6678.12,0.97
23005,Andújar,2020-01-01,206,811,0.75,18118.74,99318.24,0.82
23006,Arjona,2020-01-01,5,155,0.97,641.18,20277.08,0.97
23007,Arjonilla,2020-01-01,19,153,0.88,1607.61,17408.46,0.91
23008,Arquillos,2020-01-01,10,57,0.82,1908.22,9848.49,0.81
23009,Baeza,2020-01-01,124,646,0.81,16710.44,87710.01,0.81
23010,Bailén,2020-01-01,118,318,0.63,16255.45,54763.48,0.70
23011,Baños de la Encina,2020-01-01,49,186,0.74,5481.39,21047.89,0.74
23012,Beas de Segura,2020-01-01,32,179,0.82,3684.26,20831.95,0.82
23014,Begíjar,2020-01-01,12,131,0.91,845.31,19868.36,0.96
23015,Bélmez de la Moraleda,2020-01-01,7,72,0.90,522.47,6654.72,0.92
23016,Benatae,2020-01-01,5,55,0.91,460.07,4840.97,0.90
23017,Cabra del Santo Cristo,2020-01-01,14,71,0.80,1978.99,9640.82,0.79
23018,Cambil,2020-01-01,44,121,0.64,2630.92,12225.55,0.78
23019,Campillo de Arenas,2020-01-01,8,80,0.90,294.36,8662.66,0.97
23020,Canena,2020-01-01,17,114,0.85,688.45,11864.02,0.94
23021,Carboneros,2020-01-01,13,42,0.69,3503.42,7626.37,0.54
23024,La Carolina,2020-01-01,113,432,0.74,13941.60,76298.57,0.82
23025,Castellar,2020-01-01,9,108,0.92,759.98,17874.92,0.96
23026,Castillo de Locubín,2020-01-01,24,149,0.84,2898.45,19519.90,0.85
23027,Cazalilla,2020-01-01,8,45,0.82,804.88,5368.34,0.85
23028,Cazorla,2020-01-01,23,283,0.92,3547.88,31549.64,0.89
23029,Chiclana de Segura,2020-01-01,49,93,0.47,3975.02,11299.57,0.65
23030,Chilluévar,2020-01-01,9,76,0.88,966.81,12139.13,0.92
23031,Escañuela,2020-01-01,9,39,0.77,779.73,4456.45,0.83
23032,Espeluy,2020-01-01,5,41,0.88,499.11,6022.08,0.92
23033,Frailes,2020-01-01,8,82,0.90,1060.75,10880.85,0.90
23034,Fuensanta de Martos,2020-01-01,22,100,0.78,3844.25,14900.45,0.74
23035,Fuerte del Rey,2020-01-01,3,78,0.96,302.84,9504.26,0.97
23037,Génave,2020-01-01,3,41,0.93,241.87,4998.92,0.95
23038,La Guardia de Jaén,2020-01-01,10,110,0.91,2126.78,20862.86,0.90
23039,Guarromán,2020-01-01,33,122,0.73,6858.71,25866.02,0.73
23040,Lahiguera,2020-01-01,13,63,0.79,1755.92,9499.58,0.82
23041,Higuera de Calatrava,2020-01-01,6,37,0.84,1103.17,5191.80,0.79
23042,Hinojares,2020-01-01,8,31,0.74,1114.04,4671.00,0.76
23043,Hornos,2020-01-01,27,69,0.61,1959.44,5732.19,0.66
23044,Huelma,2020-01-01,25,184,0.86,4350.90,27820.44,0.84
23045,Huesa,2020-01-01,13,111,0.88,935.28,13443.09,0.93
23046,Ibros,2020-01-01,10,101,0.90,572.04,12750.02,0.96
23047,La Iruela,2020-01-01,14,89,0.84,1278.31,10781.41,0.88
23048,Iznatoraf,2020-01-01,5,62,0.92,829.57,5944.66,0.86
23049,Jabalquinto,2020-01-01,20,129,0.84,1648.44,14052.65,0.88
23050,Jaén,2020-01-01,436,1665,0.74,53741.84,252167.39,0.79
23051,Jamilena,2020-01-01,7,109,0.94,354.56,13628.46,0.97
23052,Jimena,2020-01-01,5,60,0.92,346.72,6749.13,0.95
23053,Jódar,2020-01-01,106,236,0.55,11715.42,39212.27,0.70
23054,Larva,2020-01-01,6,39,0.85,555.06,4214.21,0.87
23055,Linares,2020-01-01,212,975,0.78,31029.87,151676.47,0.80
23056,Lopera,2020-01-01,10,145,0.93,644.83,20573.94,0.97
23057,Lupión,2020-01-01,4,33,0.88,474.13,3801.99,0.88
23058,Mancha Real,2020-01-01,31,194,0.84,5671.40,43215.44,0.87
23059,Marmolejo,2020-01-01,19,166,0.89,3498.12,27913.49,0.87
23060,Martos,2020-01-01,39,511,0.92,3151.36,89355.68,0.96
23061,Mengíbar,2020-01-01,139,271,0.49,24373.13,51110.51,0.52
23062,Montizón,2020-01-01,6,85,0.93,193.57,15237.29,0.99
23063,Navas de San Juan,2020-01-01,7,121,0.94,1198.10,20821.23,0.94
23064,Noalejo,2020-01-01,23,84,0.73,3303.08,12069.56,0.73
23065,Orcera,2020-01-01,30,127,0.76,2641.27,14223.08,0.81
23066,Peal de Becerro,2020-01-01,22,256,0.91,2956.34,41215.36,0.93
23067,Pegalajar,2020-01-01,16,117,0.86,1342.72,14236.12,0.91
23069,Porcuna,2020-01-01,22,207,0.89,3714.91,31106.40,0.88
23070,Pozo Alcón,2020-01-01,72,266,0.73,8243.53,34985.40,0.76
23071,Puente de Génave,2020-01-01,62,157,0.61,7017.21,19123.12,0.63
23072,La Puerta de Segura,2020-01-01,60,189,0.68,5781.40,19091.75,0.70
23073,Quesada,2020-01-01,29,213,0.86,3620.89,24259.25,0.85
23074,Rus,2020-01-01,23,166,0.86,1886.75,17527.92,0.89
23075,Sabiote,2020-01-01,20,137,0.85,1920.37,24578.45,0.92
23076,Santa Elena,2020-01-01,11,59,0.81,704.13,8423.27,0.92
23077,Santiago de Calatrava,2020-01-01,6,45,0.87,211.25,4580.11,0.95
23079,Santisteban del Puerto,2020-01-01,10,166,0.94,3494.98,24534.82,0.86
23080,Santo Tomé,2020-01-01,10,128,0.92,300.30,15376.40,0.98
23081,Segura de la Sierra,2020-01-01,46,166,0.72,4878.12,17150.63,0.72
23082,Siles,2020-01-01,3,124,0.98,78.33,14914.48,0.99
23084,Sorihuela del Guadalimar,2020-01-01,7,96,0.93,249.33,11217.17,0.98
23085,Torreblascopedro,2020-01-01,15,122,0.88,7774.54,23916.53,0.67
23086,Torre del Campo,2020-01-01,55,267,0.79,6691.09,47305.44,0.86
23087,Torredonjimeno,2020-01-01,22,283,0.92,3230.30,48292.96,0.93
23088,Torreperogil,2020-01-01,46,215,0.79,4939.78,30897.56,0.84
23090,Torres,2020-01-01,4,85,0.95,171.50,8998.32,0.98
23091,Torres de Albánchez,2020-01-01,10,62,0.84,733.93,5899.17,0.88
23092,Úbeda,2020-01-01,132,920,0.86,12405.12,105185.36,0.88
23093,Valdepeñas de Jaén,2020-01-01,9,127,0.93,1240.86,14599.12,0.92
23094,Vilches,2020-01-01,15,168,0.91,2138.53,27353.75,0.92
23095,Villacarrillo,2020-01-01,175,271,0.35,25491.49,47197.35,0.46
23096,Villanueva de la Reina,2020-01-01,22,150,0.85,1532.44,18484.15,0.92
23097,Villanueva del Arzobispo,2020-01-01,7,97,0.93,1562.63,17649.73,0.91
23098,Villardompardo,2020-01-01,1,41,0.98,38.01,4574.84,0.99
23099,Los Villares,2020-01-01,34,277,0.88,2608.71,39781.01,0.93
23101,Villarrodrigo,2020-01-01,5,35,0.86,260.93,3610.17,0.93
23901,Cárcheles,2020-01-01,7,88,0.92,527.14,11132.90,0.95
23902,Bedmar y Garcíez,2020-01-01,14,171,0.92,1186.21,17998.01,0.93
23903,Villatorres,2020-01-01,28,161,0.83,2595.57,24000.49,0.89
23904,Santiago-Pontones,2020-01-01,140,262,0.47,16258.29,27847.17,0.42
23905,Arroyo del Ojanco,2020-01-01,19,154,0.88,1801.47,19855.82,0.91
29001,Alameda,2020-01-01,35,124,0.72,3710.32,22229.72,0.83
29002,Alcaucín,2020-01-01,48,123,0.61,10607.78,22472.13,0.53
29003,Alfarnate,2020-01-01,9,71,0.87,4124.05,9737.84,0.58
29004,Alfarnatejo,2020-01-01,11,37,0.70,1594.12,4094.58,0.61
29005,Algarrobo,2020-01-01,37,159,0.77,3712.77,16776.83,0.78
29006,Algatocín,2020-01-01,7,28,0.75,1865.84,4092.93,0.54
29007,Alhaurín de la Torre,2020-01-01,442,995,0.56,74926.29,207718.12,0.64
29008,Alhaurín el Grande,2020-01-01,224,430,0.48,45261.31,77027.63,0.41
29009,Almáchar,2020-01-01,4,94,0.96,345.49,9352.81,0.96
29010,Almargen,2020-01-01,35,49,0.29,5616.70,9766.72,0.42
29011,Almogía,2020-01-01,55,69,0.20,11732.87,13236.34,0.11
29012,Álora,2020-01-01,159,256,0.38,26298.76,39091.92,0.33
29013,Alozaina,2020-01-01,13,78,0.83,1248.21,10469.09,0.88
29014,Alpandeire,2020-01-01,4,8,0.50,782.87,1182.32,0.34
29015,Antequera,2020-01-01,253,686,0.63,44453.12,120595.72,0.63
29016,Árchez,2020-01-01,2,14,0.86,30.17,806.96,0.96
29017,Archidona,2020-01-01,23,292,0.92,4133.98,39264.10,0.89
29018,Ardales,2020-01-01,0,68,1.00,0.00,8287.97,1.00
29019,Arenas,2020-01-01,17,94,0.82,4874.95,11801.20,0.59
29020,Arriate,2020-01-01,102,102,0.00,11895.06,11895.06,0.00
29021,Atajate,2020-01-01,4,19,0.79,118.49,1855.03,0.94
29022,Benadalid,2020-01-01,33,60,0.45,1302.76,3259.94,0.60
29023,Benahavís,2020-01-01,401,536,0.25,140431.84,169102.98,0.17
29024,Benalauría,2020-01-01,18,20,0.10,2591.41,2857.48,0.09
29025,Benalmádena,2020-01-01,345,1301,0.73,27512.37,208340.51,0.87
29026,Benamargosa,2020-01-01,4,110,0.96,421.16,8021.30,0.95
29027,Benamocarra,2020-01-01,1,116,0.99,67.28,12043.56,0.99
29028,Benaoján,2020-01-01,47,63,0.25,4569.48,7584.84,0.40
29029,Benarrabá,2020-01-01,7,43,0.84,197.12,5626.05,0.96
29030,El Borge,2020-01-01,2,88,0.98,105.98,6145.75,0.98
29031,El Burgo,2020-01-01,52,77,0.32,6180.56,9378.12,0.34
29032,Campillos,2020-01-01,68,249,0.73,9340.58,39271.66,0.76
29033,Canillas de Aceituno,2020-01-01,11,103,0.89,1312.02,9910.20,0.87
29034,Canillas de Albaida,2020-01-01,8,57,0.86,711.70,4694.39,0.85
29035,Cañete la Real,2020-01-01,15,63,0.76,1923.10,8803.61,0.78
29036,Carratraca,2020-01-01,11,33,0.67,2334.28,5501.30,0.58
29037,Cartajima,2020-01-01,21,21,0.00,3091.69,3091.69,0.00
29038,Cártama,2020-01-01,205,448,0.54,34614.22,78765.47,0.56
29039,Casabermeja,2020-01-01,52,94,0.45,6724.05,17846.34,0.62
29040,Casarabonela,2020-01-01,28,59,0.53,6704.41,9582.67,0.30
29041,Casares,2020-01-01,209,239,0.13,48195.60,52756.81,0.09
29042,Coín,2020-01-01,239,503,0.52,55682.64,91878.82,0.39
29043,Colmenar,2020-01-01,1,177,0.99,26.94,22863.22,1.00
29044,Comares,2020-01-01,3,37,0.92,44.15,3704.69,0.99
29045,Cómpeta,2020-01-01,33,139,0.76,4633.74,13796.77,0.66
29046,Cortes de la Frontera,2020-01-01,65,165,0.61,6326.73,17321.70,0.63
29047,Cuevas Bajas,2020-01-01,55,62,0.11,7035.54,8808.85,0.20
29048,Cuevas del Becerro,2020-01-01,78,78,0.00,10281.27,10281.27,0.00
29049,Cuevas de San Marcos,2020-01-01,39,93,0.58,6639.97,15586.33,0.57
29050,Cútar,2020-01-01,10,52,0.81,1531.54,5671.35,0.73
29051,Estepona,2020-01-01,1131,1981,0.43,205046.03,371530.68,0.45
29052,Faraján,2020-01-01,1,1,0.00,277.83,277.83,0.00
29053,Frigiliana,2020-01-01,33,100,0.67,3833.71,14407.43,0.73
29054,Fuengirola,2020-01-01,302,800,0.62,35717.90,118477.75,0.70
29055,Fuente de Piedra,2020-01-01,38,83,0.54,5690.73,16549.77,0.66
29056,Gaucín,2020-01-01,2,58,0.97,48.91,6954.84,0.99
29057,Genalguacil,2020-01-01,9,21,0.57,5239.61,7033.24,0.26
29058,Guaro,2020-01-01,33,33,0.00,5204.35,5204.35,0.00
29059,Humilladero,2020-01-01,35,212,0.83,2763.40,32231.81,0.91
29060,Igualeja,2020-01-01,35,51,0.31,3860.51,6528.02,0.41
29061,Istán,2020-01-01,60,98,0.39,12797.15,16916.46,0.24
29062,Iznate,2020-01-01,0,27,1.00,0.00,2975.59,1.00
29063,Jimera de Líbar,2020-01-01,14,34,0.59,2149.53,4207.33,0.49
29064,Jubrique,2020-01-01,10,35,0.71,3896.98,7064.96,0.45
29065,Júzcar,2020-01-01,2,25,0.92,170.52,2695.95,0.94
29066,Macharaviaya,2020-01-01,6,33,0.82,167.55,3218.72,0.95
29067,Málaga,2020-01-01,157,7028,0.98,8371.45,820646.95,0.99
29068,Manilva,2020-01-01,335,488,0.31,65057.70,94663.44,0.31
29069,Marbella,2020-01-01,1715,3522,0.51,246664.37,596212.53,0.59
29070,Mijas,2020-01-01,419,1841,0.77,52709.65,392467.24,0.87
29071,Moclinejo,2020-01-01,5,38,0.87,593.09,4751.13,0.88
29072,Mollina,2020-01-01,55,145,0.62,8504.28,28333.02,0.70
29073,Monda,2020-01-01,60,123,0.51,16331.04,25652.25,0.36
29074,Montejaque,2020-01-01,19,61,0.69,2001.07,7321.91,0.73
29075,Nerja,2020-01-01,122,502,0.76,14154.68,67776.35,0.79
29076,Ojén,2020-01-01,97,176,0.45,31285.98,41188.94,0.24
29077,Parauta,2020-01-01,14,31,0.55,921.67,3112.64,0.70
29079,Periana,2020-01-01,41,150,0.73,7542.14,17515.18,0.57
29080,Pizarra,2020-01-01,58,195,0.70,12211.62,35544.43,0.66
29081,Pujerra,2020-01-01,15,46,0.67,962.16,2969.98,0.68
29082,Rincón de la Victoria,2020-01-01,77,840,0.91,4886.24,141493.95,0.97
29083,Riogordo,2020-01-01,15,89,0.83,1195.98,12411.07,0.90
29084,Ronda,2020-01-01,366,691,0.47,48844.91,86230.82,0.43
29085,Salares,2020-01-01,10,28,0.64,753.43,2523.79,0.70
29086,Sayalonga,2020-01-01,10,56,0.82,960.18,4577.99,0.79
29087,Sedella,2020-01-01,2,50,0.96,77.44,3487.47,0.98
29088,Sierra de Yeguas,2020-01-01,38,97,0.61,5709.68,18518.84,0.69
29089,Teba,2020-01-01,40,46,0.13,9776.56,11124.23,0.12
29090,Tolox,2020-01-01,73,109,0.33,8809.69,11393.82,0.23
29091,Torrox,2020-01-01,193,467,0.59,20738.33,62353.74,0.67
29092,Totalán,2020-01-01,0,37,1.00,0.00,3854.61,1.00
29093,Valle de Abdalajís,2020-01-01,38,51,0.25,5401.78,7188.11,0.25
29094,Vélez-Málaga,2020-01-01,447,1921,0.77,57452.35,259836.12,0.78
29095,Villanueva de Algaidas,2020-01-01,71,111,0.36,9405.13,16566.61,0.43
29096,Villanueva del Rosario,2020-01-01,71,132,0.46,8917.45,17637.47,0.49
29097,Villanueva del Trabuco,2020-01-01,80,173,0.54,7882.86,25662.76,0.69
29098,Villanueva de Tapia,2020-01-01,35,60,0.42,4176.11,8281.32,0.50
29099,Viñuela,2020-01-01,39,108,0.64,8151.78,22504.31,0.64
29100,Yunquera,2020-01-01,40,99,0.60,4643.48,14917.88,0.69
29901,Torremolinos,2020-01-01,41,783,0.95,3225.12,129732.81,0.98
29902,Villanueva de la Concepción,2020-01-01,19,85,0.78,1347.96,10917.57,0.88
41001,Aguadulce,2020-01-01,46,46,0.00,10117.96,10117.96,0.00
41002,Alanís,2020-01-01,32,57,0.44,4773.23,7982.32,0.40
41003,Albaida del Aljarafe,2020-01-01,12,87,0.86,528.80,10725.32,0.95
41004,Alcalá de Guadaíra,2020-01-01,808,1519,0.47,138387.36,276046.47,0.50
41005,Alcalá del Río,2020-01-01,212,279,0.24,31748.09,46313.96,0.31
41006,Alcolea del Río,2020-01-01,35,138,0.75,3236.97,17359.25,0.81
41007,La Algaba,2020-01-01,111,467,0.76,4591.21,45574.76,0.90
41008,Algámitas,2020-01-01,18,58,0.69,1623.19,6677.33,0.76
41009,Almadén de la Plata,2020-01-01,28,33,0.15,5108.07,5954.15,0.14
41010,Almensilla,2020-01-01,16,140,0.89,7114.83,34319.54,0.79
41011,Arahal,2020-01-01,86,452,0.81,24971.15,82544.38,0.70
41012,Aznalcázar,2020-01-01,31,167,0.81,7712.72,26337.52,0.71
41013,Aznalcóllar,2020-01-01,60,275,0.78,9038.59,47176.99,0.81
41014,Badolatosa,2020-01-01,21,104,0.80,1142.46,14132.34,0.92
41015,Benacazón,2020-01-01,8,175,0.95,1248.07,25188.41,0.95
41016,Bollullos de la Mitación,2020-01-01,43,353,0.88,3608.92,66168.99,0.95
41017,Bormujos,2020-01-01,127,431,0.71,15295.65,66565.21,0.77
41018,Brenes,2020-01-01,25,185,0.86,3525.55,37197.50,0.91
41019,Burguillos,2020-01-01,49,284,0.83,3274.40,39971.21,0.92
41020,Las Cabezas de San Juan,2020-01-01,159,600,0.74,19557.93,82186.19,0.76
41021,Camas,2020-01-01,267,556,0.52,27545.76,72557.84,0.62
41022,La Campana,2020-01-01,41,175,0.77,5980.59,25560.31,0.77
41023,Cantillana,2020-01-01,35,317,0.89,2390.75,41421.74,0.94
41024,Carmona,2020-01-01,286,750,0.62,102551.70,167061.43,0.39
41025,Carrión de los Céspedes,2020-01-01,23,87,0.74,3465.96,13345.58,0.74
41026,Casariche,2020-01-01,45,206,0.78,5229.28,31914.08,0.84
41027,Castilblanco de los Arroyos,2020-01-01,69,214,0.68,22799.81,42194.00,0.46
41028,Castilleja de Guzmán,2020-01-01,12,82,0.85,609.86,11189.28,0.95
41029,Castilleja de la Cuesta,2020-01-01,50,311,0.84,3364.55,32051.48,0.90
41030,Castilleja del Campo,2020-01-01,11,32,0.66,797.33,3392.42,0.76
41031,El Castillo de las Guardas,2020-01-01,70,109,0.36,14508.71,20643.14,0.30
41032,Cazalla de la Sierra,2020-01-01,55,206,0.73,6645.09,25455.24,0.74
41033,Constantina,2020-01-01,36,141,0.74,3593.48,16104.19,0.78
41034,Coria del Río,2020-01-01,98,438,0.78,18598.57,93537.45,0.80
41035,Coripe,2020-01-01,12,73,0.84,764.88,7829.61,0.90
41036,El Coronil,2020-01-01,40,176,0.77,6828.42,25368.03,0.73
41037,Los Corrales,2020-01-01,19,118,0.84,1877.90,18362.51,0.90
41038,Dos Hermanas,2020-01-01,727,2071,0.65,83931.34,325964.12,0.74
41039,Écija,2020-01-01,274,761,0.64,43803.53,120116.53,0.64
41040,Espartinas,2020-01-01,110,643,0.83,8255.99,104098.94,0.92
41041,Estepa,2020-01-01,87,204,0.57,16413.27,40910.43,0.60
41042,Fuentes de Andalucía,2020-01-01,41,246,0.83,2025.87,37765.13,0.95
41043,El Garrobo,2020-01-01,24,68,0.65,3069.12,9492.20,0.68
41044,Gelves,2020-01-01,92,229,0.60,11998.50,41486.69,0.71
