id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
12048,Cortes de Arenoso,2020-01-01,21,54,0.61,2853.62,5672.48,0.50
12049,Costur,2020-01-01,4,53,0.92,637.99,5854.06,0.89
12050,les Coves de Vinromà,2020-01-01,10,75,0.87,5156.29,13110.58,0.61
12051,Culla,2020-01-01,6,41,0.85,1279.40,3430.11,0.63
12052,Xert,2020-01-01,17,57,0.70,1212.20,6002.57,0.80
12053,Xilxes / Chilches,2020-01-01,4,167,0.98,469.09,27870.24,0.98
12055,Xodos / Chodos,2020-01-01,0,58,1.00,0.00,3082.42,1.00
12056,Chóvar,2020-01-01,3,66,0.95,121.46,4472.86,0.97
12057,Eslida,2020-01-01,0,86,1.00,0.00,6667.54,1.00
12058,Espadilla,2020-01-01,5,8,0.38,686.79,1137.39,0.40
12059,Fanzara,2020-01-01,7,39,0.82,627.83,3073.65,0.80
12060,Figueroles,2020-01-01,3,44,0.93,203.16,4706.50,0.96
12061,Forcall,2020-01-01,12,51,0.76,665.28,4155.09,0.84
12063,Fuente la Reina,2020-01-01,1,9,0.89,23.70,618.45,0.96
12064,Fuentes de Ayódar,2020-01-01,11,14,0.21,670.68,948.13,0.29
12065,Gaibiel,2020-01-01,8,49,0.84,931.23,4746.21,0.80
12067,Geldo,2020-01-01,0,46,1.00,0.00,3925.48,1.00
12068,Herbés,2020-01-01,0,14,1.00,0.00,1334.28,1.00
12069,Higueras,2020-01-01,1,18,0.94,805.19,2027.58,0.60
12070,la Jana,2020-01-01,2,31,0.94,434.27,4660.30,0.91
12071,Jérica,2020-01-01,30,103,0.71,3177.86,10852.03,0.71
12072,Llucena / Lucena del Cid,2020-01-01,21,95,0.78,2380.18,7984.95,0.70
12073,Ludiente,2020-01-01,6,46,0.87,660.91,3414.70,0.81
12074,la Llosa,2020-01-01,31,75,0.59,1469.62,6471.91,0.77
12075,la Mata,2020-01-01,0,26,1.00,0.00,2253.41,1.00
12076,Matet,2020-01-01,1,45,0.98,22.61,2382.18,0.99
12077,Moncofa,2020-01-01,14,322,0.96,2708.62,62723.66,0.96
12078,Montán,2020-01-01,9,58,0.84,2092.43,6690.40,0.69
12079,Montanejos,2020-01-01,10,51,0.80,401.40,3895.26,0.90
12080,Morella,2020-01-01,34,149,0.77,9537.78,20823.37,0.54
12081,Navajas,2020-01-01,5,89,0.94,138.70,8623.37,0.98
12082,Nules,2020-01-01,17,274,0.94,4140.87,43456.41,0.90
12083,Olocau del Rey,2020-01-01,5,16,0.69,991.84,2176.34,0.54
12084,Onda,2020-01-01,47,552,0.91,7271.86,80017.45,0.91
12085,Orpesa / Oropesa del Mar,2020-01-01,58,650,0.91,4723.94,107509.24,0.96
12087,Palanques,2020-01-01,0,12,1.00,0.00,1038.34,1.00
12088,Pavías,2020-01-01,16,25,0.36,851.74,1591.32,0.46
12089,Peníscola / Peñíscola,2020-01-01,220,480,0.54,27816.97,84842.84,0.67
12090,Pina de Montalgrao,2020-01-01,3,32,0.91,231.17,2195.37,0.89
12091,Portell de Morella,2020-01-01,5,21,0.76,630.64,2641.91,0.76
12092,Puebla de Arenoso,2020-01-01,7,36,0.81,762.50,2865.94,0.73
12093,la Pobla de Benifassà,2020-01-01,20,87,0.77,1577.43,7581.52,0.79
12094,la Pobla Tornesa,2020-01-01,1,66,0.98,95.18,9064.74,0.99
12095,Ribesalbes,2020-01-01,11,51,0.78,2147.39,5623.05,0.62
12096,Rossell,2020-01-01,3,50,0.94,446.68,8311.46,0.95
12097,Sacañet,2020-01-01,0,42,1.00,0.00,2309.27,1.00
12098,la Salzadella,2020-01-01,6,34,0.82,896.97,4356.13,0.79
12099,Sant Jordi / San Jorge,2020-01-01,0,90,1.00,0.00,21810.08,1.00
12100,Sant Mateu,2020-01-01,6,84,0.93,555.24,10714.42,0.95
12101,San Rafael del Río,2020-01-01,2,49,0.96,92.64,4666.61,0.98
12102,Santa Magdalena de Pulpis,2020-01-01,0,36,1.00,0.00,4709.71,1.00
12103,la Serratella,2020-01-01,0,21,1.00,0.00,1576.30,1.00
12104,Segorbe,2020-01-01,85,357,0.76,7868.14,37195.56,0.79
12105,Sierra Engarcerán,2020-01-01,10,93,0.89,676.77,9314.91,0.93
12106,Soneja,2020-01-01,49,91,0.46,5496.04,12957.99,0.58
12107,Sot de Ferrer,2020-01-01,7,52,0.87,897.93,6175.25,0.85
12108,Suera / Sueras,2020-01-01,1,47,0.98,310.23,5204.50,0.94
12109,Tales,2020-01-01,11,56,0.80,2150.29,5844.77,0.63
12110,Teresa,2020-01-01,20,29,0.31,1571.90,2251.50,0.30
12111,Tírig,2020-01-01,0,51,1.00,0.00,5276.11,1.00
12112,Todolella,2020-01-01,3,20,0.85,1008.36,3023.84,0.67
12113,Toga,2020-01-01,5,25,0.80,153.53,1565.28,0.90
12114,Torás,2020-01-01,12,36,0.67,4659.23,7781.01,0.40
12115,El Toro,2020-01-01,4,65,0.94,144.76,6309.43,0.98
12116,Torralba del Pinar,2020-01-01,4,14,0.71,274.14,1141.76,0.76
12117,Torreblanca,2020-01-01,30,259,0.88,5456.74,38740.89,0.86
12118,Torrechiva,2020-01-01,2,29,0.93,141.64,1771.71,0.92
12119,la Torre d'en Besora,2020-01-01,4,25,0.84,1267.76,2376.70,0.47
12120,la Torre d'en Doménec,2020-01-01,3,31,0.90,510.66,3629.14,0.86
12121,Traiguera,2020-01-01,11,75,0.85,1582.21,8021.99,0.80
12122,les Useres / Useras,2020-01-01,5,40,0.88,117.09,4220.10,0.97
12123,Vallat,2020-01-01,4,28,0.86,108.14,1287.85,0.92
12124,Vall d'Alba,2020-01-01,57,198,0.71,9645.90,24159.05,0.60
12125,Vall de Almonacid,2020-01-01,3,72,0.96,348.68,4243.26,0.92
12126,la Vall d'Uixó,2020-01-01,82,818,0.90,9496.90,99624.49,0.90
12127,Vallibona,2020-01-01,2,33,0.94,294.16,1910.02,0.85
12128,Vilafamés,2020-01-01,16,102,0.84,9201.33,17455.99,0.47
12129,Vilafranca / Villafranca del Cid,2020-01-01,31,191,0.84,2081.96,20321.59,0.90
12130,Villahermosa del Río,2020-01-01,7,63,0.89,281.87,4519.66,0.94
12131,Villamalur,2020-01-01,0,28,1.00,0.00,1841.09,1.00
12132,Vilanova d'Alcolea,2020-01-01,0,44,1.00,0.00,4905.93,1.00
12133,Villanueva de Viver,2020-01-01,1,27,0.96,12.91,1850.11,0.99
12134,Vilar de Canes,2020-01-01,1,27,0.96,182.00,1987.27,0.91
12135,Vila-real,2020-01-01,63,672,0.91,10618.81,112604.60,0.91
12136,la Vilavella,2020-01-01,0,120,1.00,0.00,12221.17,1.00
12137,Villores,2020-01-01,2,16,0.88,177.00,2045.47,0.91
12138,Vinaròs,2020-01-01,319,859,0.63,41440.28,142760.46,0.71
12139,Vistabella del Maestrat,2020-01-01,6,99,0.94,409.82,8128.53,0.95
12140,Viver,2020-01-01,20,107,0.81,1426.71,11945.28,0.88
12141,Zorita del Maestrazgo,2020-01-01,4,28,0.86,555.35,3558.44,0.84
12142,Zucaina,2020-01-01,1,92,0.99,20.14,4898.54,1.00
12901,les Alqueries / Alquerías del Niño Perdido,2020-01-01,9,181,0.95,1157.79,30613.48,0.96
12902,Sant Joan de Moró,2020-01-01,13,142,0.91,739.87,17441.81,0.96
46001,Ademuz,2020-01-01,23,70,0.67,2608.92,7332.50,0.64
46002,Ador,2020-01-01,1,48,0.98,4.99,7930.50,1.00
46003,Atzeneta d'Albaida,2020-01-01,10,68,0.85,940.36,5996.97,0.84
46004,Agullent,2020-01-01,8,72,0.89,1362.53,9557.36,0.86
46005,Alaquàs,2020-01-01,32,232,0.86,3921.00,43347.24,0.91
46006,Albaida,2020-01-01,40,222,0.82,2403.32,24057.82,0.90
46007,Albal,2020-01-01,64,227,0.72,10938.42,46925.18,0.77
46008,Albalat de la Ribera,2020-01-01,2,85,0.98,116.47,12619.15,0.99
46009,Albalat dels Sorells,2020-01-01,3,78,0.96,163.02,13346.48,0.99
46010,Albalat dels Tarongers,2020-01-01,19,126,0.85,2658.49,20900.04,0.87
46011,Alberic,2020-01-01,4,339,0.99,250.67,59242.12,1.00
46012,Alborache,2020-01-01,0,63,1.00,0.00,9341.54,1.00
46013,Alboraia / Alboraya,2020-01-01,34,309,0.89,2775.81,44624.43,0.94
46014,Albuixech,2020-01-01,8,78,0.90,514.52,13900.78,0.96
46015,Alcàsser,2020-01-01,34,148,0.77,4395.59,26306.01,0.83
46016,Alcàntera de Xúquer,2020-01-01,4,48,0.92,220.32,5734.69,0.96
46017,Alzira,2020-01-01,85,747,0.89,6436.68,113913.97,0.94
46018,Alcublas,2020-01-01,0,83,1.00,0.00,6897.04,1.00
46019,l'Alcúdia,2020-01-01,0,357,1.00,0.00,52556.00,1.00
46020,l'Alcúdia de Crespins,2020-01-01,5,131,0.96,286.25,16253.72,0.98
46021,Aldaia,2020-01-01,108,434,0.75,19394.31,69454.67,0.72
46022,Alfafar,2020-01-01,15,179,0.92,855.74,27530.75,0.97
46023,Alfauir,2020-01-01,0,23,1.00,0.00,2315.31,1.00
46024,Alfara de la Baronia,2020-01-01,2,45,0.96,416.32,4542.85,0.91
46025,Alfara del Patriarca,2020-01-01,24,86,0.72,2697.54,11497.61,0.77
46026,Alfarp,2020-01-01,18,57,0.68,1691.12,8183.51,0.79
46027,Alfarrasí,2020-01-01,0,42,1.00,0.00,5164.86,1.00
46028,Algar de Palancia,2020-01-01,0,76,1.00,0.00,8106.63,1.00
46029,Algemesí,2020-01-01,29,417,0.93,4378.85,65864.43,0.93
46030,Algímia d'Alfara,2020-01-01,0,60,1.00,0.00,7452.43,1.00
46031,Alginet,2020-01-01,54,258,0.79,11624.90,49019.43,0.76
46032,Almàssera,2020-01-01,2,79,0.97,234.83,10631.63,0.98
46033,Almiserà,2020-01-01,0,20,1.00,0.00,1791.50,1.00
46034,Almoines,2020-01-01,4,57,0.93,201.16,6210.12,0.97
46035,Almussafes,2020-01-01,20,182,0.89,1637.13,25224.35,0.94
46036,Alpuente,2020-01-01,1,179,0.99,201.63,17514.82,0.99
46037,l'Alqueria de la Comtessa,2020-01-01,7,82,0.91,966.25,10147.85,0.90
46038,Andilla,2020-01-01,3,30,0.90,129.67,3233.67,0.96
46039,Anna,2020-01-01,11,103,0.89,1318.90,11817.74,0.89
46040,Antella,2020-01-01,0,55,1.00,0.00,5551.22,1.00
46041,Aras de los Olmos,2020-01-01,8,88,0.91,851.38,8306.57,0.90
46042,Aielo de Malferit,2020-01-01,5,77,0.94,434.94,13985.37,0.97
46043,Aielo de Rugat,2020-01-01,3,10,0.70,136.82,1104.21,0.88
46044,Ayora,2020-01-01,2,172,0.99,111.31,17955.04,0.99
46045,Barxeta,2020-01-01,0,39,1.00,0.00,6132.50,1.00
46046,Barx,2020-01-01,6,93,0.94,278.10,16569.18,0.98
46047,Bèlgida,2020-01-01,1,62,0.98,48.23,5077.52,0.99
46048,Bellreguard,2020-01-01,11,151,0.93,633.92,22740.81,0.97
46049,Bellús,2020-01-01,0,26,1.00,0.00,2534.92,1.00
46050,Benagéber,2020-01-01,0,18,1.00,0.00,2182.31,1.00
46051,Benaguasil,2020-01-01,50,327,0.85,3291.53,53247.08,0.94
46052,Benavites,2020-01-01,0,30,1.00,0.00,3103.90,1.00
46053,Beneixida,2020-01-01,7,39,0.82,1351.26,7445.80,0.82
46054,Benetússer,2020-01-01,15,98,0.85,858.14,15499.96,0.94
46055,Beniarjó,2020-01-01,0,59,1.00,0.00,7895.50,1.00
46056,Beniatjar,2020-01-01,0,10,1.00,0.00,1388.91,1.00
46057,Benicolet,2020-01-01,1,31,0.97,17.62,2623.73,0.99
46058,Benifairó de les Valls,2020-01-01,1,28,0.96,140.43,6002.91,0.98
46059,Benifairó de la Valldigna,2020-01-01,0,47,1.00,0.00,6921.10,1.00
46060,Benifaió,2020-01-01,15,199,0.92,1259.44,33327.78,0.96
46061,Beniflá,2020-01-01,0,17,1.00,0.00,2866.30,1.00
46062,Benigànim,2020-01-01,10,131,0.92,688.83,19288.54,0.96
46063,Benimodo,2020-01-01,8,51,0.84,705.35,10182.82,0.93
46064,Benimuslem,2020-01-01,7,56,0.88,492.99,4921.71,0.90
46065,Beniparrell,2020-01-01,37,105,0.65,5446.79,17825.35,0.69
46066,Benirredrà,2020-01-01,3,35,0.91,129.25,4283.38,0.97
46067,Benissanó,2020-01-01,25,83,0.70,2816.93,10806.62,0.74
46068,Benissoda,2020-01-01,2,28,0.93,134.03,2133.45,0.94
46069,Benissuera,2020-01-01,2,15,0.87,93.48,1537.60,0.94
46070,Bétera,2020-01-01,55,623,0.91,4342.32,117173.19,0.96
46071,Bicorp,2020-01-01,4,17,0.76,250.86,1551.53,0.84
46072,Bocairent,2020-01-01,55,163,0.66,2826.99,14202.07,0.80
46073,Bolbaite,2020-01-01,14,63,0.78,893.37,5334.58,0.83
46074,Bonrepòs i Mirambell,2020-01-01,12,48,0.75,1222.66,9815.45,0.88
46075,Bufali,2020-01-01,0,12,1.00,0.00,1980.95,1.00
46076,Bugarra,2020-01-01,0,42,1.00,0.00,4767.56,1.00
46077,Buñol,2020-01-01,64,189,0.66,10173.94,28279.89,0.64
46078,Burjassot,2020-01-01,80,322,0.75,6425.04,44074.46,0.85
46079,Calles,2020-01-01,0,47,1.00,0.00,6661.51,1.00
46080,Camporrobles,2020-01-01,21,122,0.83,1694.82,15573.56,0.89
46081,Canals,2020-01-01,11,229,0.95,456.05,28001.78,0.98
46082,Canet d'en Berenguer,2020-01-01,20,185,0.89,1490.47,27758.13,0.95
