id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
05037,Bohoyo,2020-01-01,29,30,0.03,3828.16,3922.72,0.02
05038,Bonilla de la Sierra,2020-01-01,0,41,1.00,0.00,5631.81,1.00
05039,Brabos,2020-01-01,2,40,0.95,127.80,3395.82,0.96
05040,Bularros,2020-01-01,0,38,1.00,0.00,4220.56,1.00
05041,Burgohondo,2020-01-01,70,90,0.22,9694.51,13217.45,0.27
05042,Cabezas de Alambre,2020-01-01,0,24,1.00,0.00,3411.19,1.00
05043,Cabezas del Pozo,2020-01-01,0,20,1.00,0.00,2544.79,1.00
05044,Cabezas del Villar,2020-01-01,17,77,0.78,996.62,10173.52,0.90
05045,Cabizuela,2020-01-01,4,18,0.78,426.69,2474.65,0.83
05046,Canales,2020-01-01,6,14,0.57,507.21,1626.95,0.69
05047,Candeleda,2020-01-01,90,182,0.51,11027.34,26229.96,0.58
05048,Cantiveros,2020-01-01,8,29,0.72,957.23,3366.78,0.72
05049,Cardeñosa,2020-01-01,0,38,1.00,0.00,5347.42,1.00
05051,La Carrera,2020-01-01,36,37,0.03,3927.93,4011.12,0.02
05052,Casas del Puerto,2020-01-01,4,30,0.87,382.19,2815.83,0.86
05053,Casasola,2020-01-01,21,39,0.46,1900.39,3372.36,0.44
05054,Casavieja,2020-01-01,20,108,0.81,1342.45,13892.91,0.90
05055,Casillas,2020-01-01,23,50,0.54,1619.10,6611.51,0.76
05056,Castellanos de Zapardiel,2020-01-01,2,19,0.89,217.11,2621.81,0.92
05057,Cebreros,2020-01-01,67,228,0.71,10382.09,29835.10,0.65
05058,Cepeda la Mora,2020-01-01,23,23,0.00,3257.59,3257.59,0.00
05059,Cillán,2020-01-01,0,24,1.00,0.00,2846.57,1.00
05060,Cisla,2020-01-01,5,32,0.84,639.02,3478.97,0.82
05061,La Colilla,2020-01-01,4,56,0.93,849.09,8097.93,0.90
05062,Collado de Contreras,2020-01-01,4,23,0.83,485.27,4276.90,0.89
