id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
22082,Castejón del Puente,2020-01-01,29,29,0.00,6473.09,6473.09,0.00
22083,Castejón de Monegros,2020-01-01,7,23,0.70,5731.32,2163.62,0.62
22084,Castejón de Sos,2020-01-01,38,57,0.33,5245.02,3198.90,0.39
22085,Castelflorite,2020-01-01,5,14,0.64,1564.45,425.89,0.73
22086,Castiello de Jaca,2020-01-01,15,69,0.78,5270.62,1482.78,0.72
22087,Castigaleu,2020-01-01,3,7,0.57,644.83,296.30,0.54
22088,Castillazuelo,2020-01-01,5,10,0.50,1948.43,1019.10,0.48
22089,Castillonroy,2020-01-01,14,15,0.07,2580.91,2515.69,0.03
22090,Colungo,2020-01-01,10,11,0.09,1360.79,1258.82,0.07
22094,Chalamera,2020-01-01,21,21,0.00,2938.50,2938.50,0.00
22095,Chía,2020-01-01,10,14,0.29,1497.18,1148.24,0.23
22096,Chimillas,2020-01-01,0,22,1.00,2672.91,0.00,1.00
22099,Esplús,2020-01-01,13,33,0.61,4898.16,1521.07,0.69
22102,Estada,2020-01-01,1,12,0.92,1736.16,340.45,0.80
22103,Estadilla,2020-01-01,16,105,0.85,9123.44,890.45,0.90
22105,Estopiñán del Castillo,2020-01-01,7,7,0.00,931.59,931.59,0.00
22106,Fago,2020-01-01,2,18,0.89,1027.71,73.43,0.93
22107,Fanlo,2020-01-01,15,24,0.38,1687.22,984.70,0.42
22109,Fiscal,2020-01-01,47,70,0.33,7153.05,4432.82,0.38
22110,Fonz,2020-01-01,51,87,0.41,13242.24,5704.46,0.57
22111,Foradada del Toscar,2020-01-01,4,4,0.00,1018.04,1018.04,0.00
22112,Fraga,2020-01-01,67,498,0.87,53654.39,6905.27,0.87
22113,La Fueva,2020-01-01,43,67,0.36,7007.03,4637.85,0.34
22114,Gistaín,2020-01-01,12,20,0.40,3105.28,2384.97,0.23
22115,El Grado,2020-01-01,14,36,0.61,4697.24,2590.07,0.45
22116,Grañén,2020-01-01,37,113,0.67,16953.94,6513.43,0.62
