id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
08068,Cervelló,2020-01-01,13,283,0.95,709.23,63348.40,0.99
08069,Collbató,2020-01-01,29,248,0.88,961.13,45151.31,0.98
08070,Collsuspina,2020-01-01,5,29,0.83,354.01,3884.99,0.91
08071,Copons,2020-01-01,0,21,1.00,0.00,1536.35,1.00
08072,Corbera de Llobregat,2020-01-01,3,478,0.99,99.19,125291.86,1.00
08073,Cornellà de Llobregat,2020-01-01,28,506,0.94,2063.82,69902.21,0.97
08074,Cubelles,2020-01-01,16,452,0.96,1397.80,79145.72,0.98
08075,Dosrius,2020-01-01,28,183,0.85,7088.97,51320.52,0.86
08076,Esparreguera,2020-01-01,33,366,0.91,2269.72,72589.87,0.97
08077,Esplugues de Llobregat,2020-01-01,9,337,0.97,1440.34,49053.89,0.97
08078,l'Espunyola,2020-01-01,0,0,1,0.00,0.00,1
08079,l'Estany,2020-01-01,13,42,0.69,1294.32,5514.25,0.77
08080,Fígols,2020-01-01,0,4,1.00,0.00,229.81,1.00
08081,Fogars de Montclús,2020-01-01,1,10,0.90,37.69,2046.70,0.98
08082,Fogars de la Selva,2020-01-01,0,49,1.00,0.00,20399.59,1.00
08083,Folgueroles,2020-01-01,2,80,0.98,115.88,10449.12,0.99
08084,Fonollosa,2020-01-01,2,98,0.98,187.12,16820.16,0.99
08085,Font-rubí,2020-01-01,0,47,1.00,0.00,8329.33,1.00
08086,les Franqueses del Vallès,2020-01-01,64,344,0.81,7185.09,65860.93,0.89
08087,Gallifa,2020-01-01,5,22,0.77,305.34,4138.07,0.93
08088,la Garriga,2020-01-01,91,356,0.74,4498.85,62300.23,0.93
08089,Gavà,2020-01-01,18,450,0.96,650.01,74721.57,0.99
08090,Gaià,2020-01-01,0,5,1.00,0.00,562.01,1.00
08091,Gelida,2020-01-01,0,162,1.00,0.00,31867.71,1.00
08092,Gironella,2020-01-01,10,143,0.93,559.58,18700.04,0.97
08093,Gisclareny,2020-01-01,0,1,1.00,0.00,82.86,1.00
08094,la Granada,2020-01-01,1,77,0.99,29.50,10991.34,1.00
08095,Granera,2020-01-01,0,11,1.00,0.00,1464.66,1.00
08096,Granollers,2020-01-01,72,671,0.89,5887.42,101808.67,0.94
08097,Gualba,2020-01-01,1,51,0.98,54.56,9603.99,0.99
08098,Sant Salvador de Guardiola,2020-01-01,5,128,0.96,131.59,43963.62,1.00
08099,Guardiola de Berguedà,2020-01-01,0,26,1.00,0.00,3088.61,1.00
08100,Gurb,2020-01-01,26,136,0.81,3055.77,26680.48,0.89
08101,l'Hospitalet de Llobregat,2020-01-01,4,1048,1.00,393.78,147061.30,1.00
08103,Jorba,2020-01-01,1,53,0.98,24.30,7814.02,1.00
08104,la Llacuna,2020-01-01,0,107,1.00,0.00,12579.98,1.00
08105,la Llagosta,2020-01-01,28,106,0.74,2315.64,17498.64,0.87
08106,Llinars del Vallès,2020-01-01,41,297,0.86,3909.52,63631.84,0.94
08107,Lliçà d'Amunt,2020-01-01,24,337,0.93,1915.39,95498.17,0.98
08108,Lliçà de Vall,2020-01-01,68,229,0.70,8167.53,62407.87,0.87
08109,Lluçà,2020-01-01,1,12,0.92,42.80,1351.82,0.97
08110,Malgrat de Mar,2020-01-01,25,274,0.91,1583.78,44047.76,0.96
08111,Malla,2020-01-01,0,1,1.00,0.00,313.94,1.00
08112,Manlleu,2020-01-01,43,399,0.89,1762.87,53734.10,0.97
08113,Manresa,2020-01-01,81,1216,0.93,3404.16,121835.17,0.97
08114,Martorell,2020-01-01,26,336,0.92,2804.68,48019.34,0.94
08115,Martorelles,2020-01-01,41,184,0.78,1784.75,24977.74,0.93
08116,les Masies de Roda,2020-01-01,10,30,0.67,1359.44,3760.34,0.64
08117,les Masies de Voltregà,2020-01-01,4,128,0.97,262.13,18390.79,0.99
08118,el Masnou,2020-01-01,5,374,0.99,175.24,47596.13,1.00
08119,Masquefa,2020-01-01,8,272,0.97,402.57,52813.86,0.99
08120,Matadepera,2020-01-01,15,394,0.96,464.45,89185.44,0.99
08121,Mataró,2020-01-01,121,1100,0.89,9735.62,174118.14,0.94
08122,Mediona,2020-01-01,0,126,1.00,0.00,36462.14,1.00
08123,Molins de Rei,2020-01-01,12,396,0.97,403.83,46906.38,0.99
08124,Mollet del Vallès,2020-01-01,54,489,0.89,3712.36,71969.79,0.95
08125,Montcada i Reixac,2020-01-01,23,560,0.96,925.21,69947.97,0.99
08126,Montgat,2020-01-01,11,178,0.94,865.65,23944.12,0.96
08127,Monistrol de Montserrat,2020-01-01,19,113,0.83,649.12,13191.40,0.95
08128,Monistrol de Calders,2020-01-01,27,84,0.68,1410.68,16248.40,0.91
08129,Muntanyola,2020-01-01,0,25,1.00,0.00,10984.73,1.00
08130,Montclar,2020-01-01,0,0,1,0.00,0.00,1
08131,Montesquiu,2020-01-01,0,28,1.00,0.00,4361.64,1.00
08132,Montmajor,2020-01-01,1,18,0.94,82.08,2450.69,0.97
08133,Montmaneu,2020-01-01,0,19,1.00,0.00,2623.13,1.00
08134,Figaró-Montmany,2020-01-01,2,33,0.94,548.58,5703.32,0.90
08135,Montmeló,2020-01-01,26,129,0.80,2903.80,25593.82,0.89
08136,Montornès del Vallès,2020-01-01,30,326,0.91,1962.81,50682.83,0.96
08137,Montseny,2020-01-01,0,9,1.00,0.00,1372.48,1.00
08138,Moià,2020-01-01,41,212,0.81,4007.67,36989.54,0.89
08139,Mura,2020-01-01,7,55,0.87,453.31,4430.26,0.90
08140,Navarcles,2020-01-01,36,172,0.79,2442.35,26668.86,0.91
08141,Navàs,2020-01-01,0,116,1.00,0.00,22058.03,1.00
08142,la Nou de Berguedà,2020-01-01,1,15,0.93,66.12,1460.34,0.95
08143,Òdena,2020-01-01,0,126,1.00,0.00,21420.11,1.00
08144,Olvan,2020-01-01,0,53,1.00,0.00,4915.51,1.00
08145,Olèrdola,2020-01-01,2,164,0.99,116.82,33687.24,1.00
08146,Olesa de Bonesvalls,2020-01-01,1,112,0.99,103.56,26165.58,1.00
08147,Olesa de Montserrat,2020-01-01,15,254,0.94,796.51,49174.30,0.98
08148,Olivella,2020-01-01,0,180,1.00,0.00,70615.72,1.00
08149,Olost,2020-01-01,38,75,0.49,4145.18,10212.74,0.59
08150,Orís,2020-01-01,3,12,0.75,130.04,1217.15,0.89
08151,Oristà,2020-01-01,21,39,0.46,1996.10,5606.74,0.64
08152,Orpí,2020-01-01,4,19,0.79,155.98,1505.36,0.90
08153,Òrrius,2020-01-01,13,37,0.65,1545.86,5920.47,0.74
08154,Pacs del Penedès,2020-01-01,0,29,1.00,0.00,4708.66,1.00
08155,Palafolls,2020-01-01,2,170,0.99,218.54,38120.40,0.99
08156,Palau-solità i Plegamans,2020-01-01,11,402,0.97,852.19,91289.61,0.99
08157,Pallejà,2020-01-01,35,255,0.86,1249.95,38596.15,0.97
08158,el Papiol,2020-01-01,1,116,0.99,39.52,15607.27,1.00
08159,Parets del Vallès,2020-01-01,77,262,0.71,6214.57,57965.10,0.89
08160,Perafita,2020-01-01,13,38,0.66,1183.48,4365.25,0.73
08161,Piera,2020-01-01,6,593,0.99,428.67,134549.59,1.00
08162,els Hostalets de Pierola,2020-01-01,5,107,0.95,429.47,30695.61,0.99
08163,Pineda de Mar,2020-01-01,16,472,0.97,858.77,80256.48,0.99
08164,el Pla del Penedès,2020-01-01,0,47,1.00,0.00,4576.27,1.00
08165,la Pobla de Claramunt,2020-01-01,0,135,1.00,0.00,20980.23,1.00
08166,la Pobla de Lillet,2020-01-01,7,92,0.92,255.69,7135.86,0.96
08167,Polinyà,2020-01-01,18,116,0.84,1957.34,27493.65,0.93
08168,Pontons,2020-01-01,0,52,1.00,0.00,6911.03,1.00
08169,el Prat de Llobregat,2020-01-01,8,479,0.98,308.62,72353.89,1.00
08170,els Prats de Rei,2020-01-01,1,40,0.98,7.94,3443.90,1.00
08171,Prats de Lluçanès,2020-01-01,34,76,0.55,2993.32,11180.53,0.73
08172,Premià de Mar,2020-01-01,10,223,0.96,1190.37,32651.96,0.96
08174,Puigdàlber,2020-01-01,2,26,0.92,213.76,4093.17,0.95
08175,Puig-reig,2020-01-01,19,160,0.88,753.03,19120.92,0.96
08176,Pujalt,2020-01-01,6,52,0.88,248.25,3251.49,0.92
08177,la Quar,2020-01-01,0,1,1.00,0.00,21.65,1.00
08178,Rajadell,2020-01-01,4,32,0.88,265.75,5196.25,0.95
08179,Rellinars,2020-01-01,15,84,0.82,869.99,17340.67,0.95
08180,Ripollet,2020-01-01,64,330,0.81,3359.87,45497.50,0.93
08181,la Roca del Vallès,2020-01-01,58,275,0.79,7153.77,52549.45,0.86
08182,el Pont de Vilomara i Rocafort,2020-01-01,57,140,0.59,4827.63,33224.13,0.85
08183,Roda de Ter,2020-01-01,48,161,0.70,3727.40,20958.13,0.82
08184,Rubí,2020-01-01,246,1768,0.86,8572.21,251008.50,0.97
08185,Rubió,2020-01-01,3,5,0.40,162.43,510.27,0.68
08187,Sabadell,2020-01-01,122,1873,0.93,7471.76,302043.28,0.98
08188,Sagàs,2020-01-01,0,1,1.00,0.00,237.02,1.00
08189,Sant Pere Sallavinera,2020-01-01,0,22,1.00,0.00,1096.96,1.00
08190,Saldes,2020-01-01,0,35,1.00,0.00,3864.50,1.00
08191,Sallent,2020-01-01,9,233,0.96,612.26,31342.47,0.98
08192,Santpedor,2020-01-01,54,244,0.78,3126.19,35688.70,0.91
08193,Sant Iscle de Vallalta,2020-01-01,8,49,0.84,1635.66,11439.87,0.86
08194,Sant Adrià de Besòs,2020-01-01,2,276,0.99,77.03,31416.29,1.00
08195,Sant Agustí de Lluçanès,2020-01-01,0,9,1.00,0.00,1723.34,1.00
08196,Sant Andreu de la Barca,2020-01-01,18,350,0.95,909.87,49302.75,0.98
08197,Sant Andreu de Llavaneres,2020-01-01,50,246,0.80,4922.18,52808.76,0.91
08198,Sant Antoni de Vilamajor,2020-01-01,17,178,0.90,1140.79,35277.96,0.97
08199,Sant Bartomeu del Grau,2020-01-01,9,21,0.57,1809.02,3714.08,0.51
08200,Sant Boi de Llobregat,2020-01-01,27,963,0.97,1041.77,124863.45,0.99
08201,Sant Boi de Lluçanès,2020-01-01,15,58,0.74,1313.13,6641.64,0.80
08202,Sant Celoni,2020-01-01,66,411,0.84,5712.94,64519.28,0.91
08203,Sant Cebrià de Vallalta,2020-01-01,7,103,0.93,655.01,31044.68,0.98
08204,Sant Climent de Llobregat,2020-01-01,5,81,0.94,89.37,10005.98,0.99
08205,Sant Cugat del Vallès,2020-01-01,84,1639,0.95,3342.15,285629.12,0.99
08206,Sant Cugat Sesgarrigues,2020-01-01,0,51,1.00,0.00,8523.58,1.00
08207,Sant Esteve de Palautordera,2020-01-01,6,86,0.93,438.62,16211.63,0.97
08208,Sant Esteve Sesrovires,2020-01-01,6,256,0.98,534.67,57046.67,0.99
08209,Sant Fost de Campsentelles,2020-01-01,9,249,0.96,1117.69,56587.66,0.98
08210,Sant Feliu de Codines,2020-01-01,20,215,0.91,1343.68,26841.52,0.95
08211,Sant Feliu de Llobregat,2020-01-01,9,281,0.97,1216.63,39464.13,0.97
08212,Sant Feliu Sasserra,2020-01-01,13,32,0.59,706.55,4008.28,0.82
08213,Sant Fruitós de Bages,2020-01-01,48,386,0.88,4373.98,64630.67,0.93
08214,Vilassar de Dalt,2020-01-01,33,194,0.83,2410.53,33191.15,0.93
08215,Sant Hipòlit de Voltregà,2020-01-01,4,77,0.95,50.85,11100.27,1.00
08216,Sant Jaume de Frontanyà,2020-01-01,2,9,0.78,102.42,805.41,0.87
08217,Sant Joan Despí,2020-01-01,12,299,0.96,1149.91,39546.72,0.97
08218,Sant Joan de Vilatorrada,2020-01-01,7,212,0.97,422.95,22591.39,0.98
08219,Vilassar de Mar,2020-01-01,27,206,0.87,1590.44,30150.76,0.95
08220,Sant Julià de Vilatorta,2020-01-01,13,130,0.90,648.43,19950.47,0.97
08221,Sant Just Desvern,2020-01-01,4,302,0.99,183.70,41374.72,1.00
08222,Sant Llorenç d'Hortons,2020-01-01,0,124,1.00,0.00,18752.34,1.00
08223,Sant Llorenç Savall,2020-01-01,17,119,0.86,1736.19,20201.59,0.91
08224,Sant Martí de Centelles,2020-01-01,35,89,0.61,3314.86,12422.27,0.73
08225,Sant Martí d'Albars,2020-01-01,0,5,1.00,0.00,767.33,1.00
08226,Sant Martí de Tous,2020-01-01,0,60,1.00,0.00,7582.09,1.00
08227,Sant Martí Sarroca,2020-01-01,0,90,1.00,0.00,12420.93,1.00
08228,Sant Martí Sesgueioles,2020-01-01,0,26,1.00,0.00,2704.75,1.00
08229,Sant Mateu de Bages,2020-01-01,0,18,1.00,0.00,2985.86,1.00
08230,Premià de Dalt,2020-01-01,29,290,0.90,2752.99,46025.58,0.94
08231,Sant Pere de Ribes,2020-01-01,27,627,0.96,2510.94,110759.22,0.98
08232,Sant Pere de Riudebitlles,2020-01-01,0,58,1.00,0.00,8132.86,1.00
08233,Sant Pere de Torelló,2020-01-01,7,107,0.93,418.89,14037.79,0.97
08234,Sant Pere de Vilamajor,2020-01-01,22,207,0.89,1377.41,50197.42,0.97
08235,Sant Pol de Mar,2020-01-01,20,170,0.88,1877.22,26592.66,0.93
08236,Sant Quintí de Mediona,2020-01-01,0,66,1.00,0.00,11204.42,1.00
08237,Sant Quirze de Besora,2020-01-01,1,63,0.98,104.53,9276.86,0.99
08238,Sant Quirze del Vallès,2020-01-01,58,590,0.90,4074.66,93425.29,0.96
08239,Sant Quirze Safaja,2020-01-01,14,46,0.70,2291.74,15394.45,0.85
08240,Sant Sadurní d'Anoia,2020-01-01,1,263,1.00,87.30,35572.36,1.00
08241,Sant Sadurní d'Osormort,2020-01-01,0,5,1.00,0.00,637.98,1.00
08242,Marganell,2020-01-01,2,22,0.91,30.48,8170.90,1.00
08243,Santa Cecília de Voltregà,2020-01-01,0,5,1.00,0.00,431.83,1.00
08244,Santa Coloma de Cervelló,2020-01-01,8,170,0.95,211.50,31009.67,0.99
08245,Santa Coloma de Gramenet,2020-01-01,0,625,1.00,0.00,66740.10,1.00
08246,Santa Eugènia de Berga,2020-01-01,15,89,0.83,762.35,11729.66,0.94
08247,Santa Eulàlia de Riuprimer,2020-01-01,2,49,0.96,145.74,5274.44,0.97
08248,Santa Eulàlia de Ronçana,2020-01-01,11,232,0.95,1311.34,52059.29,0.97
08249,Santa Fe del Penedès,2020-01-01,0,17,1.00,0.00,1233.69,1.00
08250,Santa Margarida de Montbui,2020-01-01,4,151,0.97,389.46,22612.92,0.98
08251,Santa Margarida i els Monjos,2020-01-01,0,164,1.00,0.00,27557.55,1.00
08252,Barberà del Vallès,2020-01-01,90,435,0.79,7725.52,72114.44,0.89
08253,Santa Maria de Besora,2020-01-01,0,12,1.00,0.00,1152.95,1.00
08254,l'Esquirol,2020-01-01,7,105,0.93,813.16,18442.15,0.96
08255,Santa Maria de Merlès,2020-01-01,0,3,1.00,0.00,158.74,1.00
08256,Santa Maria de Martorelles,2020-01-01,9,20,0.55,973.90,3313.26,0.71
08257,Santa Maria de Miralles,2020-01-01,0,1,1.00,0.00,452.71,1.00
08258,Santa Maria d'Oló,2020-01-01,15,40,0.63,1227.11,6644.25,0.82
08259,Santa Maria de Palautordera,2020-01-01,50,291,0.83,3633.36,57432.90,0.94
08260,Santa Perpètua de Mogoda,2020-01-01,62,403,0.85,5988.70,73301.66,0.92
08261,Santa Susanna,2020-01-01,10,192,0.95,801.54,38319.42,0.98
08262,Sant Vicenç de Castellet,2020-01-01,1,167,0.99,22.80,32967.17,1.00
08263,Sant Vicenç dels Horts,2020-01-01,13,819,0.98,652.53,75211.70,0.99
08264,Sant Vicenç de Montalt,2020-01-01,36,248,0.85,4289.11,45599.34,0.91
08265,Sant Vicenç de Torelló,2020-01-01,50,106,0.53,3940.60,12574.08,0.69
08266,Cerdanyola del Vallès,2020-01-01,87,704,0.88,4117.47,112259.15,0.96
08267,Sentmenat,2020-01-01,18,214,0.92,1265.61,47918.88,0.97
08268,Cercs,2020-01-01,8,78,0.90,451.50,10493.59,0.96
08269,Seva,2020-01-01,25,245,0.90,1046.79,54916.02,0.98
08270,Sitges,2020-01-01,25,679,0.96,1893.03,102456.67,0.98
08271,Sobremunt,2020-01-01,0,8,1.00,0.00,997.00,1.00
08272,Sora,2020-01-01,0,22,1.00,0.00,2551.78,1.00
08273,Subirats,2020-01-01,0,183,1.00,0.00,27554.68,1.00
08274,Súria,2020-01-01,14,141,0.90,534.08,18264.12,0.97
08275,Tavèrnoles,2020-01-01,8,26,0.69,2108.54,5693.37,0.63
08276,Tagamanent,2020-01-01,7,33,0.79,614.52,6678.08,0.91
08277,Talamanca,2020-01-01,7,40,0.83,422.20,5134.67,0.92
08278,Taradell,2020-01-01,25,221,0.89,3272.20,38219.92,0.91
08279,Terrassa,2020-01-01,109,2096,0.95,6294.60,357805.50,0.98
08280,Tavertet,2020-01-01,0,22,1.00,0.00,2207.92,1.00
08281,Teià,2020-01-01,27,150,0.82,2018.95,25546.28,0.92
08282,Tiana,2020-01-01,5,144,0.97,167.00,22966.11,0.99
08283,Tona,2020-01-01,63,266,0.76,3083.98,37920.41,0.92
08284,Tordera,2020-01-01,8,393,0.98,453.00,97900.68,1.00
08285,Torelló,2020-01-01,24,280,0.91,2114.71,47925.94,0.96
08286,la Torre de Claramunt,2020-01-01,0,159,1.00,0.00,42170.55,1.00
08287,Torrelavit,2020-01-01,0,46,1.00,0.00,6166.84,1.00
08288,Torrelles de Foix,2020-01-01,0,121,1.00,0.00,24828.57,1.00
08289,Torrelles de Llobregat,2020-01-01,5,188,0.97,71.24,40988.71,1.00
08290,Ullastrell,2020-01-01,2,61,0.97,55.64,11578.77,1.00
08291,Vacarisses,2020-01-01,7,443,0.98,1527.77,88295.12,0.98
08292,Vallbona d'Anoia,2020-01-01,1,64,0.98,51.83,9292.13,0.99
08293,Vallcebre,2020-01-01,0,17,1.00,0.00,1969.35,1.00
08294,Vallgorguina,2020-01-01,22,112,0.80,4447.75,32104.49,0.86
08295,Vallirana,2020-01-01,20,345,0.94,1104.65,106838.20,0.99
08296,Vallromanes,2020-01-01,35,120,0.71,3531.00,25055.87,0.86
08297,Veciana,2020-01-01,0,11,1.00,0.00,1419.79,1.00
08298,Vic,2020-01-01,62,868,0.93,2526.70,114895.62,0.98
08299,Vilada,2020-01-01,1,42,0.98,78.86,5376.05,0.99
08300,Viladecavalls,2020-01-01,53,307,0.83,2543.59,50570.09,0.95
08301,Viladecans,2020-01-01,86,625,0.86,3056.32,95008.55,0.97
08302,Vilanova del Camí,2020-01-01,1,250,1.00,101.33,36366.05,1.00
08303,Vilanova de Sau,2020-01-01,0,16,1.00,0.00,2317.24,1.00
08304,Vilobí del Penedès,2020-01-01,2,79,0.97,65.06,12520.20,0.99
08305,Vilafranca del Penedès,2020-01-01,20,562,0.96,1029.26,76174.13,0.99
08306,Vilalba Sasserra,2020-01-01,3,18,0.83,403.35,2942.68,0.86
08307,Vilanova i la Geltrú,2020-01-01,10,1447,0.99,937.10,159439.00,0.99
08308,Viver i Serrateix,2020-01-01,0,0,1,0.00,0.00,1
08700,Igualada,2020-01-01,15,557,0.97,807.78,95483.72,0.99
08901,Rupit i Pruit,2020-01-01,11,30,0.63,578.48,2148.50,0.73
08902,Vilanova del Vallès,2020-01-01,27,168,0.84,2728.19,43872.27,0.94
08903,Sant Julià de Cerdanyola,2020-01-01,0,32,1.00,0.00,3085.06,1.00
08904,Badia del Vallès,2020-01-01,8,31,0.74,497.66,3675.00,0.86
08905,la Palma de Cervelló,2020-01-01,0,69,1.00,0.00,7571.97,1.00
17001,Agullana,2020-01-01,1,56,0.98,46.67,6511.43,0.99
17002,Aiguaviva,2020-01-01,3,54,0.94,207.75,9704.06,0.98
17003,Albanyà,2020-01-01,2,25,0.92,40.20,1650.19,0.98
17004,Albons,2020-01-01,1,75,0.99,29.68,8471.97,1.00
17005,el Far d'Empordà,2020-01-01,0,59,1.00,0.00,6197.29,1.00
17006,Alp,2020-01-01,10,122,0.92,519.15,21421.30,0.98
17007,Amer,2020-01-01,5,95,0.95,125.53,10151.28,0.99
17008,Anglès,2020-01-01,15,151,0.90,907.41,18734.84,0.95
17009,Arbúcies,2020-01-01,1,127,0.99,9.71,22773.69,1.00
17010,Argelaguer,2020-01-01,6,36,0.83,625.20,4411.25,0.86
17011,l'Armentera,2020-01-01,0,92,1.00,0.00,10669.40,1.00
17012,Avinyonet de Puigventós,2020-01-01,0,70,1.00,0.00,10090.24,1.00
17013,Begur,2020-01-01,16,429,0.96,649.12,90308.51,0.99
17014,la Vajol,2020-01-01,0,20,1.00,0.00,1543.91,1.00
17015,Banyoles,2020-01-01,24,609,0.96,1492.62,71866.76,0.98
17016,Bàscara,2020-01-01,0,87,1.00,0.00,10365.32,1.00
17018,Bellcaire d'Empordà,2020-01-01,0,36,1.00,0.00,5549.72,1.00
17019,Besalú,2020-01-01,26,173,0.85,852.21,20100.55,0.96
17020,Bescanó,2020-01-01,9,193,0.95,425.23,35648.32,0.99
17021,Beuda,2020-01-01,0,4,1.00,0.00,243.91,1.00
17022,la Bisbal d'Empordà,2020-01-01,27,192,0.86,1599.76,29197.31,0.95
17023,Blanes,2020-01-01,27,642,0.96,2379.86,89937.98,0.97
17024,Bolvir,2020-01-01,2,77,0.97,101.33,15618.21,0.99
17025,Bordils,2020-01-01,11,50,0.78,482.49,10019.25,0.95
17026,Borrassà,2020-01-01,0,44,1.00,0.00,5543.63,1.00
17027,Breda,2020-01-01,1,103,0.99,62.39,16604.19,1.00
17028,Brunyola i Sant Martí Sapresa,2020-01-01,3,11,0.73,299.95,1462.54,0.79
17029,Boadella i les Escaules,2020-01-01,0,33,1.00,0.00,2684.96,1.00
17030,Cabanes,2020-01-01,0,32,1.00,0.00,3775.74,1.00
17031,Cabanelles,2020-01-01,0,13,1.00,0.00,517.62,1.00
17032,Cadaqués,2020-01-01,32,276,0.88,1142.36,33827.07,0.97
17033,Caldes de Malavella,2020-01-01,15,355,0.96,947.59,74846.89,0.99
17034,Calonge i Sant Antoni,2020-01-01,16,632,0.97,462.70,126075.87,1.00
17035,Camós,2020-01-01,12,43,0.72,711.74,3465.69,0.79
17036,Campdevànol,2020-01-01,3,139,0.98,171.96,15234.16,0.99
17037,Campelles,2020-01-01,0,19,1.00,0.00,2047.92,1.00
17038,Campllong,2020-01-01,1,28,0.96,34.40,4167.16,0.99
17039,Camprodon,2020-01-01,15,140,0.89,493.92,18402.51,0.97
