id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
-340194;ES-T;ES-CT;Vandellòs i l'Hospitalet de l'Infant;2018-02-01;194;357;0.46;25323.51;55310.06;0.54
43001;ES-T;ES-CT;Aiguamúrcia;2018-02-01;18;74;0.76;2581.00;17212.72;0.85
43002;ES-T;ES-CT;Albinyana;2018-02-01;2;131;0.98;42.43;20611.44;1.00
43003;ES-T;ES-CT;l'Albiol;2018-02-01;4;19;0.79;1044.68;6189.43;0.83
43004;ES-T;ES-CT;Alcanar;2018-02-01;55;381;0.86;6883.98;61043.60;0.89
43005;ES-T;ES-CT;Alcover;2018-02-01;35;195;0.82;1592.87;28985.46;0.95
43006;ES-T;ES-CT;Aldover;2018-02-01;11;28;0.61;752.46;2827.32;0.73
43007;ES-T;ES-CT;l'Aleixar;2018-02-01;24;46;0.48;4086.70;6027.05;0.32
43008;ES-T;ES-CT;Alfara de Carles;2018-02-01;16;32;0.50;818.90;2485.09;0.67
43009;ES-T;ES-CT;Alforja;2018-02-01;34;110;0.69;3339.98;16114.35;0.79
43010;ES-T;ES-CT;Alió;2018-02-01;25;51;0.51;2590.85;7056.86;0.63
43011;ES-T;ES-CT;Almoster;2018-02-01;6;55;0.89;337.18;9027.97;0.96
43012;ES-T;ES-CT;Altafulla;2018-02-01;41;202;0.80;1962.70;30808.15;0.94
43013;ES-T;ES-CT;l'Ametlla de Mar;2018-02-01;124;467;0.73;8216.32;111610.26;0.93
43014;ES-T;ES-CT;Amposta;2018-02-01;50;453;0.89;4486.87;91501.84;0.95
43015;ES-T;ES-CT;Arbolí;2018-02-01;4;11;0.64;188.95;867.18;0.78
43016;ES-T;ES-CT;l'Arboç;2018-02-01;6;110;0.95;234.51;20624.83;0.99
43017;ES-T;ES-CT;l'Argentera;2018-02-01;8;26;0.69;312.23;1420.78;0.78
43018;ES-T;ES-CT;Arnes;2018-02-01;18;44;0.59;785.41;4081.56;0.81
43019;ES-T;ES-CT;Ascó;2018-02-01;35;97;0.64;3158.02;10211.15;0.69
43020;ES-T;ES-CT;Banyeres del Penedès;2018-02-01;8;166;0.95;498.17;26485.07;0.98
43021;ES-T;ES-CT;Barberà de la Conca;2018-02-01;2;58;0.97;355.86;5837.37;0.94
43022;ES-T;ES-CT;Batea;2018-02-01;23;98;0.77;1513.98;9755.87;0.84
43023;ES-T;ES-CT;Bellmunt del Priorat;2018-02-01;18;18;0.00;2875.38;2875.38;0.00
43024;ES-T;ES-CT;Bellvei;2018-02-01;4;94;0.96;207.19;16573.13;0.99
43025;ES-T;ES-CT;Benifallet;2018-02-01;37;55;0.33;2336.77;4564.68;0.49
43026;ES-T;ES-CT;Benissanet;2018-02-01;4;51;0.92;550.23;5507.23;0.90
43027;ES-T;ES-CT;la Bisbal de Falset;2018-02-01;20;20;0.00;2947.78;2947.78;0.00
43028;ES-T;ES-CT;la Bisbal del Penedès;2018-02-01;4;227;0.98;184.36;57755.70;1.00
43029;ES-T;ES-CT;Blancafort;2018-02-01;13;45;0.71;1172.19;4242.85;0.72
43030;ES-T;ES-CT;Bonastre;2018-02-01;0;55;1.00;0.00;8563.82;1.00
43031;ES-T;ES-CT;les Borges del Camp;2018-02-01;9;60;0.85;836.30;8645.29;0.90
43032;ES-T;ES-CT;Bot;2018-02-01;18;39;0.54;1153.11;5095.43;0.77
43033;ES-T;ES-CT;Botarell;2018-02-01;16;49;0.67;1321.87;5783.55;0.77
43034;ES-T;ES-CT;Bràfim;2018-02-01;16;38;0.58;4326.73;8404.68;0.49
43035;ES-T;ES-CT;Cabacés;2018-02-01;21;33;0.36;2669.14;4678.00;0.43
43036;ES-T;ES-CT;Cabra del Camp;2018-02-01;6;80;0.93;391.16;25409.92;0.98
43037;ES-T;ES-CT;Calafell;2018-02-01;16;674;0.98;961.40;141347.30;0.99
43038;ES-T;ES-CT;Cambrils;2018-02-01;236;1005;0.77;14289.70;150008.31;0.90
43039;ES-T;ES-CT;Capafonts;2018-02-01;20;22;0.09;1581.90;2233.87;0.29
43040;ES-T;ES-CT;Capçanes;2018-02-01;16;16;0.00;2618.33;2618.33;0.00
43041;ES-T;ES-CT;Caseres;2018-02-01;12;22;0.45;895.65;2242.12;0.60
