id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
29001;ES-MA;ES-AN;Alameda;2019-05-01;35;117;0.70;3710.32;22215.44;0.83
29002;ES-MA;ES-AN;Alcaucín;2019-05-01;52;117;0.56;11578.50;21844.52;0.47
29003;ES-MA;ES-AN;Alfarnate;2019-05-01;24;51;0.53;7002.58;9178.55;0.24
29004;ES-MA;ES-AN;Alfarnatejo;2019-05-01;11;37;0.70;1594.12;4080.47;0.61
29005;ES-MA;ES-AN;Algarrobo;2019-05-01;44;151;0.71;5292.72;16427.74;0.68
29006;ES-MA;ES-AN;Algatocín;2019-05-01;6;27;0.78;1802.22;4029.31;0.55
29007;ES-MA;ES-AN;Alhaurín de la Torre;2019-05-01;442;991;0.55;75754.54;206513.22;0.63
29008;ES-MA;ES-AN;Alhaurín el Grande;2019-05-01;218;416;0.48;44823.10;76192.31;0.41
29009;ES-MA;ES-AN;Almáchar;2019-05-01;4;94;0.96;345.49;9352.81;0.96
29010;ES-MA;ES-AN;Almargen;2019-05-01;35;49;0.29;5626.80;9791.58;0.43
29011;ES-MA;ES-AN;Almogía;2019-05-01;55;69;0.20;11732.87;13236.34;0.11
29012;ES-MA;ES-AN;Álora;2019-05-01;159;256;0.38;26298.76;39091.92;0.33
29013;ES-MA;ES-AN;Alozaina;2019-05-01;13;78;0.83;1248.21;10469.09;0.88
29014;ES-MA;ES-AN;Alpandeire;2019-05-01;4;8;0.50;782.87;1182.32;0.34
29015;ES-MA;ES-AN;Antequera;2019-05-01;250;683;0.63;43350.79;119500.74;0.64
29016;ES-MA;ES-AN;Árchez;2019-05-01;2;14;0.86;30.17;806.96;0.96
29017;ES-MA;ES-AN;Archidona;2019-05-01;130;181;0.28;21115.94;30729.88;0.31
29018;ES-MA;ES-AN;Ardales;2019-05-01;4;71;0.94;723.30;8992.08;0.92
29019;ES-MA;ES-AN;Arenas;2019-05-01;19;92;0.79;5902.05;11190.83;0.47
29020;ES-MA;ES-AN;Arriate;2019-05-01;96;96;0.00;10459.77;10459.77;0.00
29021;ES-MA;ES-AN;Atajate;2019-05-01;4;19;0.79;118.49;1855.03;0.94
29022;ES-MA;ES-AN;Benadalid;2019-05-01;33;60;0.45;1302.76;3259.94;0.60
29023;ES-MA;ES-AN;Benahavís;2019-05-01;402;537;0.25;141040.47;169711.61;0.17
29024;ES-MA;ES-AN;Benalauría;2019-05-01;18;20;0.10;2591.41;2857.48;0.09
29025;ES-MA;ES-AN;Benalmádena;2019-05-01;349;1287;0.73;27685.51;207805.24;0.87
29026;ES-MA;ES-AN;Benamargosa;2019-05-01;4;110;0.96;421.16;8021.30;0.95
29027;ES-MA;ES-AN;Benamocarra;2019-05-01;1;117;0.99;67.28;12096.38;0.99
29028;ES-MA;ES-AN;Benaoján;2019-05-01;47;63;0.25;4569.48;7584.84;0.40
29029;ES-MA;ES-AN;Benarrabá;2019-05-01;7;43;0.84;191.57;5589.74;0.97
29030;ES-MA;ES-AN;El Borge;2019-05-01;2;88;0.98;105.98;6145.75;0.98
29031;ES-MA;ES-AN;El Burgo;2019-05-01;52;77;0.32;6180.56;9378.12;0.34
29032;ES-MA;ES-AN;Campillos;2019-05-01;68;246;0.72;9194.98;39044.52;0.76
29033;ES-MA;ES-AN;Canillas de Aceituno;2019-05-01;11;100;0.89;1310.45;9186.69;0.86
29034;ES-MA;ES-AN;Canillas de Albaida;2019-05-01;8;56;0.86;712.77;4652.51;0.85
29035;ES-MA;ES-AN;Cañete la Real;2019-05-01;14;62;0.77;1895.66;8777.02;0.78
29036;ES-MA;ES-AN;Carratraca;2019-05-01;11;33;0.67;2334.28;5501.30;0.58
29037;ES-MA;ES-AN;Cartajima;2019-05-01;21;21;0.00;3091.69;3091.69;0.00
29038;ES-MA;ES-AN;Cártama;2019-05-01;209;446;0.53;36004.65;78738.10;0.54
29039;ES-MA;ES-AN;Casabermeja;2019-05-01;52;94;0.45;6724.05;17846.34;0.62
29040;ES-MA;ES-AN;Casarabonela;2019-05-01;28;59;0.53;6704.41;9582.67;0.30
29041;ES-MA;ES-AN;Casares;2019-05-01;211;241;0.12;51850.84;56412.05;0.08
29042;ES-MA;ES-AN;Coín;2019-05-01;230;487;0.53;53584.55;88819.32;0.40
29043;ES-MA;ES-AN;Colmenar;2019-05-01;1;177;0.99;26.94;22863.22;1.00
29044;ES-MA;ES-AN;Comares;2019-05-01;3;37;0.92;44.15;3704.69;0.99
29045;ES-MA;ES-AN;Cómpeta;2019-05-01;33;136;0.76;4714.64;13091.20;0.64
29046;ES-MA;ES-AN;Cortes de la Frontera;2019-05-01;65;165;0.61;6310.17;17273.10;0.63
29047;ES-MA;ES-AN;Cuevas Bajas;2019-05-01;55;62;0.11;7035.54;8808.85;0.20
29048;ES-MA;ES-AN;Cuevas del Becerro;2019-05-01;78;78;0.00;10281.27;10281.27;0.00
29049;ES-MA;ES-AN;Cuevas de San Marcos;2019-05-01;34;88;0.61;6057.26;15003.62;0.60
29050;ES-MA;ES-AN;Cútar;2019-05-01;10;52;0.81;1531.54;5671.35;0.73
29051;ES-MA;ES-AN;Estepona;2019-05-01;1104;1952;0.43;198567.92;364767.29;0.46
29052;ES-MA;ES-AN;Faraján;2019-05-01;1;1;0.00;277.83;277.83;0.00
29053;ES-MA;ES-AN;Frigiliana;2019-05-01;34;101;0.66;4893.18;15460.61;0.68
29054;ES-MA;ES-AN;Fuengirola;2019-05-01;309;777;0.60;38782.31;116826.82;0.67
29055;ES-MA;ES-AN;Fuente de Piedra;2019-05-01;38;83;0.54;5690.73;16549.77;0.66
29056;ES-MA;ES-AN;Gaucín;2019-05-01;2;59;0.97;48.91;6941.99;0.99
29057;ES-MA;ES-AN;Genalguacil;2019-05-01;9;21;0.57;5226.57;7043.32;0.26
29058;ES-MA;ES-AN;Guaro;2019-05-01;33;33;0.00;5204.35;5204.35;0.00
29059;ES-MA;ES-AN;Humilladero;2019-05-01;35;212;0.83;2763.40;32231.81;0.91
29060;ES-MA;ES-AN;Igualeja;2019-05-01;35;51;0.31;3860.51;6528.02;0.41
29061;ES-MA;ES-AN;Istán;2019-05-01;60;98;0.39;12797.15;16916.46;0.24
29062;ES-MA;ES-AN;Iznate;2019-05-01;1;30;0.97;37.82;3133.19;0.99
29063;ES-MA;ES-AN;Jimera de Líbar;2019-05-01;14;34;0.59;2149.53;4207.33;0.49
29064;ES-MA;ES-AN;Jubrique;2019-05-01;10;35;0.71;3896.98;7064.96;0.45
29065;ES-MA;ES-AN;Júzcar;2019-05-01;2;25;0.92;170.52;2695.95;0.94
29066;ES-MA;ES-AN;Macharaviaya;2019-05-01;8;33;0.76;311.94;3187.49;0.90
29067;ES-MA;ES-AN;Málaga;2019-05-01;123;7029;0.98;7188.85;818501.23;0.99
29068;ES-MA;ES-AN;Manilva;2019-05-01;333;486;0.31;64085.57;93691.32;0.32
29069;ES-MA;ES-AN;Marbella;2019-05-01;1717;3497;0.51;248405.15;595117.48;0.58
29070;ES-MA;ES-AN;Mijas;2019-05-01;463;1841;0.75;79002.79;416264.58;0.81
29071;ES-MA;ES-AN;Moclinejo;2019-05-01;6;38;0.84;786.99;4754.29;0.83
29072;ES-MA;ES-AN;Mollina;2019-05-01;55;145;0.62;8504.28;28333.02;0.70
29073;ES-MA;ES-AN;Monda;2019-05-01;60;123;0.51;16331.04;25652.25;0.36
29074;ES-MA;ES-AN;Montejaque;2019-05-01;19;61;0.69;2001.07;7296.94;0.73
29075;ES-MA;ES-AN;Nerja;2019-05-01;120;498;0.76;14121.15;67714.86;0.79
29076;ES-MA;ES-AN;Ojén;2019-05-01;97;176;0.45;31285.98;41188.94;0.24
29077;ES-MA;ES-AN;Parauta;2019-05-01;14;31;0.55;921.67;3112.64;0.70
29079;ES-MA;ES-AN;Periana;2019-05-01;42;148;0.72;7319.36;17271.01;0.58
29080;ES-MA;ES-AN;Pizarra;2019-05-01;58;193;0.70;12223.52;35555.05;0.66
29081;ES-MA;ES-AN;Pujerra;2019-05-01;15;46;0.67;962.16;2969.98;0.68
29082;ES-MA;ES-AN;Rincón de la Victoria;2019-05-01;391;811;0.52;52823.22;141305.93;0.63
29083;ES-MA;ES-AN;Riogordo;2019-05-01;15;89;0.83;1195.98;12411.07;0.90
29084;ES-MA;ES-AN;Ronda;2019-05-01;367;684;0.46;49570.81;83628.25;0.41
29085;ES-MA;ES-AN;Salares;2019-05-01;13;28;0.54;1036.85;2524.64;0.59
29086;ES-MA;ES-AN;Sayalonga;2019-05-01;10;56;0.82;960.18;4576.88;0.79
29087;ES-MA;ES-AN;Sedella;2019-05-01;2;50;0.96;76.21;3486.23;0.98
29088;ES-MA;ES-AN;Sierra de Yeguas;2019-05-01;38;97;0.61;5709.68;18518.84;0.69
29089;ES-MA;ES-AN;Teba;2019-05-01;40;46;0.13;9776.56;11124.23;0.12
29090;ES-MA;ES-AN;Tolox;2019-05-01;75;102;0.26;9210.97;11542.91;0.20
29091;ES-MA;ES-AN;Torrox;2019-05-01;192;449;0.57;20162.64;59996.25;0.66
29092;ES-MA;ES-AN;Totalán;2019-05-01;0;37;1.00;0.00;3854.61;1.00
29093;ES-MA;ES-AN;Valle de Abdalajís;2019-05-01;38;51;0.25;5401.78;7188.11;0.25
29094;ES-MA;ES-AN;Vélez-Málaga;2019-05-01;481;1835;0.74;62481.12;257837.78;0.76
29095;ES-MA;ES-AN;Villanueva de Algaidas;2019-05-01;58;98;0.41;7903.77;15036.26;0.47
29096;ES-MA;ES-AN;Villanueva del Rosario;2019-05-01;71;130;0.45;8997.09;17640.87;0.49
29097;ES-MA;ES-AN;Villanueva del Trabuco;2019-05-01;81;173;0.53;7942.62;25662.80;0.69
29098;ES-MA;ES-AN;Villanueva de Tapia;2019-05-01;35;60;0.42;4176.11;8281.32;0.50
29099;ES-MA;ES-AN;Viñuela;2019-05-01;40;106;0.62;8256.97;22126.79;0.63
29100;ES-MA;ES-AN;Yunquera;2019-05-01;40;99;0.60;4643.48;14917.88;0.69
