id,prov,ccaa,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
08001,ES-B,ES-CT,Abrera,2021-03-15,17,301,0.94,1282.28,62417.45,0.98
08002,ES-B,ES-CT,Aguilar de Segarra,2021-03-15,3,7,0.57,493.06,809.04,0.39
08003,ES-B,ES-CT,Alella,2021-03-15,35,283,0.88,2812.38,55924.19,0.95
08004,ES-B,ES-CT,Alpens,2021-03-15,19,34,0.44,1488.15,3410.15,0.56
08005,ES-B,ES-CT,l'Ametlla del Vallès,2021-03-15,42,264,0.84,5345.79,70296.62,0.92
08006,ES-B,ES-CT,Arenys de Mar,2021-03-15,55,246,0.78,6939.15,38704.80,0.82
08007,ES-B,ES-CT,Arenys de Munt,2021-03-15,30,179,0.83,4319.83,36143.75,0.88
08008,ES-B,ES-CT,Argençola,2021-03-15,5,36,0.86,194.25,3362.22,0.94
08009,ES-B,ES-CT,Argentona,2021-03-15,52,286,0.82,6110.91,55918.38,0.89
08010,ES-B,ES-CT,Artés,2021-03-15,48,155,0.69,2663.27,24569.30,0.89
08011,ES-B,ES-CT,Avià,2021-03-15,16,57,0.72,1823.04,8834.48,0.79
08012,ES-B,ES-CT,Avinyó,2021-03-15,33,89,0.63,4789.19,15324.56,0.69
08013,ES-B,ES-CT,Avinyonet del Penedès,2021-03-15,1,108,0.99,35.49,15258.63,1.00
08014,ES-B,ES-CT,Aiguafreda,2021-03-15,16,98,0.84,514.40,14634.22,0.96
08015,ES-B,ES-CT,Badalona,2021-03-15,0,1627,1.00,0.00,230678.43,1.00
08016,ES-B,ES-CT,Bagà,2021-03-15,57,98,0.42,4435.14,8917.69,0.50
08017,ES-B,ES-CT,Balenyà,2021-03-15,47,107,0.56,5918.90,16489.60,0.64
08018,ES-B,ES-CT,Balsareny,2021-03-15,10,100,0.90,652.82,11805.73,0.94
08019,ES-B,ES-CT,Barcelona,2021-03-15,139,6695,0.98,8848.50,921177.23,0.99
08020,ES-B,ES-CT,Begues,2021-03-15,14,258,0.95,462.72,52361.60,0.99
08021,ES-B,ES-CT,Bellprat,2021-03-15,0,15,1.00,0.00,1075.61,1.00
08022,ES-B,ES-CT,Berga,2021-03-15,60,341,0.82,3827.35,44300.85,0.91
08023,ES-B,ES-CT,Bigues i Riells,2021-03-15,46,311,0.85,4164.88,90462.88,0.95
08024,ES-B,ES-CT,Borredà,2021-03-15,0,39,1.00,0.00,3964.13,1.00
08025,ES-B,ES-CT,el Bruc,2021-03-15,0,106,1.00,0.00,21325.30,1.00
08026,ES-B,ES-CT,el Brull,2021-03-15,1,5,0.80,41.56,1106.03,0.96
08027,ES-B,ES-CT,les Cabanyes,2021-03-15,0,37,1.00,0.00,5991.14,1.00
08028,ES-B,ES-CT,Cabrera d'Anoia,2021-03-15,0,116,1.00,0.00,32089.91,1.00
08029,ES-B,ES-CT,Cabrera de Mar,2021-03-15,37,170,0.78,4396.72,28185.33,0.84
08030,ES-B,ES-CT,Cabrils,2021-03-15,57,254,0.78,3858.88,48562.07,0.92
08031,ES-B,ES-CT,Calaf,2021-03-15,25,128,0.80,1038.63,17700.43,0.94
08032,ES-B,ES-CT,Caldes d'Estrac,2021-03-15,12,75,0.84,744.95,11563.13,0.94
08033,ES-B,ES-CT,Caldes de Montbui,2021-03-15,39,337,0.88,3010.18,73426.26,0.96
08034,ES-B,ES-CT,Calders,2021-03-15,18,55,0.67,1775.80,13344.70,0.87
08035,ES-B,ES-CT,Calella,2021-03-15,35,166,0.79,4070.43,34789.34,0.88
08036,ES-B,ES-CT,Calonge de Segarra,2021-03-15,4,20,0.80,432.90,1786.90,0.76
08037,ES-B,ES-CT,Calldetenes,2021-03-15,35,107,0.67,1673.30,11152.38,0.85
08038,ES-B,ES-CT,Callús,2021-03-15,38,70,0.46,4264.69,10107.97,0.58
08039,ES-B,ES-CT,Campins,2021-03-15,4,24,0.83,519.85,5550.94,0.91
08040,ES-B,ES-CT,Canet de Mar,2021-03-15,26,288,0.91,2048.57,36797.75,0.94
08041,ES-B,ES-CT,Canovelles,2021-03-15,35,150,0.77,3090.82,33096.56,0.91
08042,ES-B,ES-CT,Cànoves i Samalús,2021-03-15,26,103,0.75,1967.85,21794.51,0.91
08043,ES-B,ES-CT,Canyelles,2021-03-15,4,228,0.98,155.55,53531.50,1.00
08044,ES-B,ES-CT,Capellades,2021-03-15,0,88,1.00,0.00,15164.99,1.00
08045,ES-B,ES-CT,Capolat,2021-03-15,0,1,1.00,0.00,140.86,1.00
08046,ES-B,ES-CT,Cardedeu,2021-03-15,66,368,0.82,5239.51,63829.38,0.92
08047,ES-B,ES-CT,Cardona,2021-03-15,64,137,0.53,9233.75,20606.81,0.55
08048,ES-B,ES-CT,Carme,2021-03-15,0,31,1.00,0.00,4217.89,1.00
08049,ES-B,ES-CT,Casserres,2021-03-15,27,83,0.67,2647.95,8334.56,0.68
08050,ES-B,ES-CT,Castellar del Riu,2021-03-15,0,1,1.00,0.00,493.01,1.00
08051,ES-B,ES-CT,Castellar del Vallès,2021-03-15,63,581,0.89,3255.19,106580.75,0.97
08052,ES-B,ES-CT,Castellar de n'Hug,2021-03-15,19,30,0.37,2177.92,3485.75,0.38
08053,ES-B,ES-CT,Castellbell i el Vilar,2021-03-15,3,150,0.98,51.84,29540.26,1.00
08054,ES-B,ES-CT,Castellbisbal,2021-03-15,20,344,0.94,875.40,74212.73,0.99
08055,ES-B,ES-CT,Castellcir,2021-03-15,1,51,0.98,57.43,11111.32,0.99
08056,ES-B,ES-CT,Castelldefels,2021-03-15,69,817,0.92,4100.41,137578.75,0.97
08057,ES-B,ES-CT,Castell de l'Areny,2021-03-15,1,5,0.80,73.20,808.53,0.91
08058,ES-B,ES-CT,Castellet i la Gornal,2021-03-15,4,172,0.98,144.19,29362.02,1.00
08059,ES-B,ES-CT,Castellfollit del Boix,2021-03-15,0,17,1.00,0.00,1583.75,1.00
08060,ES-B,ES-CT,Castellfollit de Riubregós,2021-03-15,12,26,0.54,194.15,1480.34,0.87
08061,ES-B,ES-CT,Castellgalí,2021-03-15,11,110,0.90,1384.11,21642.41,0.94
08062,ES-B,ES-CT,Castellnou de Bages,2021-03-15,30,66,0.55,3443.03,17791.10,0.81
08063,ES-B,ES-CT,Castellolí,2021-03-15,2,25,0.92,35.45,4147.03,0.99
08064,ES-B,ES-CT,Castellterçol,2021-03-15,15,159,0.91,585.38,17378.83,0.97
08065,ES-B,ES-CT,Castellví de la Marca,2021-03-15,2,54,0.96,128.27,7100.58,0.98
08066,ES-B,ES-CT,Castellví de Rosanes,2021-03-15,0,63,1.00,0.00,18449.25,1.00
08067,ES-B,ES-CT,Centelles,2021-03-15,73,237,0.69,3577.38,32672.19,0.89
08068,ES-B,ES-CT,Cervelló,2021-03-15,17,273,0.94,1066.30,62696.23,0.98
08069,ES-B,ES-CT,Collbató,2021-03-15,44,245,0.82,3065.29,45206.52,0.93
08070,ES-B,ES-CT,Collsuspina,2021-03-15,5,29,0.83,354.01,3884.99,0.91
08071,ES-B,ES-CT,Copons,2021-03-15,0,21,1.00,0.00,1536.35,1.00
08072,ES-B,ES-CT,Corbera de Llobregat,2021-03-15,12,479,0.97,583.18,125176.00,1.00
08073,ES-B,ES-CT,Cornellà de Llobregat,2021-03-15,41,538,0.92,2710.86,75917.10,0.96
08074,ES-B,ES-CT,Cubelles,2021-03-15,30,454,0.93,1851.00,79331.29,0.98
08075,ES-B,ES-CT,Dosrius,2021-03-15,29,184,0.84,7566.13,51797.68,0.85
08076,ES-B,ES-CT,Esparreguera,2021-03-15,45,364,0.88,4683.80,72464.44,0.94
08077,ES-B,ES-CT,Esplugues de Llobregat,2021-03-15,20,329,0.94,1836.84,48380.08,0.96
08078,ES-B,ES-CT,l'Espunyola,2021-03-15,0,0,1,0.00,0.00,1
08079,ES-B,ES-CT,l'Estany,2021-03-15,13,42,0.69,1294.32,5514.25,0.77
08080,ES-B,ES-CT,Fígols,2021-03-15,2,6,0.67,276.16,505.97,0.45
08081,ES-B,ES-CT,Fogars de Montclús,2021-03-15,7,12,0.42,1581.68,2529.51,0.37
08082,ES-B,ES-CT,Fogars de la Selva,2021-03-15,13,56,0.77,1300.45,21316.11,0.94
08083,ES-B,ES-CT,Folgueroles,2021-03-15,19,64,0.70,1228.59,10174.86,0.88
08084,ES-B,ES-CT,Fonollosa,2021-03-15,35,100,0.65,3708.91,16832.13,0.78
