id,prov,ccaa,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
27001,ES-LU,ES-GA,Abadín,2020-12-01,32,49,0.35,6658.23,10564.18,0.37
27002,ES-LU,ES-GA,Alfoz,2020-12-01,19,47,0.60,4211.05,9346.81,0.55
27003,ES-LU,ES-GA,Antas de Ulla,2020-12-01,227,244,0.07,34964.16,38933.91,0.10
27004,ES-LU,ES-GA,Baleira,2020-12-01,242,251,0.04,30579.67,31785.01,0.04
27005,ES-LU,ES-GA,Barreiros,2020-12-01,47,83,0.43,6400.59,17495.66,0.63
27006,ES-LU,ES-GA,Becerreá,2020-12-01,298,345,0.14,39772.51,49224.97,0.19
27007,ES-LU,ES-GA,Begonte,2020-12-01,95,114,0.17,15686.19,18658.17,0.16
27008,ES-LU,ES-GA,Bóveda,2020-12-01,143,160,0.11,19288.15,21965.71,0.12
27009,ES-LU,ES-GA,Carballedo,2020-12-01,411,413,0.00,48666.66,48823.77,0.00
27010,ES-LU,ES-GA,Castro de Rei,2020-12-01,442,495,0.11,51050.62,58684.17,0.13
27011,ES-LU,ES-GA,Castroverde,2020-12-01,398,411,0.03,52705.82,54632.27,0.04
27012,ES-LU,ES-GA,Cervantes,2020-12-01,364,375,0.03,42988.84,44402.04,0.03
27013,ES-LU,ES-GA,Cervo,2020-12-01,1,137,0.99,29.02,17755.39,1.00
27014,ES-LU,ES-GA,O Corgo,2020-12-01,459,473,0.03,59316.08,62507.63,0.05
27015,ES-LU,ES-GA,Cospeito,2020-12-01,71,117,0.39,16801.26,27279.62,0.38
27016,ES-LU,ES-GA,Chantada,2020-12-01,661,723,0.09,77135.75,86651.76,0.11
27017,ES-LU,ES-GA,Folgoso do Courel,2020-12-01,297,375,0.21,23162.05,33056.50,0.30
27018,ES-LU,ES-GA,A Fonsagrada,2020-12-01,471,517,0.09,57104.01,64451.23,0.11
27019,ES-LU,ES-GA,Foz,2020-12-01,61,190,0.68,7006.61,33624.13,0.79
27020,ES-LU,ES-GA,Friol,2020-12-01,69,105,0.34,12902.41,17949.13,0.28
