28037,ES-M,ES-MD,Cenicientos,2020-12-01,9,189,0.95,537.10,18994.75,0.97
28038,ES-M,ES-MD,Cercedilla,2020-12-01,58,363,0.84,4243.59,48491.85,0.91
28039,ES-M,ES-MD,Cervera de Buitrago,2020-12-01,5,25,0.80,263.08,2220.07,0.88
28040,ES-M,ES-MD,Ciempozuelos,2020-12-01,11,268,0.96,2385.13,49757.07,0.95
28041,ES-M,ES-MD,Cobeña,2020-12-01,30,196,0.85,1722.86,26467.13,0.93
28042,ES-M,ES-MD,Colmenar del Arroyo,2020-12-01,39,120,0.68,1827.47,15700.86,0.88
28043,ES-M,ES-MD,Colmenar de Oreja,2020-12-01,78,375,0.79,10887.19,83047.50,0.87
28044,ES-M,ES-MD,Colmenarejo,2020-12-01,1,337,1.00,9.91,49093.13,1.00
28045,ES-M,ES-MD,Colmenar Viejo,2020-12-01,173,932,0.81,17831.47,164482.57,0.89
28046,ES-M,ES-MD,Collado Mediano,2020-12-01,15,268,0.94,1326.71,46505.13,0.97
28047,ES-M,ES-MD,Collado Villalba,2020-12-01,17,1035,0.98,431.67,121937.60,1.00
28048,ES-M,ES-MD,Corpa,2020-12-01,5,38,0.87,607.39,5777.46,0.89
28049,ES-M,ES-MD,Coslada,2020-12-01,36,601,0.94,1787.21,85635.11,0.98
28050,ES-M,ES-MD,Cubas de la Sagra,2020-12-01,6,131,0.95,667.42,24772.39,0.97
28051,ES-M,ES-MD,Chapinería,2020-12-01,32,133,0.76,4525.96,24380.24,0.81
28052,ES-M,ES-MD,Chinchón,2020-12-01,39,202,0.81,11236.76,38862.81,0.71
28053,ES-M,ES-MD,Daganzo de Arriba,2020-12-01,29,199,0.85,2456.92,37348.44,0.93
28054,ES-M,ES-MD,El Escorial,2020-12-01,46,431,0.89,5614.29,90375.31,0.94
28055,ES-M,ES-MD,Estremera,2020-12-01,8,122,0.93,3512.49,16353.71,0.79
28056,ES-M,ES-MD,Fresnedillas de la Oliva,2020-12-01,11,106,0.90,272.50,11467.69,0.98
28057,ES-M,ES-MD,Fresno de Torote,2020-12-01,14,97,0.86,1196.27,26312.82,0.95
28058,ES-M,ES-MD,Fuenlabrada,2020-12-01,66,760,0.91,7969.90,114020.23,0.93
28059,ES-M,ES-MD,Fuente el Saz de Jarama,2020-12-01,25,140,0.82,1617.03,24487.27,0.93
28060,ES-M,ES-MD,Fuentidueña de Tajo,2020-12-01,5,139,0.96,748.91,21274.88,0.96
28061,ES-M,ES-MD,Galapagar,2020-12-01,10,1085,0.99,381.40,166528.18,1.00
28062,ES-M,ES-MD,Garganta de los Montes,2020-12-01,39,92,0.58,3628.73,9812.94,0.63
28063,ES-M,ES-MD,Gargantilla del Lozoya y Pinilla de Buitrago,2020-12-01,30,83,0.64,3925.71,11837.44,0.67
28064,ES-M,ES-MD,Gascones,2020-12-01,10,27,0.63,702.72,2670.04,0.74
28065,ES-M,ES-MD,Getafe,2020-12-01,384,1914,0.80,36016.08,291835.42,0.88
28066,ES-M,ES-MD,Griñón,2020-12-01,8,334,0.98,812.08,56493.23,0.99
28067,ES-M,ES-MD,Guadalix de la Sierra,2020-12-01,42,216,0.81,2655.92,37132.56,0.93
28068,ES-M,ES-MD,Guadarrama,2020-12-01,66,559,0.88,4022.61,87364.75,0.95
28069,ES-M,ES-MD,La Hiruela,2020-12-01,6,16,0.63,264.97,1525.37,0.83
28070,ES-M,ES-MD,Horcajo de la Sierra-Aoslos,2020-12-01,7,27,0.74,277.63,1904.81,0.85
28071,ES-M,ES-MD,Horcajuelo de la Sierra,2020-12-01,10,19,0.47,671.15,1941.28,0.65
28072,ES-M,ES-MD,Hoyo de Manzanares,2020-12-01,1,318,1.00,10.97,52787.40,1.00
28073,ES-M,ES-MD,Humanes de Madrid,2020-12-01,29,212,0.86,1807.81,29440.49,0.94
28074,ES-M,ES-MD,Leganés,2020-12-01,264,1610,0.84,17403.94,219826.40,0.92
28075,ES-M,ES-MD,Loeches,2020-12-01,66,312,0.79,6341.12,42565.03,0.85
28076,ES-M,ES-MD,Lozoya,2020-12-01,18,58,0.69,1203.57,7858.27,0.85
28078,ES-M,ES-MD,Madarcos,2020-12-01,6,19,0.68,306.41,1773.83,0.83
28079,ES-M,ES-MD,Madrid,2020-12-01,601,19869,0.97,52099.67,2844604.24,0.98
28080,ES-M,ES-MD,Majadahonda,2020-12-01,27,1032,0.97,1601.14,153502.73,0.99
28082,ES-M,ES-MD,Manzanares el Real,2020-12-01,13,406,0.97,854.90,61793.85,0.99
28083,ES-M,ES-MD,Meco,2020-12-01,65,393,0.83,4848.92,64551.72,0.92
28084,ES-M,ES-MD,Mejorada del Campo,2020-12-01,39,327,0.88,5438.05,64905.48,0.92
28085,ES-M,ES-MD,Miraflores de la Sierra,2020-12-01,39,403,0.90,4673.13,54376.54,0.91
28086,ES-M,ES-MD,El Molar,2020-12-01,46,185,0.75,5312.50,30124.23,0.82
28087,ES-M,ES-MD,Los Molinos,2020-12-01,59,295,0.80,5946.10,49553.13,0.88
28088,ES-M,ES-MD,Montejo de la Sierra,2020-12-01,9,23,0.61,663.79,2377.81,0.72
28089,ES-M,ES-MD,Moraleja de Enmedio,2020-12-01,7,115,0.94,368.86,19367.03,0.98
28090,ES-M,ES-MD,Moralzarzal,2020-12-01,31,511,0.94,3232.87,76176.17,0.96
28091,ES-M,ES-MD,Morata de Tajuña,2020-12-01,24,224,0.89,2755.24,27681.32,0.90
28092,ES-M,ES-MD,Móstoles,2020-12-01,214,1189,0.82,19195.22,196092.80,0.90
28093,ES-M,ES-MD,Navacerrada,2020-12-01,30,176,0.83,3064.39,24035.26,0.87
28094,ES-M,ES-MD,Navalafuente,2020-12-01,20,91,0.78,1803.33,16653.67,0.89
28095,ES-M,ES-MD,Navalagamella,2020-12-01,16,129,0.88,1441.29,12727.51,0.89
28096,ES-M,ES-MD,Navalcarnero,2020-12-01,129,524,0.75,14986.19,97678.27,0.85
28097,ES-M,ES-MD,Navarredonda y San Mamés,2020-12-01,12,46,0.74,828.30,3392.59,0.76
28099,ES-M,ES-MD,Navas del Rey,2020-12-01,53,193,0.73,8603.09,25823.37,0.67
28100,ES-M,ES-MD,Nuevo Baztán,2020-12-01,30,260,0.88,1686.04,82938.92,0.98
28101,ES-M,ES-MD,Olmeda de las Fuentes,2020-12-01,3,34,0.91,248.08,4871.46,0.95
28102,ES-M,ES-MD,Orusco de Tajuña,2020-12-01,18,79,0.77,2557.38,9895.37,0.74
28104,ES-M,ES-MD,Paracuellos de Jarama,2020-12-01,53,459,0.88,6120.40,107728.05,0.94
28106,ES-M,ES-MD,Parla,2020-12-01,141,805,0.82,11268.06,134840.41,0.92
28107,ES-M,ES-MD,Patones,2020-12-01,7,55,0.87,488.55,5227.51,0.91
28108,ES-M,ES-MD,Pedrezuela,2020-12-01,60,224,0.73,4945.50,37130.59,0.87
28109,ES-M,ES-MD,Pelayos de la Presa,2020-12-01,15,267,0.94,668.87,34555.40,0.98
28110,ES-M,ES-MD,Perales de Tajuña,2020-12-01,18,83,0.78,1505.52,9885.36,0.85
28111,ES-M,ES-MD,Pezuela de las Torres,2020-12-01,2,60,0.97,198.49,9134.51,0.98
28112,ES-M,ES-MD,Pinilla del Valle,2020-12-01,10,47,0.79,439.34,4490.82,0.90
28113,ES-M,ES-MD,Pinto,2020-12-01,145,484,0.70,18281.44,73248.31,0.75
28114,ES-M,ES-MD,Piñuécar-Gandullas,2020-12-01,13,39,0.67,1534.90,6186.53,0.75
28115,ES-M,ES-MD,Pozuelo de Alarcón,2020-12-01,111,1513,0.93,7993.76,265517.66,0.97
28116,ES-M,ES-MD,Pozuelo del Rey,2020-12-01,7,59,0.88,388.25,7690.22,0.95
28117,ES-M,ES-MD,Prádena del Rincón,2020-12-01,3,36,0.92,437.16,2906.06,0.85
28118,ES-M,ES-MD,Puebla de la Sierra,2020-12-01,0,30,1.00,0.00,2670.39,1.00
28119,ES-M,ES-MD,Quijorna,2020-12-01,30,150,0.80,2240.41,23788.25,0.91
28120,ES-M,ES-MD,Rascafría,2020-12-01,3,186,0.98,77.31,19499.20,1.00
28121,ES-M,ES-MD,Redueña,2020-12-01,3,27,0.89,159.09,3129.92,0.95
28122,ES-M,ES-MD,Ribatejada,2020-12-01,14,64,0.78,1758.83,12786.02,0.86
28123,ES-M,ES-MD,Rivas-Vaciamadrid,2020-12-01,132,865,0.85,13270.14,167354.39,0.92
28124,ES-M,ES-MD,Robledillo de la Jara,2020-12-01,7,43,0.84,405.75,3453.63,0.88
28125,ES-M,ES-MD,Robledo de Chavela,2020-12-01,27,307,0.91,3378.73,66872.60,0.95
28126,ES-M,ES-MD,Robregordo,2020-12-01,5,22,0.77,506.84,3734.36,0.86
28127,ES-M,ES-MD,Las Rozas de Madrid,2020-12-01,114,1413,0.92,6466.68,262012.09,0.98
28128,ES-M,ES-MD,Rozas de Puerto Real,2020-12-01,1,68,0.99,10.42,8982.51,1.00
28129,ES-M,ES-MD,San Agustín del Guadalix,2020-12-01,34,241,0.86,3602.78,41229.21,0.91
28130,ES-M,ES-MD,San Fernando de Henares,2020-12-01,32,520,0.94,4555.02,71763.49,0.94
28131,ES-M,ES-MD,San Lorenzo de El Escorial,2020-12-01,36,386,0.91,4026.33,60871.71,0.93
28132,ES-M,ES-MD,San Martín de la Vega,2020-12-01,106,478,0.78,10677.27,84860.59,0.87
28133,ES-M,ES-MD,San Martín de Valdeiglesias,2020-12-01,14,400,0.97,1708.22,66162.35,0.97
28134,ES-M,ES-MD,San Sebastián de los Reyes,2020-12-01,251,959,0.74,22503.67,163616.59,0.86
28135,ES-M,ES-MD,Santa María de la Alameda,2020-12-01,36,246,0.85,2319.59,33183.38,0.93
28136,ES-M,ES-MD,Santorcaz,2020-12-01,8,101,0.92,455.75,12181.52,0.96
28137,ES-M,ES-MD,Los Santos de la Humosa,2020-12-01,12,114,0.89,448.78,16675.54,0.97
28138,ES-M,ES-MD,La Serna del Monte,2020-12-01,0,19,1.00,0.00,1653.96,1.00
28140,ES-M,ES-MD,Serranillos del Valle,2020-12-01,3,108,0.97,242.67,25007.43,0.99
28141,ES-M,ES-MD,Sevilla la Nueva,2020-12-01,11,202,0.95,446.50,38319.60,0.99
28143,ES-M,ES-MD,Somosierra,2020-12-01,3,21,0.86,83.34,2382.32,0.97
28144,ES-M,ES-MD,Soto del Real,2020-12-01,66,379,0.83,4524.61,67717.72,0.93
28145,ES-M,ES-MD,Talamanca de Jarama,2020-12-01,14,136,0.90,1718.45,22501.31,0.92
28146,ES-M,ES-MD,Tielmes,2020-12-01,2,98,0.98,90.30,11174.20,0.99
28147,ES-M,ES-MD,Titulcia,2020-12-01,41,56,0.27,5457.92,8209.73,0.34
28148,ES-M,ES-MD,Torrejón de Ardoz,2020-12-01,138,1092,0.87,10485.15,141303.91,0.93
28149,ES-M,ES-MD,Torrejón de la Calzada,2020-12-01,57,179,0.68,7017.41,34100.49,0.79
28150,ES-M,ES-MD,Torrejón de Velasco,2020-12-01,7,110,0.94,516.21,16701.05,0.97
28151,ES-M,ES-MD,Torrelaguna,2020-12-01,17,201,0.92,990.16,26838.41,0.96
28152,ES-M,ES-MD,Torrelodones,2020-12-01,7,682,0.99,264.44,118030.98,1.00
28153,ES-M,ES-MD,Torremocha de Jarama,2020-12-01,17,73,0.77,807.08,9739.57,0.92
28154,ES-M,ES-MD,Torres de la Alameda,2020-12-01,19,198,0.90,2642.89,39170.17,0.93
28155,ES-M,ES-MD,Valdaracete,2020-12-01,0,51,1.00,0.00,7421.25,1.00
28156,ES-M,ES-MD,Valdeavero,2020-12-01,6,76,0.92,279.34,17058.96,0.98
28157,ES-M,ES-MD,Valdelaguna,2020-12-01,0,70,1.00,0.00,11809.55,1.00
28158,ES-M,ES-MD,Valdemanco,2020-12-01,21,69,0.70,1473.84,9587.22,0.85
28159,ES-M,ES-MD,Valdemaqueda,2020-12-01,0,115,1.00,0.00,15972.42,1.00
28160,ES-M,ES-MD,Valdemorillo,2020-12-01,60,594,0.90,7961.88,120183.36,0.93
28161,ES-M,ES-MD,Valdemoro,2020-12-01,243,920,0.74,31454.72,157335.38,0.80
28162,ES-M,ES-MD,Valdeolmos-Alalpardo,2020-12-01,16,88,0.82,1745.41,17838.34,0.90
28163,ES-M,ES-MD,Valdepiélagos,2020-12-01,1,29,0.97,80.45,5782.97,0.99
28164,ES-M,ES-MD,Valdetorres de Jarama,2020-12-01,39,152,0.74,8167.73,45621.82,0.82
28165,ES-M,ES-MD,Valdilecha,2020-12-01,7,77,0.91,365.85,10426.92,0.96
28166,ES-M,ES-MD,Valverde de Alcalá,2020-12-01,0,37,1.00,0.00,4598.59,1.00
28167,ES-M,ES-MD,Velilla de San Antonio,2020-12-01,42,234,0.82,1405.16,30672.37,0.95
28168,ES-M,ES-MD,El Vellón,2020-12-01,20,84,0.76,1744.74,10916.10,0.84
28169,ES-M,ES-MD,Venturada,2020-12-01,25,194,0.87,1399.99,31083.90,0.95
28170,ES-M,ES-MD,Villaconejos,2020-12-01,17,98,0.83,2311.27,17588.04,0.87
28171,ES-M,ES-MD,Villa del Prado,2020-12-01,99,327,0.70,14703.81,70821.98,0.79
28172,ES-M,ES-MD,Villalbilla,2020-12-01,44,529,0.92,2313.48,107653.31,0.98
28173,ES-M,ES-MD,Villamanrique de Tajo,2020-12-01,10,69,0.86,964.50,11025.99,0.91
28174,ES-M,ES-MD,Villamanta,2020-12-01,1,101,0.99,14.88,16387.73,1.00
28175,ES-M,ES-MD,Villamantilla,2020-12-01,21,91,0.77,1314.84,13233.35,0.90
28176,ES-M,ES-MD,Villanueva de la Cañada,2020-12-01,22,429,0.95,2294.75,93913.38,0.98
28177,ES-M,ES-MD,Villanueva del Pardillo,2020-12-01,40,309,0.87,2943.36,51334.80,0.94
28178,ES-M,ES-MD,Villanueva de Perales,2020-12-01,5,49,0.90,793.00,7897.83,0.90
28179,ES-M,ES-MD,Villar del Olmo,2020-12-01,5,69,0.93,299.58,16122.07,0.98
28180,ES-M,ES-MD,Villarejo de Salvanés,2020-12-01,14,227,0.94,6561.97,35424.55,0.81
28181,ES-M,ES-MD,Villaviciosa de Odón,2020-12-01,73,783,0.91,7593.15,137309.88,0.94
28182,ES-M,ES-MD,Villavieja del Lozoya,2020-12-01,14,59,0.76,2521.26,6571.39,0.62
28183,ES-M,ES-MD,Zarzalejo,2020-12-01,22,180,0.88,1292.59,16311.34,0.92
28901,ES-M,ES-MD,Lozoyuela-Navas-Sieteiglesias,2020-12-01,47,146,0.68,3193.03,15957.15,0.80
28902,ES-M,ES-MD,Puentes Viejas,2020-12-01,61,138,0.56,6220.31,15315.69,0.59
28903,ES-M,ES-MD,Tres Cantos,2020-12-01,72,823,0.91,6552.43,145217.01,0.95
-10973818,ES-M,ES-MD,El Redegüelo,2020-12-01,0,0,1,0.00,0.00,1
-10973901,ES-M,ES-MD,Los Baldíos,2020-12-01,0,9,1.00,0.00,1961.27,1.00
