id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
05001,Adanero,2020-12-01,1,53,0.98,61.66,6643.38,0.99
05002,La Adrada,2020-12-01,127,192,0.34,27140.77,37951.63,0.28
05005,Albornos,2020-12-01,0,27,1.00,0.00,3351.84,1.00
05007,Aldeanueva de Santa Cruz,2020-12-01,0,24,1.00,0.00,1978.00,1.00
05008,Aldeaseca,2020-12-01,0,23,1.00,0.00,3254.17,1.00
05010,La Aldehuela,2020-12-01,0,28,1.00,0.00,3113.59,1.00
05012,Amavida,2020-12-01,9,42,0.79,496.76,2991.02,0.83
05013,El Arenal,2020-12-01,12,102,0.88,1150.29,8623.23,0.87
05014,Arenas de San Pedro,2020-12-01,15,411,0.96,2374.59,47852.71,0.95
05015,Arevalillo,2020-12-01,6,34,0.82,464.98,2427.12,0.81
05016,Arévalo,2020-12-01,8,285,0.97,704.75,39442.50,0.98
05017,Aveinte,2020-12-01,6,33,0.82,162.49,3419.70,0.95
05018,Avellaneda,2020-12-01,2,21,0.90,141.23,1369.38,0.90
05019,Ávila,2020-12-01,104,1582,0.93,8899.94,228377.53,0.96
05021,El Barco de Ávila,2020-12-01,5,169,0.97,295.28,21363.93,0.99
05022,El Barraco,2020-12-01,192,352,0.45,12458.28,34386.17,0.64
05023,Barromán,2020-12-01,0,29,1.00,0.00,3905.70,1.00
05024,Becedas,2020-12-01,0,70,1.00,0.00,6848.30,1.00
05025,Becedillas,2020-12-01,15,37,0.59,1393.53,3749.62,0.63
05026,Bercial de Zapardiel,2020-12-01,0,28,1.00,0.00,3250.17,1.00
05027,Las Berlanas,2020-12-01,0,50,1.00,0.00,7224.28,1.00
05029,Bernuy-Zapardiel,2020-12-01,3,21,0.86,326.69,3130.86,0.90
05030,Berrocalejo de Aragona,2020-12-01,8,30,0.73,289.83,2594.06,0.89
05033,Blascomillán,2020-12-01,0,35,1.00,0.00,4347.35,1.00
05034,Blasconuño de Matacabras,2020-12-01,0,10,1.00,0.00,844.06,1.00
05035,Blascosancho,2020-12-01,5,52,0.90,374.83,5277.46,0.93
05036,El Bohodón,2020-12-01,5,37,0.86,405.81,3930.89,0.90
05037,Bohoyo,2020-12-01,0,64,1.00,0.00,6684.70,1.00
05038,Bonilla de la Sierra,2020-12-01,0,41,1.00,0.00,5631.81,1.00
05039,Brabos,2020-12-01,2,40,0.95,127.80,3395.82,0.96
05040,Bularros,2020-12-01,0,38,1.00,0.00,4228.07,1.00
05041,Burgohondo,2020-12-01,73,93,0.22,10292.09,13816.99,0.26
05042,Cabezas de Alambre,2020-12-01,0,24,1.00,0.00,3411.19,1.00
05043,Cabezas del Pozo,2020-12-01,0,20,1.00,0.00,2544.79,1.00
05044,Cabezas del Villar,2020-12-01,17,76,0.78,996.62,10148.98,0.90
05045,Cabizuela,2020-12-01,4,18,0.78,426.69,2474.65,0.83
05046,Canales,2020-12-01,6,14,0.57,507.21,1626.95,0.69
05047,Candeleda,2020-12-01,18,266,0.93,1222.29,28019.85,0.96
05048,Cantiveros,2020-12-01,8,29,0.72,957.23,3367.43,0.72
05049,Cardeñosa,2020-12-01,0,40,1.00,0.00,5347.42,1.00
05051,La Carrera,2020-12-01,17,36,0.53,1259.54,3357.03,0.62
05052,Casas del Puerto,2020-12-01,4,30,0.87,382.19,2815.83,0.86
05053,Casasola,2020-12-01,21,39,0.46,1900.39,3372.36,0.44
05054,Casavieja,2020-12-01,20,108,0.81,1342.45,13892.91,0.90
05055,Casillas,2020-12-01,23,50,0.54,1619.10,6610.42,0.76
05056,Castellanos de Zapardiel,2020-12-01,2,19,0.89,217.11,2621.81,0.92
05057,Cebreros,2020-12-01,56,233,0.76,4560.25,30499.95,0.85
05058,Cepeda la Mora,2020-12-01,0,38,1.00,0.00,3900.88,1.00
05059,Cillán,2020-12-01,0,24,1.00,0.00,2846.57,1.00
05060,Cisla,2020-12-01,5,32,0.84,639.02,3478.97,0.82
05061,La Colilla,2020-12-01,4,61,0.93,849.09,8219.69,0.90
05062,Collado de Contreras,2020-12-01,0,27,1.00,0.00,4319.31,1.00
05063,Collado del Mirón,2020-12-01,0,15,1.00,0.00,1091.37,1.00
05064,Constanzana,2020-12-01,5,23,0.78,301.87,2166.56,0.86
05065,Crespos,2020-12-01,0,79,1.00,0.00,10559.97,1.00
05066,Cuevas del Valle,2020-12-01,12,50,0.76,905.21,5406.16,0.83
05067,Chamartín,2020-12-01,0,23,1.00,0.00,2265.96,1.00
05069,Donjimeno,2020-12-01,0,15,1.00,0.00,2997.28,1.00
05070,Donvidas,2020-12-01,0,9,1.00,0.00,1137.87,1.00
05072,Espinosa de los Caballeros,2020-12-01,0,19,1.00,0.00,2214.87,1.00
05073,Flores de Ávila,2020-12-01,4,63,0.94,436.88,7128.31,0.94
05074,Fontiveros,2020-12-01,25,65,0.62,1937.37,9135.26,0.79
05075,Fresnedilla,2020-12-01,14,14,0.00,2129.51,2129.51,0.00
05076,El Fresno,2020-12-01,11,53,0.79,1595.14,6113.75,0.74
05077,Fuente el Sauz,2020-12-01,3,26,0.88,375.12,3712.87,0.90
05078,Fuentes de Año,2020-12-01,0,25,1.00,0.00,3721.30,1.00
05079,Gallegos de Altamiros,2020-12-01,5,52,0.90,317.57,5297.46,0.94
05080,Gallegos de Sobrinos,2020-12-01,22,22,0.00,4093.96,4093.96,0.00
05081,Garganta del Villar,2020-12-01,10,26,0.62,1076.61,2894.51,0.63
05082,Gavilanes,2020-12-01,70,72,0.03,7078.20,7401.77,0.04
05083,Gemuño,2020-12-01,0,44,1.00,0.00,4131.90,1.00
05084,Gilbuena,2020-12-01,0,17,1.00,0.00,2181.99,1.00
05085,Gil García,2020-12-01,3,15,0.80,132.83,1088.20,0.88
05086,Gimialcón,2020-12-01,1,24,0.96,69.85,2704.04,0.97
05087,Gotarrendura,2020-12-01,0,62,1.00,0.00,4271.55,1.00
05088,Grandes y San Martín,2020-12-01,1,29,0.97,49.37,3199.56,0.98
05089,Guisando,2020-12-01,4,59,0.93,199.66,5228.63,0.96
05090,Gutierre-Muñoz,2020-12-01,0,22,1.00,0.00,2057.68,1.00
05092,Hernansancho,2020-12-01,14,40,0.65,1272.44,3975.50,0.68
05093,Herradón de Pinares,2020-12-01,102,194,0.47,11220.16,26496.77,0.58
05094,Herreros de Suso,2020-12-01,1,46,0.98,92.15,5800.15,0.98
05095,Higuera de las Dueñas,2020-12-01,23,23,0.00,4847.23,4847.23,0.00
05096,La Hija de Dios,2020-12-01,15,48,0.69,479.71,4914.96,0.90
05097,La Horcajada,2020-12-01,0,78,1.00,0.00,10261.42,1.00
05099,Horcajo de las Torres,2020-12-01,24,66,0.64,1373.23,6836.06,0.80
05100,El Hornillo,2020-12-01,2,45,0.96,113.13,3807.77,0.97
05101,Hoyocasero,2020-12-01,1,78,0.99,29.73,8518.04,1.00
05102,El Hoyo de Pinares,2020-12-01,21,271,0.92,755.15,24642.03,0.97
05103,Hoyorredondo,2020-12-01,2,32,0.94,89.27,3250.25,0.97
05104,Hoyos del Collado,2020-12-01,3,7,0.57,300.47,1113.72,0.73
05105,Hoyos del Espino,2020-12-01,0,74,1.00,0.00,10989.08,1.00
05106,Hoyos de Miguel Muñoz,2020-12-01,0,17,1.00,0.00,1676.72,1.00
05107,Hurtumpascual,2020-12-01,20,34,0.41,1814.13,3619.89,0.50
05108,Junciana,2020-12-01,0,22,1.00,0.00,2205.94,1.00
05109,Langa,2020-12-01,4,47,0.91,398.64,5954.50,0.93
05110,Lanzahíta,2020-12-01,59,68,0.13,10320.48,12430.67,0.17
05112,El Losar del Barco,2020-12-01,3,41,0.93,189.55,4373.73,0.96
05113,Los Llanos de Tormes,2020-12-01,5,22,0.77,251.64,2658.84,0.91
05114,Madrigal de las Altas Torres,2020-12-01,2,99,0.98,49.63,14840.76,1.00
05115,Maello,2020-12-01,12,230,0.95,1039.11,51162.23,0.98
05116,Malpartida de Corneja,2020-12-01,31,31,0.00,3641.55,3641.55,0.00
05117,Mamblas,2020-12-01,0,30,1.00,0.00,4338.82,1.00
05118,Mancera de Arriba,2020-12-01,0,29,1.00,0.00,3681.23,1.00
05119,Manjabálago,2020-12-01,7,23,0.70,1025.12,2440.38,0.58
05120,Marlín,2020-12-01,7,19,0.63,436.39,1998.16,0.78
05121,Martiherrero,2020-12-01,0,37,1.00,0.00,4620.00,1.00
05122,Martínez,2020-12-01,1,32,0.97,93.83,3478.46,0.97
05123,Mediana de Voltoya,2020-12-01,11,37,0.70,401.53,3392.45,0.88
05124,Medinilla,2020-12-01,3,39,0.92,257.90,4492.88,0.94
05125,Mengamuñoz,2020-12-01,7,17,0.59,542.29,1956.82,0.72
05126,Mesegar de Corneja,2020-12-01,0,30,1.00,0.00,3217.33,1.00
05127,Mijares,2020-12-01,35,65,0.46,3392.00,6051.69,0.44
05128,Mingorría,2020-12-01,12,75,0.84,801.09,6960.14,0.88
05129,El Mirón,2020-12-01,8,43,0.81,521.96,5018.56,0.90
05130,Mironcillo,2020-12-01,0,38,1.00,0.00,3761.91,1.00
05131,Mirueña de los Infanzones,2020-12-01,21,21,0.00,3701.04,3701.04,0.00
05132,Mombeltrán,2020-12-01,27,96,0.72,3034.69,10765.55,0.72
05133,Monsalupe,2020-12-01,0,21,1.00,0.00,2433.25,1.00
05134,Moraleja de Matacabras,2020-12-01,0,10,1.00,0.00,1748.19,1.00
05135,Muñana,2020-12-01,0,100,1.00,0.00,12409.81,1.00
05136,Muñico,2020-12-01,7,41,0.83,314.59,4513.93,0.93
05138,Muñogalindo,2020-12-01,0,108,1.00,0.00,9908.68,1.00
05139,Muñogrande,2020-12-01,0,37,1.00,0.00,3576.41,1.00
05140,Muñomer del Peco,2020-12-01,1,14,0.93,129.02,1967.22,0.93
05141,Muñopepe,2020-12-01,4,15,0.73,467.23,1299.87,0.64
05142,Muñosancho,2020-12-01,0,31,1.00,0.00,3583.37,1.00
05143,Muñotello,2020-12-01,13,27,0.52,727.21,3388.10,0.79
05144,Narrillos del Álamo,2020-12-01,2,32,0.94,122.52,3547.58,0.97
05145,Narrillos del Rebollar,2020-12-01,0,27,1.00,0.00,2828.07,1.00
05147,Narros del Castillo,2020-12-01,0,28,1.00,0.00,3313.74,1.00
05148,Narros del Puerto,2020-12-01,0,40,1.00,0.00,4338.04,1.00
05149,Narros de Saldueña,2020-12-01,1,24,0.96,70.82,2463.62,0.97
05151,Navacepedilla de Corneja,2020-12-01,0,24,1.00,0.00,2752.72,1.00
05152,Nava de Arévalo,2020-12-01,0,109,1.00,0.00,12913.01,1.00
05153,Nava del Barco,2020-12-01,19,26,0.27,1472.94,3213.21,0.54
05154,Navadijos,2020-12-01,15,31,0.52,1087.14,3233.83,0.66
05155,Navaescurial,2020-12-01,5,12,0.58,633.09,1290.41,0.51
05156,Navahondilla,2020-12-01,45,58,0.22,11168.16,13878.61,0.20
05157,Navalacruz,2020-12-01,0,67,1.00,0.00,5654.25,1.00
05158,Navalmoral,2020-12-01,36,54,0.33,5839.69,7639.95,0.24
05159,Navalonguilla,2020-12-01,2,22,0.91,165.51,3191.22,0.95
05160,Navalosa,2020-12-01,40,64,0.38,3688.65,6286.06,0.41
05161,Navalperal de Pinares,2020-12-01,70,159,0.56,7578.58,20200.23,0.62
05162,Navalperal de Tormes,2020-12-01,17,37,0.54,1355.31,3344.01,0.59
05163,Navaluenga,2020-12-01,121,154,0.21,18303.42,25211.42,0.27
05164,Navaquesera,2020-12-01,9,43,0.79,448.46,2929.77,0.85
05165,Navarredonda de Gredos,2020-12-01,1,101,0.99,84.59,13302.91,0.99
05166,Navarredondilla,2020-12-01,26,60,0.57,2197.13,6927.17,0.68
05167,Navarrevisca,2020-12-01,31,64,0.52,2179.46,5630.92,0.61
05168,Las Navas del Marqués,2020-12-01,50,383,0.87,17182.45,79562.68,0.78
05169,Navatalgordo,2020-12-01,61,84,0.27,4866.75,7846.27,0.38
05170,Navatejares,2020-12-01,9,24,0.63,483.70,1867.47,0.74
05171,Neila de San Miguel,2020-12-01,0,25,1.00,0.00,2608.34,1.00
05172,Niharra,2020-12-01,0,25,1.00,0.00,2967.77,1.00
05173,Ojos-Albos,2020-12-01,10,30,0.67,763.99,3264.46,0.77
05174,Orbita,2020-12-01,0,17,1.00,0.00,2092.53,1.00
05175,El Oso,2020-12-01,0,26,1.00,0.00,3787.63,1.00
05176,Padiernos,2020-12-01,0,92,1.00,0.00,8936.64,1.00
05177,Pajares de Adaja,2020-12-01,6,27,0.78,961.50,3849.84,0.75
05178,Palacios de Goda,2020-12-01,4,52,0.92,382.17,7182.82,0.95
05179,Papatrigo,2020-12-01,0,40,1.00,0.00,4732.47,1.00
05180,El Parral,2020-12-01,1,23,0.96,40.85,2544.52,0.98
05181,Pascualcobo,2020-12-01,0,31,1.00,0.00,3113.67,1.00
05182,Pedro Bernardo,2020-12-01,81,98,0.17,9059.37,11375.01,0.20
05183,Pedro-Rodríguez,2020-12-01,1,29,0.97,79.75,3136.35,0.97
05184,Peguerinos,2020-12-01,23,92,0.75,6782.50,15562.25,0.56
05185,Peñalba de Ávila,2020-12-01,0,32,1.00,0.00,5773.35,1.00
05186,Piedrahíta,2020-12-01,4,157,0.97,681.61,19203.57,0.96
05187,Piedralaves,2020-12-01,62,113,0.45,9218.72,17762.51,0.48
05188,Poveda,2020-12-01,1,17,0.94,38.99,1643.29,0.98
05189,Poyales del Hoyo,2020-12-01,10,69,0.86,316.06,5598.90,0.94
05190,Pozanco,2020-12-01,0,19,1.00,0.00,1876.40,1.00
05191,Pradosegar,2020-12-01,6,19,0.68,626.56,2566.94,0.76
05192,Puerto Castilla,2020-12-01,4,32,0.88,299.04,3607.37,0.92
05193,Rasueros,2020-12-01,12,40,0.70,848.96,4648.63,0.82
05194,Riocabado,2020-12-01,7,35,0.80,735.84,5500.86,0.87
05195,Riofrío,2020-12-01,9,61,0.85,757.49,5687.22,0.87
05196,Rivilla de Barajas,2020-12-01,0,24,1.00,0.00,1831.67,1.00
05197,Salobral,2020-12-01,0,26,1.00,0.00,2282.81,1.00
05198,Salvadiós,2020-12-01,2,28,0.93,83.38,2903.58,0.97
05199,San Bartolomé de Béjar,2020-12-01,0,16,1.00,0.00,2044.41,1.00
05200,San Bartolomé de Corneja,2020-12-01,0,22,1.00,0.00,2726.13,1.00
05201,San Bartolomé de Pinares,2020-12-01,31,128,0.76,1398.59,9613.14,0.85
05204,Sanchidrián,2020-12-01,7,98,0.93,577.46,15226.47,0.96
05205,Sanchorreja,2020-12-01,1,28,0.96,43.53,2138.16,0.98
05206,San Esteban de los Patos,2020-12-01,0,29,1.00,0.00,2073.86,1.00
05207,San Esteban del Valle,2020-12-01,39,39,0.00,5012.71,5012.71,0.00
05208,San Esteban de Zapardiel,2020-12-01,5,15,0.67,740.28,2127.88,0.65
05209,San García de Ingelmos,2020-12-01,0,28,1.00,0.00,2963.75,1.00
05210,San Juan de la Encinilla,2020-12-01,0,21,1.00,0.00,2651.89,1.00
05211,San Juan de la Nava,2020-12-01,42,79,0.47,4295.10,8268.29,0.48
05212,San Juan del Molinillo,2020-12-01,26,71,0.63,1390.34,5045.31,0.72
05213,San Juan del Olmo,2020-12-01,0,43,1.00,0.00,5634.48,1.00
05214,San Lorenzo de Tormes,2020-12-01,5,22,0.77,935.80,2332.26,0.60
05215,San Martín de la Vega del Alberche,2020-12-01,8,43,0.81,635.54,6029.85,0.89
05216,San Martín del Pimpollar,2020-12-01,28,63,0.56,2044.44,6254.03,0.67
05217,San Miguel de Corneja,2020-12-01,0,21,1.00,0.00,2197.26,1.00
05218,San Miguel de Serrezuela,2020-12-01,0,36,1.00,0.00,5153.96,1.00
05219,San Pascual,2020-12-01,0,20,1.00,0.00,2537.25,1.00
05220,San Pedro del Arroyo,2020-12-01,2,64,0.97,325.69,10043.10,0.97
05221,Santa Cruz del Valle,2020-12-01,34,36,0.06,3412.33,3736.70,0.09
05222,Santa Cruz de Pinares,2020-12-01,26,47,0.45,2573.32,5729.91,0.55
05224,Santa María del Arroyo,2020-12-01,9,35,0.74,446.98,3508.83,0.87
05225,Santa María del Berrocal,2020-12-01,0,75,1.00,0.00,8035.88,1.00
05226,Santa María de los Caballeros,2020-12-01,5,45,0.89,462.00,3879.32,0.88
05227,Santa María del Tiétar,2020-12-01,58,84,0.31,8914.31,12632.93,0.29
05228,Santiago del Collado,2020-12-01,5,37,0.86,201.09,3642.94,0.94
05229,Santo Domingo de las Posadas,2020-12-01,6,23,0.74,538.12,2394.30,0.78
05230,Santo Tomé de Zabarcos,2020-12-01,0,24,1.00,0.00,2952.57,1.00
05231,San Vicente de Arévalo,2020-12-01,0,34,1.00,0.00,4632.92,1.00
05232,La Serrada,2020-12-01,1,30,0.97,46.53,3131.89,0.99
05233,Serranillos,2020-12-01,23,39,0.41,2291.03,4182.01,0.45
05234,Sigeres,2020-12-01,0,23,1.00,0.00,2085.09,1.00
05235,Sinlabajos,2020-12-01,0,15,1.00,0.00,3156.66,1.00
05236,Solana de Ávila,2020-12-01,12,62,0.81,665.12,5303.28,0.87
05237,Solana de Rioalmar,2020-12-01,0,56,1.00,0.00,7051.45,1.00
05238,Solosancho,2020-12-01,50,226,0.78,3170.91,21548.75,0.85
05239,Sotalbo,2020-12-01,37,53,0.30,3799.98,6263.48,0.39
05240,Sotillo de la Adrada,2020-12-01,19,269,0.93,2821.70,42946.88,0.93
05241,El Tiemblo,2020-12-01,91,275,0.67,11020.85,52759.41,0.79
05242,Tiñosillos,2020-12-01,20,61,0.67,1490.37,8019.69,0.81
05243,Tolbaños,2020-12-01,26,65,0.60,2559.70,6161.37,0.58
05244,Tormellas,2020-12-01,0,19,1.00,0.00,1575.13,1.00
05245,Tornadizos de Ávila,2020-12-01,19,57,0.67,1734.93,5826.38,0.70
05246,Tórtoles,2020-12-01,0,29,1.00,0.00,3431.77,1.00
05247,La Torre,2020-12-01,22,136,0.84,1574.74,11587.28,0.86
05249,Umbrías,2020-12-01,0,39,1.00,0.00,3106.85,1.00
05251,Vadillo de la Sierra,2020-12-01,14,66,0.79,949.61,7245.47,0.87
05252,Valdecasa,2020-12-01,0,26,1.00,0.00,2726.00,1.00
05253,Vega de Santa María,2020-12-01,8,28,0.71,482.57,2656.26,0.82
05254,Velayos,2020-12-01,0,45,1.00,0.00,4959.41,1.00
05256,Villaflor,2020-12-01,0,15,1.00,0.00,2785.87,1.00
05257,Villafranca de la Sierra,2020-12-01,2,27,0.93,405.14,2482.19,0.84
05258,Villanueva de Gómez,2020-12-01,0,39,1.00,0.00,3759.19,1.00
05259,Villanueva del Aceral,2020-12-01,0,18,1.00,0.00,3008.45,1.00
05260,Villanueva del Campillo,2020-12-01,10,56,0.82,549.14,6688.35,0.92
05261,Villar de Corneja,2020-12-01,0,12,1.00,0.00,1377.02,1.00
05262,Villarejo del Valle,2020-12-01,18,18,0.00,2230.41,2230.41,0.00
05263,Villatoro,2020-12-01,6,28,0.79,1229.52,4321.40,0.72
05264,Viñegra de Moraña,2020-12-01,0,21,1.00,0.00,2483.11,1.00
05265,Vita,2020-12-01,0,24,1.00,0.00,2465.86,1.00
05266,Zapardiel de la Cañada,2020-12-01,0,39,1.00,0.00,4438.48,1.00
05267,Zapardiel de la Ribera,2020-12-01,6,39,0.85,276.36,3396.63,0.92
05901,San Juan de Gredos,2020-12-01,33,81,0.59,2172.80,8968.91,0.76
05902,Santa María del Cubillo,2020-12-01,4,63,0.94,190.73,6538.32,0.97
05903,Diego del Carpio,2020-12-01,10,72,0.86,907.19,7922.96,0.89
05904,Santiago del Tormes,2020-12-01,2,97,0.98,102.36,8586.09,0.99
05905,Villanueva de Ávila,2020-12-01,1,123,0.99,74.26,12208.81,0.99
09001,Abajas,2020-12-01,1,40,0.98,7.46,2506.00,1.00
