43058,ES-T,ES-CT,la Figuera,2020-12-01,4,21,0.81,324.23,2011.17,0.84
43059,ES-T,ES-CT,Figuerola del Camp,2020-12-01,2,31,0.94,180.81,2353.20,0.92
43060,ES-T,ES-CT,Flix,2020-12-01,46,168,0.73,3890.33,21917.04,0.82
43061,ES-T,ES-CT,Forès,2020-12-01,0,25,1.00,0.00,2391.70,1.00
43062,ES-T,ES-CT,Freginals,2020-12-01,0,31,1.00,0.00,2232.20,1.00
43063,ES-T,ES-CT,la Galera,2020-12-01,0,65,1.00,0.00,5604.62,1.00
43064,ES-T,ES-CT,Gandesa,2020-12-01,19,109,0.83,1645.50,14202.87,0.88
43065,ES-T,ES-CT,Garcia,2020-12-01,0,73,1.00,0.00,4735.64,1.00
43066,ES-T,ES-CT,els Garidells,2020-12-01,0,18,1.00,0.00,1806.55,1.00
43067,ES-T,ES-CT,Ginestar,2020-12-01,4,48,0.92,103.30,4678.19,0.98
43068,ES-T,ES-CT,Godall,2020-12-01,0,53,1.00,0.00,5071.50,1.00
43069,ES-T,ES-CT,Gratallops,2020-12-01,1,51,0.98,42.33,2732.03,0.98
43070,ES-T,ES-CT,els Guiamets,2020-12-01,4,15,0.73,406.48,1646.64,0.75
43071,ES-T,ES-CT,Horta de Sant Joan,2020-12-01,0,79,1.00,0.00,9783.99,1.00
43072,ES-T,ES-CT,el Lloar,2020-12-01,0,16,1.00,0.00,1081.20,1.00
43073,ES-T,ES-CT,Llorac,2020-12-01,0,33,1.00,0.00,2669.75,1.00
43074,ES-T,ES-CT,Llorenç del Penedès,2020-12-01,18,154,0.88,919.20,19722.62,0.95
43075,ES-T,ES-CT,Margalef,2020-12-01,2,29,0.93,105.53,1730.80,0.94
43076,ES-T,ES-CT,Marçà,2020-12-01,3,39,0.92,256.73,2983.97,0.91
43077,ES-T,ES-CT,Mas de Barberans,2020-12-01,2,43,0.95,8.09,4554.87,1.00
43078,ES-T,ES-CT,Masdenverge,2020-12-01,4,50,0.92,86.20,6074.47,0.99
43079,ES-T,ES-CT,Masllorenç,2020-12-01,0,43,1.00,0.00,7874.53,1.00
43080,ES-T,ES-CT,la Masó,2020-12-01,0,9,1.00,0.00,1064.15,1.00
43081,ES-T,ES-CT,Maspujols,2020-12-01,5,41,0.88,1082.43,4909.96,0.78
43082,ES-T,ES-CT,el Masroig,2020-12-01,13,31,0.58,403.51,3199.27,0.87
43083,ES-T,ES-CT,el Milà,2020-12-01,0,12,1.00,0.00,1016.59,1.00
43084,ES-T,ES-CT,Miravet,2020-12-01,13,61,0.79,1153.48,5421.92,0.79
43085,ES-T,ES-CT,el Molar,2020-12-01,3,22,0.86,75.96,2192.27,0.97
43086,ES-T,ES-CT,Montblanc,2020-12-01,50,306,0.84,3548.08,36023.69,0.90
43088,ES-T,ES-CT,Montbrió del Camp,2020-12-01,5,102,0.95,307.43,13291.11,0.98
43089,ES-T,ES-CT,Montferri,2020-12-01,0,18,1.00,0.00,3150.90,1.00
43090,ES-T,ES-CT,el Montmell,2020-12-01,3,150,0.98,68.38,38832.41,1.00
43091,ES-T,ES-CT,Mont-ral,2020-12-01,2,39,0.95,94.18,5255.64,0.98
43092,ES-T,ES-CT,Mont-roig del Camp,2020-12-01,19,816,0.98,1223.30,153244.94,0.99
43093,ES-T,ES-CT,Móra d'Ebre,2020-12-01,50,201,0.75,3001.14,25517.47,0.88
43094,ES-T,ES-CT,Móra la Nova,2020-12-01,6,90,0.93,621.61,13866.30,0.96
43095,ES-T,ES-CT,el Morell,2020-12-01,2,86,0.98,96.79,12908.16,0.99
43096,ES-T,ES-CT,la Morera de Montsant,2020-12-01,0,31,1.00,0.00,2110.23,1.00
43097,ES-T,ES-CT,la Nou de Gaià,2020-12-01,7,34,0.79,131.30,3373.78,0.96
43098,ES-T,ES-CT,Nulles,2020-12-01,6,44,0.86,440.55,4094.64,0.89
43099,ES-T,ES-CT,la Palma d'Ebre,2020-12-01,3,60,0.95,277.81,5541.23,0.95
43100,ES-T,ES-CT,els Pallaresos,2020-12-01,8,169,0.95,515.03,32876.91,0.98
43101,ES-T,ES-CT,Passanant i Belltall,2020-12-01,1,64,0.98,119.89,3607.32,0.97
43102,ES-T,ES-CT,Paüls,2020-12-01,1,58,0.98,56.46,4218.97,0.99
43103,ES-T,ES-CT,Perafort,2020-12-01,9,67,0.87,679.04,13072.13,0.95
43104,ES-T,ES-CT,el Perelló,2020-12-01,3,158,0.98,198.82,22750.29,0.99
43105,ES-T,ES-CT,les Piles,2020-12-01,12,35,0.66,614.18,2845.29,0.78
43106,ES-T,ES-CT,el Pinell de Brai,2020-12-01,0,80,1.00,0.00,6494.90,1.00
43107,ES-T,ES-CT,Pira,2020-12-01,11,50,0.78,967.85,5036.81,0.81
43108,ES-T,ES-CT,el Pla de Santa Maria,2020-12-01,29,163,0.82,3202.04,27912.91,0.89
43109,ES-T,ES-CT,la Pobla de Mafumet,2020-12-01,3,71,0.96,244.60,8798.94,0.97
43110,ES-T,ES-CT,la Pobla de Massaluca,2020-12-01,7,31,0.77,393.37,2449.31,0.84
43111,ES-T,ES-CT,la Pobla de Montornès,2020-12-01,49,211,0.77,4028.27,36811.14,0.89
43112,ES-T,ES-CT,Poboleda,2020-12-01,0,50,1.00,0.00,3729.73,1.00
43113,ES-T,ES-CT,el Pont d'Armentera,2020-12-01,0,34,1.00,0.00,3003.73,1.00
43114,ES-T,ES-CT,Porrera,2020-12-01,20,83,0.76,565.93,4449.97,0.87
43115,ES-T,ES-CT,Pradell de la Teixeta,2020-12-01,0,27,1.00,0.00,1234.36,1.00
43116,ES-T,ES-CT,Prades,2020-12-01,39,95,0.59,2744.41,8893.24,0.69
43117,ES-T,ES-CT,Prat de Comte,2020-12-01,0,30,1.00,0.00,1940.70,1.00
43118,ES-T,ES-CT,Pratdip,2020-12-01,0,84,1.00,0.00,11658.45,1.00
43119,ES-T,ES-CT,Puigpelat,2020-12-01,0,59,1.00,0.00,8471.83,1.00
43120,ES-T,ES-CT,Querol,2020-12-01,7,117,0.94,1199.39,50973.32,0.98
43121,ES-T,ES-CT,Rasquera,2020-12-01,4,57,0.93,119.34,5402.23,0.98
43122,ES-T,ES-CT,Renau,2020-12-01,0,10,1.00,0.00,1022.90,1.00
43123,ES-T,ES-CT,Reus,2020-12-01,54,2445,0.98,2574.71,218078.50,0.99
43124,ES-T,ES-CT,la Riba,2020-12-01,2,51,0.96,3.39,3159.25,1.00
43125,ES-T,ES-CT,Riba-roja d'Ebre,2020-12-01,20,65,0.69,1831.77,9559.51,0.81
43126,ES-T,ES-CT,la Riera de Gaià,2020-12-01,2,49,0.96,490.71,9452.99,0.95
43127,ES-T,ES-CT,Riudecanyes,2020-12-01,19,66,0.71,2732.59,12972.11,0.79
43128,ES-T,ES-CT,Riudecols,2020-12-01,13,42,0.69,2076.03,7578.13,0.73
43129,ES-T,ES-CT,Riudoms,2020-12-01,31,143,0.78,2875.09,18009.67,0.84
43130,ES-T,ES-CT,Rocafort de Queralt,2020-12-01,11,33,0.67,544.17,1955.80,0.72
43131,ES-T,ES-CT,Roda de Berà,2020-12-01,51,490,0.90,3907.02,94494.43,0.96
43132,ES-T,ES-CT,Rodonyà,2020-12-01,0,42,1.00,0.00,7196.57,1.00
43133,ES-T,ES-CT,Roquetes,2020-12-01,2,243,0.99,58.85,35695.75,1.00
43134,ES-T,ES-CT,el Rourell,2020-12-01,0,17,1.00,0.00,1742.55,1.00
43135,ES-T,ES-CT,Salomó,2020-12-01,0,34,1.00,0.00,4761.49,1.00
43136,ES-T,ES-CT,Sant Carles de la Ràpita,2020-12-01,9,366,0.98,424.64,54125.60,0.99
43137,ES-T,ES-CT,Sant Jaume dels Domenys,2020-12-01,4,117,0.97,207.61,19600.63,0.99
43138,ES-T,ES-CT,Santa Bàrbara,2020-12-01,0,179,1.00,0.00,33838.16,1.00
43139,ES-T,ES-CT,Santa Coloma de Queralt,2020-12-01,6,157,0.96,105.84,18463.58,0.99
43140,ES-T,ES-CT,Santa Oliva,2020-12-01,1,161,0.99,9.11,24170.24,1.00
43141,ES-T,ES-CT,Pontils,2020-12-01,14,26,0.46,1385.53,4505.67,0.69
43142,ES-T,ES-CT,Sarral,2020-12-01,14,113,0.88,661.20,10223.54,0.94
43143,ES-T,ES-CT,Savallà del Comtat,2020-12-01,6,42,0.86,124.64,2545.68,0.95
43144,ES-T,ES-CT,la Secuita,2020-12-01,5,112,0.96,207.98,15146.43,0.99
43145,ES-T,ES-CT,la Selva del Camp,2020-12-01,11,136,0.92,847.27,17126.62,0.95
