id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
15073,Ribeira,2020-12-01,224,569,0.61,80923.26,26719.45,0.67
15074,Rois,2020-12-01,161,162,0.01,27565.57,27503.90,0.00
15075,Sada,2020-12-01,153,367,0.58,74692.84,32035.49,0.57
15076,San Sadurniño,2020-12-01,15,16,0.06,3792.15,2923.00,0.23
15077,Santa Comba,2020-12-01,283,318,0.11,48556.87,41497.87,0.15
15078,Santiago de Compostela,2020-12-01,360,2140,0.83,290257.86,36573.99,0.87
15079,Santiso,2020-12-01,29,29,0.00,4617.95,4617.95,0.00
15080,Sobrado,2020-12-01,210,210,0.00,23732.62,23732.62,0.00
15081,As Somozas,2020-12-01,23,25,0.08,3500.39,2750.58,0.21
15082,Teo,2020-12-01,150,217,0.31,37076.14,23375.52,0.37
15083,Toques,2020-12-01,100,100,0.00,12199.72,12199.72,0.00
15084,Tordoia,2020-12-01,42,42,0.00,8785.63,8785.63,0.00
15085,Touro,2020-12-01,80,86,0.07,17540.70,16519.90,0.06
15086,Trazo,2020-12-01,61,63,0.03,9758.48,8930.15,0.08
15087,Valdoviño,2020-12-01,89,113,0.21,38853.83,28616.65,0.26
15088,Val do Dubra,2020-12-01,92,111,0.17,23757.84,20523.16,0.14
15089,Vedra,2020-12-01,135,140,0.04,37899.35,35466.60,0.06
15090,Vilasantar,2020-12-01,120,122,0.02,12575.42,11769.43,0.06
15091,Vilarmaior,2020-12-01,12,12,0.00,1452.87,1452.87,0.00
15092,Vimianzo,2020-12-01,434,459,0.05,69526.26,64378.78,0.07
15093,Zas,2020-12-01,205,216,0.05,23246.23,21574.69,0.07
15901,Cariño,2020-12-01,88,184,0.52,27532.09,10798.85,0.61
15902,Oza-Cesuras,2020-12-01,92,107,0.14,16705.40,13689.19,0.18
27001,Abadín,2020-12-01,32,49,0.35,10564.18,6658.23,0.37
27002,Alfoz,2020-12-01,19,47,0.60,9346.81,4211.05,0.55
27003,Antas de Ulla,2020-12-01,227,244,0.07,38933.91,34964.16,0.10
27004,Baleira,2020-12-01,242,251,0.04,31785.01,30579.67,0.04
27005,Barreiros,2020-12-01,47,83,0.43,17495.66,6400.59,0.63
27006,Becerreá,2020-12-01,298,345,0.14,49224.97,39772.51,0.19
27007,Begonte,2020-12-01,95,114,0.17,18658.17,15686.19,0.16
27008,Bóveda,2020-12-01,143,160,0.11,21965.71,19288.15,0.12
27009,Carballedo,2020-12-01,411,413,0.00,48823.77,48666.66,0.00
27010,Castro de Rei,2020-12-01,442,495,0.11,58684.17,51050.62,0.13
27011,Castroverde,2020-12-01,398,411,0.03,54632.27,52705.82,0.04
27012,Cervantes,2020-12-01,364,375,0.03,44402.04,42988.84,0.03
27013,Cervo,2020-12-01,1,137,0.99,17755.39,29.02,1.00
27014,O Corgo,2020-12-01,459,473,0.03,62507.63,59316.08,0.05
27015,Cospeito,2020-12-01,71,117,0.39,27279.62,16801.26,0.38
27016,Chantada,2020-12-01,661,723,0.09,86651.76,77135.75,0.11
27017,Folgoso do Courel,2020-12-01,297,375,0.21,33056.50,23162.05,0.30
27018,A Fonsagrada,2020-12-01,471,517,0.09,64451.23,57104.01,0.11
27019,Foz,2020-12-01,61,190,0.68,33624.13,7006.61,0.79
27020,Friol,2020-12-01,69,105,0.34,17949.13,12902.41,0.28
27021,Xermade,2020-12-01,56,63,0.11,7819.50,6968.82,0.11
27022,Guitiriz,2020-12-01,0,495,1.00,62924.99,0.00,1.00
27023,Guntín,2020-12-01,94,102,0.08,30303.55,28675.07,0.05
27024,O Incio,2020-12-01,321,341,0.06,37200.16,34730.92,0.07
27025,Xove,2020-12-01,0,39,1.00,7174.58,0.00,1.00
27026,Láncara,2020-12-01,347,366,0.05,45261.24,40425.97,0.11
27027,Lourenzá,2020-12-01,109,183,0.40,21255.29,9622.37,0.55
27028,Lugo,2020-12-01,28,2455,0.99,343019.07,1240.76,1.00
27029,Meira,2020-12-01,146,165,0.12,20692.48,17213.42,0.17
27030,Mondoñedo,2020-12-01,214,333,0.36,36400.19,19820.04,0.46
27031,Monforte de Lemos,2020-12-01,503,637,0.21,98709.39,62153.92,0.37
27032,Monterroso,2020-12-01,302,389,0.22,51721.46,39252.83,0.24
27033,Muras,2020-12-01,0,12,1.00,2274.48,0.00,1.00
27034,Navia de Suarna,2020-12-01,369,422,0.13,48047.77,42166.21,0.12
27035,Negueira de Muñiz,2020-12-01,0,36,1.00,4468.84,0.00,1.00
27037,As Nogais,2020-12-01,131,184,0.29,24875.28,15568.55,0.37
27038,Ourol,2020-12-01,0,10,1.00,1460.13,0.00,1.00
27039,Outeiro de Rei,2020-12-01,49,190,0.74,38641.22,8193.87,0.79
27040,Palas de Rei,2020-12-01,366,390,0.06,51258.46,47939.62,0.06
27041,Pantón,2020-12-01,228,245,0.07,41838.23,39203.94,0.06
27042,Paradela,2020-12-01,239,245,0.02,32102.35,31187.60,0.03
27043,O Páramo,2020-12-01,146,146,0.00,20083.71,20083.71,0.00
27044,A Pastoriza,2020-12-01,669,700,0.04,77582.08,72588.03,0.06
27045,Pedrafita do Cebreiro,2020-12-01,149,201,0.26,25183.54,16294.96,0.35
27046,Pol,2020-12-01,275,282,0.02,41935.67,41003.11,0.02
27047,A Pobra do Brollón,2020-12-01,329,350,0.06,34108.17,32453.86,0.05
27048,A Pontenova,2020-12-01,310,321,0.03,46562.49,42037.87,0.10
27049,Portomarín,2020-12-01,171,199,0.14,25292.76,21090.42,0.17
27050,Quiroga,2020-12-01,237,464,0.49,51208.83,25367.77,0.50
27051,Ribadeo,2020-12-01,284,460,0.38,59420.50,30633.29,0.48
27052,Ribas de Sil,2020-12-01,65,149,0.56,17384.48,6908.52,0.60
27053,Ribeira de Piquín,2020-12-01,93,149,0.38,18634.30,10656.61,0.43
27054,Riotorto,2020-12-01,152,162,0.06,26008.97,24255.13,0.07
27055,Samos,2020-12-01,229,242,0.05,22824.96,21809.28,0.04
27056,Rábade,2020-12-01,0,65,1.00,12265.43,0.00,1.00
27057,Sarria,2020-12-01,744,893,0.17,95440.09,70893.33,0.26
27058,O Saviñao,2020-12-01,427,476,0.10,67925.60,60816.33,0.10
27059,Sober,2020-12-01,562,579,0.03,51757.70,49340.95,0.05
27060,Taboada,2020-12-01,63,109,0.42,17675.51,10609.70,0.40
27061,Trabada,2020-12-01,193,209,0.08,18894.43,16125.14,0.15
27062,Triacastela,2020-12-01,45,105,0.57,13952.80,5188.81,0.63
27063,O Valadouro,2020-12-01,1,54,0.98,9687.72,86.71,0.99
27064,O Vicedo,2020-12-01,0,24,1.00,3552.73,0.00,1.00
27065,Vilalba,2020-12-01,896,1023,0.12,116344.68,96488.51,0.17
27066,Viveiro,2020-12-01,5,200,0.98,20138.17,178.05,0.99
27901,Baralla,2020-12-01,339,374,0.09,49967.34,44278.01,0.11
27902,Burela,2020-12-01,42,218,0.81,38509.71,3909.22,0.90
32001,Allariz,2020-12-01,215,315,0.32,34953.43,21144.32,0.40
32002,Amoeiro,2020-12-01,179,179,0.00,36290.50,36290.50,0.00
32003,A Arnoia,2020-12-01,95,95,0.00,14438.45,14438.45,0.00
32004,Avión,2020-12-01,209,209,0.00,33575.13,33575.13,0.00
32005,Baltar,2020-12-01,134,136,0.01,19150.14,17026.48,0.11
32006,Bande,2020-12-01,279,289,0.03,30269.16,28907.44,0.04
32007,Baños de Molgas,2020-12-01,249,253,0.02,27948.19,27313.63,0.02
32008,Barbadás,2020-12-01,195,303,0.36,50045.61,31246.18,0.38
32009,O Barco de Valdeorras,2020-12-01,20,455,0.96,61514.86,2053.38,0.97
32010,Beade,2020-12-01,17,30,0.43,5691.81,3071.97,0.46
32011,Beariz,2020-12-01,80,90,0.11,12465.44,10442.30,0.16
32012,Os Blancos,2020-12-01,119,119,0.00,15527.04,15527.04,0.00
32013,Boborás,2020-12-01,287,290,0.01,39554.92,39157.31,0.01
32014,A Bola,2020-12-01,149,149,0.00,16844.68,16844.68,0.00
32015,O Bolo,2020-12-01,42,263,0.84,38510.31,5512.98,0.86
32016,Calvos de Randín,2020-12-01,175,176,0.01,23129.10,23083.87,0.00
32017,Carballeda de Valdeorras,2020-12-01,31,189,0.84,26126.61,3450.40,0.87
32018,Carballeda de Avia,2020-12-01,160,163,0.02,22526.95,22196.72,0.01
32019,O Carballiño,2020-12-01,412,492,0.16,74296.59,60169.38,0.19
32020,Cartelle,2020-12-01,333,334,0.00,48081.42,47998.82,0.00
32021,Castrelo do Val,2020-12-01,219,232,0.06,24196.95,21528.25,0.11
32022,Castrelo de Miño,2020-12-01,149,158,0.06,29963.54,28455.46,0.05
32023,Castro Caldelas,2020-12-01,17,358,0.95,30854.44,795.67,0.97
32024,Celanova,2020-12-01,354,410,0.14,50408.33,42518.54,0.16
32025,Cenlle,2020-12-01,133,142,0.06,21318.12,20521.41,0.04
32026,Coles,2020-12-01,188,190,0.01,36425.34,36181.34,0.01
32027,Cortegada,2020-12-01,143,158,0.09,23078.35,20062.43,0.13
32028,Cualedro,2020-12-01,191,232,0.18,27041.41,21346.57,0.21
32029,Chandrexa de Queixa,2020-12-01,68,102,0.33,11171.22,6181.99,0.45
32030,Entrimo,2020-12-01,116,118,0.02,19780.78,19695.59,0.00
32031,Esgos,2020-12-01,181,181,0.00,16471.31,16471.31,0.00
32032,Xinzo de Limia,2020-12-01,388,412,0.06,71817.83,66128.49,0.08
32033,Gomesende,2020-12-01,140,140,0.00,18207.22,18207.22,0.00
32034,A Gudiña,2020-12-01,127,164,0.23,20346.15,14090.91,0.31
32035,O Irixo,2020-12-01,247,247,0.00,32371.03,32371.03,0.00
32036,Xunqueira de Ambía,2020-12-01,132,164,0.20,19754.51,17821.16,0.10
32037,Xunqueira de Espadanedo,2020-12-01,106,106,0.00,14789.71,14789.71,0.00
32038,Larouco,2020-12-01,0,80,1.00,8981.54,0.00,1.00
32039,Laza,2020-12-01,185,228,0.19,32923.23,28920.44,0.12
32040,Leiro,2020-12-01,142,143,0.01,23715.98,23427.07,0.01
32041,Lobeira,2020-12-01,127,131,0.03,19709.08,18963.76,0.04
32042,Lobios,2020-12-01,218,218,0.00,30640.47,30640.47,0.00
32043,Maceda,2020-12-01,317,359,0.12,34204.04,28486.75,0.17
32044,Manzaneda,2020-12-01,18,264,0.93,21627.02,815.75,0.96
32045,Maside,2020-12-01,263,271,0.03,35440.17,34460.58,0.03
32046,Melón,2020-12-01,140,149,0.06,22182.43,19722.78,0.11
32047,A Merca,2020-12-01,278,298,0.07,35212.20,33548.92,0.05
32048,A Mezquita,2020-12-01,102,134,0.24,16390.82,12171.20,0.26
32049,Montederramo,2020-12-01,87,273,0.68,19716.45,5613.15,0.72
32050,Monterrei,2020-12-01,221,241,0.08,33581.71,30624.62,0.09
32051,Muíños,2020-12-01,235,241,0.02,27482.15,25984.11,0.05
32052,Nogueira de Ramuín,2020-12-01,373,396,0.06,35035.07,33665.76,0.04
32053,Oímbra,2020-12-01,153,154,0.01,19147.21,19061.49,0.00
32054,Ourense,2020-12-01,964,1800,0.46,260303.69,139598.60,0.46
32055,Paderne de Allariz,2020-12-01,194,195,0.01,23544.32,23494.39,0.00
32056,Padrenda,2020-12-01,229,236,0.03,28286.24,27396.70,0.03
32057,Parada de Sil,2020-12-01,16,213,0.92,16560.21,601.60,0.96
32058,O Pereiro de Aguiar,2020-12-01,471,485,0.03,50755.15,48719.55,0.04
32059,A Peroxa,2020-12-01,237,237,0.00,33889.31,33889.31,0.00
32060,Petín,2020-12-01,2,96,0.98,13438.68,86.28,0.99
32061,Piñor,2020-12-01,185,185,0.00,17496.43,17496.43,0.00
32062,Porqueira,2020-12-01,151,157,0.04,19767.64,18358.66,0.07
32063,A Pobra de Trives,2020-12-01,9,315,0.97,33958.18,607.87,0.98
32064,Pontedeva,2020-12-01,48,48,0.00,6752.15,6752.15,0.00
32065,Punxín,2020-12-01,81,81,0.00,16091.80,16091.80,0.00
32066,Quintela de Leirado,2020-12-01,81,94,0.14,10956.73,9434.56,0.14
32067,Rairiz de Veiga,2020-12-01,177,177,0.00,22696.16,22696.16,0.00
32068,Ramirás,2020-12-01,218,218,0.00,31887.74,31887.74,0.00
32069,Ribadavia,2020-12-01,151,195,0.23,27478.85,22987.51,0.16
32070,San Xoán de Río,2020-12-01,0,201,1.00,16854.54,0.00,1.00
32071,Riós,2020-12-01,402,402,0.00,35052.12,35052.12,0.00
32072,A Rúa,2020-12-01,1,212,1.00,30136.22,396.32,0.99
32073,Rubiá,2020-12-01,21,179,0.88,24152.87,3860.08,0.84
32074,San Amaro,2020-12-01,132,132,0.00,12354.44,12354.44,0.00
32075,San Cibrao das Viñas,2020-12-01,227,241,0.06,35557.82,33437.57,0.06
32076,San Cristovo de Cea,2020-12-01,380,384,0.01,41794.16,41417.69,0.01
32077,Sandiás,2020-12-01,117,132,0.11,15674.51,13587.28,0.13
32078,Sarreaus,2020-12-01,127,127,0.00,20519.20,20519.20,0.00
32079,Taboadela,2020-12-01,45,45,0.00,7381.76,7381.76,0.00
32080,A Teixeira,2020-12-01,1,63,0.98,8430.96,37.83,1.00
32081,Toén,2020-12-01,189,189,0.00,34579.26,34579.26,0.00
32082,Trasmiras,2020-12-01,141,147,0.04,21395.77,20135.89,0.06
32083,A Veiga,2020-12-01,54,266,0.80,43192.81,6688.96,0.85
32084,Verea,2020-12-01,183,183,0.00,27194.53,27194.53,0.00
32085,Verín,2020-12-01,320,430,0.26,71838.94,47955.18,0.33
32086,Viana do Bolo,2020-12-01,49,497,0.90,62853.41,5692.98,0.91
32087,Vilamarín,2020-12-01,123,124,0.01,25014.85,24694.82,0.01
32088,Vilamartín de Valdeorras,2020-12-01,43,155,0.72,19253.64,4667.55,0.76
32089,Vilar de Barrio,2020-12-01,164,182,0.10,21756.06,19944.89,0.08
32090,Vilar de Santos,2020-12-01,90,93,0.03,14274.09,13350.38,0.06
32091,Vilardevós,2020-12-01,268,297,0.10,37644.76,34094.75,0.09
32092,Vilariño de Conso,2020-12-01,0,127,1.00,15994.67,0.00,1.00
36001,Arbo,2020-12-01,391,407,0.04,65540.43,62259.72,0.05
36002,Barro,2020-12-01,101,102,0.01,29774.11,29670.26,0.00
36003,Baiona,2020-12-01,134,391,0.66,59916.12,19877.60,0.67
36004,Bueu,2020-12-01,230,290,0.21,68631.92,55112.87,0.20
36005,Caldas de Reis,2020-12-01,178,225,0.21,48745.05,41823.83,0.14
36006,Cambados,2020-12-01,268,401,0.33,81908.87,62736.03,0.23
36007,Campo Lameiro,2020-12-01,173,173,0.00,28348.70,28348.70,0.00
36008,Cangas,2020-12-01,329,595,0.45,114645.25,64099.96,0.44
36009,A Cañiza,2020-12-01,448,491,0.09,69692.36,62547.72,0.10
36010,Catoira,2020-12-01,88,88,0.00,20579.92,20579.92,0.00
36013,Covelo,2020-12-01,490,503,0.03,81540.14,79356.73,0.03
36014,Crecente,2020-12-01,233,339,0.31,61183.83,39503.44,0.35
36015,Cuntis,2020-12-01,81,92,0.12,25767.42,24768.64,0.04
36016,Dozón,2020-12-01,101,101,0.00,16403.45,16403.45,0.00
36017,A Estrada,2020-12-01,132,225,0.41,39003.31,20465.65,0.48
36018,Forcarei,2020-12-01,304,325,0.06,40060.00,37250.73,0.07
36019,Fornelos de Montes,2020-12-01,172,182,0.05,26655.76,25612.11,0.04
36020,Agolada,2020-12-01,320,336,0.05,39182.81,37789.14,0.04
36021,Gondomar,2020-12-01,311,336,0.07,60505.40,56558.32,0.07
36022,O Grove,2020-12-01,236,344,0.31,51954.67,34686.25,0.33
36023,A Guarda,2020-12-01,170,372,0.54,52758.96,20267.20,0.62
36024,Lalín,2020-12-01,661,833,0.21,120378.26,96888.89,0.20
36025,A Lama,2020-12-01,213,214,0.00,32402.00,32299.70,0.00
36026,Marín,2020-12-01,294,367,0.20,89539.74,79285.94,0.11
36027,Meaño,2020-12-01,150,150,0.00,37002.42,37002.42,0.00
36028,Meis,2020-12-01,245,251,0.02,58339.43,57528.09,0.01
36029,Moaña,2020-12-01,294,354,0.17,88442.57,77026.47,0.13
36030,Mondariz,2020-12-01,541,562,0.04,89766.14,85969.90,0.04
36031,Mondariz-Balneario,2020-12-01,26,34,0.24,6109.66,3986.80,0.35
36032,Moraña,2020-12-01,179,196,0.09,38007.41,35747.59,0.06
36033,Mos,2020-12-01,90,363,0.75,52243.72,7281.99,0.86
36034,As Neves,2020-12-01,410,445,0.08,78412.02,69516.10,0.11
36035,Nigrán,2020-12-01,198,299,0.34,70231.51,43855.93,0.38
36036,Oia,2020-12-01,238,243,0.02,44785.21,43552.70,0.03
36037,Pazos de Borbén,2020-12-01,137,149,0.08,29353.67,26174.19,0.11
36038,Pontevedra,2020-12-01,803,1492,0.46,256596.78,166505.40,0.35
36039,O Porriño,2020-12-01,356,509,0.30,83066.87,56247.43,0.32
36040,Portas,2020-12-01,57,57,0.00,19487.55,19487.55,0.00
36041,Poio,2020-12-01,243,578,0.58,104943.57,27413.54,0.74
36042,Ponteareas,2020-12-01,1076,1202,0.10,154673.41,137302.28,0.11
36043,Ponte Caldelas,2020-12-01,140,209,0.33,35477.84,24993.31,0.30
36044,Pontecesures,2020-12-01,64,108,0.41,19429.92,13841.59,0.29
36045,Redondela,2020-12-01,617,811,0.24,145480.04,106082.37,0.27
36046,Ribadumia,2020-12-01,216,230,0.06,59050.03,55724.57,0.06
36047,Rodeiro,2020-12-01,305,313,0.03,44853.43,43551.42,0.03
36048,O Rosal,2020-12-01,99,478,0.79,79705.27,6515.26,0.92
36049,Salceda de Caselas,2020-12-01,182,207,0.12,33663.18,30023.34,0.11
36050,Salvaterra de Miño,2020-12-01,559,637,0.12,90405.94,76543.67,0.15
36051,Sanxenxo,2020-12-01,411,481,0.15,91055.99,82520.78,0.09
36052,Silleda,2020-12-01,422,464,0.09,81230.38,73898.71,0.09
36053,Soutomaior,2020-12-01,87,126,0.31,26825.61,19226.73,0.28
36054,Tomiño,2020-12-01,559,610,0.08,139062.74,132124.73,0.05
36055,Tui,2020-12-01,403,581,0.31,101204.09,74612.12,0.26
36056,Valga,2020-12-01,144,148,0.03,32890.75,29597.20,0.10
36057,Vigo,2020-12-01,1135,3612,0.69,569506.72,122810.74,0.78
36058,Vilaboa,2020-12-01,141,141,0.00,45044.80,45044.80,0.00
36059,Vila de Cruces,2020-12-01,378,403,0.06,61466.92,58395.86,0.05
36060,Vilagarcía de Arousa,2020-12-01,75,624,0.88,118512.84,22287.68,0.81
36061,Vilanova de Arousa,2020-12-01,189,343,0.45,65899.31,47799.19,0.27
36901,A Illa de Arousa,2020-12-01,30,115,0.74,16412.57,2866.22,0.83
36902,Cerdedo-Cotobade,2020-12-01,572,587,0.03,83320.13,80913.07,0.03
