id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
20001;ES-SS;ES-PV;Abaltzisketa;2025-02-01;0;0;1;0.00;0.00;1
20002;ES-SS;ES-PV;Aduna;2025-02-01;36;43;0.16;2591.68;3318.39;0.22
20003;ES-SS;ES-PV;Aizarnazabal;2025-02-01;10;23;0.57;738.42;2563.92;0.71
20004;ES-SS;ES-PV;Albiztur;2025-02-01;2;19;0.89;126.34;963.48;0.87
20005;ES-SS;ES-PV;Alegia;2025-02-01;8;44;0.82;716.13;3447.41;0.79
20006;ES-SS;ES-PV;Alkiza;2025-02-01;0;23;1.00;0.00;1053.80;1.00
20007;ES-SS;ES-PV;Altzo;2025-02-01;1;2;0.50;287.26;475.24;0.40
20008;ES-SS;ES-PV;Amezketa;2025-02-01;5;24;0.79;595.08;1006.47;0.41
20009;ES-SS;ES-PV;Andoain;2025-02-01;133;443;0.70;4869.19;23588.17;0.79
20010;ES-SS;ES-PV;Anoeta;2025-02-01;19;46;0.59;1041.33;3016.35;0.65
20011;ES-SS;ES-PV;Antzuola;2025-02-01;24;85;0.72;1077.91;4706.80;0.77
20012;ES-SS;ES-PV;Arama;2025-02-01;0;19;1.00;0.00;838.43;1.00
20013;ES-SS;ES-PV;Aretxabaleta;2025-02-01;68;114;0.40;5357.14;11849.11;0.55
20014;ES-SS;ES-PV;Asteasu;2025-02-01;11;47;0.77;708.92;5148.72;0.86
20015;ES-SS;ES-PV;Ataun;2025-02-01;4;16;0.75;298.96;970.14;0.69
20016;ES-SS;ES-PV;Aia;2025-02-01;34;60;0.43;1983.54;5017.77;0.60
20017;ES-SS;ES-PV;Azkoitia;2025-02-01;80;221;0.64;4999.36;21503.16;0.77
20018;ES-SS;ES-PV;Azpeitia;2025-02-01;111;266;0.58;5700.60;22339.85;0.74
20019;ES-SS;ES-PV;Beasain;2025-02-01;73;194;0.62;4156.69;19405.00;0.79
20020;ES-SS;ES-PV;Beizama;2025-02-01;3;6;0.50;181.97;354.74;0.49
20021;ES-SS;ES-PV;Belauntza;2025-02-01;6;12;0.50;797.07;1124.05;0.29
20022;ES-SS;ES-PV;Berastegi;2025-02-01;12;65;0.82;806.12;5743.54;0.86
20023;ES-SS;ES-PV;Berrobi;2025-02-01;19;28;0.32;1230.73;2829.19;0.56
20024;ES-SS;ES-PV;Bidania-Goiatz;2025-02-01;2;20;0.90;119.07;1857.05;0.94
20025;ES-SS;ES-PV;Zegama;2025-02-01;2;63;0.97;127.16;3461.01;0.96
20026;ES-SS;ES-PV;Zerain;2025-02-01;5;20;0.75;225.79;1321.46;0.83
20027;ES-SS;ES-PV;Zestoa;2025-02-01;41;101;0.59;4135.79;10358.63;0.60
20028;ES-SS;ES-PV;Zizurkil;2025-02-01;20;40;0.50;1513.08;3517.95;0.57
20029;ES-SS;ES-PV;Deba;2025-02-01;32;98;0.67;3366.95;10820.60;0.69
20030;ES-SS;ES-PV;Eibar;2025-02-01;83;298;0.72;2794.94;32685.54;0.91
