id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
31070,Castejón,2021-03-01,16,84,0.81,3387.03,22382.13,0.85
31071,Castillonuevo,2021-03-01,0,7,1.00,0.00,554.96,1.00
31072,Cintruénigo,2021-03-01,13,185,0.93,1759.18,41967.64,0.96
31073,Ziordia,2021-03-01,0,40,1.00,0.00,4026.56,1.00
31074,Cirauqui,2021-03-01,4,65,0.94,95.72,5973.44,0.98
31075,Ciriza / Ziritza,2021-03-01,2,11,0.82,171.85,1733.75,0.90
31076,Cizur,2021-03-01,11,257,0.96,881.40,25210.43,0.97
31077,Corella,2021-03-01,25,184,0.86,2141.55,30771.01,0.93
31078,Cortes,2021-03-01,9,108,0.92,333.09,15780.02,0.98
31079,Desojo,2021-03-01,1,15,0.93,58.23,2096.37,0.97
31080,Dicastillo,2021-03-01,0,28,1.00,0.00,4374.04,1.00
31081,Donamaria,2021-03-01,0,17,1.00,0.00,2347.08,1.00
31082,Etxalar,2021-03-01,1,33,0.97,10.63,4068.75,1.00
31083,Echarri/Etxarri,2021-03-01,0,10,1.00,0.00,1027.66,1.00
31084,Etxarri-Aranatz,2021-03-01,1,128,0.99,51.60,13335.86,1.00
31085,Etxauri,2021-03-01,3,50,0.94,69.80,5424.63,0.99
31086,Valle de Egüés/Eguesibar,2021-03-01,0,428,1.00,0.00,67679.64,1.00
31087,Elgorriaga,2021-03-01,0,12,1.00,0.00,1218.31,1.00
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),2021-03-01,0,196,1.00,0.00,29767.94,1.00
31089,Enériz/Eneritz,2021-03-01,0,40,1.00,0.00,4278.13,1.00
31090,Eratsun,2021-03-01,0,10,1.00,0.00,1001.46,1.00
31091,Ergoiena,2021-03-01,1,65,0.98,581.11,6575.41,0.91
31092,Erro,2021-03-01,2,157,0.99,1645.82,16248.48,0.90
31093,Ezcároz/Ezkaroze,2021-03-01,0,29,1.00,0.00,2438.95,1.00
31094,Eslava,2021-03-01,0,30,1.00,0.00,3889.62,1.00
31095,Esparza de Salazar,2021-03-01,0,16,1.00,0.00,2003.65,1.00
31096,Espronceda,2021-03-01,1,26,0.96,29.58,2078.43,0.99
31097,Estella-Lizarra,2021-03-01,27,225,0.88,1882.17,31591.50,0.94
31098,Esteribar,2021-03-01,0,237,1.00,0.00,23268.94,1.00
31099,Etayo,2021-03-01,0,15,1.00,0.00,1775.83,1.00
31100,Eulate,2021-03-01,0,32,1.00,0.00,4213.00,1.00
31101,Ezcabarte,2021-03-01,0,155,1.00,0.00,16114.18,1.00
31102,Ezkurra,2021-03-01,0,19,1.00,0.00,2030.75,1.00
31103,Ezprogui,2021-03-01,0,12,1.00,0.00,1418.08,1.00
31104,Falces,2021-03-01,11,124,0.91,398.65,12118.18,0.97
31105,Fitero,2021-03-01,3,79,0.96,1704.50,11464.64,0.85
31106,Fontellas,2021-03-01,5,40,0.88,460.49,7723.43,0.94
31107,Funes,2021-03-01,14,119,0.88,3539.75,15185.37,0.77
31108,Fustiñana,2021-03-01,6,69,0.91,447.56,15334.91,0.97
31109,Galar,2021-03-01,0,168,1.00,0.00,21599.51,1.00
31110,Gallipienzo,2021-03-01,0,38,1.00,0.00,4301.15,1.00
31111,Gallués/Galoze,2021-03-01,1,28,0.96,40.47,2506.99,0.98
31112,Garaioa,2021-03-01,0,16,1.00,0.00,2212.93,1.00
31113,Garde,2021-03-01,0,21,1.00,0.00,1739.62,1.00
31114,Garínoain,2021-03-01,0,31,1.00,0.00,4105.48,1.00
31115,Garralda,2021-03-01,0,39,1.00,0.00,3429.65,1.00
31116,Genevilla,2021-03-01,2,15,0.87,95.01,1959.76,0.95
31117,Goizueta,2021-03-01,0,45,1.00,0.00,5644.22,1.00
31118,Goñi,2021-03-01,4,61,0.93,326.60,6710.80,0.95
31119,Güesa/Gorza,2021-03-01,0,10,1.00,0.00,904.17,1.00
31120,Guesálaz,2021-03-01,5,130,0.96,363.57,13205.38,0.97
31121,Guirguillano/Girgillao,2021-03-01,0,25,1.00,0.00,2002.23,1.00
31122,Huarte/Uharte,2021-03-01,2,199,0.99,752.57,17282.12,0.96
31123,Uharte-Arakil,2021-03-01,0,62,1.00,0.00,5917.91,1.00
31124,Ibargoiti,2021-03-01,0,51,1.00,0.00,6271.77,1.00
31125,Igúzquiza,2021-03-01,10,50,0.80,749.94,5062.00,0.85
31126,Imotz,2021-03-01,2,71,0.97,102.04,7071.24,0.99
31127,Irañeta,2021-03-01,0,18,1.00,0.00,2509.85,1.00
31128,Isaba/Izaba,2021-03-01,0,32,1.00,0.00,3199.39,1.00
31129,Ituren,2021-03-01,0,43,1.00,0.00,4040.70,1.00
31130,Iturmendi,2021-03-01,0,50,1.00,0.00,4330.36,1.00
31131,Iza,2021-03-01,22,145,0.85,860.98,18195.36,0.95
31132,Izagaondoa,2021-03-01,0,41,1.00,0.00,4925.32,1.00
31133,Izalzu/Itzaltzu,2021-03-01,0,9,1.00,0.00,527.30,1.00
31134,Jaurrieta,2021-03-01,1,31,0.97,13.30,2553.66,0.99
31135,Javier,2021-03-01,0,16,1.00,0.00,1792.09,1.00
31136,Juslapeña,2021-03-01,0,72,1.00,0.00,7979.58,1.00
31137,Beintza-Labaien,2021-03-01,0,55,1.00,0.00,4287.12,1.00
31138,Lakuntza,2021-03-01,0,42,1.00,0.00,5816.26,1.00
31139,Lana,2021-03-01,3,61,0.95,110.35,5667.56,0.98
31140,Lantz,2021-03-01,0,17,1.00,0.00,1697.53,1.00
31141,Lapoblación,2021-03-01,0,37,1.00,0.00,4807.98,1.00
31142,Larraga,2021-03-01,10,137,0.93,456.06,13370.48,0.97
31143,Larraona,2021-03-01,0,22,1.00,0.00,2247.13,1.00
31144,Larraun,2021-03-01,0,158,1.00,0.00,16503.87,1.00
31145,Lazagurría,2021-03-01,0,17,1.00,0.00,3089.79,1.00
31146,Leatxe/Leache,2021-03-01,0,15,1.00,0.00,1640.67,1.00
31147,Legarda,2021-03-01,0,14,1.00,0.00,1499.99,1.00
31148,Legaria,2021-03-01,5,31,0.84,257.52,3324.44,0.92
31149,Leitza,2021-03-01,0,95,1.00,0.00,8930.76,1.00
31150,Leoz,2021-03-01,14,82,0.83,567.51,7833.59,0.93
31151,Lerga,2021-03-01,0,21,1.00,0.00,2059.59,1.00
31152,Lerín,2021-03-01,5,70,0.93,821.19,11472.51,0.93
31153,Lesaka,2021-03-01,1,65,0.98,21.41,6539.44,1.00
31154,Lezaun,2021-03-01,1,37,0.97,89.63,3959.41,0.98
31155,Liédena,2021-03-01,0,33,1.00,0.00,5102.09,1.00
31156,Lizoáin-Arriasgoiti,2021-03-01,0,75,1.00,0.00,7267.03,1.00
31157,Lodosa,2021-03-01,11,140,0.92,449.17,18325.85,0.98
31158,Lónguida/Longida,2021-03-01,0,60,1.00,0.00,6519.93,1.00
31159,Lumbier,2021-03-01,0,60,1.00,0.00,5943.95,1.00
31160,Luquin,2021-03-01,1,17,0.94,13.84,1914.07,0.99
31161,Mañeru,2021-03-01,3,36,0.92,125.61,3371.18,0.96
31162,Marañón,2021-03-01,6,21,0.71,242.46,3419.54,0.93
31163,Marcilla,2021-03-01,12,90,0.87,1174.84,11414.09,0.90
31164,Mélida,2021-03-01,21,67,0.69,2123.16,11901.54,0.82
31165,Mendavia,2021-03-01,15,121,0.88,1382.87,22853.99,0.94
31166,Mendaza,2021-03-01,0,45,1.00,0.00,5924.35,1.00
31167,Mendigorria,2021-03-01,2,34,0.94,127.22,6553.09,0.98
31168,Metauten,2021-03-01,2,61,0.97,62.70,5722.21,0.99
31169,Milagro,2021-03-01,6,107,0.94,1038.36,19084.99,0.95
31170,Mirafuentes,2021-03-01,0,10,1.00,0.00,940.49,1.00
31171,Miranda de Arga,2021-03-01,1,40,0.98,114.86,7056.33,0.98
31172,Monreal,2021-03-01,1,29,0.97,250.68,4365.03,0.94
31173,Monteagudo,2021-03-01,5,38,0.87,229.74,7240.68,0.97
31174,Morentin,2021-03-01,2,18,0.89,56.11,2443.74,0.98
31175,Mues,2021-03-01,1,23,0.96,53.20,2564.56,0.98
31176,Murchante,2021-03-01,21,106,0.80,2665.09,20407.23,0.87
31177,Murieta,2021-03-01,3,30,0.90,631.53,4533.19,0.86
31178,Murillo el Cuende,2021-03-01,13,60,0.78,1295.46,7902.43,0.84
31179,Murillo el Fruto,2021-03-01,1,48,0.98,81.74,7042.58,0.99
31180,Muruzábal,2021-03-01,0,39,1.00,0.00,4967.81,1.00
31181,Navascués / Nabaskoze,2021-03-01,0,36,1.00,0.00,4462.04,1.00
31182,Nazar,2021-03-01,0,12,1.00,0.00,2044.42,1.00
31183,Obanos,2021-03-01,0,92,1.00,0.00,13494.44,1.00
31184,Oco,2021-03-01,2,24,0.92,21.09,1629.30,0.99
31185,Ochagavía/Otsagabia,2021-03-01,0,54,1.00,0.00,4209.49,1.00
31186,Odieta,2021-03-01,1,40,0.98,81.30,3717.97,0.98
31187,Oitz,2021-03-01,0,7,1.00,0.00,1141.90,1.00
31188,Olaibar,2021-03-01,4,42,0.90,320.09,4460.37,0.93
31189,Olazti / Olazagutía,2021-03-01,0,62,1.00,0.00,6273.64,1.00
31190,Olejua,2021-03-01,0,11,1.00,0.00,1133.65,1.00
31191,Olite/Erriberri,2021-03-01,16,165,0.90,872.29,22849.68,0.96
31192,Olóriz,2021-03-01,6,55,0.89,406.31,5318.00,0.92
31193,Olza,2021-03-01,13,152,0.91,1026.22,17107.02,0.94
31194,Valle de Ollo/Ollaran,2021-03-01,3,74,0.96,369.56,7804.85,0.95
31195,Orbaizeta,2021-03-01,0,39,1.00,0.00,2924.46,1.00
31196,Orbara,2021-03-01,0,16,1.00,0.00,1195.31,1.00
31197,Orísoain,2021-03-01,6,21,0.71,219.82,1152.34,0.81
31198,Oronz,2021-03-01,0,6,1.00,0.00,894.04,1.00
31199,Oroz-Betelu / Orotz-Betelu,2021-03-01,1,30,0.97,6.01,2583.80,1.00
31200,Oteiza,2021-03-01,4,47,0.91,472.06,6627.83,0.93
31201,Pamplona/Iruña,2021-03-01,43,1975,0.98,2398.69,243391.38,0.99
31202,Peralta,2021-03-01,34,186,0.82,2712.46,24965.38,0.89
31203,Petilla de Aragón,2021-03-01,0,8,1.00,0.00,500.46,1.00
31204,Piedramillera,2021-03-01,1,16,0.94,37.19,1707.48,0.98
31205,Pitillas,2021-03-01,0,48,1.00,0.00,6418.72,1.00
31206,Puente la Reina/Gares,2021-03-01,0,95,1.00,0.00,12784.54,1.00
31207,Pueyo / Puiu,2021-03-01,0,53,1.00,0.00,7295.81,1.00
31208,Ribaforada,2021-03-01,26,86,0.70,4000.11,19750.76,0.80
31209,Romanzado,2021-03-01,0,31,1.00,0.00,4197.21,1.00
31210,Roncal/Erronkari,2021-03-01,0,18,1.00,0.00,1966.47,1.00
31211,Orreaga/Roncesvalles,2021-03-01,0,4,1.00,0.00,133.96,1.00
31212,Sada,2021-03-01,0,34,1.00,0.00,3415.05,1.00
31213,Saldias,2021-03-01,0,9,1.00,0.00,824.59,1.00
31214,Salinas de Oro,2021-03-01,5,12,0.58,297.67,1767.02,0.83
31215,San Adrián,2021-03-01,8,154,0.95,505.49,29146.39,0.98
31216,Sangüesa/Zangoza,2021-03-01,0,136,1.00,0.00,18598.15,1.00
31217,San Martín de Unx,2021-03-01,3,42,0.93,125.47,6028.16,0.98
31219,Sansol,2021-03-01,1,27,0.96,97.03,1760.94,0.94
31220,Santacara,2021-03-01,4,60,0.93,225.32,8292.37,0.97
31221,Doneztebe/Santesteban,2021-03-01,0,52,1.00,0.00,5975.67,1.00
31222,Sarriés/Sartze,2021-03-01,0,18,1.00,0.00,923.90,1.00
31223,Sartaguda,2021-03-01,15,79,0.81,516.39,11535.79,0.96
31224,Sesma,2021-03-01,3,66,0.95,106.89,10419.33,0.99
31225,Sorlada,2021-03-01,3,19,0.84,197.16,1903.32,0.90
31226,Sunbilla,2021-03-01,2,40,0.95,20.25,4851.47,1.00
31227,Tafalla,2021-03-01,11,301,0.96,1132.73,36828.44,0.97
31228,Tiebas-Muruarte de Reta,2021-03-01,0,47,1.00,0.00,5467.85,1.00
31229,Tirapu,2021-03-01,0,15,1.00,0.00,1211.64,1.00
31230,Torralba del Río,2021-03-01,4,25,0.84,233.56,2729.26,0.91
31231,Torres del Río,2021-03-01,1,25,0.96,54.61,2227.25,0.98
31232,Tudela,2021-03-01,107,556,0.81,15667.71,87278.83,0.82
31233,Tulebras,2021-03-01,0,12,1.00,0.00,2393.45,1.00
31234,Ucar,2021-03-01,0,27,1.00,0.00,3033.38,1.00
31235,Ujué / Uxue,2021-03-01,8,39,0.79,298.32,4925.25,0.94
31236,Ultzama,2021-03-01,4,141,0.97,283.19,15099.17,0.98
31237,Unciti,2021-03-01,0,54,1.00,0.00,5869.00,1.00
31238,Unzué,2021-03-01,1,17,0.94,44.15,4083.06,0.99
31239,Urdazubi/Urdax,2021-03-01,0,36,1.00,0.00,4685.12,1.00
31240,Urdiain,2021-03-01,0,41,1.00,0.00,3858.60,1.00
31241,Urraul Alto,2021-03-01,0,45,1.00,0.00,4848.99,1.00
31242,Urraul Bajo,2021-03-01,1,73,0.99,25.62,8199.79,1.00
31243,Urroz,2021-03-01,0,42,1.00,0.00,3419.14,1.00
31244,Urrotz,2021-03-01,0,8,1.00,0.00,735.77,1.00
31245,Urzainqui,2021-03-01,0,16,1.00,0.00,1756.03,1.00
31246,Uterga,2021-03-01,0,18,1.00,0.00,2076.04,1.00
31247,Uztárroz/Uztarroze,2021-03-01,0,25,1.00,0.00,1770.42,1.00
31248,Luzaide/Valcarlos,2021-03-01,0,13,1.00,0.00,1340.53,1.00
31249,Valtierra,2021-03-01,6,139,0.96,402.76,15451.72,0.97
31250,Bera,2021-03-01,0,85,1.00,0.00,8838.86,1.00
31251,Viana,2021-03-01,4,129,0.97,4938.78,24490.30,0.80
31252,Vidángoz/Bidankoze,2021-03-01,0,19,1.00,0.00,1887.66,1.00
31253,Bidaurreta,2021-03-01,0,19,1.00,0.00,1761.52,1.00
31254,Villafranca,2021-03-01,6,101,0.94,339.28,14306.83,0.98
31255,Villamayor de Monjardín,2021-03-01,3,24,0.88,273.54,2209.08,0.88
31256,Hiriberri/Villanueva de Aezkoa,2021-03-01,0,20,1.00,0.00,2304.26,1.00
31257,Villatuerta,2021-03-01,4,104,0.96,426.64,16443.85,0.97
31258,Villava/Atarrabia,2021-03-01,0,116,1.00,0.00,11912.09,1.00
31259,Igantzi,2021-03-01,0,27,1.00,0.00,3838.81,1.00
31260,Valle de Yerri / Deierri,2021-03-01,11,235,0.95,504.71,23370.69,0.98
31261,Yesa,2021-03-01,0,31,1.00,0.00,6312.10,1.00
31262,Zabalza,2021-03-01,0,35,1.00,0.00,3834.09,1.00
31263,Zubieta,2021-03-01,0,43,1.00,0.00,2543.04,1.00
31264,Zugarramurdi,2021-03-01,1,32,0.97,22.90,3198.50,0.99
31265,Zúñiga,2021-03-01,3,18,0.83,87.49,2174.85,0.96
31901,Barañáin/Barañain,2021-03-01,0,183,1.00,0.00,22346.29,1.00
31902,Berrioplano,2021-03-01,4,208,0.98,1063.49,31587.19,0.97
31903,Berriozar,2021-03-01,0,58,1.00,0.00,10426.77,1.00
31904,Irurtzun,2021-03-01,0,40,1.00,0.00,6423.68,1.00
31905,Beriáin,2021-03-01,0,106,1.00,0.00,13200.85,1.00
31906,Orcoyen,2021-03-01,0,92,1.00,0.00,16338.56,1.00
31907,Zizur Mayor/Zizur Nagusia,2021-03-01,0,280,1.00,0.00,36755.79,1.00
31908,Lekunberri,2021-03-01,0,95,1.00,0.00,13135.98,1.00
-342322,Bardenas Reales de Navarra,2021-03-01,0,0,1,0.00,0.00,1
-342324,Aralar mendilerroa / Sierra de Aralar,2021-03-01,0,0,1,0.00,0.00,1
-342327,Facería 62,2021-03-01,0,0,1,0.00,0.00,1
-342332,Urbasa,2021-03-01,0,0,1,0.00,0.00,1
-346534,Lokiz mendilerroa / Sierra de Lokiz,2021-03-01,0,0,1,0.00,0.00,1
-346536,Facería 29,2021-03-01,0,0,1,0.00,0.00,1
-346537,Facería 49,2021-03-01,0,0,1,0.00,0.00,1
-346538,Facería 18,2021-03-01,0,0,1,0.00,0.00,1
-346539,Monte Común de las Améscoas/Ameskoa mendiak,2021-03-01,0,0,1,0.00,0.00,1
-3584116,Facería 31,2021-03-01,0,0,1,0.00,0.00,1
-3652951,Facería 67,2021-03-01,0,0,1,0.00,0.00,1
