id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
28089,Moraleja de Enmedio,2021-03-01,7,115,0.94,368.86,19367.03,0.98
28090,Moralzarzal,2021-03-01,31,512,0.94,3232.87,76176.18,0.96
28091,Morata de Tajuña,2021-03-01,31,231,0.87,2870.79,27759.21,0.90
28092,Móstoles,2021-03-01,226,1205,0.81,19220.90,196134.45,0.90
28093,Navacerrada,2021-03-01,31,184,0.83,2751.99,23987.98,0.89
28094,Navalafuente,2021-03-01,20,91,0.78,1803.33,16653.67,0.89
28095,Navalagamella,2021-03-01,16,129,0.88,1441.29,12727.51,0.89
28096,Navalcarnero,2021-03-01,129,524,0.75,14986.19,97678.27,0.85
28097,Navarredonda y San Mamés,2021-03-01,12,46,0.74,828.30,3392.59,0.76
28099,Navas del Rey,2021-03-01,53,193,0.73,8603.09,25823.37,0.67
28100,Nuevo Baztán,2021-03-01,36,269,0.87,1850.62,83029.40,0.98
28101,Olmeda de las Fuentes,2021-03-01,3,34,0.91,248.08,4870.15,0.95
28102,Orusco de Tajuña,2021-03-01,18,79,0.77,2552.43,9890.42,0.74
28104,Paracuellos de Jarama,2021-03-01,53,482,0.89,6120.40,107733.04,0.94
28106,Parla,2021-03-01,145,813,0.82,11209.99,134778.68,0.92
28107,Patones,2021-03-01,7,55,0.87,488.55,5228.58,0.91
28108,Pedrezuela,2021-03-01,60,224,0.73,4945.50,37130.59,0.87
28109,Pelayos de la Presa,2021-03-01,15,267,0.94,668.87,34658.54,0.98
28110,Perales de Tajuña,2021-03-01,18,83,0.78,1505.52,9885.36,0.85
28111,Pezuela de las Torres,2021-03-01,2,60,0.97,198.49,9134.51,0.98
28112,Pinilla del Valle,2021-03-01,10,47,0.79,439.34,4490.82,0.90
28113,Pinto,2021-03-01,149,495,0.70,18323.98,73288.36,0.75
28114,Piñuécar-Gandullas,2021-03-01,13,39,0.67,1534.90,6188.53,0.75
28115,Pozuelo de Alarcón,2021-03-01,112,1505,0.93,8083.96,264295.47,0.97
28116,Pozuelo del Rey,2021-03-01,7,59,0.88,388.25,7690.22,0.95
28117,Prádena del Rincón,2021-03-01,3,36,0.92,437.16,2906.06,0.85
28118,Puebla de la Sierra,2021-03-01,0,30,1.00,0.00,2671.13,1.00
28119,Quijorna,2021-03-01,30,150,0.80,2240.41,23788.25,0.91
28120,Rascafría,2021-03-01,3,186,0.98,77.31,19499.20,1.00
28121,Redueña,2021-03-01,3,27,0.89,159.09,3129.92,0.95
28122,Ribatejada,2021-03-01,14,64,0.78,1758.83,12786.02,0.86
28123,Rivas-Vaciamadrid,2021-03-01,137,899,0.85,12484.74,166295.52,0.92
28124,Robledillo de la Jara,2021-03-01,7,43,0.84,405.75,3455.84,0.88
28125,Robledo de Chavela,2021-03-01,27,307,0.91,3378.73,66873.34,0.95
28126,Robregordo,2021-03-01,5,23,0.78,506.84,3760.24,0.87
28127,Las Rozas de Madrid,2021-03-01,117,1415,0.92,6776.66,262326.30,0.97
28128,Rozas de Puerto Real,2021-03-01,1,68,0.99,10.42,8982.51,1.00
28129,San Agustín del Guadalix,2021-03-01,34,241,0.86,3602.78,41228.91,0.91
28130,San Fernando de Henares,2021-03-01,32,523,0.94,4555.02,71763.45,0.94
28131,San Lorenzo de El Escorial,2021-03-01,37,388,0.90,4030.72,60893.73,0.93
28132,San Martín de la Vega,2021-03-01,108,488,0.78,10480.01,84735.75,0.88
28133,San Martín de Valdeiglesias,2021-03-01,14,400,0.97,1708.22,66162.35,0.97
28134,San Sebastián de los Reyes,2021-03-01,252,960,0.74,22529.60,163663.00,0.86
28135,Santa María de la Alameda,2021-03-01,36,246,0.85,2319.59,33166.88,0.93
28136,Santorcaz,2021-03-01,8,101,0.92,455.75,12181.52,0.96
28137,Los Santos de la Humosa,2021-03-01,12,114,0.89,448.78,16675.54,0.97
28138,La Serna del Monte,2021-03-01,0,19,1.00,0.00,1651.81,1.00
28140,Serranillos del Valle,2021-03-01,3,108,0.97,242.67,25007.43,0.99
28141,Sevilla la Nueva,2021-03-01,11,202,0.95,446.50,38319.60,0.99
28143,Somosierra,2021-03-01,3,20,0.85,83.34,2231.25,0.96
28144,Soto del Real,2021-03-01,64,379,0.83,4428.90,67717.72,0.93
28145,Talamanca de Jarama,2021-03-01,14,136,0.90,1718.45,22501.31,0.92
28146,Tielmes,2021-03-01,2,98,0.98,90.30,11174.20,0.99
28147,Titulcia,2021-03-01,41,56,0.27,5457.92,8209.73,0.34
28148,Torrejón de Ardoz,2021-03-01,143,1099,0.87,11043.25,141865.39,0.92
28149,Torrejón de la Calzada,2021-03-01,57,179,0.68,7008.43,34090.36,0.79
28150,Torrejón de Velasco,2021-03-01,7,110,0.94,516.21,16701.05,0.97
28151,Torrelaguna,2021-03-01,15,199,0.92,756.16,26605.25,0.97
28152,Torrelodones,2021-03-01,7,684,0.99,264.44,118030.98,1.00
28153,Torremocha de Jarama,2021-03-01,17,70,0.76,807.08,9662.60,0.92
28154,Torres de la Alameda,2021-03-01,19,198,0.90,2642.89,39170.17,0.93
28155,Valdaracete,2021-03-01,0,51,1.00,0.00,7421.25,1.00
28156,Valdeavero,2021-03-01,6,77,0.92,279.34,17058.96,0.98
28157,Valdelaguna,2021-03-01,2,74,0.97,139.43,10978.64,0.99
28158,Valdemanco,2021-03-01,21,69,0.70,1473.83,9591.08,0.85
28159,Valdemaqueda,2021-03-01,0,115,1.00,0.00,15971.54,1.00
28160,Valdemorillo,2021-03-01,60,593,0.90,7961.88,120158.80,0.93
28161,Valdemoro,2021-03-01,282,1013,0.72,30828.93,156296.35,0.80
28162,Valdeolmos-Alalpardo,2021-03-01,17,91,0.81,1745.41,17829.66,0.90
28163,Valdepiélagos,2021-03-01,1,29,0.97,80.45,5794.95,0.99
28164,Valdetorres de Jarama,2021-03-01,40,153,0.74,8172.49,45628.91,0.82
28165,Valdilecha,2021-03-01,7,77,0.91,365.85,10426.92,0.96
28166,Valverde de Alcalá,2021-03-01,0,37,1.00,0.00,4598.26,1.00
28167,Velilla de San Antonio,2021-03-01,43,237,0.82,1405.16,30679.79,0.95
28168,El Vellón,2021-03-01,13,82,0.84,971.54,10431.88,0.91
28169,Venturada,2021-03-01,25,194,0.87,1399.11,31082.94,0.95
28170,Villaconejos,2021-03-01,17,98,0.83,2298.69,17574.72,0.87
28171,Villa del Prado,2021-03-01,99,327,0.70,14703.81,70821.98,0.79
28172,Villalbilla,2021-03-01,50,575,0.91,2297.51,107718.83,0.98
28173,Villamanrique de Tajo,2021-03-01,12,72,0.83,992.86,11030.16,0.91
28174,Villamanta,2021-03-01,1,101,0.99,14.88,16387.73,1.00
28175,Villamantilla,2021-03-01,21,91,0.77,1314.84,13233.35,0.90
28176,Villanueva de la Cañada,2021-03-01,22,429,0.95,2298.58,93898.63,0.98
28177,Villanueva del Pardillo,2021-03-01,40,309,0.87,2943.35,51334.82,0.94
28178,Villanueva de Perales,2021-03-01,5,49,0.90,793.00,7897.83,0.90
28179,Villar del Olmo,2021-03-01,5,69,0.93,299.58,16122.07,0.98
28180,Villarejo de Salvanés,2021-03-01,14,227,0.94,6561.97,35424.08,0.81
28181,Villaviciosa de Odón,2021-03-01,73,783,0.91,7593.15,137311.39,0.94
28182,Villavieja del Lozoya,2021-03-01,14,59,0.76,2521.26,6571.39,0.62
28183,Zarzalejo,2021-03-01,22,180,0.88,1292.59,16311.34,0.92
28901,Lozoyuela-Navas-Sieteiglesias,2021-03-01,44,142,0.69,2860.33,15513.90,0.82
28902,Puentes Viejas,2021-03-01,61,136,0.55,6220.32,15092.18,0.59
28903,Tres Cantos,2021-03-01,70,824,0.92,6366.80,145217.01,0.96
