id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
33044,Oviedo,2021-03-01,822,2750,0.70,88868.77,279807.66,0.68
33045,Parres,2021-03-01,73,114,0.36,10086.48,16687.74,0.40
33046,Peñamellera Alta,2021-03-01,64,66,0.03,9113.59,9394.47,0.03
33047,Peñamellera Baja,2021-03-01,63,72,0.13,10237.71,11478.19,0.11
33048,Pesoz,2021-03-01,57,57,0.00,5723.40,5723.40,0.00
33049,Piloña,2021-03-01,149,200,0.26,26391.05,32859.37,0.20
33050,Ponga,2021-03-01,90,140,0.36,8346.97,13036.90,0.36
33051,Pravia,2021-03-01,53,145,0.63,13817.55,21521.58,0.36
33052,Proaza,2021-03-01,164,169,0.03,16503.02,17171.25,0.04
33053,Quirós,2021-03-01,328,328,0.00,28848.03,28848.03,0.00
33054,Las Regueras,2021-03-01,32,32,0.00,6013.84,6013.84,0.00
33055,Ribadedeva,2021-03-01,89,93,0.04,11044.24,11674.50,0.05
33056,Ribadesella,2021-03-01,151,329,0.54,24608.06,45222.13,0.46
33057,Ribera de Arriba,2021-03-01,39,39,0.00,5860.86,5860.86,0.00
33058,Riosa,2021-03-01,59,78,0.24,5802.30,8080.36,0.28
33059,Salas,2021-03-01,151,205,0.26,26106.27,36887.38,0.29
33060,Samartín del Rei Aurelio,2021-03-01,183,392,0.53,24088.55,45505.66,0.47
33061,San Martín de Oscos,2021-03-01,93,93,0.00,12379.75,12379.75,0.00
33062,Santa Eulalia de Oscos,2021-03-01,92,95,0.03,10270.62,10795.18,0.05
33063,San Tirso de Abres,2021-03-01,89,92,0.03,9421.84,9818.82,0.04
33064,Santo Adriano,2021-03-01,43,53,0.19,3640.59,4685.43,0.22
33065,Sariego,2021-03-01,37,50,0.26,7091.84,8698.14,0.18
33066,Siero,2021-03-01,331,820,0.60,45918.60,98924.00,0.54
33067,Sobrescobio,2021-03-01,182,183,0.01,13220.99,13242.74,0.00
33068,Somiedo,2021-03-01,382,401,0.05,34230.06,35747.51,0.04
33069,Soto del Barco,2021-03-01,79,132,0.40,14975.89,25430.43,0.41
33070,Tapia de Casariego,2021-03-01,132,205,0.36,30363.17,43098.66,0.30
33071,Taramundi,2021-03-01,151,173,0.13,14622.47,16392.45,0.11
33072,Teverga,2021-03-01,322,329,0.02,30303.96,30986.82,0.02
33073,Tineo,2021-03-01,466,483,0.04,93320.53,97037.93,0.04
33074,Vegadeo,2021-03-01,209,247,0.15,30585.08,35512.66,0.14
33075,Villanueva de Oscos,2021-03-01,59,59,0.00,7132.12,7132.12,0.00
33076,Villaviciosa,2021-03-01,153,267,0.43,29221.95,46903.21,0.38
33077,Villayón,2021-03-01,63,63,0.00,19919.34,19919.34,0.00
33078,Yernes y Tameza,2021-03-01,50,50,0.00,3610.70,3610.70,0.00
