id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
13001;ES-CR;ES-CM;Abenójar;2019-11-01;4;73;0.95;364.64;12475.48;0.97
13002;ES-CR;ES-CM;Agudo;2019-11-01;15;104;0.86;2409.93;18308.99;0.87
13003;ES-CR;ES-CM;Alamillo;2019-11-01;6;37;0.84;1728.51;6938.75;0.75
13004;ES-CR;ES-CM;Albaladejo;2019-11-01;7;74;0.91;811.97;10831.06;0.93
13005;ES-CR;ES-CM;Alcázar de San Juan;2019-11-01;116;792;0.85;12073.22;137397.86;0.91
13006;ES-CR;ES-CM;Alcoba;2019-11-01;6;62;0.90;352.10;8467.86;0.96
13007;ES-CR;ES-CM;Alcolea de Calatrava;2019-11-01;5;82;0.94;323.67;11670.89;0.97
13008;ES-CR;ES-CM;Alcubillas;2019-11-01;8;60;0.87;792.89;9889.19;0.92
13009;ES-CR;ES-CM;Aldea del Rey;2019-11-01;4;67;0.94;467.66;14142.03;0.97
13010;ES-CR;ES-CM;Alhambra;2019-11-01;13;88;0.85;1867.43;11762.09;0.84
13011;ES-CR;ES-CM;Almadén;2019-11-01;37;182;0.80;10098.82;32406.87;0.69
13012;ES-CR;ES-CM;Almadenejos;2019-11-01;8;49;0.84;563.89;6164.20;0.91
13013;ES-CR;ES-CM;Almagro;2019-11-01;75;286;0.74;8539.07;47331.41;0.82
13014;ES-CR;ES-CM;Almedina;2019-11-01;3;48;0.94;207.38;6894.27;0.97
13015;ES-CR;ES-CM;Almodóvar del Campo;2019-11-01;53;296;0.82;4514.28;45084.05;0.90
13016;ES-CR;ES-CM;Almuradiel;2019-11-01;12;35;0.66;1297.13;6811.20;0.81
13017;ES-CR;ES-CM;Anchuras;2019-11-01;9;74;0.88;539.34;7077.38;0.92
13018;ES-CR;ES-CM;Arenas de San Juan;2019-11-01;39;72;0.46;7111.51;11948.65;0.40
13019;ES-CR;ES-CM;Argamasilla de Alba;2019-11-01;70;220;0.68;7790.32;51782.65;0.85
13020;ES-CR;ES-CM;Argamasilla de Calatrava;2019-11-01;35;190;0.82;7137.66;40185.62;0.82
13021;ES-CR;ES-CM;Arroba de los Montes;2019-11-01;4;27;0.85;376.29;3461.91;0.89
13022;ES-CR;ES-CM;Ballesteros de Calatrava;2019-11-01;1;27;0.96;114.51;4472.96;0.97
13023;ES-CR;ES-CM;Bolaños de Calatrava;2019-11-01;44;265;0.83;9433.33;69685.25;0.86
13024;ES-CR;ES-CM;Brazatortas;2019-11-01;6;53;0.89;1285.03;8240.36;0.84
13025;ES-CR;ES-CM;Cabezarados;2019-11-01;3;12;0.75;466.40;2234.38;0.79
13026;ES-CR;ES-CM;Cabezarrubias del Puerto;2019-11-01;5;42;0.88;417.50;6195.92;0.93
13027;ES-CR;ES-CM;Calzada de Calatrava;2019-11-01;16;95;0.83;1897.36;18245.74;0.90
13028;ES-CR;ES-CM;Campo de Criptana;2019-11-01;30;413;0.93;1865.07;70281.26;0.97
13029;ES-CR;ES-CM;Cañada de Calatrava;2019-11-01;3;18;0.83;520.75;2526.09;0.79
13030;ES-CR;ES-CM;Caracuel de Calatrava;2019-11-01;2;11;0.82;70.40;1459.72;0.95
13031;ES-CR;ES-CM;Carrión de Calatrava;2019-11-01;14;104;0.87;2217.72;17760.60;0.88
13032;ES-CR;ES-CM;Carrizosa;2019-11-01;25;92;0.73;2812.72;13308.45;0.79
13033;ES-CR;ES-CM;Castellar de Santiago;2019-11-01;4;59;0.93;1012.65;15774.82;0.94
13034;ES-CR;ES-CM;Ciudad Real;2019-11-01;231;1047;0.78;27264.77;179835.91;0.85
13035;ES-CR;ES-CM;Corral de Calatrava;2019-11-01;1;52;0.98;207.56;9651.01;0.98
13036;ES-CR;ES-CM;Los Cortijos;2019-11-01;3;46;0.93;490.03;9722.46;0.95
13037;ES-CR;ES-CM;Cózar;2019-11-01;9;42;0.79;1679.85;9418.79;0.82
13038;ES-CR;ES-CM;Chillón;2019-11-01;13;71;0.82;1033.84;11872.64;0.91
13039;ES-CR;ES-CM;Daimiel;2019-11-01;71;416;0.83;11171.54;73737.79;0.85
