id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
23001;ES-J;;Albanchez de Mágina;2017-11-01;21;83;0.75;6041.46;11956.41;0.49
23002;ES-J;;Alcalá la Real;2017-11-01;141;393;0.64;34145.84;75228.74;0.55
23003;ES-J;;Alcaudete;2017-11-01;67;229;0.71;9621.59;43396.63;0.78
23004;ES-J;;Aldeaquemada;2017-11-01;5;56;0.91;234.76;6705.48;0.96
23005;ES-J;;Andújar;2017-11-01;199;798;0.75;17276.35;97615.58;0.82
23006;ES-J;;Arjona;2017-11-01;5;155;0.97;641.18;20294.29;0.97
23007;ES-J;;Arjonilla;2017-11-01;19;153;0.88;1607.61;17408.45;0.91
23008;ES-J;;Arquillos;2017-11-01;10;56;0.82;1908.22;9861.71;0.81
23009;ES-J;;Baeza;2017-11-01;82;580;0.86;12858.33;80345.25;0.84
23010;ES-J;;Bailén;2017-11-01;110;288;0.62;14970.49;49001.28;0.69
23011;ES-J;;Baños de la Encina;2017-11-01;41;173;0.76;4580.03;20171.39;0.77
23012;ES-J;;Beas de Segura;2017-11-01;31;160;0.81;3434.63;19356.70;0.82
23014;ES-J;;Begíjar;2017-11-01;12;131;0.91;845.31;19868.36;0.96
23015;ES-J;;Bélmez de la Moraleda;2017-11-01;7;72;0.90;522.47;6654.72;0.92
23016;ES-J;;Benatae;2017-11-01;5;55;0.91;460.07;4840.97;0.90
23017;ES-J;;Cabra del Santo Cristo;2017-11-01;14;73;0.81;1978.99;10292.25;0.81
23018;ES-J;;Cambil;2017-11-01;43;119;0.64;2630.89;12181.09;0.78
23019;ES-J;;Campillo de Arenas;2017-11-01;2;71;0.97;50.62;8444.46;0.99
23020;ES-J;;Canena;2017-11-01;17;114;0.85;688.45;11864.02;0.94
23021;ES-J;;Carboneros;2017-11-01;13;42;0.69;3503.42;7626.37;0.54
23024;ES-J;;La Carolina;2017-11-01;91;404;0.77;11716.19;73331.02;0.84
23025;ES-J;;Castellar;2017-11-01;9;108;0.92;759.98;17782.46;0.96
